"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","2999","0.0-0.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","11014","0.0-1.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","[{""page_index"":0,""viewing_time"":8015}]","8015","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","67801","0.0-2.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","[{""page_index"":0,""viewing_time"":54773}]","54773","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","72742","0.0-3.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","[{""page_index"":0,""viewing_time"":4940}]","4940","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","84539","0.0-4.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","","11795","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","91082","0.0-5.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","","6541","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","92530","0.0-6.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","[{""page_index"":0,""viewing_time"":1446}]","1446","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","95458","0.0-7.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","104005","0.0-8.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","","8546","","j","","","<img src=""media/stimuli/animate_005_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_005_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/animate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/animate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_005_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_005_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_005_right.png","animate","right","pair","media/stimuli/animate_011_right.png","animate","right","pair","media/stimuli/animate_005_left.png","animate","left","pair","identity_pose","","","",""
"","","","","","html-keyboard-response","9","112237","0.0-9.0","SS1678233210801","5b92b49921e7200001f530a0","6406d7f26dd5b7fc1e3377bd","6407ce74346182f78be452b3","872","920","","8230","","f","","","<img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_009_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_009_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_011_right.png","inanimate","right","pair","media/stimuli/inanimate_006_right.png","inanimate","right","pair","media/stimuli/animate_009_right.png","animate","right","pair","identity_animacy","","","",""
