"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","6093","0.0-0.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","225941","0.0-1.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","[{""page_index"":0,""viewing_time"":219835}]","219837","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","337919","0.0-2.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","[{""page_index"":0,""viewing_time"":106026}]","106026","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","339295","0.0-3.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","[{""page_index"":0,""viewing_time"":1362}]","1363","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","344202","0.0-4.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","","4890","","{""Q0"":4}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","348667","0.0-5.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","","4436","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","349879","0.0-6.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","[{""page_index"":0,""viewing_time"":1186}]","1186","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","351958","0.0-7.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","364938","0.0-8.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","","12963","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_002_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","368811","0.0-9.0","SS1678233233434","6345bfdce5f06f5b4ee98ea8","6406d7f26dd5b7fc1e3377bd","6407ce5ffd1bdaf8368a7ec9","932","666","","3847","","{""Q0"":3}","[0]","complexity","media/stimuli/inanimate_009_left.png","inanimate","single","left","","","","","","","","","","","","","",""
