"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","1004","0.0-0.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","11346","0.0-1.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","[{""page_index"":0,""viewing_time"":10337}]","10337","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","27197","0.0-2.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","[{""page_index"":0,""viewing_time"":13840}]","13841","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","29367","0.0-3.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","[{""page_index"":0,""viewing_time"":2169}]","2169","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","38996","0.0-4.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","9627","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","43748","0.0-5.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","4749","","{""Q0"":0}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","45891","0.0-6.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","[{""page_index"":0,""viewing_time"":2141}]","2141","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","47945","0.0-7.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","57060","0.0-8.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","9110","","f","","","<img src=""media/stimuli/inanimate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/inanimate_010_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_010_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_010_right.png","inanimate","right","pair","media/stimuli/inanimate_012_right.png","inanimate","right","pair","media/stimuli/inanimate_010_left.png","inanimate","left","pair","identity_pose","","","",""
"","","","","","html-keyboard-response","9","60772","0.0-9.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","3711","","f","","","<img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_011_right.png","inanimate","right","pair","media/stimuli/inanimate_011_right.png","inanimate","right","single","media/stimuli/animate_007_right.png","animate","right","pair","number_animacy","","","",""
"","","","","","html-keyboard-response","10","63443","0.0-10.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","2668","","j","","","<img src=""media/stimuli/inanimate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_008_left.png","inanimate","left","single","media/stimuli/animate_009_left.png","animate","left","single","media/stimuli/inanimate_008_left.png","inanimate","left","pair","animacy_number","","","",""
"","","","","","html-keyboard-response","11","64291","0.0-11.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","843","","j","","","<img src=""media/stimuli/animate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_010_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_004_left.png","animate","left","single","media/stimuli/inanimate_010_left.png","inanimate","left","single","media/stimuli/animate_004_left.png","animate","left","pair","animacy_number","","","",""
"","","","","","html-keyboard-response","12","69043","0.0-12.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","4747","","j","","","<img src=""media/stimuli/animate_011_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_011_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/animate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/animate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_011_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_011_left.png","animate","left","pair","media/stimuli/animate_011_right.png","animate","right","pair","media/stimuli/animate_011_left.png","animate","left","single","pose_number","","","",""
"","","","","","html-keyboard-response","13","71076","0.0-13.0","SS1678233222664","62926f5a375553f13d68bc92","6406d7f26dd5b7fc1e3377bd","6407ce6fa37df03f2c214571","1920","929","","2031","","j","","","<img src=""media/stimuli/animate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_005_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_002_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_006_right.png","animate","right","single","media/stimuli/inanimate_005_right.png","inanimate","right","single","media/stimuli/animate_002_right.png","animate","right","single","animacy_identity","","","",""
