"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","527","0.0-0.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","2167","0.0-1.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","[{""page_index"":0,""viewing_time"":1637}]","1637","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","12377","0.0-2.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","[{""page_index"":0,""viewing_time"":7007}]","7007","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","13320","0.0-3.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","[{""page_index"":0,""viewing_time"":941}]","941","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","16000","0.0-4.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","","2674","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","19045","0.0-5.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","","3041","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","20089","0.0-6.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","[{""page_index"":0,""viewing_time"":1041}]","1042","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","22439","0.0-7.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","24031","0.0-8.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","","1588","","f","","","<img src=""media/stimuli/animate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/animate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_007_right.png","animate","right","single","media/stimuli/animate_007_right.png","animate","right","pair","media/stimuli/animate_004_right.png","animate","right","single","number_identity","","","",""
"","","","","","html-keyboard-response","9","24805","0.0-9.0","SS1678233432702","55beec67fdf99b6b670922f8","6406d7f26dd5b7fc1e3377bd","6407ce7c046e8354751e6d70","1920","927","","773","","f","","","<img src=""media/stimuli/animate_012_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_012_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/animate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/animate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_012_left.png","animate","left","pair","media/stimuli/animate_012_right.png","animate","right","pair","media/stimuli/inanimate_002_left.png","inanimate","left","pair","pose_animacy","","","",""
