"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","9588","0.0-0.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","109547","0.0-1.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","[{""page_index"":0,""viewing_time"":99953}]","99955","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","152602","0.0-2.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","[{""page_index"":0,""viewing_time"":41050}]","41051","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","154869","0.0-3.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","[{""page_index"":0,""viewing_time"":2264}]","2265","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","162651","0.0-4.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","7776","","{""Q0"":4}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","167968","0.0-5.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","5307","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","169224","0.0-6.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","[{""page_index"":0,""viewing_time"":1245}]","1246","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","171102","0.0-7.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","175084","0.0-8.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","3978","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_001_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","178351","0.0-9.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","3252","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_010_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","180683","0.0-10.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2319","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_001_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","183759","0.0-11.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","3063","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_003_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","185925","0.0-12.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2152","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_001_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","189515","0.0-13.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","3576","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_008_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","14","192590","0.0-14.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","3062","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_003_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","15","195267","0.0-15.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2663","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_008_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","16","199024","0.0-16.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","3742","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_003_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","17","201702","0.0-17.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2663","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_007_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","18","204523","0.0-18.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2807","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_012_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","19","207049","0.0-19.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2514","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_007_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","208807","0.0-20.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","1747",""," ","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","21","213379","0.0-21.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","4568","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_002_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","22","215735","0.0-22.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2344","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_002_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","23","218443","0.0-23.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2696","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_008_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","24","220722","0.0-24.0","SS1678233214674","5c8676deddda2d00012ad386","6406d7f26dd5b7fc1e3377bd","6407ce6db40f5c54c7767965","1292","672","","2267","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_001_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
