"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","8956","0.0-0.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","33406","0.0-1.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","[{""page_index"":0,""viewing_time"":24444}]","24444","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","61765","0.0-2.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","[{""page_index"":0,""viewing_time"":26353}]","26354","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","65241","0.0-3.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","[{""page_index"":0,""viewing_time"":3473}]","3474","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","76803","0.0-4.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","11557","","{""Q0"":4}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","87788","0.0-5.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","10981","","{""Q0"":0}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","92598","0.0-6.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","[{""page_index"":0,""viewing_time"":4807}]","4807","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","98317","0.0-7.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","104701","0.0-8.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","6381","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_008_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","108210","0.0-9.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","3504","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_004_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","112236","0.0-10.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","4022","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_012_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","118117","0.0-11.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","5876","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_009_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","122165","0.0-12.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","4044","","{""Q0"":3}","[0]","complexity","media/stimuli/inanimate_008_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","125323","0.0-13.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","3150","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_009_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","14","127880","0.0-14.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","2553","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_003_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","15","130536","0.0-15.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","2652","","{""Q0"":3}","[0]","complexity","media/stimuli/inanimate_007_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","16","133696","0.0-16.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","3156","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_002_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","17","136068","0.0-17.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","2367","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_009_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","18","138258","0.0-18.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","2186","","{""Q0"":3}","[0]","complexity","media/stimuli/inanimate_007_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","19","141783","0.0-19.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","3520","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_002_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","145823","0.0-20.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","4035","","enter","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","162154","0.0-21.0","SS1678233208455","5ed2f70cae98302901c31d4f","6406d7f26dd5b7fc1e3377bd","6407ce660ab186902848e0c4","1422","727","","16328","","j","","","","","","","<img src=""media/stimuli/animate_009_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_009_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_009_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_009_right.png","animate","right","single","media/stimuli/animate_009_left.png","animate","left","single","media/stimuli/animate_009_right.png","animate","right","pair","pose_number"
