"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","1596","0.0-0.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","4953","0.0-1.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","[{""page_index"":0,""viewing_time"":3356}]","3356","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","13403","0.0-2.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","[{""page_index"":0,""viewing_time"":6445}]","6446","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","21437","0.0-3.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","[{""page_index"":0,""viewing_time"":8033}]","8033","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","30262","0.0-4.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","","8822","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","35755","0.0-5.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","","5489","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","37566","0.0-6.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","[{""page_index"":0,""viewing_time"":1806}]","1807","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","39648","0.0-7.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","44476","0.0-8.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","","4826","","f","","","<img src=""media/stimuli/animate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_012_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_008_left.png","animate","left","single","media/stimuli/animate_012_left.png","animate","left","single","media/stimuli/inanimate_001_left.png","inanimate","left","single","identity_animacy","","","",""
"","","","","","html-keyboard-response","9","46668","0.0-9.0","SS1678233206766","5c3399d8cb218a000176c6c6","6406d7f26dd5b7fc1e3377bd","6407ce709f0755f289c4c72c","1920","937","","2190","","j","","","<img src=""media/stimuli/animate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_003_right.png","animate","right","single","media/stimuli/inanimate_003_right.png","inanimate","right","single","media/stimuli/animate_003_right.png","animate","right","pair","animacy_number","","","",""
