Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
652dd098fe4e123a0dcab89c,60476ecfdd72a724ee081741,APPROVED,2023-10-17T00:08:56.465000Z,2023-10-17T00:14:06.814000Z,2023-10-17T00:14:07.370000Z,2023-10-17T00:14:07.315373Z,311.0,CCO8OLX8,86,33,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
652dd0a33a77e5f1b36d6891,5e847ca988ac1c018e653765,APPROVED,2023-10-17T00:09:07.761000Z,2023-10-17T00:14:44.224000Z,2023-10-17T00:14:44.773000Z,2023-10-17T00:14:44.694217Z,337.0,CCO8OLX8,170,24,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
652dd0a7bea3e8dc6a945145,5c431f3db00b3300018f3ce5,APPROVED,2023-10-17T00:09:18.145000Z,2023-10-17T00:14:51.977000Z,2023-10-17T00:14:52.525000Z,2023-10-17T00:14:52.459849Z,334.0,CCO8OLX8,382,76,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
652dd0a9988381bd9060871c,60f2893b3b82491a793d2085,APPROVED,2023-10-17T00:09:13.740000Z,2023-10-17T00:14:09.690000Z,2023-10-17T00:14:10.167000Z,2023-10-17T00:14:10.106239Z,296.0,CCO8OLX8,17,20,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
652dd0aabb6b3ec23e43cb1e,5e89dda1762f3c66d9b9ca68,APPROVED,2023-10-17T00:09:14.428000Z,2023-10-17T00:24:00.180000Z,2023-10-17T00:24:00.875000Z,2023-10-17T00:24:00.809130Z,886.0,CCO8OLX8,258,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Part-Time
652dd0b1ed1a019d898cf941,5e8df4ff41edd907ccc32428,APPROVED,2023-10-17T00:09:21.757000Z,2023-10-17T00:16:03.569000Z,2023-10-17T00:16:04.323000Z,2023-10-17T00:16:04.264142Z,402.0,CCO8OLX8,293,25,Male,White,Portugal,Portugal,Portugal,Portuguese,No,DATA_EXPIRED
652dd0b2014b6033d0bc5b5d,613c542c957161802d700fb2,APPROVED,2023-10-17T00:09:22.576000Z,2023-10-17T00:19:33.318000Z,2023-10-17T00:19:33.839000Z,2023-10-17T00:19:33.772092Z,611.0,CCO8OLX8,283,22,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
652dd0b5ba7e04bddb03cdda,60c1889edf71db16c09529fc,APPROVED,2023-10-17T00:09:28.821000Z,2023-10-17T00:14:18.697000Z,2023-10-17T00:14:19.273000Z,2023-10-17T00:14:19.207576Z,290.0,CCO8OLX8,707,33,Female,Mixed,Canada,Canada,Canada,English,No,Due to start a new job within the next month
652dd0bdba7e04bddb03cdde,651659b4017f7a6da9b60ded,APPROVED,2023-10-17T00:09:37.924000Z,2023-10-17T00:15:26.719000Z,2023-10-17T00:15:27.304000Z,2023-10-17T00:15:27.229966Z,349.0,CCO8OLX8,0,21,Female,Asian,Canada,Canada,Canada,English,Yes,Part-Time
652dd0bf79ecf4228aa1a9e2,603b0cceef3baf7b6df2d475,APPROVED,2023-10-17T00:09:35.200000Z,2023-10-17T00:13:40.978000Z,2023-10-17T00:13:44.336000Z,2023-10-17T00:13:41.446811Z,246.0,CCO8OLX8,249,24,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
652dd0c3f601b9b7bd4e8ee3,60fed3d892fa85f71f759543,APPROVED,2023-10-17T00:09:39.176000Z,2023-10-17T00:57:04.803000Z,2023-10-17T00:57:05.312000Z,2023-10-17T00:57:05.235902Z,2846.0,CCO8OLX8,389,24,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
652dd0c544d400e09d804141,614a4c9d8172751921452626,APPROVED,2023-10-17T00:09:41.194000Z,2023-10-17T00:30:23.987000Z,2023-10-17T00:30:24.642000Z,2023-10-17T00:30:24.579731Z,1243.0,CCO8OLX8,290,24,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking)
652dd0c5d2953cf4ca4aad7f,5fbaee508e8e9695f06fe52e,APPROVED,2023-10-17T00:09:44.558000Z,2023-10-17T00:16:42.818000Z,2023-10-17T00:16:46.066000Z,2023-10-17T00:16:43.338780Z,419.0,CCO8OLX8,33,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
652dd0c7837820874193a9dd,605cfe0825d0e0494ad7dc58,APPROVED,2023-10-17T00:09:43.647000Z,2023-10-17T00:18:47.055000Z,2023-10-17T00:18:47.667000Z,2023-10-17T00:18:47.590426Z,544.0,CCO8OLX8,256,23,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
652dd0cb3b455287cd021df4,55ba8f47fdf99b404ce2490d,APPROVED,2023-10-17T00:09:47.751000Z,2023-10-17T00:22:29.911000Z,2023-10-17T00:22:30.462000Z,2023-10-17T00:22:30.396192Z,763.0,CCO8OLX8,607,36,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
652dd0cb1e72078f760eb625,645518d454a9276752174fd6,APPROVED,2023-10-17T00:09:47.990000Z,2023-10-17T00:13:50.723000Z,2023-10-17T00:13:51.300000Z,2023-10-17T00:13:51.377411Z,243.0,CCO8OLX8,43,25,Male,White,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
652dd0cf273233c403855a7b,61019aaf0ae83dd2c1f7a889,APPROVED,2023-10-17T00:09:55.182000Z,2023-10-17T00:27:32.198000Z,2023-10-17T00:27:32.705000Z,2023-10-17T00:27:32.638798Z,1058.0,CCO8OLX8,393,21,Female,Asian,United States,United States,United States,English,Yes,Part-Time
652dd0cfaae1ddf9454aaf8e,5ea37cd0e9fb242ff94ccbc3,APPROVED,2023-10-17T00:09:51.934000Z,2023-10-17T00:16:37.271000Z,2023-10-17T00:16:37.862000Z,2023-10-17T00:16:37.795213Z,406.0,CCO8OLX8,178,26,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
652dd0d4bb6b3ec23e43cb23,612e780e6c97ea0e89274e66,APPROVED,2023-10-17T00:10:07.868000Z,2023-10-17T00:16:01.419000Z,2023-10-17T00:16:02.117000Z,2023-10-17T00:16:02.041508Z,354.0,CCO8OLX8,113,20,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
652dd0d996885869240eb62f,64426e90b42d1261956e23e7,APPROVED,2023-10-17T00:10:07.103000Z,2023-10-17T00:21:02.698000Z,2023-10-17T00:21:03.216000Z,2023-10-17T00:21:03.154608Z,656.0,CCO8OLX8,42,46,Male,Asian,China,Australia,China,Chinese,DATA_EXPIRED,DATA_EXPIRED
652dd0df37f9abf73a6a3e97,5fa4721c8826280efc7ea386,APPROVED,2023-10-17T00:10:07.678000Z,2023-10-17T00:30:10.095000Z,2023-10-17T00:30:10.660000Z,2023-10-17T00:30:10.592381Z,1203.0,CCO8OLX8,369,22,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,Yes,Other
652dd0e52d46bc3d6316d669,5ec31cab8be41217405324fc,APPROVED,2023-10-17T00:10:19.271000Z,2023-10-17T00:17:04.146000Z,2023-10-17T00:17:04.671000Z,2023-10-17T00:17:04.603821Z,405.0,CCO8OLX8,473,30,Female,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
652dd0e9b420e85b8103cd0b,5e8348450e128b0539d77ddc,APPROVED,2023-10-17T00:10:17.611000Z,2023-10-17T00:18:03.080000Z,2023-10-17T00:18:03.602000Z,2023-10-17T00:18:03.540206Z,466.0,CCO8OLX8,408,34,Female,White,Estonia,Estonia,Estonia,Estonian,Yes,Other
652dd0eaaae1ddf9454aaf94,614ae24fdbd483c71eb58f23,APPROVED,2023-10-17T00:10:23.828000Z,2023-10-17T00:22:42.535000Z,2023-10-17T00:22:43.189000Z,2023-10-17T00:22:43.127491Z,739.0,CCO8OLX8,104,26,Female,Black,South Africa,South Africa,South Africa,Afrikaans,Yes,Part-Time
652dd0eeed1a019d898cf94f,5e938e072a4ce9077f8157b9,APPROVED,2023-10-17T00:19:41.069000Z,2023-10-17T00:40:47.728000Z,2023-10-17T00:40:48.257000Z,2023-10-17T00:40:48.192050Z,1267.0,CCO8OLX8,654,23,Female,Mixed,Mexico,Mexico,Mexico,English,Yes,Part-Time
652dd0ef512eac04aefde59b,5fc3e4692ee48e75801407f2,APPROVED,2023-10-17T00:10:29.897000Z,2023-10-17T00:19:39.326000Z,2023-10-17T00:19:39.923000Z,2023-10-17T00:19:39.857071Z,550.0,CCO8OLX8,144,32,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
652dd0f688e26fb76cc04d93,647896fae4473728c2db49cb,APPROVED,2023-10-17T00:10:30.708000Z,2023-10-17T00:16:00.007000Z,2023-10-17T00:16:00.554000Z,2023-10-17T00:16:00.489711Z,330.0,CCO8OLX8,76,25,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Part-Time
652dd0f82c3989d032772798,606dfabebad1c5d51d3377af,APPROVED,2023-10-17T00:10:32.850000Z,2023-10-17T00:21:33.969000Z,2023-10-17T00:21:34.512000Z,2023-10-17T00:21:34.453224Z,662.0,CCO8OLX8,140,23,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
652dd0f976a1027c781ead04,5c19da4c5ead950001bdbe86,APPROVED,2023-10-17T00:10:46.816000Z,2023-10-17T00:15:53.076000Z,2023-10-17T00:15:53.631000Z,2023-10-17T00:15:53.556568Z,307.0,CCO8OLX8,406,69,Male,White,New Zealand,New Zealand,New Zealand,English,No,Part-Time
652dd1032c3989d03277279a,648251f5f13f3cab9a86e5cc,APPROVED,2023-10-17T00:10:48.086000Z,2023-10-17T00:15:08.172000Z,2023-10-17T00:15:08.740000Z,2023-10-17T00:15:08.646630Z,261.0,CCO8OLX8,40,29,Female,White,New Zealand,New Zealand,New Zealand,English,No,Full-Time
652dd10449fa117ecc230920,6139eee41ad43c4931bda1ad,APPROVED,2023-10-17T00:10:44.164000Z,2023-10-17T00:17:53.014000Z,2023-10-17T00:17:53.662000Z,2023-10-17T00:17:53.597906Z,429.0,CCO8OLX8,402,50,Male,White,Greece,Norway,Norway,Greek,No,Full-Time
652dd105695c824cd43b9352,6082218c23eb05ff32361b14,APPROVED,2023-10-17T00:10:45.401000Z,2023-10-17T00:28:20.031000Z,2023-10-17T00:28:25.610000Z,2023-10-17T00:28:20.525180Z,1055.0,CCO8OLX8,169,25,Male,Mixed,Chile,Chile,Chile,Spanish,No,Unemployed (and job seeking)
652dd10e05b4f7045106e202,60ee4a789df895b03c75495b,APPROVED,2023-10-17T00:10:54.182000Z,2023-10-17T00:14:59.939000Z,2023-10-17T00:15:00.473000Z,2023-10-17T00:15:00.410691Z,246.0,CCO8OLX8,248,27,Male,Other,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
652dd10f91ac86499cc639f9,60e9b57da8550f28be62142d,APPROVED,2023-10-17T00:10:55.006000Z,2023-10-17T00:25:35.923000Z,2023-10-17T00:25:36.484000Z,2023-10-17T00:25:36.419880Z,881.0,CCO8OLX8,246,25,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
652dd114c687f2309554b50b,613a7ec6d7569819b9b06206,APPROVED,2023-10-17T00:13:19.386000Z,2023-10-17T00:21:05.009000Z,2023-10-17T00:21:05.539000Z,2023-10-17T00:21:05.463488Z,466.0,CCO8OLX8,253,20,Male,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,Other
652dd114e2a20f7f12621308,5ee942381a22491bbb7170f8,APPROVED,2023-10-17T00:11:00.534000Z,2023-10-17T00:17:14.526000Z,2023-10-17T00:17:15.111000Z,2023-10-17T00:17:15.054398Z,374.0,CCO8OLX8,143,22,Male,Mixed,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
652dd118e2a20f7f1262130a,615197d5a34660c0396065ac,APPROVED,2023-10-17T00:11:04.974000Z,2023-10-17T00:30:18.821000Z,2023-10-17T00:30:19.413000Z,2023-10-17T00:30:19.355075Z,1154.0,CCO8OLX8,112,42,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
652dd11fbea3e8dc6a94516e,61516865ce21baafe6e5584c,APPROVED,2023-10-17T00:11:26.047000Z,2023-10-17T00:40:49.037000Z,2023-10-17T00:40:49.622000Z,2023-10-17T00:40:49.546577Z,1763.0,CCO8OLX8,34,25,Male,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
652dd123bb39b693dabc5996,5c60c298af517e0001a00b00,APPROVED,2023-10-17T00:11:15.482000Z,2023-10-17T00:17:36.536000Z,2023-10-17T00:17:37.083000Z,2023-10-17T00:17:37.011908Z,382.0,CCO8OLX8,497,22,Male,White,Chile,Chile,Chile,Spanish,Yes,Full-Time
652dd1295a429b440337d547,60309a142458094108f37f73,APPROVED,2023-10-17T00:11:21.450000Z,2023-10-17T00:17:54.660000Z,2023-10-17T00:17:55.181000Z,2023-10-17T00:17:55.159182Z,394.0,CCO8OLX8,281,25,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
652dd12ca1d6fa42b74e8b4c,6052978fd989c3a10f890c3a,APPROVED,2023-10-17T00:11:24.818000Z,2023-10-17T00:27:18.709000Z,2023-10-17T00:27:22.048000Z,2023-10-17T00:27:19.172595Z,954.0,CCO8OLX8,333,29,Male,White,Italy,Italy,Italy,Italian,DATA_EXPIRED,DATA_EXPIRED
652dd130c687f2309554b515,611d0e8e242d979c62655c57,APPROVED,2023-10-17T00:12:42.496000Z,2023-10-17T00:21:04.265000Z,2023-10-17T00:21:04.785000Z,2023-10-17T00:21:04.715556Z,502.0,CCO8OLX8,21,41,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
652dd131e757a356441e6634,60bbac6c8f57c38f1b834e80,APPROVED,2023-10-17T00:15:06.447000Z,2023-10-17T00:25:49.646000Z,2023-10-17T00:25:50.230000Z,2023-10-17T00:25:50.152793Z,644.0,CCO8OLX8,516,31,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
652dd1313b455287cd021e12,5d34d232468585001a1ea5f3,APPROVED,2023-10-17T00:11:29.303000Z,2023-10-17T00:15:29.715000Z,2023-10-17T00:15:31.404000Z,2023-10-17T00:15:31.338378Z,241.0,CCO8OLX8,146,23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
652dd13479ecf4228aa1a9ff,614e58cfa6fe4eaaa7e48a22,APPROVED,2023-10-17T00:19:28.693000Z,2023-10-17T01:06:46.849000Z,2023-10-17T01:06:47.469000Z,2023-10-17T01:06:47.405237Z,2839.0,CCO8OLX8,101,20,Female,Black,South Africa,South Africa,South Africa,Other,Yes,Part-Time
652dd13891ac86499cc63a04,5c5e0399943a720001850c2e,APPROVED,2023-10-17T00:11:51.438000Z,2023-10-17T00:20:56.542000Z,2023-10-17T00:20:57.032000Z,2023-10-17T00:20:56.971040Z,546.0,CCO8OLX8,137,39,Female,Mixed,Mexico,Sweden,Mexico,Spanish,No,Unemployed (and job seeking)
652dd13bbea3e8dc6a945179,60c7f0970b31e00de07b8131,APPROVED,2023-10-17T00:11:39.011000Z,2023-10-17T00:30:17.431000Z,2023-10-17T00:30:17.982000Z,2023-10-17T00:30:17.906408Z,1119.0,CCO8OLX8,399,25,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Part-Time
652dd140385f8a13d9cfaae9,6455acfdaa3afdee4d88e231,APPROVED,2023-10-17T00:11:44.806000Z,2023-10-17T00:18:50.278000Z,2023-10-17T00:18:50.896000Z,2023-10-17T00:18:50.786829Z,426.0,CCO8OLX8,76,22,Female,Other,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
652dd142c687f2309554b516,5fac2b70a5caa5166944b377,APPROVED,2023-10-17T00:11:50.466000Z,2023-10-17T00:17:01.554000Z,2023-10-17T00:17:02.183000Z,2023-10-17T00:17:02.117345Z,312.0,CCO8OLX8,396,41,Female,White,Mexico,Mexico,Mexico,Spanish,No,Part-Time
652dd14582294498cffd2d2d,5fb7ba6eddba6439e8717276,APPROVED,2023-10-17T00:11:49.419000Z,2023-10-17T00:16:52.653000Z,2023-10-17T00:16:53.301000Z,2023-10-17T00:16:53.239413Z,304.0,CCO8OLX8,450,25,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
652dd14623d23c34ce1e68fd,5a0e34c4087f2e0001eaeb47,APPROVED,2023-10-17T00:12:03.404000Z,2023-10-17T00:18:45.665000Z,2023-10-17T00:18:46.270000Z,2023-10-17T00:18:46.168908Z,403.0,CCO8OLX8,197,53,Male,White,Portugal,Portugal,Portugal,Portuguese,No,DATA_EXPIRED
652dd14afe4e123a0dcab8c2,614f381c62a00a9deca37834,APPROVED,2023-10-17T00:11:54.038000Z,2023-10-17T00:16:40.637000Z,2023-10-17T00:16:41.246000Z,2023-10-17T00:16:41.179953Z,287.0,CCO8OLX8,353,44,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
652dd14d7b918d7d09aca0c4,65020792cb3c221518b83b19,APPROVED,2023-10-17T00:12:06.287000Z,2023-10-17T00:21:01.152000Z,2023-10-17T00:21:01.811000Z,2023-10-17T00:21:01.742284Z,535.0,CCO8OLX8,6,20,Female,Asian,Philippines,Canada,Philippines,English,Yes,DATA_EXPIRED
652dd14d10c20cc5a6944d7e,605824a5c79c7e261e281cc5,APPROVED,2023-10-17T00:11:57.782000Z,2023-10-17T00:53:51.998000Z,2023-10-17T00:53:52.648000Z,2023-10-17T00:53:52.578747Z,2515.0,CCO8OLX8,163,22,Male,White,Chile,Chile,Chile,Spanish,Yes,Unemployed (and job seeking)
652dd1580f1b5733a3d1e202,64a8b44f258e4793875c0e86,APPROVED,2023-10-17T00:12:24.847000Z,2023-10-17T00:18:53.578000Z,2023-10-17T00:18:54.155000Z,2023-10-17T00:18:54.087753Z,389.0,CCO8OLX8,42,41,Male,White,United Kingdom,New Zealand,New Zealand,English,No,Full-Time
652dd15b2f6523dc5a3b94fc,5f2f5ffc7144073520501a57,APPROVED,2023-10-17T00:12:28.896000Z,2023-10-17T00:43:45.641000Z,2023-10-17T00:43:46.269000Z,2023-10-17T00:43:46.190505Z,1877.0,CCO8OLX8,276,35,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
652dd160f601b9b7bd4e8f15,5f503987fc18901a2c94c407,APPROVED,2023-10-17T00:12:16.513000Z,2023-10-17T00:55:07.516000Z,2023-10-17T00:55:08.101000Z,2023-10-17T00:55:08.023382Z,2572.0,CCO8OLX8,204,24,Female,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
652dd16137f9abf73a6a3ec3,5f8dc5a637ef2911ed0450c0,APPROVED,2023-10-17T00:12:17.917000Z,2023-10-17T00:17:30.773000Z,2023-10-17T00:17:31.313000Z,2023-10-17T00:17:31.252942Z,313.0,CCO8OLX8,303,22,Male,DATA_EXPIRED,Chile,Chile,Chile,Spanish,DATA_EXPIRED,DATA_EXPIRED
652dd164f597b7f30a43ca4d,60c939c438c389b49847c08b,APPROVED,2023-10-17T00:12:20.650000Z,2023-10-17T00:18:19.219000Z,2023-10-17T00:18:19.828000Z,2023-10-17T00:18:19.755869Z,359.0,CCO8OLX8,306,22,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
652dd165c62afb1771d1df49,5fae721319e73f2ff0c6605a,APPROVED,2023-10-17T00:12:38.736000Z,2023-10-17T00:21:52.866000Z,2023-10-17T00:21:54.102000Z,2023-10-17T00:21:53.384415Z,555.0,CCO8OLX8,235,22,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
652dd1702c3989d0327727ae,601584d717cbb906851646b7,APPROVED,2023-10-17T00:12:32.505000Z,2023-10-17T00:17:36.584000Z,2023-10-17T00:17:42.177000Z,2023-10-17T00:17:37.094321Z,305.0,CCO8OLX8,297,24,Prefer not to say,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Unemployed (and job seeking)
652dd17a2c94536d1d60835f,611fb59a4bdcc650ef103de5,APPROVED,2023-10-17T00:13:10.698000Z,2023-10-17T00:23:49.015000Z,2023-10-17T00:23:49.527000Z,2023-10-17T00:23:49.466159Z,639.0,CCO8OLX8,129,36,Male,Black,Zimbabwe,South Africa,Zimbabwe,English,DATA_EXPIRED,DATA_EXPIRED
652dd17cba7e04bddb03ce1d,5f52942b758cc0573b0eab12,APPROVED,2023-10-17T00:12:44.010000Z,2023-10-17T00:20:17.846000Z,2023-10-17T00:20:18.400000Z,2023-10-17T00:20:18.338529Z,454.0,CCO8OLX8,440,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
652dd17de9b98dec717c1fbe,64a707985525b74646a166f1,APPROVED,2023-10-17T00:12:45.705000Z,2023-10-17T00:21:06.672000Z,2023-10-17T00:21:07.216000Z,2023-10-17T00:21:07.152152Z,501.0,CCO8OLX8,32,40,Male,White,New Zealand,New Zealand,New Zealand,English,No,Full-Time
652dd18121380400a6a1a690,60e5e98326d94f93738053c5,APPROVED,2023-10-17T00:12:49.393000Z,2023-10-17T00:17:44.645000Z,2023-10-17T00:17:45.215000Z,2023-10-17T00:17:45.154859Z,296.0,CCO8OLX8,223,21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
652dd1873b455287cd021e27,652dcc91bdb7756f2c02196e,APPROVED,2023-10-17T00:13:22.748000Z,2023-10-17T00:15:32.495000Z,2023-10-17T02:41:23.577000Z,2023-10-17T00:15:32.962434Z,130.0,652dcc91bdb7756f2c02196e,0,25,Female,White,Canada,Canada,Canada,English,DATA_EXPIRED,DATA_EXPIRED
652dd18df91582ce3e16d720,60757933273d2253ee159943,APPROVED,2023-10-17T00:13:07.740000Z,2023-10-17T00:20:15.358000Z,2023-10-17T00:20:16.005000Z,2023-10-17T00:20:15.921103Z,428.0,CCO8OLX8,451,30,Male,White,United Kingdom,Canada,United Kingdom,English,No,Full-Time
652dd190f597b7f30a43ca56,615118f6c3741c00c9e84a70,APPROVED,2023-10-17T00:13:04.380000Z,2023-10-17T00:19:23.475000Z,2023-10-17T00:19:24.299000Z,2023-10-17T00:19:24.222763Z,380.0,CCO8OLX8,175,23,Female,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
652dd19171e2c9767bcfa827,5f1fd0d33f0d5e2075724c24,APPROVED,2023-10-17T00:13:05.375000Z,2023-10-17T00:18:57.721000Z,2023-10-17T00:18:58.277000Z,2023-10-17T00:18:58.200623Z,353.0,CCO8OLX8,215,22,Male,White,Poland,Poland,Poland,Polish,Yes,DATA_EXPIRED
652dd1922aa3b5f2d0281aa1,60c0fe89173c2b1f4fe2c578,APPROVED,2023-10-17T00:13:10.252000Z,2023-10-17T00:18:43.723000Z,2023-10-17T00:18:45.258000Z,2023-10-17T00:18:45.185437Z,334.0,CCO8OLX8,326,30,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
652dd19344d400e09d80417b,5f3a9083cee6b36b57522344,APPROVED,2023-10-17T00:13:16.942000Z,2023-10-17T00:30:48.744000Z,2023-10-17T00:30:54.262000Z,2023-10-17T00:30:49.179300Z,1052.0,CCO8OLX8,265,21,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
652dd1952ce6389d6554b328,6047a8d3410e81000af2e748,APPROVED,2023-10-17T00:13:09.737000Z,2023-10-17T00:18:31.612000Z,2023-10-17T00:18:32.205000Z,2023-10-17T00:18:32.136691Z,322.0,CCO8OLX8,277,27,Male,White,Poland,Poland,Poland,Polish,No,Full-Time
652dd19bf91582ce3e16d727,616ed97200b22fa9725353b3,APPROVED,2023-10-17T00:13:20.379000Z,2023-10-17T00:22:53.605000Z,2023-10-17T00:22:54.183000Z,2023-10-17T00:22:54.112333Z,574.0,CCO8OLX8,225,25,Female,White,Mexico,Mexico,Mexico,Spanish,No,Full-Time
