,prolific_id,trial_type,rt,background,deviant,block_type,trial_index,fam_trial,total_rt,response,question_order,rating_type,response
1384,60e5e98326d94f93738053c5,curtain-display,,,,,5,,,,,,
1385,60ee4a789df895b03c75495b,curtain-display,1221.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,42,4.0,1721.0,,,,
1386,5d6d82acab68f90001f53194,survey-multi-select,3168.0,,,,46,,,{'ethnicity': ['White']},[0],,{'ethnicity': ['White']}
1387,5ec31cab8be41217405324fc,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,10,8.0,,,,,
1388,5d34d232468585001a1ea5f3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,36,8.0,,,,,
1389,601584d717cbb906851646b7,instructions,24383.0,,,,7,,,,,,
1390,5fb7ba6eddba6439e8717276,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,12,8.0,,,,,
1391,613aa9ee188e0f9351987678,survey-multi-choice,5660.0,,,,48,,,"{'education': ""Bachelor's Degree""}",[0],,"{'education': ""Bachelor's Degree""}"
1392,613aa9ee188e0f9351987678,fullscreen,,,,,49,,,,,,
1393,5fbaee508e8e9695f06fe52e,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,18,8.0,,,,,
1394,651f0db613e088e330392f63,instructions,3412.0,,,,2,,,,,,
1395,5e847ca988ac1c018e653765,html-button-response,3422.0,,,,50,,,0,,,0
1396,6139eee41ad43c4931bda1ad,instructions,28451.0,,,,3,,,,,,
1397,60ee4a789df895b03c75495b,survey-likert,1399.0,,,,43,,,{'Q0': 3},[0],background,{'Q0': 3}
1398,614f381c62a00a9deca37834,curtain-display,,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,17,8.0,,,,,
1399,6154b3a7e4bc93e1ce93c6bc,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,38,4.0,,,,,
1400,611d0e8e242d979c62655c57,fullscreen,,,,,1,,,,,,
1401,614bb4f23c6700d9c9675b7f,curtain-display,7031.0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,deviant,32,8.0,7531.0,,,,
1402,5c431f3db00b3300018f3ce5,html-button-response,10289.0,,,,50,,,0,,,0
1403,647896fae4473728c2db49cb,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,33,8.0,,,,,
1404,5c60c298af517e0001a00b00,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,20,4.0,,,,,
1405,5c19da4c5ead950001bdbe86,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,deviant,35,8.0,,,,,
1406,5e8348450e128b0539d77ddc,curtain-display,,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,all_background,15,8.0,,,,,
1407,5f8dc5a637ef2911ed0450c0,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,12,8.0,,,,,
1408,60e5e98326d94f93738053c5,curtain-display,2642.0,,,,6,,3142.0,,,,
1409,5a0e34c4087f2e0001eaeb47,instructions,34312.0,,,,7,,,,,,
1410,5d34d232468585001a1ea5f3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,37,8.0,,,,,
1411,5ec31cab8be41217405324fc,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,11,8.0,,,,,
1412,5d6d82acab68f90001f53194,survey-text,3968.0,,,,47,,,{'Q0': 'Male'},,,{'Q0': 'Male'}
1413,5fb7ba6eddba6439e8717276,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,13,8.0,,,,,
1414,6455acfdaa3afdee4d88e231,instructions,43405.0,,,,7,,,,,,
1415,5fbaee508e8e9695f06fe52e,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,19,8.0,,,,,
1416,6139eee41ad43c4931bda1ad,curtain-display,,,,,4,,,,,,
1417,5ee942381a22491bbb7170f8,survey-likert,6084.0,,,,27,,,{'Q0': 2},[0],background,{'Q0': 2}
1418,6154b3a7e4bc93e1ce93c6bc,curtain-display,,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,39,4.0,,,,,
1419,614bb4f23c6700d9c9675b7f,survey-likert,3420.0,,,,33,,,{'Q0': 3},[0],background,{'Q0': 3}
1420,647896fae4473728c2db49cb,curtain-display,2213.0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,34,8.0,2713.0,,,,
1421,60309a142458094108f37f73,instructions,20400.0,,,,7,,,,,,
1422,5c19da4c5ead950001bdbe86,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,deviant,36,8.0,,,,,
1423,5c60c298af517e0001a00b00,curtain-display,,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,21,4.0,,,,,
1424,651f0db613e088e330392f63,instructions,3211.0,,,,3,,,,,,
1425,615118f6c3741c00c9e84a70,survey-likert,8230.0,,,,9,,,{'Q0': 2},[0],background,{'Q0': 2}
1426,5e8348450e128b0539d77ddc,curtain-display,,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,all_background,16,8.0,,,,,
1427,5f8dc5a637ef2911ed0450c0,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,13,8.0,,,,,
1428,60ee4a789df895b03c75495b,html-button-response,5677.0,,,,44,,,0,,,0
1429,614f381c62a00a9deca37834,curtain-display,4692.0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,all_background,18,8.0,5192.0,,,,
1430,5ec31cab8be41217405324fc,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,12,8.0,,,,,
1431,5d34d232468585001a1ea5f3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,38,8.0,,,,,
1432,5fb7ba6eddba6439e8717276,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,14,8.0,,,,,
1433,5fbaee508e8e9695f06fe52e,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,20,8.0,,,,,
1434,6139eee41ad43c4931bda1ad,curtain-display,,,,,5,,,,,,
1435,5ee942381a22491bbb7170f8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,28,4.0,,,,,
1436,5ea37cd0e9fb242ff94ccbc3,curtain-display,9659.0,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,22,0.0,10159.0,,,,
1437,648251f5f13f3cab9a86e5cc,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,42,8.0,,,,,
1438,605cfe0825d0e0494ad7dc58,instructions,40838.0,,,,3,,,,,,
1439,60309a142458094108f37f73,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,8,8.0,,,,,
1440,613aa9ee188e0f9351987678,html-button-response,8259.0,,,,50,,,0,,,0
1441,5fbd6522ba05ae1194aa9cba,survey-likert,36557.0,,,,13,,37057.0,,,background,
1442,5c19da4c5ead950001bdbe86,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,deviant,37,8.0,,,,,
1443,60ee4a789df895b03c75495b,survey-text,2518.0,,,,45,,,{'Q0': '27'},,,{'Q0': '27'}
1444,614f381c62a00a9deca37834,survey-likert,2449.0,,,,19,,,{'Q0': 3},[0],background,{'Q0': 3}
1445,651f0db613e088e330392f63,curtain-display,,,,,4,,,,,,
1446,615118f6c3741c00c9e84a70,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,10,4.0,,,,,
1447,5e8348450e128b0539d77ddc,curtain-display,,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,all_background,17,8.0,,,,,
1448,5f8dc5a637ef2911ed0450c0,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,14,8.0,,,,,
1449,5f1fd0d33f0d5e2075724c24,instructions,13675.0,,,,2,,,,,,
1450,601584d717cbb906851646b7,curtain-display,8524.0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,8,0.0,9024.0,,,,
1451,5d6d82acab68f90001f53194,survey-multi-choice,6442.0,,,,48,,,"{'education': ""Bachelor's Degree""}",[0],,"{'education': ""Bachelor's Degree""}"
1452,5d6d82acab68f90001f53194,fullscreen,,,,,49,,,,,,
1453,5ea37cd0e9fb242ff94ccbc3,survey-likert,2546.0,,,,23,,,{'Q0': 3},[0],background,{'Q0': 3}
1454,6139eee41ad43c4931bda1ad,curtain-display,1805.0,,,,6,,2305.0,,,,
1455,5fac2b70a5caa5166944b377,curtain-display,,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,deviant,18,0.0,,,,,
1456,5ec31cab8be41217405324fc,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,13,8.0,,,,,
1457,5d34d232468585001a1ea5f3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,39,8.0,,,,,
1458,5fb7ba6eddba6439e8717276,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,15,8.0,,,,,
1459,5fbaee508e8e9695f06fe52e,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,21,8.0,,,,,
1460,60be46fd2fb624bf57ce6c0a,preload,,,,,0,,,,,,
1461,60be46fd2fb624bf57ce6c0a,preload,,,,,0,,,,,,
1462,60ee4a789df895b03c75495b,survey-multi-select,2222.0,,,,46,,,{'ethnicity': ['Hispanic or Latino']},[0],,{'ethnicity': ['Hispanic or Latino']}
1463,5ee942381a22491bbb7170f8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,29,4.0,,,,,
1464,6154b3a7e4bc93e1ce93c6bc,curtain-display,6231.0,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,deviant,40,4.0,6731.0,,,,
1465,648251f5f13f3cab9a86e5cc,survey-likert,4265.0,,,,43,,,{'Q0': 2},[0],background,{'Q0': 2}
1466,605cfe0825d0e0494ad7dc58,curtain-display,,,,,4,,,,,,
1467,60309a142458094108f37f73,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,9,8.0,,,,,
1468,5e8348450e128b0539d77ddc,curtain-display,1571.0,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,all_background,18,8.0,2071.0,,,,
1469,5fbd6522ba05ae1194aa9cba,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,all_background,14,8.0,,,,,
1470,647896fae4473728c2db49cb,survey-likert,7324.0,,,,35,,,{'Q0': 1},[0],background,{'Q0': 1}
1471,5c19da4c5ead950001bdbe86,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,deviant,38,8.0,,,,,
1472,612e780e6c97ea0e89274e66,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,36,0.0,,,,,
1473,614f381c62a00a9deca37834,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,20,4.0,,,,,
1474,651f0db613e088e330392f63,curtain-display,,,,,5,,,,,,
1475,615118f6c3741c00c9e84a70,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,11,4.0,,,,,
1476,5f8dc5a637ef2911ed0450c0,curtain-display,,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,15,8.0,,,,,
1477,648251f5f13f3cab9a86e5cc,html-button-response,1219.0,,,,44,,,0,,,0
1478,5e8df4ff41edd907ccc32428,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,32,4.0,,,,,
1479,5ea37cd0e9fb242ff94ccbc3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,24,8.0,,,,,
1480,614bb4f23c6700d9c9675b7f,curtain-display,8311.0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,all_background,34,0.0,8811.0,,,,
1481,5d34d232468585001a1ea5f3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,40,8.0,,,,,
1482,60ee4a789df895b03c75495b,survey-text,3086.0,,,,47,,,{'Q0': 'Male'},,,{'Q0': 'Male'}
1483,5ec31cab8be41217405324fc,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,14,8.0,,,,,
1484,5fbaee508e8e9695f06fe52e,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,22,8.0,,,,,
1485,613abc726fce72d0f1b2fd44,preload,,,,,0,,,,,,
1486,613abc726fce72d0f1b2fd44,preload,,,,,0,,,,,,
1487,6154b3a7e4bc93e1ce93c6bc,survey-likert,3124.0,,,,41,,,{'Q0': 3},[0],background,{'Q0': 3}
1488,605cfe0825d0e0494ad7dc58,curtain-display,,,,,5,,,,,,
1489,60757933273d2253ee159943,instructions,34064.0,,,,2,,,,,,
1490,5fb7ba6eddba6439e8717276,curtain-display,3691.0,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,16,8.0,4191.0,,,,
1491,5a0e34c4087f2e0001eaeb47,curtain-display,11067.0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,all_background,8,0.0,11567.0,,,,
1492,60309a142458094108f37f73,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,10,8.0,,,,,
1493,648251f5f13f3cab9a86e5cc,survey-text,2455.0,,,,45,,,{'Q0': '29'},,,{'Q0': '29'}
1494,5fbd6522ba05ae1194aa9cba,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,all_background,15,8.0,,,,,
1495,647896fae4473728c2db49cb,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,36,4.0,,,,,
1496,5c19da4c5ead950001bdbe86,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,deviant,39,8.0,,,,,
1497,5e8df4ff41edd907ccc32428,survey-likert,2297.0,,,,33,,,{'Q0': 1},[0],background,{'Q0': 1}
1498,614f381c62a00a9deca37834,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,21,4.0,,,,,
1499,5f8dc5a637ef2911ed0450c0,curtain-display,2168.0,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,all_background,16,8.0,2668.0,,,,
1500,601584d717cbb906851646b7,survey-likert,6533.0,,,,9,,,{'Q0': 1},[0],background,{'Q0': 1}
1501,615118f6c3741c00c9e84a70,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,12,4.0,,,,,
1502,614bb4f23c6700d9c9675b7f,survey-likert,2495.0,,,,35,,,{'Q0': 4},[0],background,{'Q0': 4}
1503,5f503987fc18901a2c94c407,preload,,,,,0,,,,,,
1504,5f503987fc18901a2c94c407,preload,,,,,0,,,,,,
1505,5ee942381a22491bbb7170f8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,30,4.0,,,,,
1506,5ea37cd0e9fb242ff94ccbc3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,25,8.0,,,,,
1507,611d0e8e242d979c62655c57,instructions,16152.0,,,,2,,,,,,
1508,5c60c298af517e0001a00b00,curtain-display,11124.0,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,deviant,22,4.0,11624.0,,,,
1509,5d34d232468585001a1ea5f3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,41,8.0,,,,,
1510,648251f5f13f3cab9a86e5cc,survey-multi-select,2093.0,,,,46,,,{'ethnicity': ['White']},[0],,{'ethnicity': ['White']}
1511,60ee4a789df895b03c75495b,survey-multi-choice,3573.0,,,,48,,,{'education': 'Associate Degree/Technical certification'},[0],,{'education': 'Associate Degree/Technical certification'}
1512,60ee4a789df895b03c75495b,fullscreen,,,,,49,,,,,,
1513,5ec31cab8be41217405324fc,curtain-display,,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,15,8.0,,,,,
1514,6455acfdaa3afdee4d88e231,curtain-display,13054.0,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,all_background,8,0.0,13554.0,,,,
1515,5e8348450e128b0539d77ddc,survey-likert,5902.0,,,,19,,,{'Q0': 3},[0],background,{'Q0': 3}
1516,5fbaee508e8e9695f06fe52e,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,23,8.0,,,,,
1517,5ee942381a22491bbb7170f8,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,31,4.0,,,,,
1518,5fac2b70a5caa5166944b377,survey-likert,7864.0,,,,19,,,{'Q0': 0},[0],background,{'Q0': 0}
1519,5d6d82acab68f90001f53194,html-button-response,8463.0,,,,50,,,0,,,0
1520,5d102402903d45000151ca7a,fullscreen,,,,,1,,,,,,
1521,60309a142458094108f37f73,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,11,8.0,,,,,
1522,5fbd6522ba05ae1194aa9cba,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,all_background,16,8.0,,,,,
1523,5c19da4c5ead950001bdbe86,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,deviant,40,8.0,,,,,
1524,613c542c957161802d700fb2,instructions,33444.0,,,,7,,,,,,
1525,5e8df4ff41edd907ccc32428,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,deviant,34,8.0,,,,,
1526,614f381c62a00a9deca37834,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,22,4.0,,,,,
1527,5d34d232468585001a1ea5f3,curtain-display,1129.0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,42,8.0,1629.0,,,,
1528,601584d717cbb906851646b7,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,10,4.0,,,,,
1529,615118f6c3741c00c9e84a70,curtain-display,,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,13,4.0,,,,,
1530,614bb4f23c6700d9c9675b7f,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,36,4.0,,,,,
1531,647896fae4473728c2db49cb,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,37,4.0,,,,,
1532,55ba8f47fdf99b404ce2490d,fullscreen,,,,,1,,,,,,
1533,612e780e6c97ea0e89274e66,survey-likert,7935.0,,,,37,,,{'Q0': 0},[0],background,{'Q0': 0}
1534,6047a8d3410e81000af2e748,instructions,63449.0,,,,3,,,,,,
1535,5ea37cd0e9fb242ff94ccbc3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,26,8.0,,,,,
1536,5f8dc5a637ef2911ed0450c0,survey-likert,4592.0,,,,17,,,{'Q0': 4},[0],background,{'Q0': 4}
1537,5fbaee508e8e9695f06fe52e,curtain-display,2220.0,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,all_background,24,8.0,2720.0,,,,
1538,5e8348450e128b0539d77ddc,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,20,4.0,,,,,
1539,5d102402903d45000151ca7a,instructions,3011.0,,,,2,,,,,,
1540,5c60c298af517e0001a00b00,survey-likert,4243.0,,,,23,,,{'Q0': 1},[0],background,{'Q0': 1}
1541,5fac2b70a5caa5166944b377,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,20,4.0,,,,,
1542,60ee4a789df895b03c75495b,html-button-response,4362.0,,,,50,,,0,,,0
1543,5d34d232468585001a1ea5f3,survey-likert,2500.0,,,,43,,,{'Q0': 4},[0],background,{'Q0': 4}
1544,,preload,,,,,0,,,,,,
1545,,preload,,,,,0,,,,,,
1546,60309a142458094108f37f73,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,12,8.0,,,,,
1547,5fbd6522ba05ae1194aa9cba,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,all_background,17,8.0,,,,,
1548,648251f5f13f3cab9a86e5cc,survey-text,5020.0,,,,47,,,{'Q0': 'Female'},,,{'Q0': 'Female'}
1549,5c19da4c5ead950001bdbe86,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,deviant,41,8.0,,,,,
1550,5e8df4ff41edd907ccc32428,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,deviant,35,8.0,,,,,
1551,5fb7ba6eddba6439e8717276,survey-likert,7550.0,,,,17,,,{'Q0': 0},[0],background,{'Q0': 0}
1552,613c542c957161802d700fb2,curtain-display,,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,all_background,8,8.0,,,,,
1553,614f381c62a00a9deca37834,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,all_background,23,4.0,,,,,
1554,601584d717cbb906851646b7,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,11,4.0,,,,,
1555,614bb4f23c6700d9c9675b7f,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,37,4.0,,,,,
1556,647896fae4473728c2db49cb,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,38,4.0,,,,,
1557,5ec31cab8be41217405324fc,curtain-display,5050.0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,deviant,16,8.0,5550.0,,,,
1558,6455acfdaa3afdee4d88e231,survey-likert,6015.0,,,,9,,,{'Q0': 3},[0],background,{'Q0': 3}
1559,5d34d232468585001a1ea5f3,html-button-response,1861.0,,,,44,,,0,,,0
1560,612e780e6c97ea0e89274e66,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,38,4.0,,,,,
1561,651f0db613e088e330392f63,curtain-display,10449.0,,,,6,,10949.0,,,,
1562,6047a8d3410e81000af2e748,curtain-display,,,,,4,,,,,,
1563,5ea37cd0e9fb242ff94ccbc3,curtain-display,,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,deviant,27,8.0,,,,,
1564,60c939c438c389b49847c08b,instructions,32156.0,,,,7,,,,,,
1565,60be46fd2fb624bf57ce6c0a,fullscreen,,,,,1,,,,,,
1566,5e8348450e128b0539d77ddc,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,21,4.0,,,,,
1567,5c60c298af517e0001a00b00,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,all_background,24,4.0,,,,,
1568,5fac2b70a5caa5166944b377,curtain-display,,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,deviant,21,4.0,,,,,
1569,648251f5f13f3cab9a86e5cc,survey-multi-choice,2883.0,,,,48,,,"{'education': ""Master's Degree""}",[0],,"{'education': ""Master's Degree""}"
1570,648251f5f13f3cab9a86e5cc,fullscreen,,,,,49,,,,,,
1571,60309a142458094108f37f73,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,all_background,13,8.0,,,,,
1572,5d34d232468585001a1ea5f3,survey-text,2081.0,,,,45,,,{'Q0': '23'},,,{'Q0': '23'}
1573,5fbd6522ba05ae1194aa9cba,curtain-display,,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,all_background,18,8.0,,,,,
1574,,fullscreen,,,,,1,,,,,,
1575,5e8df4ff41edd907ccc32428,curtain-display,,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,deviant,36,8.0,,,,,
1576,5fb7ba6eddba6439e8717276,curtain-display,,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,all_background,18,4.0,,,,,
1577,613c542c957161802d700fb2,curtain-display,,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,all_background,9,8.0,,,,,
1578,601584d717cbb906851646b7,curtain-display,,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,12,4.0,,,,,
1579,614bb4f23c6700d9c9675b7f,curtain-display,,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,deviant,38,4.0,,,,,
1580,647896fae4473728c2db49cb,curtain-display,,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,deviant,39,4.0,,,,,
1581,5ee942381a22491bbb7170f8,curtain-display,7956.0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,all_background,32,4.0,8456.0,,,,
1582,6455acfdaa3afdee4d88e231,curtain-display,,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,deviant,10,8.0,,,,,
1583,5fbaee508e8e9695f06fe52e,survey-likert,6369.0,,,,25,,,{'Q0': 0},[0],background,{'Q0': 0}
1584,612e780e6c97ea0e89274e66,curtain-display,,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,deviant,39,4.0,,,,,
1585,6047a8d3410e81000af2e748,curtain-display,,,,,5,,,,,,
