prolific_id,rt,block_type,fam_trial,background,deviant,block_id
60be46fd2fb624bf57ce6c0a,9130,deviant,8,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,1
651f0db613e088e330392f63,238,deviant,4,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,5
60e5e98326d94f93738053c5,6732,all_background,4,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,5
5c5e0399943a720001850c2e,5753,all_background,0,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,2
6139eee41ad43c4931bda1ad,1195,all_background,0,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,6
60e5e98326d94f93738053c5,1353,deviant,0,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,6
60757933273d2253ee159943,4580,all_background,4,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,3
5a0e34c4087f2e0001eaeb47,12319,deviant,0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,4
5fd77c4c90c6f7094ff03bb6,2593,all_background,4,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,4
5f52942b758cc0573b0eab12,3886,all_background,4,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,1
5f1fd0d33f0d5e2075724c24,6076,deviant,8,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,3
64a8b44f258e4793875c0e86,1518,deviant,8,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,2
605cfe0825d0e0494ad7dc58,4037,deviant,8,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,3
5c5e0399943a720001850c2e,5131,deviant,4,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,3
6047a8d3410e81000af2e748,6496,deviant,8,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,4
651f0db613e088e330392f63,370,all_background,8,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,6
5d102402903d45000151ca7a,2222,deviant,8,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,3
60c0fe89173c2b1f4fe2c578,2708,deviant,8,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,5
60be46fd2fb624bf57ce6c0a,962,all_background,8,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,2
6047a8d3410e81000af2e748,1264,deviant,0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,5
5f1fd0d33f0d5e2075724c24,3500,deviant,4,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,4
5d102402903d45000151ca7a,1663,all_background,0,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,4
5fd77c4c90c6f7094ff03bb6,2610,deviant,8,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,5
5b47f9a8890de80001b68055,416,all_background,4,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,1
5f1fd0d33f0d5e2075724c24,5142,deviant,0,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,5
64a8b44f258e4793875c0e86,3770,all_background,4,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,3
60c0fe89173c2b1f4fe2c578,9470,deviant,0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,6
5c5e0399943a720001850c2e,2270,all_background,4,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,4
605cfe0825d0e0494ad7dc58,1558,all_background,4,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,4
613c542c957161802d700fb2,7173,all_background,0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,3
5f52942b758cc0573b0eab12,7758,all_background,8,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,2
64a8b44f258e4793875c0e86,2839,all_background,0,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,4
60be46fd2fb624bf57ce6c0a,984,all_background,4,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,3
6047a8d3410e81000af2e748,1949,all_background,4,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,6
5d102402903d45000151ca7a,10243,deviant,0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,5
613a7ec6d7569819b9b06206,488,all_background,4,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,1
5fbd6522ba05ae1194aa9cba,8224,all_background,4,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,1
5b47f9a8890de80001b68055,1053,deviant,4,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,2
5fd77c4c90c6f7094ff03bb6,6358,deviant,4,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,6
5f1fd0d33f0d5e2075724c24,6204,all_background,4,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,6
64a8b44f258e4793875c0e86,2116,deviant,4,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,5
5bf1a218f5e4460001e033c6,11725,all_background,0,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,1
60169610b7dae0235c0b653a,4889,all_background,0,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,1
5d2508273854c300016c04aa,5215,deviant,4,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,1
616ed97200b22fa9725353b3,12953,deviant,0,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,1
5d102402903d45000151ca7a,1228,deviant,4,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,6
64a8b44f258e4793875c0e86,2161,deviant,0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,6
64fbadaa20fb6b10b83b679a,8838,deviant,0,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,1
5b47f9a8890de80001b68055,432,deviant,0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,3
6103476f4843a26b2d4e48c3,5245,all_background,8,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,1
60be46fd2fb624bf57ce6c0a,10704,deviant,4,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,4
5d2508273854c300016c04aa,4749,deviant,0,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,2
60169610b7dae0235c0b653a,8412,deviant,0,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,2
613a7ec6d7569819b9b06206,4676,deviant,4,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,2
613c542c957161802d700fb2,7979,all_background,4,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,4
5c5e0399943a720001850c2e,4609,all_background,8,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,5
60be46fd2fb624bf57ce6c0a,3049,all_background,0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,5
613a90797c260bf490fabae6,13005,deviant,8,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,1
60bd4b684ae7e5aa8b9178fc,11839,deviant,8,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,1
5f52942b758cc0573b0eab12,10778,deviant,8,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,3
60be46fd2fb624bf57ce6c0a,2268,deviant,0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,6
64426e90b42d1261956e23e7,98,all_background,4,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,1
613a901d3261ecdd04c68145,7455,deviant,4,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,1
61564e378e974bdbe42763a2,8354,deviant,8,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,1
5e5c993cd0394c474f7cc502,10961,deviant,0,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,1
5bf1a218f5e4460001e033c6,6023,all_background,8,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,2
64fbadaa20fb6b10b83b679a,1483,all_background,8,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,2
5d2508273854c300016c04aa,1108,deviant,8,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,3
5b47f9a8890de80001b68055,3798,deviant,8,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,4
60169610b7dae0235c0b653a,2328,all_background,8,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,3
613a90797c260bf490fabae6,4408,all_background,4,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,2
611fb59a4bdcc650ef103de5,2328,all_background,8,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,1
5fae721319e73f2ff0c6605a,8289,deviant,8,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,1
6103476f4843a26b2d4e48c3,6483,deviant,8,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,2
5f52942b758cc0573b0eab12,11821,deviant,4,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,4
613a90797c260bf490fabae6,4139,deviant,0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,3
5c5e0399943a720001850c2e,6665,deviant,8,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,6
60bd4b684ae7e5aa8b9178fc,2608,all_background,8,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,2
5f52942b758cc0573b0eab12,8493,all_background,0,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,5
64426e90b42d1261956e23e7,76,all_background,8,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,2
60169610b7dae0235c0b653a,2500,all_background,4,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,4
6103476f4843a26b2d4e48c3,2832,all_background,4,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,3
64426e90b42d1261956e23e7,702,deviant,0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,3
61564e378e974bdbe42763a2,1193,all_background,8,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,2
613a901d3261ecdd04c68145,5921,all_background,4,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,3
5f52942b758cc0573b0eab12,7372,deviant,0,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,6
5e5c993cd0394c474f7cc502,4170,all_background,8,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,2
64426e90b42d1261956e23e7,272,all_background,0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,4
5b47f9a8890de80001b68055,508,all_background,8,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,5
64fbadaa20fb6b10b83b679a,5830,deviant,8,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,3
611fb59a4bdcc650ef103de5,6779,all_background,4,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,2
6103476f4843a26b2d4e48c3,6505,all_background,0,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,4
613a90797c260bf490fabae6,9579,deviant,4,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,4
5b47f9a8890de80001b68055,965,all_background,0,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,6
5bf1a218f5e4460001e033c6,12216,deviant,8,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,3
60bd4b684ae7e5aa8b9178fc,12604,deviant,4,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,3
5fae721319e73f2ff0c6605a,985,all_background,8,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,2
60169610b7dae0235c0b653a,4987,deviant,4,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,5
61564e378e974bdbe42763a2,1105,deviant,4,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,3
613a90797c260bf490fabae6,10067,all_background,0,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,5
64426e90b42d1261956e23e7,1468,deviant,4,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,5
64fbadaa20fb6b10b83b679a,3082,all_background,4,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,4
6103476f4843a26b2d4e48c3,3528,deviant,4,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,5
613a901d3261ecdd04c68145,2983,deviant,8,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,4
613a7ec6d7569819b9b06206,3222,deviant,8,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,3
616ed97200b22fa9725353b3,3756,all_background,4,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,2
5fae721319e73f2ff0c6605a,9290,all_background,0,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,3
6103476f4843a26b2d4e48c3,4764,deviant,0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,6
61564e378e974bdbe42763a2,10265,all_background,0,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,4
5bf1a218f5e4460001e033c6,5434,all_background,4,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,4
613a7ec6d7569819b9b06206,1634,deviant,0,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,4
64fbadaa20fb6b10b83b679a,3274,deviant,4,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,5
61564e378e974bdbe42763a2,5032,deviant,0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,5
60169610b7dae0235c0b653a,695,deviant,8,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,6
64426e90b42d1261956e23e7,583,deviant,8,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,6
64fbadaa20fb6b10b83b679a,4554,all_background,0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,6
5fae721319e73f2ff0c6605a,9604,all_background,4,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,4
5fb14a073d81805bc65f6a4f,11744,all_background,0,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,1
613a90797c260bf490fabae6,10292,all_background,8,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,6
613a901d3261ecdd04c68145,1046,all_background,8,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,5
5c60e5371115b4000140fb07,4642,deviant,0,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,1
5ea90bb434d5e337e98c7edd,416,all_background,4,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,1
61564e378e974bdbe42763a2,1637,all_background,4,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,6
611fb59a4bdcc650ef103de5,7642,deviant,0,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,4
5bf1a218f5e4460001e033c6,8419,deviant,4,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,5
59f7e68f5ac99000018b05cf,2872,deviant,4,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,1
6529c3fbd5f312d8e02db84a,11639,deviant,4,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,1
64ac6f637162fa7db49903ad,3571,deviant,4,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,1
5fae721319e73f2ff0c6605a,4837,deviant,4,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,5
5fc86c1b2df6ff1ff7a51ea5,5950,all_background,4,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,1
5fb14a073d81805bc65f6a4f,5260,deviant,4,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,2
61077e0f3537af6ef63c6c56,2685,deviant,4,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,1
5cb632bab9c4860001700fe6,1367,deviant,0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,1
64ac6f637162fa7db49903ad,1562,deviant,0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,2
59f7e68f5ac99000018b05cf,3064,deviant,0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,2
611fb59a4bdcc650ef103de5,1478,deviant,4,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,5
5fae721319e73f2ff0c6605a,3366,deviant,0,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,6
5e89dda1762f3c66d9b9ca68,412,deviant,4,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,1
5c60e5371115b4000140fb07,3790,deviant,8,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,2
6529c3fbd5f312d8e02db84a,5838,deviant,0,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,2
5ea90bb434d5e337e98c7edd,7638,deviant,8,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,2
616ed97200b22fa9725353b3,6964,all_background,8,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,3
5cb632bab9c4860001700fe6,2850,deviant,4,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,2
64ac6f637162fa7db49903ad,778,all_background,4,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,3
64ac6f637162fa7db49903ad,2372,all_background,0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,4
6529c3fbd5f312d8e02db84a,3015,all_background,0,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,3
5c60e5371115b4000140fb07,4456,deviant,4,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,3
59f7e68f5ac99000018b05cf,445,all_background,8,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,3
5fb14a073d81805bc65f6a4f,745,all_background,8,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,3
61077e0f3537af6ef63c6c56,2677,all_background,8,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,2
6042a6731afe071e177cbee5,3517,all_background,0,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,1
616ed97200b22fa9725353b3,10751,all_background,0,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,4
5a9fd1e1b5e2110001c6f93f,2320,all_background,4,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,1
5e89dda1762f3c66d9b9ca68,2350,deviant,8,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,2
612820047346933da8342f74,3155,deviant,4,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,1
5ea90bb434d5e337e98c7edd,4615,deviant,4,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,3
5cb632bab9c4860001700fe6,878,deviant,8,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,3
6529c3fbd5f312d8e02db84a,4416,all_background,4,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,4
5e89dda1762f3c66d9b9ca68,5705,deviant,0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,3
61077e0f3537af6ef63c6c56,3942,all_background,4,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,3
612820047346933da8342f74,2765,deviant,0,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,2
6042a6731afe071e177cbee5,4010,deviant,4,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,2
614215e5a85111f66a9abbfc,7506,deviant,4,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,1
5e89dda1762f3c66d9b9ca68,4626,all_background,0,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,4
64ac6f637162fa7db49903ad,1570,all_background,8,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,5
5ea90bb434d5e337e98c7edd,11138,deviant,0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,4
5c60e5371115b4000140fb07,3541,all_background,8,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,4
64c9984d3675a555688f3c0f,1172,deviant,0,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_left_2.gif,1
6106fc335b80e1efc80ede21,1185,all_background,4,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,1
59f7e68f5ac99000018b05cf,418,deviant,8,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,4
5fb14a073d81805bc65f6a4f,5265,deviant,8,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,4
5ea90bb434d5e337e98c7edd,8284,all_background,0,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,5
612820047346933da8342f74,4071,all_background,4,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,3
59f7e68f5ac99000018b05cf,1368,all_background,0,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,5
5c60e5371115b4000140fb07,6529,all_background,0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,5
5fdbd8a82fbe510db8935564,4503,deviant,0,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,1
612820047346933da8342f74,2972,all_background,0,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,4
614215e5a85111f66a9abbfc,1966,all_background,4,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,2
5cb632bab9c4860001700fe6,1436,all_background,8,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,4
61077e0f3537af6ef63c6c56,2867,deviant,8,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,4
6529c3fbd5f312d8e02db84a,3371,deviant,8,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,5
5fb14a073d81805bc65f6a4f,8732,deviant,0,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,5
60e9b57da8550f28be62142d,6420,all_background,8,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,1
6106fc335b80e1efc80ede21,11165,all_background,0,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,2
61077e0f3537af6ef63c6c56,2367,deviant,0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,5
5a9fd1e1b5e2110001c6f93f,8811,deviant,8,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,2
5e89dda1762f3c66d9b9ca68,3676,all_background,8,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,5
59f7e68f5ac99000018b05cf,410,all_background,4,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,6
61077e0f3537af6ef63c6c56,1161,all_background,0,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,6
5c60e5371115b4000140fb07,4264,all_background,4,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,6
614215e5a85111f66a9abbfc,11973,all_background,0,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,3
6042a6731afe071e177cbee5,5839,deviant,8,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,3
61376ba6f5c778bbb8db6b1a,4630,all_background,4,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,1
64c9984d3675a555688f3c0f,445,all_background,8,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,2
614215e5a85111f66a9abbfc,3164,deviant,0,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,4
60f9de2d1846b79ba86bf597,3465,deviant,0,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,1
5ea90bb434d5e337e98c7edd,3993,all_background,8,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,6
6042a6731afe071e177cbee5,7909,deviant,0,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,4
6106fc335b80e1efc80ede21,876,deviant,4,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,3
64c9984d3675a555688f3c0f,853,all_background,0,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,3
5b77869d338a9300015468cf,4384,all_background,0,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,1
