prolific_id,rt,block_type,fam_trial,background,deviant,block_id
5db5fa693d2b8e01654d351c,735,all_background,2,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,2
651033d039c135459ac83d8f,355,deviant,2,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,1
649622da02d0cd201c80a0df,4591,all_background,6,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,1
60d78cd9ff61ba5de66359ea,3182,all_background,2,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,1
607760884d66833ee83aa987,3356,all_background,5,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,2
5c935050c719fc00147defbc,8823,all_background,6,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,2
5db5fa693d2b8e01654d351c,2658,deviant,6,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,3
60e4a5d4b0e40567e60146e4,2829,all_background,5,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,1
651033d039c135459ac83d8f,3286,deviant,6,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,2
649622da02d0cd201c80a0df,4672,deviant,5,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,2
60d78cd9ff61ba5de66359ea,2650,deviant,5,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,2
5db5fa693d2b8e01654d351c,3360,deviant,5,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,4
5c935050c719fc00147defbc,5703,deviant,5,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,3
607760884d66833ee83aa987,7699,deviant,6,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,3
5db5fa693d2b8e01654d351c,861,deviant,2,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,5
651033d039c135459ac83d8f,3677,all_background,5,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,3
6106be7d513dcab805d524b8,7213,deviant,6,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,1
649622da02d0cd201c80a0df,9679,deviant,2,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,3
60e4a5d4b0e40567e60146e4,7603,deviant,6,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,2
5c935050c719fc00147defbc,7725,all_background,2,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,4
5db5fa693d2b8e01654d351c,732,all_background,5,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,6
651033d039c135459ac83d8f,7169,all_background,2,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,4
607760884d66833ee83aa987,2596,all_background,6,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,4
5fc429047f2ae3825eb811a4,4355,deviant,6,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,1
60e4a5d4b0e40567e60146e4,4114,deviant,5,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,3
649622da02d0cd201c80a0df,5636,all_background,5,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,4
60d78cd9ff61ba5de66359ea,3001,deviant,2,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,3
5c935050c719fc00147defbc,5132,all_background,5,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,5
5fc429047f2ae3825eb811a4,1689,deviant,2,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,2
607760884d66833ee83aa987,1090,all_background,2,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_left_2.gif,5
651033d039c135459ac83d8f,4462,all_background,6,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,5
5f0a79cdff3278354b2016b7,7033,all_background,5,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,1
614cd51715e662889e0211a0,3290,all_background,6,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,1
649622da02d0cd201c80a0df,2069,deviant,6,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,5
60e4a5d4b0e40567e60146e4,2841,all_background,6,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,4
60d78cd9ff61ba5de66359ea,2705,all_background,6,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,4
5c935050c719fc00147defbc,3721,deviant,6,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,6
60fd76f8fbbc23113b72821f,634,all_background,5,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,1
607760884d66833ee83aa987,518,deviant,5,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,6
649622da02d0cd201c80a0df,1817,all_background,2,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,6
651033d039c135459ac83d8f,3275,deviant,5,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,6
60e4a5d4b0e40567e60146e4,1827,all_background,2,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,5
5fc429047f2ae3825eb811a4,1956,all_background,6,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,3
6106be7d513dcab805d524b8,11157,all_background,2,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,2
6460e22e1be052a4c5e14c2d,2516,all_background,5,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,1
60fd76f8fbbc23113b72821f,3030,all_background,2,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,2
614cd51715e662889e0211a0,1890,all_background,2,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,2
5fc429047f2ae3825eb811a4,1024,all_background,2,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,4
60d78cd9ff61ba5de66359ea,749,all_background,5,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,5
5eb3a51f58efe718f5cffdb4,2573,deviant,2,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,1
5f0a79cdff3278354b2016b7,11226,deviant,6,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,2
6460e22e1be052a4c5e14c2d,4486,deviant,2,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,2
60e4a5d4b0e40567e60146e4,7077,deviant,2,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,6
6148baf1d5974f3958c332d2,5220,deviant,6,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,1
6106be7d513dcab805d524b8,2520,all_background,6,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,3
5e6babd0d0031115b8a7bbbf,1182,all_background,5,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,1
5fc429047f2ae3825eb811a4,5098,deviant,5,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,5
614cd51715e662889e0211a0,3118,all_background,5,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,3
5eb3a51f58efe718f5cffdb4,4121,deviant,5,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,2
6460e22e1be052a4c5e14c2d,935,deviant,5,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,3
5b89d11c19110c0001eb75e5,2237,all_background,2,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,1
6106be7d513dcab805d524b8,2760,deviant,2,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,4
5c534e802a52960001fe264f,2197,all_background,5,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,1
614cd51715e662889e0211a0,6407,deviant,2,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,4
6148baf1d5974f3958c332d2,1190,all_background,5,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,2
5fc429047f2ae3825eb811a4,1820,all_background,5,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,6
5e6babd0d0031115b8a7bbbf,2167,deviant,6,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,2
5eb3a51f58efe718f5cffdb4,2332,all_background,5,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,3
5c534e802a52960001fe264f,1363,deviant,5,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,2
5e799af10b2d8255586ad5b2,2590,deviant,6,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,1
6460e22e1be052a4c5e14c2d,10344,all_background,6,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,4
5b89d11c19110c0001eb75e5,1243,deviant,6,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,2
6106be7d513dcab805d524b8,4198,deviant,5,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,5
5eb3a51f58efe718f5cffdb4,187,all_background,2,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,4
5fdcc082dfad1528dad65346,806,all_background,2,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,1
5e6babd0d0031115b8a7bbbf,3573,deviant,2,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,3
614cd51715e662889e0211a0,6007,deviant,5,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,5
6148baf1d5974f3958c332d2,7211,deviant,5,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_left_1.gif,3
6460e22e1be052a4c5e14c2d,3224,all_background,2,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,5
5e799af10b2d8255586ad5b2,1995,all_background,2,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,2
5c534e802a52960001fe264f,3218,deviant,2,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,3
5f0a79cdff3278354b2016b7,7001,all_background,6,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,3
5e799af10b2d8255586ad5b2,2582,deviant,2,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,3
5b89d11c19110c0001eb75e5,3475,deviant,5,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,3
5e6babd0d0031115b8a7bbbf,4861,all_background,2,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,4
5fdcc082dfad1528dad65346,852,all_background,6,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,2
5eb3a51f58efe718f5cffdb4,3785,all_background,6,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,5
6460e22e1be052a4c5e14c2d,599,deviant,6,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,6
6148baf1d5974f3958c332d2,1432,all_background,6,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,4
5c534e802a52960001fe264f,2809,all_background,6,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_right_1.gif,4
614cd51715e662889e0211a0,3547,deviant,6,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,6
5fdebabfb5d1fc684adaa1f9,9609,deviant,5,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,1
5f0a79cdff3278354b2016b7,11532,deviant,5,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,4
5e799af10b2d8255586ad5b2,1859,all_background,6,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_right_1.gif,4
6148baf1d5974f3958c332d2,6110,deviant,2,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,5
5eb3a51f58efe718f5cffdb4,1706,deviant,6,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,6
5e6babd0d0031115b8a7bbbf,3680,all_background,6,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,5
5b89d11c19110c0001eb75e5,4965,all_background,6,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_left_1.gif,4
5c534e802a52960001fe264f,4059,all_background,2,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,5
5f27f9f7119cde0008a93be7,3769,all_background,2,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,1
601d7556fe4dfb0d99b3d825,551,all_background,2,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,1
6148baf1d5974f3958c332d2,1489,all_background,2,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,6
60e29fd816e994eee392af1c,3214,deviant,5,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,1
5fdebabfb5d1fc684adaa1f9,6765,all_background,6,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,2
6455490f7c5f35e4221a810a,8816,deviant,6,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,1
612fc0a32604f3804ac8630f,5268,deviant,6,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,1
5b89d11c19110c0001eb75e5,3729,all_background,5,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,5
5e6babd0d0031115b8a7bbbf,6529,deviant,5,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,6
5f27f9f7119cde0008a93be7,3058,deviant,5,media/animal_stim/whitened/002_right_2.gif,media/animal_stim/whitened/002_right_1.gif,2
652540ba17c106066d7453fe,3015,deviant,2,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,1
5c534e802a52960001fe264f,4181,deviant,6,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,6
615082e89e3473a3c95df0c5,6769,deviant,6,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,1
6455490f7c5f35e4221a810a,1291,all_background,2,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,2
5b89d11c19110c0001eb75e5,2715,deviant,2,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,6
613b7bdc3a329ab20c067d1a,4214,all_background,6,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,1
60e29fd816e994eee392af1c,599,deviant,2,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,2
601d7556fe4dfb0d99b3d825,852,all_background,5,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,2
612fc0a32604f3804ac8630f,4156,all_background,5,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,2
652540ba17c106066d7453fe,6799,all_background,2,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,2
5fdebabfb5d1fc684adaa1f9,6669,deviant,6,media/animal_stim/whitened/001_left_2.gif,media/animal_stim/whitened/001_left_1.gif,3
5b477fdb56e0140001ac7720,973,all_background,5,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,1
5fdcc082dfad1528dad65346,1076,deviant,5,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,3
601d7556fe4dfb0d99b3d825,713,deviant,2,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_right_2.gif,3
5f27f9f7119cde0008a93be7,4290,deviant,6,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,3
60e29fd816e994eee392af1c,2014,all_background,5,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,3
6455490f7c5f35e4221a810a,7730,deviant,5,media/animal_stim/whitened/001_right_1.gif,media/animal_stim/whitened/001_right_2.gif,3
5fdebabfb5d1fc684adaa1f9,4549,deviant,2,media/animal_stim/whitened/002_left_2.gif,media/animal_stim/whitened/002_left_1.gif,4
613b7bdc3a329ab20c067d1a,10527,deviant,5,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,2
612fc0a32604f3804ac8630f,1347,all_background,6,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_right_2.gif,3
5b477fdb56e0140001ac7720,8471,deviant,2,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_left_1.gif,2
601d7556fe4dfb0d99b3d825,575,deviant,5,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_left_1.gif,4
6455490f7c5f35e4221a810a,6579,deviant,2,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,4
652540ba17c106066d7453fe,9156,deviant,6,media/animal_stim/whitened/001_left_1.gif,media/animal_stim/whitened/001_right_2.gif,3
60e0fc6ba2a0b43c2e64fefb,5163,deviant,6,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_left_2.gif,1
5f27f9f7119cde0008a93be7,2276,all_background,6,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,4
5fdebabfb5d1fc684adaa1f9,4815,all_background,5,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,5
614e7ae8bd304fe78b7529be,8976,all_background,6,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,1
60e29fd816e994eee392af1c,1014,deviant,6,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_right_1.gif,4
5b477fdb56e0140001ac7720,6366,all_background,2,media/animal_stim/whitened/001_right_2.gif,media/animal_stim/whitened/001_left_1.gif,3
612fc0a32604f3804ac8630f,7503,deviant,5,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_right_1.gif,4
6455490f7c5f35e4221a810a,4070,all_background,5,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_left_2.gif,5
601d7556fe4dfb0d99b3d825,1239,all_background,6,media/animal_stim/whitened/004_left_2.gif,media/animal_stim/whitened/004_left_1.gif,5
613b7bdc3a329ab20c067d1a,11249,deviant,6,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,3
5fdebabfb5d1fc684adaa1f9,10515,all_background,2,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,6
652540ba17c106066d7453fe,2688,all_background,6,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_right_2.gif,4
5f27f9f7119cde0008a93be7,3591,all_background,5,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,5
612fc0a32604f3804ac8630f,8892,deviant,2,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_right_2.gif,5
60e29fd816e994eee392af1c,452,all_background,6,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_right_2.gif,5
613b7bdc3a329ab20c067d1a,7161,deviant,2,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,4
5b477fdb56e0140001ac7720,6066,deviant,5,media/animal_stim/whitened/003_right_1.gif,media/animal_stim/whitened/003_left_2.gif,4
614e7ae8bd304fe78b7529be,7693,all_background,5,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,2
601d7556fe4dfb0d99b3d825,1398,deviant,6,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,6
60e0fc6ba2a0b43c2e64fefb,7090,deviant,5,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_left_2.gif,2
60e29fd816e994eee392af1c,720,all_background,2,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,6
612fc0a32604f3804ac8630f,2232,all_background,2,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_left_1.gif,6
6115a0203cacd5e288e888d7,5637,deviant,6,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_left_1.gif,1
6455490f7c5f35e4221a810a,9383,all_background,6,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,6
652540ba17c106066d7453fe,7913,deviant,5,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_right_1.gif,5
6115a0203cacd5e288e888d7,4629,deviant,2,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,2
5b477fdb56e0140001ac7720,3021,all_background,6,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_right_2.gif,5
5fc4a01dc02ae8485c400ebf,5310,all_background,5,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,1
5b8fe84a1a3ec10001a81642,3512,all_background,2,media/animal_stim/whitened/005_right_1.gif,media/animal_stim/whitened/005_right_2.gif,1
5b94bd5e24fca300016a9425,5573,all_background,6,media/animal_stim/whitened/006_left_2.gif,media/animal_stim/whitened/006_right_1.gif,1
613b7bdc3a329ab20c067d1a,2887,all_background,2,media/animal_stim/whitened/003_right_2.gif,media/animal_stim/whitened/003_right_1.gif,5
60bec2d1325a7544ecaaaeae,6470,deviant,2,media/animal_stim/whitened/006_left_1.gif,media/animal_stim/whitened/006_left_2.gif,1
5fc4a01dc02ae8485c400ebf,3383,all_background,2,media/animal_stim/whitened/005_right_2.gif,media/animal_stim/whitened/005_right_1.gif,2
615082e89e3473a3c95df0c5,7662,deviant,2,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_left_1.gif,2
608ab8b9eb657a41933a4ec9,5624,deviant,2,media/animal_stim/whitened/004_right_1.gif,media/animal_stim/whitened/004_right_2.gif,1
606dc21c1ce7dc64af9d81fb,11714,all_background,2,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_right_2.gif,1
60e0fc6ba2a0b43c2e64fefb,3721,all_background,5,media/animal_stim/whitened/002_left_1.gif,media/animal_stim/whitened/002_left_2.gif,3
652540ba17c106066d7453fe,11096,all_background,5,media/animal_stim/whitened/003_left_1.gif,media/animal_stim/whitened/003_left_2.gif,6
5f95155d7ae37e0009ed42ac,2639,all_background,2,media/animal_stim/whitened/005_left_1.gif,media/animal_stim/whitened/005_right_2.gif,1
6115a0203cacd5e288e888d7,1357,all_background,6,media/animal_stim/whitened/005_left_2.gif,media/animal_stim/whitened/005_right_1.gif,3
5b477fdb56e0140001ac7720,7456,deviant,6,media/animal_stim/whitened/002_right_1.gif,media/animal_stim/whitened/002_left_2.gif,6
606dc21c1ce7dc64af9d81fb,3757,deviant,2,media/animal_stim/whitened/003_left_2.gif,media/animal_stim/whitened/003_right_1.gif,2
5b8fe84a1a3ec10001a81642,1831,all_background,6,media/animal_stim/whitened/006_right_1.gif,media/animal_stim/whitened/006_left_2.gif,2
60aab5b095bcb30ed88be544,6302,all_background,6,media/animal_stim/whitened/006_right_2.gif,media/animal_stim/whitened/006_right_1.gif,1
6115a0203cacd5e288e888d7,1935,all_background,2,media/animal_stim/whitened/004_left_1.gif,media/animal_stim/whitened/004_left_2.gif,4
5fc4a01dc02ae8485c400ebf,3090,deviant,6,media/animal_stim/whitened/004_right_2.gif,media/animal_stim/whitened/004_left_1.gif,3
