"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":8601.655000005849}]","8603.79500000272","instructions","0","8608","0.0-0.0","SS1612927819925","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":14605.65000004135},{""page_index"":1,""viewing_time"":5552.890000049956}]","20158.709999988787","instructions","1","30783","0.0-1.0","SS1612927819925","instructions","","","","","","","","","","","","","","","","",""
"","7485.605000052601","sequential-stimulus-presentation","2","39073","0.0-2.0","SS1612927819925","","","40","800","8285.605000052601","","","","","","","","","","","","",""
"","3064.7200000239536","sequential-stimulus-presentation","3","42953","0.0-3.0","SS1612927819925","","","40","800","3864.7200000239536","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5988.330000080168}]","5988.7900000903755","instructions","4","48942","0.0-4.0","SS1612927819925","instructions","","","","","","","","","","","","","","","","",""
"","15265.464999945834","html-keyboard-response","5","64213","0.0-5.0","SS1612927819925","instructions","","49","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","1627.3650000803173","sequential-stimulus-presentation","6","66662","0.0-6.0","SS1612927819925","pref_reveal","","40","800","2427.3650000803173","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15511.585000087507},{""page_index"":1,""viewing_time"":21682.455000001937},{""page_index"":2,""viewing_time"":1865.8099999884143},{""page_index"":3,""viewing_time"":2057.009999989532}]","41117.080000112765","instructions","7","107781","0.0-7.0","SS1612927819925","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","108940","0.0-8.0-0.0","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","5340.680000022985","sequential-stimulus-presentation","9","115103","0.0-8.0-1.0","SS1612927819925","trial","","40","800","6140.680000022985","","","","","0","complex_similar","images/stimuli/spore_stims/complex_12_B_a.gif","right","","","","",""
"","null","html-keyboard-response","10","116318","0.0-8.0-0.1","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1381.8350000074133","sequential-stimulus-presentation","11","118515","0.0-8.0-1.1","SS1612927819925","trial","","40","800","2181.8350000074133","","","","","0","complex_similar","images/stimuli/spore_stims/complex_12_B_a.gif","right","","","","",""
"","null","html-keyboard-response","12","119428","0.0-8.0-0.2","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","322.87999999243766","sequential-stimulus-presentation","13","120566","0.0-8.0-1.2","SS1612927819925","trial","","40","800","1122.8799999924377","","","","","0","complex_similar","images/stimuli/spore_stims/complex_12_B_a.gif","right","","","","",""
"","null","html-keyboard-response","14","121669","0.0-8.0-0.3","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","402.19499997328967","sequential-stimulus-presentation","15","122882","0.0-8.0-1.3","SS1612927819925","trial","","40","800","1202.1949999732897","","","","","0","complex_similar","images/stimuli/spore_stims/complex_12_B_a.gif","right","","","","",""
"","null","html-keyboard-response","16","123885","0.0-8.0-0.4","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","344.15500005707145","sequential-stimulus-presentation","17","125040","0.0-8.0-1.4","SS1612927819925","trial","","40","800","1144.1550000570714","","","","","0","complex_similar","images/stimuli/spore_stims/complex_12_B_a.gif","right","","","","",""
"","null","html-keyboard-response","18","125969","0.0-8.0-0.5","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","7892.284999950789","sequential-stimulus-presentation","19","134678","0.0-8.0-1.5","SS1612927819925","trial","","40","800","8692.284999950789","","","","","0","complex_similar","images/stimuli/spore_stims/complex_12_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","20","135576","0.0-8.0-0.6","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","545.9350000601262","sequential-stimulus-presentation","21","136944","0.0-8.0-1.6","SS1612927819925","trial","","40","800","1345.9350000601262","","","","","0","complex_similar","images/stimuli/spore_stims/complex_12_B_a.gif","right","","","","",""
"","null","html-keyboard-response","22","138160","0.0-8.0-0.7","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","970.934999990277","sequential-stimulus-presentation","23","139946","0.0-8.0-1.7","SS1612927819925","trial","","40","800","1770.934999990277","","","","","0","complex_similar","images/stimuli/spore_stims/complex_12_B_a.gif","right","","","","",""
"","2007.344999932684","html-keyboard-response","24","141957","0.0-9.0","SS1612927819925","pref_question","","49","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","0","","","","","","","",""
"","6740.690000005998","sequential-stimulus-presentation","25","149512","0.0-10.0","SS1612927819925","pref_reveal","","40","800","7540.690000005998","","","","","0","","","","novel","","","",""
"","null","html-keyboard-response","26","150435","0.0-11.0-0.0","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3597.414999967441","sequential-stimulus-presentation","27","154845","0.0-11.0-1.0","SS1612927819925","trial","","40","800","4397.414999967441","","","","","1","simple_similar","images/stimuli/spore_stims/simple_18_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","28","155853","0.0-11.0-0.1","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1081.8900000303984","sequential-stimulus-presentation","29","157750","0.0-11.0-1.1","SS1612927819925","trial","","40","800","1881.8900000303984","","","","","1","simple_similar","images/stimuli/spore_stims/simple_18_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","30","158850","0.0-11.0-0.2","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","781.6450000973418","sequential-stimulus-presentation","31","160441","0.0-11.0-1.2","SS1612927819925","trial","","40","800","1581.6450000973418","","","","","1","simple_similar","images/stimuli/spore_stims/simple_18_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","32","161515","0.0-11.0-0.3","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1023.2549998909235","sequential-stimulus-presentation","33","163355","0.0-11.0-1.3","SS1612927819925","trial","","40","800","1823.2549998909235","","","","","1","simple_similar","images/stimuli/spore_stims/simple_18_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","34","164348","0.0-11.0-0.4","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","783.7049999507144","sequential-stimulus-presentation","35","165943","0.0-11.0-1.4","SS1612927819925","trial","","40","800","1583.7049999507144","","","","","1","simple_similar","images/stimuli/spore_stims/simple_18_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","36","167027","0.0-11.0-0.5","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1649.1249999962747","sequential-stimulus-presentation","37","169495","0.0-11.0-1.5","SS1612927819925","trial","","40","800","2449.1249999962747","","","","","1","simple_similar","images/stimuli/spore_stims/simple_18_B_d.gif","left","","","","",""
"","null","html-keyboard-response","38","170799","0.0-11.0-0.6","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","828.8649999303743","sequential-stimulus-presentation","39","172436","0.0-11.0-1.6","SS1612927819925","trial","","40","800","1628.8649999303743","","","","","1","simple_similar","images/stimuli/spore_stims/simple_18_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","40","173489","0.0-11.0-0.7","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","752.100000041537","sequential-stimulus-presentation","41","175053","0.0-11.0-1.7","SS1612927819925","trial","","40","800","1552.100000041537","","","","","1","simple_similar","images/stimuli/spore_stims/simple_18_A_d.gif","middle","","","","",""
"","1920.369999948889","html-keyboard-response","42","176975","0.0-12.0","SS1612927819925","pref_question","","51","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","1","","","","","","","",""
"","4938.680000021122","sequential-stimulus-presentation","43","182730","0.0-13.0","SS1612927819925","pref_reveal","","40","800","5738.680000021122","","","","","1","","","","novel","","","",""
"","null","html-keyboard-response","44","183752","0.0-14.0-0.0","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3888.524999958463","sequential-stimulus-presentation","45","188446","0.0-14.0-1.0","SS1612927819925","trial","","40","800","4688.524999958463","","","","","2","complex_similar","images/stimuli/spore_stims/complex_11_A_b.gif","right","","","","",""
"","null","html-keyboard-response","46","189564","0.0-14.0-0.1","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1829.4899999164045","sequential-stimulus-presentation","47","192207","0.0-14.0-1.1","SS1612927819925","trial","","40","800","2629.4899999164045","","","","","2","complex_similar","images/stimuli/spore_stims/complex_11_A_b.gif","right","","","","",""
"","null","html-keyboard-response","48","193105","0.0-14.0-0.2","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1361.6050001000986","sequential-stimulus-presentation","49","195275","0.0-14.0-1.2","SS1612927819925","trial","","40","800","2161.6050001000986","","","","","2","complex_similar","images/stimuli/spore_stims/complex_11_B_b.gif","left","","","","",""
"","null","html-keyboard-response","50","196473","0.0-14.0-0.3","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","599.309999961406","sequential-stimulus-presentation","51","197884","0.0-14.0-1.3","SS1612927819925","trial","","40","800","1399.309999961406","","","","","2","complex_similar","images/stimuli/spore_stims/complex_11_A_b.gif","right","","","","",""
"","null","html-keyboard-response","52","198997","0.0-14.0-0.4","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","461.8599999230355","sequential-stimulus-presentation","53","200266","0.0-14.0-1.4","SS1612927819925","trial","","40","800","1261.8599999230355","","","","","2","complex_similar","images/stimuli/spore_stims/complex_11_A_b.gif","right","","","","",""
"","null","html-keyboard-response","54","201199","0.0-14.0-0.5","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","668.8599999761209","sequential-stimulus-presentation","55","202676","0.0-14.0-1.5","SS1612927819925","trial","","40","800","1468.859999976121","","","","","2","complex_similar","images/stimuli/spore_stims/complex_11_A_b.gif","right","","","","",""
"","null","html-keyboard-response","56","203814","0.0-14.0-0.6","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","789.5100000314415","sequential-stimulus-presentation","57","205415","0.0-14.0-1.6","SS1612927819925","trial","","40","800","1589.5100000314415","","","","","2","complex_similar","images/stimuli/spore_stims/complex_11_A_b.gif","right","","","","",""
"","null","html-keyboard-response","58","206291","0.0-14.0-0.7","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","421.90499999560416","sequential-stimulus-presentation","59","207531","0.0-14.0-1.7","SS1612927819925","trial","","40","800","1221.9049999956042","","","","","2","complex_similar","images/stimuli/spore_stims/complex_11_A_b.gif","right","","","","",""
"","1949.8700000112876","html-keyboard-response","60","209487","0.0-15.0","SS1612927819925","pref_question","","50","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","2","","","","","","","",""
"","5824.230000027455","sequential-stimulus-presentation","61","216130","0.0-16.0","SS1612927819925","pref_reveal","","40","800","6624.230000027455","","","","","2","","","","novel","","","",""
"","null","html-keyboard-response","62","217026","0.0-17.0-0.0","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1892.7749999566004","sequential-stimulus-presentation","63","219731","0.0-17.0-1.0","SS1612927819925","trial","","40","800","2692.7749999566004","","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","64","220842","0.0-17.0-0.1","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3139.285000041127","sequential-stimulus-presentation","65","224812","0.0-17.0-1.1","SS1612927819925","trial","","40","800","3939.285000041127","","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","66","225954","0.0-17.0-0.2","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","668.6249999329448","sequential-stimulus-presentation","67","227429","0.0-17.0-1.2","SS1612927819925","trial","","40","800","1468.6249999329448","","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","68","228290","0.0-17.0-0.3","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1689.4000000320375","sequential-stimulus-presentation","69","230792","0.0-17.0-1.3","SS1612927819925","trial","","40","800","2489.4000000320375","","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_06_B_a.gif","right","","","","",""
"","null","html-keyboard-response","70","231814","0.0-17.0-0.4","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","667.3000000882894","sequential-stimulus-presentation","71","233293","0.0-17.0-1.4","SS1612927819925","trial","","40","800","1467.3000000882894","","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","72","234134","0.0-17.0-0.5","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","510.77000005170703","sequential-stimulus-presentation","73","235458","0.0-17.0-1.5","SS1612927819925","trial","","40","800","1310.770000051707","","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","74","236711","0.0-17.0-0.6","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","474.53999996650964","sequential-stimulus-presentation","75","238002","0.0-17.0-1.6","SS1612927819925","trial","","40","800","1274.5399999665096","","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","76","239272","0.0-17.0-0.7","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","468.9699999289587","sequential-stimulus-presentation","77","240550","0.0-17.0-1.7","SS1612927819925","trial","","40","800","1268.9699999289587","","","","","3","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_d.gif","middle","","","","",""
"","2209.344999981113","html-keyboard-response","78","242761","0.0-18.0","SS1612927819925","pref_question","","49","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","3","","","","","","","",""
"","4876.540000084788","sequential-stimulus-presentation","79","248446","0.0-19.0","SS1612927819925","pref_reveal","","40","800","5676.540000084788","","","","","3","","","","novel","","","",""
"","null","html-keyboard-response","80","249284","0.0-20.0-0.0","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3453.789999941364","sequential-stimulus-presentation","81","253547","0.0-20.0-1.0","SS1612927819925","trial","","40","800","4253.789999941364","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_A_b.gif","right","","","","",""
"","null","html-keyboard-response","82","254793","0.0-20.0-0.1","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","731.5350000280887","sequential-stimulus-presentation","83","256337","0.0-20.0-1.1","SS1612927819925","trial","","40","800","1531.5350000280887","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_A_b.gif","right","","","","",""
"","null","html-keyboard-response","84","257240","0.0-20.0-0.2","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","758.1099999370053","sequential-stimulus-presentation","85","258810","0.0-20.0-1.2","SS1612927819925","trial","","40","800","1558.1099999370053","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_A_b.gif","right","","","","",""
"","null","html-keyboard-response","86","259734","0.0-20.0-0.3","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","782.8300000401214","sequential-stimulus-presentation","87","261333","0.0-20.0-1.3","SS1612927819925","trial","","40","800","1582.8300000401214","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_B_b.gif","left","","","","",""
"","null","html-keyboard-response","88","262330","0.0-20.0-0.4","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","651.5600000275299","sequential-stimulus-presentation","89","263792","0.0-20.0-1.4","SS1612927819925","trial","","40","800","1451.56000002753","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_A_b.gif","right","","","","",""
"","null","html-keyboard-response","90","264652","0.0-20.0-0.5","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","372.4550000624731","sequential-stimulus-presentation","91","265841","0.0-20.0-1.5","SS1612927819925","trial","","40","800","1172.4550000624731","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_A_b.gif","right","","","","",""
"","null","html-keyboard-response","92","266725","0.0-20.0-0.6","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1705.9000000590459","sequential-stimulus-presentation","93","269247","0.0-20.0-1.6","SS1612927819925","trial","","40","800","2505.900000059046","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_A_b.gif","right","","","","",""
"","null","html-keyboard-response","94","270114","0.0-20.0-0.7","SS1612927819925","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
