"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":7098.160000000011}]","7099.990000000165","instructions","0","7105","0.0-0.0","SS1612925923226","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7935.809999999947},{""page_index"":1,""viewing_time"":10855.52499999995}]","18791.839999999873","instructions","1","27902","0.0-1.0","SS1612925923226","instructions","","","","","","","","","","","","","","","","",""
"","11787.495000000039","sequential-stimulus-presentation","2","40501","0.0-2.0","SS1612925923226","","","40","800","12587.495000000039","","","","","","","","","","","","",""
"","5958.439999999886","sequential-stimulus-presentation","3","47266","0.0-3.0","SS1612925923226","","","40","800","6758.439999999886","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6504.689999999973}]","6505.194999999949","instructions","4","53773","0.0-4.0","SS1612925923226","instructions","","","","","","","","","","","","","","","","",""
"","16934.2999999999","html-keyboard-response","5","70715","0.0-5.0","SS1612925923226","instructions","","51","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","","","","","","","","",""
"","3733.874999999898","sequential-stimulus-presentation","6","75259","0.0-6.0","SS1612925923226","pref_reveal","","40","800","4533.874999999898","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7681.375000000116},{""page_index"":1,""viewing_time"":6830.199999999866},{""page_index"":2,""viewing_time"":3415.8750000001455},{""page_index"":3,""viewing_time"":1399.9249999999302}]","19327.885000000126","instructions","7","94589","0.0-7.0","SS1612925923226","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","95623","0.0-8.0-0.0","SS1612925923226","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2969.6650000000955","sequential-stimulus-presentation","9","99406","0.0-8.0-1.0","SS1612925923226","trial","","40","800","3769.6650000000955","","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","10","100340","0.0-8.0-0.1","SS1612925923226","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","5244.514999999868","sequential-stimulus-presentation","11","106393","0.0-8.0-1.1","SS1612925923226","trial","","40","800","6044.514999999868","","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","12","107219","0.0-8.0-0.2","SS1612925923226","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","779.7000000000407","sequential-stimulus-presentation","13","108809","0.0-8.0-1.2","SS1612925923226","trial","","40","800","1579.7000000000407","","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","14","109869","0.0-8.0-0.3","SS1612925923226","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1306.224999999802","sequential-stimulus-presentation","15","112041","0.0-8.0-1.3","SS1612925923226","trial","","40","800","2106.224999999802","","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","16","113075","0.0-8.0-0.4","SS1612925923226","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1492.0850000001083","sequential-stimulus-presentation","17","115377","0.0-8.0-1.4","SS1612925923226","trial","","40","800","2292.0850000001083","","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","18","116427","0.0-8.0-0.5","SS1612925923226","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3063.9550000000745","sequential-stimulus-presentation","19","120305","0.0-8.0-1.5","SS1612925923226","trial","","40","800","3863.9550000000745","","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_B_b.gif","left","","","","",""
"","null","html-keyboard-response","20","121289","0.0-8.0-0.6","SS1612925923226","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1926.8650000001362","sequential-stimulus-presentation","21","124027","0.0-8.0-1.6","SS1612925923226","trial","","40","800","2726.865000000136","","","","","0","complex_similar","images/stimuli/spore_stims/complex_15_A_b.gif","middle","","","","",""
