"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","4549.1750000510365","sequential-stimulus-presentation","61","277656","0.0-16.0","SS1612925841711","pref_reveal","","40","800","5349.1750000510365","","","","","2","","","","novel","","","",""
"","null","html-keyboard-response","62","278975","0.0-17.0-0.0","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3783.6799999931827","sequential-stimulus-presentation","63","283612","0.0-17.0-1.0","SS1612925841711","trial","","40","800","4583.679999993183","","","","","3","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","64","284561","0.0-17.0-0.1","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4090.5600000405684","sequential-stimulus-presentation","65","289472","0.0-17.0-1.1","SS1612925841711","trial","","40","800","4890.560000040568","","","","","3","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","66","290337","0.0-17.0-0.2","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1819.0999999642372","sequential-stimulus-presentation","67","292984","0.0-17.0-1.2","SS1612925841711","trial","","40","800","2619.099999964237","","","","","3","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","68","294159","0.0-17.0-0.3","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2830.0849999068305","sequential-stimulus-presentation","69","297880","0.0-17.0-1.3","SS1612925841711","trial","","40","800","3630.0849999068305","","","","","3","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","70","299167","0.0-17.0-0.4","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3063.5999999940395","sequential-stimulus-presentation","71","303058","0.0-17.0-1.4","SS1612925841711","trial","","40","800","3863.5999999940395","","","","","3","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","72","304352","0.0-17.0-0.5","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2739.8449999745935","sequential-stimulus-presentation","73","307938","0.0-17.0-1.5","SS1612925841711","trial","","40","800","3539.8449999745935","","","","","3","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","74","309146","0.0-17.0-0.6","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3735.0149999838322","sequential-stimulus-presentation","75","313741","0.0-17.0-1.6","SS1612925841711","trial","","40","800","4535.014999983832","","","","","3","complex_similar","images/stimuli/spore_stims/complex_18_A_c.gif","right","","","","",""
"","null","html-keyboard-response","76","314666","0.0-17.0-0.7","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2893.3400000678375","sequential-stimulus-presentation","77","318395","0.0-17.0-1.7","SS1612925841711","trial","","40","800","3693.3400000678375","","","","","3","complex_similar","images/stimuli/spore_stims/complex_18_B_c.gif","middle","","","","",""
"","2790.55499995593","html-keyboard-response","78","321233","0.0-18.0","SS1612925841711","pref_question","","50","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","3","","","","","","","",""
"","2928.535000071861","sequential-stimulus-presentation","79","324980","0.0-19.0","SS1612925841711","pref_reveal","","40","800","3728.535000071861","","","","","3","","","","background","","","",""
"","null","html-keyboard-response","80","326136","0.0-20.0-0.0","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","4570.310000097379","sequential-stimulus-presentation","81","331549","0.0-20.0-1.0","SS1612925841711","trial","","40","800","5370.310000097379","","","","","4","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","right","","","","",""
"","null","html-keyboard-response","82","332605","0.0-20.0-0.1","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","12307.975000003353","sequential-stimulus-presentation","83","345741","0.0-20.0-1.1","SS1612925841711","trial","","40","800","13107.975000003353","","","","","4","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","right","","","","",""
"","null","html-keyboard-response","84","346937","0.0-20.0-0.2","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","13616.40499997884","sequential-stimulus-presentation","85","361404","0.0-20.0-1.2","SS1612925841711","trial","","40","800","14416.40499997884","","","","","4","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","right","","","","",""
"","null","html-keyboard-response","86","362300","0.0-20.0-0.3","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1687.2850001091138","sequential-stimulus-presentation","87","364827","0.0-20.0-1.3","SS1612925841711","trial","","40","800","2487.2850001091138","","","","","4","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","right","","","","",""
"","null","html-keyboard-response","88","365789","0.0-20.0-0.4","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1812.1650000102818","sequential-stimulus-presentation","89","368458","0.0-20.0-1.4","SS1612925841711","trial","","40","800","2612.165000010282","","","","","4","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","right","","","","",""
"","null","html-keyboard-response","90","369365","0.0-20.0-0.5","SS1612925841711","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2808.5800000699237","sequential-stimulus-presentation","91","373002","0.0-20.0-1.5","SS1612925841711","trial","","40","800","3608.5800000699237","","","","","4","simple_similar","images/stimuli/spore_stims/simple_15_A_d.gif","right","","","","",""
