"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"","648.0000000010477","sequential-stimulus-presentation","25","755073","0.0-10.0","SS1612925835791","pref_reveal","","40","800","1448.0000000010477","","","","","0","","","","background","","","",""
"","null","html-keyboard-response","26","756163","0.0-11.0-0.0","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","97.99999999813735","sequential-stimulus-presentation","27","757067","0.0-11.0-1.0","SS1612925835791","trial","","40","800","897.9999999981374","","","","","1","simple_similar","images/stimuli/spore_stims/simple_04_B_c.gif","right","","","","",""
"","null","html-keyboard-response","28","757950","0.0-11.0-0.1","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","129.99999999732245","sequential-stimulus-presentation","29","758922","0.0-11.0-1.1","SS1612925835791","trial","","40","800","929.9999999973224","","","","","1","simple_similar","images/stimuli/spore_stims/simple_04_B_c.gif","right","","","","",""
"","null","html-keyboard-response","30","760194","0.0-11.0-0.2","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1766.9999999997672","sequential-stimulus-presentation","31","763283","0.0-11.0-1.2","SS1612925835791","trial","","40","800","2566.999999999767","","","","","1","simple_similar","images/stimuli/spore_stims/simple_04_B_c.gif","right","","","","",""
"","null","html-keyboard-response","32","764531","0.0-11.0-0.3","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","258.0000000016298","sequential-stimulus-presentation","33","765594","0.0-11.0-1.3","SS1612925835791","trial","","40","800","1058.0000000016298","","","","","1","simple_similar","images/stimuli/spore_stims/simple_04_B_c.gif","right","","","","",""
"","null","html-keyboard-response","34","766495","0.0-11.0-0.4","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","11765.999999996042","sequential-stimulus-presentation","35","779066","0.0-11.0-1.4","SS1612925835791","trial","","40","800","12565.999999996042","","","","","1","simple_similar","images/stimuli/spore_stims/simple_04_B_c.gif","right","","","","",""
"","null","html-keyboard-response","36","779966","0.0-11.0-0.5","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3036","sequential-stimulus-presentation","37","784551","0.0-11.0-1.5","SS1612925835791","trial","","40","800","3836","","","","","1","simple_similar","images/stimuli/spore_stims/simple_04_A_c.gif","left","","","","",""
"","null","html-keyboard-response","38","786523","0.0-11.0-0.6","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","6748.999999996158","sequential-stimulus-presentation","39","794269","0.0-11.0-1.6","SS1612925835791","trial","","40","800","7548.999999996158","","","","","1","simple_similar","images/stimuli/spore_stims/simple_04_B_c.gif","right","","","","",""
"","null","html-keyboard-response","40","795558","0.0-11.0-0.7","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","63.000000001862645","sequential-stimulus-presentation","41","796425","0.0-11.0-1.7","SS1612925835791","trial","","40","800","863.0000000018626","","","","","1","simple_similar","images/stimuli/spore_stims/simple_04_B_c.gif","right","","","","",""
"","1780.9999999954598","html-keyboard-response","42","798210","0.0-12.0","SS1612925835791","pref_question","","98","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","1","","","","","","","",""
"","553.9999999963911","sequential-stimulus-presentation","43","799571","0.0-13.0","SS1612925835791","pref_reveal","","40","800","1353.9999999963911","","","","","1","","","","novel","","","",""
"","null","html-keyboard-response","44","800816","0.0-14.0-0.0","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","771.999999997206","sequential-stimulus-presentation","45","802394","0.0-14.0-1.0","SS1612925835791","trial","","40","800","1571.999999997206","","","","","2","simple_similar","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","html-keyboard-response","46","803640","0.0-14.0-0.1","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","69.99999999976717","sequential-stimulus-presentation","47","804515","0.0-14.0-1.1","SS1612925835791","trial","","40","800","869.9999999997672","","","","","2","simple_similar","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","html-keyboard-response","48","805389","0.0-14.0-0.2","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","821.0000000036089","sequential-stimulus-presentation","49","807017","0.0-14.0-1.2","SS1612925835791","trial","","40","800","1621.0000000036089","","","","","2","simple_similar","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","html-keyboard-response","50","808031","0.0-14.0-0.3","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","528.9999999949941","sequential-stimulus-presentation","51","809395","0.0-14.0-1.3","SS1612925835791","trial","","40","800","1328.9999999949941","","","","","2","simple_similar","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","html-keyboard-response","52","810321","0.0-14.0-0.4","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","220.00000000116415","sequential-stimulus-presentation","53","811346","0.0-14.0-1.4","SS1612925835791","trial","","40","800","1020.0000000011642","","","","","2","simple_similar","images/stimuli/spore_stims/simple_07_B_d.gif","right","","","","",""
"","null","html-keyboard-response","54","812168","0.0-14.0-0.5","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","203.00000000139698","sequential-stimulus-presentation","55","813179","0.0-14.0-1.5","SS1612925835791","trial","","40","800","1003.000000001397","","","","","2","simple_similar","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","html-keyboard-response","56","814076","0.0-14.0-0.6","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","343.99999999720603","sequential-stimulus-presentation","57","815226","0.0-14.0-1.6","SS1612925835791","trial","","40","800","1143.999999997206","","","","","2","simple_similar","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","null","html-keyboard-response","58","816386","0.0-14.0-0.7","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","80.99999999837019","sequential-stimulus-presentation","59","817274","0.0-14.0-1.7","SS1612925835791","trial","","40","800","880.9999999983702","","","","","2","simple_similar","images/stimuli/spore_stims/simple_07_A_d.gif","left","","","","",""
"","9551.999999996042","html-keyboard-response","60","826859","0.0-15.0","SS1612925835791","pref_question","","98","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","2","","","","","","","",""
"","319.99999999965075","sequential-stimulus-presentation","61","827986","0.0-16.0","SS1612925835791","pref_reveal","","40","800","1119.9999999996508","","","","","2","","","","novel","","","",""
"","null","html-keyboard-response","62","828945","0.0-17.0-0.0","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","241.00000000186265","sequential-stimulus-presentation","63","829994","0.0-17.0-1.0","SS1612925835791","trial","","40","800","1041.0000000018626","","","","","3","complex_similar","images/stimuli/spore_stims/complex_19_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","64","831515","0.0-17.0-0.1","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1277.0000000018626","sequential-stimulus-presentation","65","833814","0.0-17.0-1.1","SS1612925835791","trial","","40","800","2077.0000000018626","","","","","3","complex_similar","images/stimuli/spore_stims/complex_19_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","66","834867","0.0-17.0-0.2","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","18478.999999999418","sequential-stimulus-presentation","67","854996","0.0-17.0-1.2","SS1612925835791","trial","","40","800","19278.999999999418","","","","","3","complex_similar","images/stimuli/spore_stims/complex_19_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","68","856518","0.0-17.0-0.3","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2682.0000000006985","sequential-stimulus-presentation","69","860210","0.0-17.0-1.3","SS1612925835791","trial","","40","800","3482.0000000006985","","","","","3","complex_similar","images/stimuli/spore_stims/complex_19_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","70","861296","0.0-17.0-0.4","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","28.00000000570435","sequential-stimulus-presentation","71","862131","0.0-17.0-1.4","SS1612925835791","trial","","40","800","828.0000000057044","","","","","3","complex_similar","images/stimuli/spore_stims/complex_19_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","72","863254","0.0-17.0-0.5","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","141.99999999988358","sequential-stimulus-presentation","73","864201","0.0-17.0-1.5","SS1612925835791","trial","","40","800","941.9999999998836","","","","","3","complex_similar","images/stimuli/spore_stims/complex_19_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","74","865500","0.0-17.0-0.6","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","25.0000000015134","sequential-stimulus-presentation","75","866332","0.0-17.0-1.6","SS1612925835791","trial","","40","800","825.0000000015134","","","","","3","complex_similar","images/stimuli/spore_stims/complex_19_A_a.gif","middle","","","","",""
"","null","html-keyboard-response","76","867328","0.0-17.0-0.7","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1114.9999999979045","sequential-stimulus-presentation","77","869250","0.0-17.0-1.7","SS1612925835791","trial","","40","800","1914.9999999979045","","","","","3","complex_similar","images/stimuli/spore_stims/complex_19_B_a.gif","right","","","","",""
"","1651.9999999945285","html-keyboard-response","78","870906","0.0-18.0","SS1612925835791","pref_question","","98","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","3","","","","","","","",""
"","41.00000000477303","sequential-stimulus-presentation","79","871754","0.0-19.0","SS1612925835791","pref_reveal","","40","800","841.000000004773","","","","","3","","","","background","","","",""
"","null","html-keyboard-response","80","872954","0.0-20.0-0.0","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","17.999999996391125","sequential-stimulus-presentation","81","873778","0.0-20.0-1.0","SS1612925835791","trial","","40","800","817.9999999963911","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_a.gif","left","","","","",""
"","null","html-keyboard-response","82","874902","0.0-20.0-0.1","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","222.99999999813735","sequential-stimulus-presentation","83","875930","0.0-20.0-1.1","SS1612925835791","trial","","40","800","1022.9999999981374","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_a.gif","left","","","","",""
"","null","html-keyboard-response","84","876810","0.0-20.0-0.2","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1584.999999999185","sequential-stimulus-presentation","85","879202","0.0-20.0-1.2","SS1612925835791","trial","","40","800","2384.999999999185","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_a.gif","left","","","","",""
"","null","html-keyboard-response","86","880072","0.0-20.0-0.3","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3406.0000000026776","sequential-stimulus-presentation","87","884921","0.0-20.0-1.3","SS1612925835791","trial","","40","800","4206.000000002678","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_a.gif","left","","","","",""
"","null","html-keyboard-response","88","886153","0.0-20.0-0.4","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","139.00000000291038","sequential-stimulus-presentation","89","887099","0.0-20.0-1.4","SS1612925835791","trial","","40","800","939.0000000029104","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","90","888155","0.0-20.0-0.5","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","16.999999999883585","sequential-stimulus-presentation","91","888977","0.0-20.0-1.5","SS1612925835791","trial","","40","800","816.9999999998836","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_a.gif","left","","","","",""
"","null","html-keyboard-response","92","889972","0.0-20.0-0.6","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","120.00000000267755","sequential-stimulus-presentation","93","890908","0.0-20.0-1.6","SS1612925835791","trial","","40","800","920.0000000026776","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_a.gif","left","","","","",""
"","null","html-keyboard-response","94","892517","0.0-20.0-0.7","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","438.00000000186265","sequential-stimulus-presentation","95","893770","0.0-20.0-1.7","SS1612925835791","trial","","40","800","1238.0000000018626","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_03_B_a.gif","left","","","","",""
"","2105.999999999767","html-keyboard-response","96","895881","0.0-21.0","SS1612925835791","pref_question","","50","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","4","","","","","","","",""
"","1262.9999999989523","sequential-stimulus-presentation","97","897961","0.0-22.0","SS1612925835791","pref_reveal","","40","800","2062.9999999989523","","","","","4","","","","deviant","","","",""
"","null","html-keyboard-response","98","899054","0.0-23.0-0.0","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","19692.9999999993","sequential-stimulus-presentation","99","920209","0.0-23.0-1.0","SS1612925835791","trial","","40","800","20492.9999999993","","","","","5","simple_similar","images/stimuli/spore_stims/simple_19_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","100","921132","0.0-23.0-0.1","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","158.99999999953434","sequential-stimulus-presentation","101","922101","0.0-23.0-1.1","SS1612925835791","trial","","40","800","958.9999999995343","","","","","5","simple_similar","images/stimuli/spore_stims/simple_19_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","102","923337","0.0-23.0-0.2","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","213.99999999988358","sequential-stimulus-presentation","103","924358","0.0-23.0-1.2","SS1612925835791","trial","","40","800","1013.9999999998836","","","","","5","simple_similar","images/stimuli/spore_stims/simple_19_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","104","925301","0.0-23.0-0.3","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","86.99999999953434","sequential-stimulus-presentation","105","926194","0.0-23.0-1.3","SS1612925835791","trial","","40","800","886.9999999995343","","","","","5","simple_similar","images/stimuli/spore_stims/simple_19_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","106","927455","0.0-23.0-0.4","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","14156.000000002678","sequential-stimulus-presentation","107","942418","0.0-23.0-1.4","SS1612925835791","trial","","40","800","14956.000000002678","","","","","5","simple_similar","images/stimuli/spore_stims/simple_19_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","108","943392","0.0-23.0-0.5","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2220.999999997788","sequential-stimulus-presentation","109","946420","0.0-23.0-1.5","SS1612925835791","trial","","40","800","3020.999999997788","","","","","5","simple_similar","images/stimuli/spore_stims/simple_19_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","110","947352","0.0-23.0-0.6","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1853.999999999418","sequential-stimulus-presentation","111","950371","0.0-23.0-1.6","SS1612925835791","trial","","40","800","2653.999999999418","","","","","5","simple_similar","images/stimuli/spore_stims/simple_19_B_a.gif","middle","","","","",""
"","null","html-keyboard-response","112","951232","0.0-23.0-0.7","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","12796.99999999872","sequential-stimulus-presentation","113","965314","0.0-23.0-1.7","SS1612925835791","trial","","40","800","13596.99999999872","","","","","5","simple_similar","images/stimuli/spore_stims/simple_19_A_a.gif","right","","","","",""
"","1915.0000000009313","html-keyboard-response","114","967235","0.0-24.0","SS1612925835791","pref_question","","50","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","5","","","","","","","",""
"","1159.9999999961583","sequential-stimulus-presentation","115","969202","0.0-25.0","SS1612925835791","pref_reveal","","40","800","1959.9999999961583","","","","","5","","","","background","","","",""
"","null","html-keyboard-response","116","970071","0.0-26.0-0.0","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","887.9999999990687","sequential-stimulus-presentation","117","971787","0.0-26.0-1.0","SS1612925835791","trial","","40","800","1687.9999999990687","","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","right","","","","",""
"","null","html-keyboard-response","118","972600","0.0-26.0-0.1","SS1612925835791","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","16324.999999997206","sequential-stimulus-presentation","119","989730","0.0-26.0-1.1","SS1612925835791","trial","","40","800","17124.999999997206","","","","","6","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","right","","","","",""
