"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":10604.86500011757}]","10605.409999843687","instructions","0","10606","0.0-0.0","SS1612925950673","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15154.039999935776},{""page_index"":1,""viewing_time"":9247.740000020713}]","24401.964999735355","instructions","1","37009","0.0-1.0","SS1612925950673","instructions","","","","","","","","","","","","","","","","",""
"","12555.570000316948","sequential-stimulus-presentation","2","50373","0.0-2.0","SS1612925950673","","","40","800","13355.570000316948","","","","","","","","","","","","",""
"","4335.23999992758","sequential-stimulus-presentation","3","55513","0.0-3.0","SS1612925950673","","","40","800","5135.23999992758","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5289.489999879152}]","5289.6699998527765","instructions","4","60804","0.0-4.0","SS1612925950673","instructions","","","","","","","","","","","","","","","","",""
"","13192.339999601245","html-keyboard-response","5","73998","0.0-5.0","SS1612925950673","instructions","","49","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","1582.0650001987815","sequential-stimulus-presentation","6","76382","0.0-6.0","SS1612925950673","pref_reveal","","40","800","2382.0650001987815","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":11668.345000129193},{""page_index"":1,""viewing_time"":6840.229999739677},{""page_index"":2,""viewing_time"":1822.4300001747906},{""page_index"":3,""viewing_time"":2182.6900001615286}]","22513.86999990791","instructions","7","98897","0.0-7.0","SS1612925950673","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","99764","0.0-8.0-0.0","SS1612925950673","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","574.324999935925","sequential-stimulus-presentation","9","101144","0.0-8.0-1.0","SS1612925950673","trial","","40","800","1374.324999935925","","","","","0","complex_similar","images/stimuli/spore_stims/complex_09_B_b.gif","right","","","","",""
"","null","html-keyboard-response","10","102106","0.0-8.0-0.1","SS1612925950673","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1475.1300001516938","sequential-stimulus-presentation","11","104384","0.0-8.0-1.1","SS1612925950673","trial","","40","800","2275.130000151694","","","","","0","complex_similar","images/stimuli/spore_stims/complex_09_B_b.gif","right","","","","",""
"","null","html-keyboard-response","12","105463","0.0-8.0-0.2","SS1612925950673","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1604.9750000238419","sequential-stimulus-presentation","13","107872","0.0-8.0-1.2","SS1612925950673","trial","","40","800","2404.975000023842","","","","","0","complex_similar","images/stimuli/spore_stims/complex_09_B_b.gif","right","","","","",""
"","null","html-keyboard-response","14","108771","0.0-8.0-0.3","SS1612925950673","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
