Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
652463af66b99fc999b3a904,6512036d9b192b4d68403c39,APPROVED,2023-10-09T20:33:51.359000Z,2023-10-09T20:39:12.305000Z,2023-10-09T22:26:06.211000Z,2023-10-09T20:39:12.795527Z,321.0,3D699F4F,3,36,Male,Asian,Canada,Canada,Canada,English,No,DATA_EXPIRED
652463af264904c790cd58ec,5da3620eb16b4d0013af4c7f,APPROVED,2023-10-09T20:33:55.332000Z,2023-10-09T20:41:49.231000Z,2023-10-09T22:26:06.004000Z,2023-10-09T20:41:49.767307Z,474.0,3D699F4F,175,26,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Full-Time
652463b0c96958be03cc2ce3,6013d0e6bc81f72d3fe0f173,APPROVED,2023-10-09T20:33:52.299000Z,2023-10-09T20:40:39.080000Z,2023-10-09T22:26:06.405000Z,2023-10-09T20:40:39.574083Z,407.0,3D699F4F,176,28,Female,White,Italy,Italy,Italy,Italian,No,Part-Time
652463b0ce5b00d10a5dfd4b,5f2df57e756b8414ea47017f,APPROVED,2023-10-09T20:33:52.811000Z,2023-10-09T20:41:19.654000Z,2023-10-09T22:26:06.604000Z,2023-10-09T20:41:20.112359Z,447.0,3D699F4F,443,25,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Full-Time
652463b14558e9805779ab10,60e1bcd9feb687c32a8d3346,APPROVED,2023-10-09T20:33:53.274000Z,2023-10-09T20:39:25.148000Z,2023-10-09T22:26:06.787000Z,2023-10-09T20:39:25.577333Z,332.0,3D699F4F,261,23,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,DATA_EXPIRED
652463b1f2d39cd38c08312d,60617c7346cd805e5bfc8893,APPROVED,2023-10-09T20:33:53.908000Z,2023-10-09T20:43:07.191000Z,2023-10-09T22:26:06.977000Z,2023-10-09T20:43:07.621477Z,554.0,3D699F4F,257,22,Male,Other,Chile,Chile,Chile,Spanish,Yes,DATA_EXPIRED
652463b2ab5cfbce11fab90b,5f359a0aa0b9125a3c6b8fff,APPROVED,2023-10-09T20:33:54.633000Z,2023-10-09T20:42:15.807000Z,2023-10-09T22:26:10.420000Z,2023-10-09T20:42:17.861658Z,502.0,3D699F4F,428,25,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
652463b2a69c0124e2646d9d,5b3913051d4b6800016935dc,APPROVED,2023-10-09T20:33:57.139000Z,2023-10-09T20:38:44.138000Z,2023-10-09T22:26:07.196000Z,2023-10-09T20:38:44.575652Z,287.0,3D699F4F,615,24,Male,Asian,Indonesia,Canada,Indonesia,Indonesian,Yes,Unemployed (and job seeking)
652463b316ae3a42f1fab8fe,60267ea2c1e12331ce6a3f21,APPROVED,2023-10-09T20:33:55.071000Z,2023-10-09T20:43:43.961000Z,2023-10-09T22:26:10.792000Z,2023-10-09T20:43:44.554566Z,589.0,3D699F4F,200,30,Male,White,Hungary,Hungary,Hungary,Hungarian,DATA_EXPIRED,DATA_EXPIRED
652463b305995ec9660fbd41,5d2faa74f821ee0019317da6,APPROVED,2023-10-09T20:33:55.345000Z,2023-10-09T20:43:45.532000Z,2023-10-09T22:26:10.610000Z,2023-10-09T20:43:46.043907Z,591.0,3D699F4F,115,21,Male,White,Poland,Poland,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED
652463b3e596327356c9ef5b,5f3b3d16d2664625fcfa73aa,APPROVED,2023-10-09T20:33:55.710000Z,2023-10-09T20:42:28.603000Z,2023-10-09T22:26:11.001000Z,2023-10-09T20:42:29.587949Z,513.0,3D699F4F,402,30,Female,White,Spain,Spain,Spain,Spanish,DATA_EXPIRED,Unemployed (and job seeking)
652463b4f0823363318bfad4,63d1669890385864068c055c,APPROVED,2023-10-09T20:34:01.749000Z,2023-10-09T20:42:33.807000Z,2023-10-09T22:26:11.575000Z,2023-10-09T20:42:34.604073Z,513.0,3D699F4F,121,22,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking)
652463b4d5e5d66c3cd9746c,6480d0f369d301b4e2c1414e,APPROVED,2023-10-09T20:33:56.536000Z,2023-10-09T20:49:03.354000Z,2023-10-09T22:26:11.364000Z,2023-10-09T20:49:06.571958Z,907.0,3D699F4F,73,21,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
652463b40379b41f3ed5c5e0,5eb40fb9e8373821b19f995a,APPROVED,2023-10-09T20:33:56.793000Z,2023-10-09T20:40:49.879000Z,2023-10-09T22:26:11.177000Z,2023-10-09T20:40:50.708820Z,414.0,3D699F4F,322,22,Male,White,Italy,Italy,Italy,Italian,Yes,Unemployed (and job seeking)
652463b561a6306ee204d750,5c437b9735b63800019b31a8,APPROVED,2023-10-09T20:33:57.036000Z,2023-10-09T20:52:11.257000Z,2023-10-09T22:26:11.962000Z,2023-10-09T20:52:12.013792Z,1095.0,3D699F4F,651,36,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
652463b50d148095efad7e52,611d42ad164947cb4c74f157,APPROVED,2023-10-09T20:34:16.305000Z,2023-10-09T20:56:06.530000Z,2023-10-09T22:26:11.769000Z,2023-10-09T20:56:11.328554Z,1311.0,3D699F4F,201,42,Female,Mixed,South Africa,South Africa,South Africa,English,No,Full-Time
652463b595fb97f30d391215,5f0af097e7d15b3bf7734642,APPROVED,2023-10-09T20:33:57.544000Z,2023-10-09T20:43:25.652000Z,2023-10-09T22:26:12.136000Z,2023-10-09T20:43:26.723794Z,569.0,3D699F4F,507,25,Male,White,Italy,Italy,Italy,Italian,Yes,Other
652463b5af95d31d70d85114,6075cf9b059725b365f85e34,APPROVED,2023-10-09T20:33:57.830000Z,2023-10-09T20:47:52.039000Z,2023-10-09T22:26:12.327000Z,2023-10-09T20:47:52.594647Z,835.0,3D699F4F,349,22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
652463b681d63ab844a9ee9f,5acb2cb55cd1050001626ff6,APPROVED,2023-10-09T20:33:58.072000Z,2023-10-09T20:40:47.811000Z,2023-10-09T22:26:12.509000Z,2023-10-09T20:40:48.308044Z,410.0,3D699F4F,839,35,Male,White,Czech Republic,Czech Republic,Czech Republic,Czech,No,Full-Time
652463b73015fea7f0b81f6e,5cb10888e25ee40018e49d48,APPROVED,2023-10-09T20:33:59.469000Z,2023-10-09T21:02:50.564000Z,2023-10-09T22:26:12.880000Z,2023-10-09T21:02:51.104692Z,1732.0,3D699F4F,307,58,Male,White,Greece,Greece,Greece,Greek,No,Part-Time
652463b705995ec9660fbd43,602bbb43cfca8a33d87378c7,APPROVED,2023-10-09T20:33:59.825000Z,2023-10-09T20:41:53.321000Z,2023-10-09T22:26:12.709000Z,2023-10-09T20:41:54.639149Z,474.0,3D699F4F,406,25,Male,White,Poland,Poland,Poland,Polish,Yes,Other
652463b844bef86f4f138d57,5edd1cfb9a2ae09ff1250c9c,APPROVED,2023-10-09T20:34:00.204000Z,2023-10-09T20:57:21.379000Z,2023-10-09T22:26:13.063000Z,2023-10-09T20:57:21.898379Z,1402.0,3D699F4F,355,22,Male,White,Italy,Italy,Italy,Italian,Yes,Part-Time
652463b88f448fc7480c14bb,61070b50a022d7360e46e985,APPROVED,2023-10-09T20:34:00.720000Z,2023-10-09T20:50:05.927000Z,2023-10-09T22:26:13.258000Z,2023-10-09T20:50:06.340565Z,966.0,3D699F4F,217,22,Female,White,Greece,Greece,Greece,Greek,Yes,Due to start a new job within the next month
652463b952abacc5c3dc80d5,5e69161e960d360384aec6e9,APPROVED,2023-10-09T20:34:01.098000Z,2023-10-09T20:46:36.076000Z,2023-10-09T22:26:13.440000Z,2023-10-09T20:46:36.575266Z,755.0,3D699F4F,465,18,Male,White,Netherlands,Netherlands,Netherlands,Dutch,Yes,Part-Time
652463baa9c61e0a6a113b8b,6171b1bc917dfe828a3130dd,APPROVED,2023-10-09T20:34:02.112000Z,2023-10-09T20:41:50.189000Z,2023-10-09T22:26:13.886000Z,2023-10-09T20:41:50.943954Z,469.0,3D699F4F,374,26,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
652463ba1d2c8c69f3dee0ed,651b1636aa3a38aef1a8fa5f,APPROVED,2023-10-09T20:34:05.712000Z,2023-10-09T20:46:17.434000Z,2023-10-09T22:26:13.676000Z,2023-10-09T20:46:18.016163Z,732.0,3D699F4F,2,31,Male,White,Switzerland,Switzerland,Switzerland,Italian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
652463bab7652948e644373a,61660b4af0be02375d417718,APPROVED,2023-10-09T20:34:02.701000Z,2023-10-09T20:48:08.797000Z,2023-10-09T22:26:14.336000Z,2023-10-09T20:48:09.352628Z,847.0,3D699F4F,524,34,Male,Other,Mexico,Mexico,United States,Spanish,No,Full-Time
652463bb387efa51ee646d51,6100b7d1d121da73b60c7b6e,APPROVED,2023-10-09T20:34:03.313000Z,2023-10-09T20:40:50.870000Z,2023-10-09T22:26:14.526000Z,2023-10-09T20:40:51.374697Z,408.0,3D699F4F,640,25,Male,Mixed,Morocco,France,Morocco,Arabic,No,Part-Time
652463bb699e564aa2f4d7f3,5ed2994518f6bd211a146df2,APPROVED,2023-10-09T20:34:03.966000Z,2023-10-09T20:55:06.939000Z,2023-10-09T22:26:14.783000Z,2023-10-09T20:55:07.621608Z,1263.0,3D699F4F,592,52,Male,White,Spain,Spain,Spain,Spanish,No,Unemployed (and job seeking)
652463bdc74c5b197bec033e,613f9cb855a596a57d785da9,APPROVED,2023-10-09T20:34:05.139000Z,2023-10-09T20:41:55.868000Z,2023-10-09T22:26:15.367000Z,2023-10-09T20:42:00.857990Z,471.0,3D699F4F,190,24,Male,Mixed,Mexico,Mexico,Mexico,Spanish,Yes,Part-Time
652463bd40d984bd46505954,5f73427f244c770277ba2a5d,APPROVED,2023-10-09T20:34:05.631000Z,2023-10-09T20:41:31.652000Z,2023-10-09T22:26:15.178000Z,2023-10-09T20:41:32.783893Z,447.0,3D699F4F,512,24,Male,White,Poland,Poland,Poland,Polish,Yes,Full-Time
652463bd0379b41f3ed5c5e3,5fb570ad64809807fa926ccd,APPROVED,2023-10-09T20:34:05.932000Z,2023-10-09T20:42:19.384000Z,2023-10-09T22:26:14.967000Z,2023-10-09T20:42:19.941483Z,494.0,3D699F4F,129,34,Male,White,Poland,Poland,Poland,Polish,No,Part-Time
652463be4cb8c4745bbaa4d9,5f070ba7da774e0534090fac,APPROVED,2023-10-09T20:34:06.743000Z,2023-10-09T20:46:16.530000Z,2023-10-09T22:26:15.740000Z,2023-10-09T20:46:16.979029Z,730.0,3D699F4F,187,49,Female,White,United Kingdom,South Africa,United Kingdom,English,No,Full-Time
652463be295e601d4b0d7dd5,60d01f5f9dc279ad4e3b1e38,APPROVED,2023-10-09T20:34:16.135000Z,2023-10-09T20:41:01.889000Z,2023-10-09T22:26:15.559000Z,2023-10-09T20:41:02.382790Z,406.0,3D699F4F,261,47,Male,White,Israel,Israel,Israel,Hebrew,No,DATA_EXPIRED
652463bf022a7a167416f62c,615a4f363daa8a6c9b5a5c8a,APPROVED,2023-10-09T20:34:14.021000Z,2023-10-09T20:46:21.466000Z,2023-10-09T22:26:15.947000Z,2023-10-09T20:46:21.952579Z,728.0,3D699F4F,252,29,Male,Black,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
652463bf12ff6058c80a37f5,60801c084f4234dd058263c6,APPROVED,2023-10-09T20:34:10.466000Z,2023-10-09T20:41:15.194000Z,2023-10-09T22:26:16.143000Z,2023-10-09T20:41:15.746091Z,425.0,3D699F4F,371,25,Male,Asian,Nepal,Denmark,Portugal,Nepali,Yes,Full-Time
652463c024376b11a781248c,5cd1bdedf2156c00013b0152,APPROVED,2023-10-09T20:34:08.504000Z,2023-10-09T20:44:44.748000Z,2023-10-09T22:26:16.338000Z,2023-10-09T20:44:45.185786Z,637.0,3D699F4F,605,28,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time
652463c0f6dc626e0be3c6d8,58dff341282ab00001e9ce26,APPROVED,2023-10-09T20:34:13.628000Z,2023-10-09T20:41:00.278000Z,2023-10-09T22:26:16.528000Z,2023-10-09T20:41:00.710842Z,407.0,3D699F4F,776,45,Female,White,Portugal,Portugal,Portugal,Portuguese,No,Part-Time
652463c1b3e92feebad90eac,5f198e588476fa02411ad887,APPROVED,2023-10-09T20:34:09.304000Z,2023-10-09T21:01:37.949000Z,2023-10-09T22:26:16.716000Z,2023-10-09T21:01:38.646716Z,1649.0,3D699F4F,442,22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
652463c1f6e5967f715057c0,5e1829a4388ec910efd56602,APPROVED,2023-10-09T20:34:09.675000Z,2023-10-09T20:44:03.246000Z,2023-10-09T22:26:16.913000Z,2023-10-09T20:44:03.708370Z,594.0,3D699F4F,757,23,Female,Asian,United Kingdom,United Kingdom,United Kingdom,Bengali,DATA_EXPIRED,DATA_EXPIRED
652463c2295e601d4b0d7dd7,6150ca3f37e1fe330f70311d,APPROVED,2023-10-09T20:34:10.345000Z,2023-10-09T20:46:52.261000Z,2023-10-09T22:26:17.105000Z,2023-10-09T20:46:52.849793Z,762.0,3D699F4F,317,49,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
652463c24558e9805779ab12,5d8d03a1704e2300160ec8a6,APPROVED,2023-10-09T20:34:10.816000Z,2023-10-09T20:44:57.916000Z,2023-10-09T22:26:17.344000Z,2023-10-09T20:44:58.406980Z,648.0,3D699F4F,554,31,Female,White,Greece,Greece,Greece,Greek,No,Unemployed (and job seeking)
652463c350ffe8e4516fefeb,5e8f740429529124dfc3e7a5,APPROVED,2023-10-09T20:34:11.040000Z,2023-10-09T20:43:00.998000Z,2023-10-09T22:26:17.529000Z,2023-10-09T20:43:01.731447Z,530.0,3D699F4F,616,23,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
652463c3a9412ed7670ae10a,6084499487b6d10d2aabda10,APPROVED,2023-10-09T20:34:11.886000Z,2023-10-09T20:40:35.704000Z,2023-10-09T22:26:18.032000Z,2023-10-09T20:40:36.199112Z,384.0,3D699F4F,306,26,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Other
652463c4cb8767cbde9fdb4a,610392e34a7b8ed05fe9ba56,APPROVED,2023-10-09T20:34:12.211000Z,2023-10-09T20:41:12.490000Z,2023-10-09T22:26:18.432000Z,2023-10-09T20:41:13.667361Z,421.0,3D699F4F,445,20,Female,Asian,Korea,Canada,Korea,Korean,Yes,Unemployed (and job seeking)
652463c4b3e92feebad90eae,5f3eb402c130cd1279a72530,APPROVED,2023-10-09T20:34:12.556000Z,2023-10-09T20:42:37.432000Z,2023-10-09T22:26:18.218000Z,2023-10-09T20:42:37.965485Z,505.0,3D699F4F,162,33,Female,Other,Iraq,Portugal,Iraq,Portuguese,No,Unemployed (and job seeking)
652463c50d148095efad7e56,6140bb0595c4f5df0b508bb2,APPROVED,2023-10-09T20:34:13.286000Z,2023-10-09T20:44:50.594000Z,2023-10-09T22:26:18.792000Z,2023-10-09T20:44:51.085102Z,638.0,3D699F4F,253,26,Female,Mixed,Mexico,Mexico,Mexico,Spanish,No,Full-Time
652463c50253eb31066f0a4e,60e4c29f296751f652dd01fd,APPROVED,2023-10-09T20:34:13.988000Z,2023-10-09T20:50:03.067000Z,2023-10-09T22:26:18.612000Z,2023-10-09T20:50:03.726464Z,950.0,3D699F4F,221,27,Male,Black,South Africa,South Africa,South Africa,English,DATA_EXPIRED,DATA_EXPIRED
652463c64cd9045f4e113b11,61641827ac1996db46fef73e,APPROVED,2023-10-09T20:34:14.226000Z,2023-10-09T20:43:43.803000Z,2023-10-09T22:26:18.997000Z,2023-10-09T20:43:44.592019Z,570.0,3D699F4F,62,22,Male,Mixed,Portugal,Portugal,Portugal,Portuguese,Yes,Other
652463c666b99fc999b3a90a,61505e9ab3b9916d9a924bcc,APPROVED,2023-10-09T20:34:25.939000Z,2023-10-09T20:48:12.173000Z,2023-10-09T22:26:19.187000Z,2023-10-09T20:48:12.668159Z,827.0,3D699F4F,313,20,Female,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
652463c83c6d02dfcecc2e2c,60dd1926197081ce030b743d,APPROVED,2023-10-09T20:34:15.998000Z,2023-10-09T20:53:51.609000Z,2023-10-09T22:26:19.377000Z,2023-10-09T20:53:52.455375Z,1176.0,3D699F4F,295,22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
652463ca16811fb5a26f0a70,646bd5f01b9bf627d190c292,APPROVED,2023-10-09T20:34:18.549000Z,2023-10-09T20:42:07.803000Z,2023-10-09T22:26:19.632000Z,2023-10-09T20:42:08.501882Z,470.0,3D699F4F,34,24,Female,White,Israel,Poland,Israel,Hebrew,Yes,Unemployed (and job seeking)
652463cbc5b88f20469ea03d,5f7f5e8b8a10ca0f5fffd9f9,APPROVED,2023-10-09T20:34:24.727000Z,2023-10-09T20:41:20.722000Z,2023-10-09T22:26:20.040000Z,2023-10-09T20:41:24.041697Z,416.0,3D699F4F,151,21,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
652463cb851e394a0816f66c,57e0128d73e67300012b8085,APPROVED,2023-10-09T20:34:26.811000Z,2023-10-09T20:42:52.226000Z,2023-10-09T22:26:19.841000Z,2023-10-09T20:42:52.813243Z,506.0,3D699F4F,129,29,Male,White,Ireland,Ireland,Ireland,English,No,Full-Time
652463ccce5b00d10a5dfd53,649da3ed50af5df3e264fe9d,APPROVED,2023-10-09T20:34:55.672000Z,2023-10-09T20:44:56.056000Z,2023-10-09T22:26:20.688000Z,2023-10-09T20:44:56.974534Z,601.0,3D699F4F,48,32,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
652463cc9d8e432032581e5f,603a7b51f276124a6334ca50,APPROVED,2023-10-09T20:34:20.465000Z,2023-10-09T20:51:38.968000Z,2023-10-09T22:26:20.448000Z,2023-10-09T20:51:39.471370Z,1039.0,3D699F4F,262,20,Female,White,Portugal,Portugal,Portugal,Portuguese,DATA_EXPIRED,DATA_EXPIRED
652463cc91bb3996d43a3221,62b20662ca9e4e8378d8d7a3,APPROVED,2023-10-09T20:34:20.825000Z,2023-10-09T20:46:52.240000Z,2023-10-09T22:26:20.244000Z,2023-10-09T20:46:52.721167Z,752.0,3D699F4F,247,28,Male,White,Turkey,Poland,Turkey,Turkish,Yes,DATA_EXPIRED
652463cd7d669491daa9e544,5f1c5d097881234e5034cb12,APPROVED,2023-10-09T20:34:31.333000Z,2023-10-09T20:47:17.692000Z,2023-10-09T22:26:20.903000Z,2023-10-09T20:47:18.178726Z,767.0,3D699F4F,206,31,Female,Black,South Africa,South Africa,South Africa,English,No,Part-Time
652463ce44bef86f4f138d5f,60f9b7d785b3e37efe2c21d3,APPROVED,2023-10-09T20:34:22.150000Z,2023-10-09T21:02:42.505000Z,2023-10-09T22:26:21.089000Z,2023-10-09T21:02:44.276687Z,1701.0,3D699F4F,197,30,Male,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
652463ce9dce2c17c3151c42,5f47cf4a3f1a490e43c58008,APPROVED,2023-10-09T20:34:22.871000Z,2023-10-09T20:45:24.423000Z,2023-10-09T22:26:21.303000Z,2023-10-09T20:45:25.034630Z,662.0,3D699F4F,86,48,Male,White,Portugal,Portugal,Portugal,Portuguese,No,Full-Time
652463cfcb8767cbde9fdb4e,615a2a654f4be71b8bfa94c8,APPROVED,2023-10-09T20:34:28.543000Z,2023-10-09T20:50:23.591000Z,2023-10-09T22:26:21.717000Z,2023-10-09T20:50:25.466754Z,956.0,3D699F4F,172,27,Female,Black,South Africa,South Africa,South Africa,English,Yes,Full-Time
652463cf24376b11a7812491,5ba85b3a46de410001ecf951,APPROVED,2023-10-09T20:34:33.447000Z,2023-10-09T20:43:03.439000Z,2023-10-09T22:26:21.491000Z,2023-10-09T20:43:03.971773Z,510.0,3D699F4F,174,31,Male,White,Mexico,Mexico,Mexico,Spanish,No,Unemployed (and job seeking)
652463d09dce2c17c3151c44,646cbcc06f047d69e56fb3a6,APPROVED,2023-10-09T20:35:34.199000Z,2023-10-09T20:44:19.736000Z,2023-10-09T22:26:22.332000Z,2023-10-09T20:44:20.186691Z,526.0,3D699F4F,134,25,Male,White,France,France,France,French,Yes,Other
652463d086752c535b6fefb5,60eed14b86936634fb0b5d36,APPROVED,2023-10-09T20:34:24.273000Z,2023-10-09T20:41:39.398000Z,2023-10-09T22:26:22.116000Z,2023-10-09T20:41:40.691449Z,436.0,3D699F4F,49,29,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking)
652463d07dc708be69c89756,5ba8fbf313a4e900017039a3,APPROVED,2023-10-09T20:34:24.628000Z,2023-10-09T20:42:19.509000Z,2023-10-09T22:26:21.909000Z,2023-10-09T20:42:19.964623Z,475.0,3D699F4F,553,27,Female,White,Italy,Italy,Italy,Italian,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
652463d1b7652948e6443740,6000e629a8f991222be27b07,APPROVED,2023-10-09T20:34:25.086000Z,2023-10-09T20:41:51.622000Z,2023-10-09T22:26:22.731000Z,2023-10-09T20:41:55.527269Z,447.0,3D699F4F,156,22,Male,White,Poland,Poland,Poland,Polish,Yes,Part-Time
652463d1ec582b402f146c82,650902e959501e5c4c7f7f8d,APPROVED,2023-10-09T20:34:32.062000Z,2023-10-09T20:41:38.729000Z,2023-10-09T22:26:22.916000Z,2023-10-09T20:41:39.214474Z,427.0,3D699F4F,11,30,Male,Mixed,Mexico,Mexico,Mexico,Spanish,No,Due to start a new job within the next month
652463d1190e45fc0f0c1495,5f045f7fe9d8626b455411d3,APPROVED,2023-10-09T20:34:25.884000Z,2023-10-09T20:55:22.884000Z,2023-10-09T22:26:22.532000Z,2023-10-09T20:55:25.067147Z,1257.0,3D699F4F,416,24,Male,White,Poland,Poland,Poland,Polish,Yes,Unemployed (and job seeking)
