experiment,subject_num,fam_duration,age,sex,SubjectInfo.sessionNumber,fam_or_test,test_type,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,LT,block_num,exclude,animal_pair,orientation,pair_counterbalancing,animal,age_category,log_LT
3,21,4,308,F,1,fam,nov,8,0.8010436455799193,19.999,False,,9.679999999999987,6,FALSE,2,Left,1,3,old,2.2700619012884844
3,21,4,308,F,1,test,nov,9,0.6543663353316777,28.329,False,,16.151999999999973,6,FALSE,2,Left,1,4,old,2.7820438810105346
3,21,8,308,F,1,fam,nov,2,0.7324623571719847,39.999,False,,29.07,3,FALSE,4,Right,1,7,old,3.3697067145707846
3,21,8,308,F,1,test,nov,3,0.7122702236064713,22.995,False,,17.308999999999994,3,FALSE,4,Right,1,8,old,2.851226597444261
3,21,8,308,F,1,fam,fam,6,0.798143532697217,39.999,False,,26.987,5,FALSE,5,Left,2,10,old,3.2953552685734193
3,21,8,308,F,1,test,fam,7,0.8337689670277577,7.841,False,,2.8510000000000018,5,FALSE,5,Left,2,10,old,1.0476698099305355
3,22,0,213,F,1,test,baseline,0,0.6715620064546192,27.933000000000003,False,,24.193,1,FALSE,5,Left,1,9,young,3.1860633351216503
3,22,0,213,F,1,test,baseline,1,0.7017547187267565,46.535,False,,40.94199999999999,2,FALSE,1,Right,1,1,young,3.712156431018429
3,22,4,213,F,1,fam,fam,4,0.7599802150494522,19.999,False,,18.52,4,FALSE,4,Right,2,8,young,2.918851229218033
3,22,4,213,F,1,test,fam,5,0.6935204917811508,55.147,False,,45.98499999999999,4,FALSE,4,Right,2,8,young,3.828315256354661
3,22,4,213,F,1,fam,nov,8,0.7152471651906496,19.999,False,,16.13,6,FALSE,6,Left,2,12,young,2.7806808921371173
3,22,4,213,F,1,test,nov,9,0.7843764078311493,26.379,False,,17.933,6,FALSE,6,Left,2,11,young,2.886642590966287
3,22,8,213,F,1,fam,nov,2,0.605351503888766,39.999,False,,37.733,3,FALSE,2,Left,2,4,young,3.630535043139692
3,22,8,213,F,1,test,nov,3,0.6615422687709632,60,False,,51.62300000000001,3,FALSE,2,Left,2,3,young,3.9439673096106516
3,22,8,213,F,1,fam,fam,6,0.7193142124719949,39.999,False,,39.361,5,TRUE,3,Right,1,5,young,3.672775478365378
3,22,8,213,F,1,test,fam,7,0.7976889120500198,39.968,False,,35.72500000000001,5,TRUE,3,Right,1,5,young,3.575850723815931
3,23,0,218,M,1,test,baseline,0,0.6693157257644919,22.634,False,,18.638,1,FALSE,3,Left,1,5,young,2.9252025073634638
3,23,0,218,M,1,test,baseline,3,0.6354064381793271,41.83600000000001,False,,25.667999999999967,3,FALSE,6,Left,1,11,young,3.2452450798882677
3,23,4,218,M,1,fam,fam,1,0.5085954712915142,19.999,False,,19.44400000000001,2,FALSE,4,Left,2,8,young,2.9675385391832094
3,23,4,218,M,1,test,fam,2,0.7172020513294174,17.379,False,,12.077,2,FALSE,4,Left,2,8,young,2.491302817293238
3,23,4,218,M,1,fam,nov,4,0.2977649273392545,19.999,False,,17.324999999999996,4,FALSE,5,Right,2,10,young,2.8521505450759665
3,23,4,218,M,1,test,nov,5,0.4926221171092339,21.052,False,,5.461999999999988,4,FALSE,5,Right,2,9,young,1.697815023051511
3,23,8,218,M,1,fam,nov,6,0.4451403161896741,39.999,False,,9.051999999999992,5,FALSE,2,Right,1,3,young,2.2029857277712903
3,23,8,218,M,1,test,nov,7,0.7137991449485221,8.908999999999997,False,,3.131000000000001,5,FALSE,2,Right,1,4,young,1.141352442344269
3,23,8,218,M,1,fam,fam,8,0.6076774593966872,39.999,False,,5.899999999999999,6,FALSE,1,Right,2,2,young,1.7749523509116736
3,23,8,218,M,1,test,fam,9,NA,6.157,False,,5.292000000000002,6,FALSE,1,Right,2,2,young,1.6661962462527096
3,24,0,222,M,1,test,baseline,8,0.9553815789658524,29.496,False,,12.021999999999997,5,FALSE,1,Left,1,1,young,2.48673830461697
3,24,0,222,M,1,test,baseline,9,0.9559391954670204,18.382,False,,10.761000000000005,6,FALSE,5,Right,2,10,young,2.3759284872182556
3,24,4,222,M,1,fam,nov,0,0.8398159256427847,19.999,False,,18.641,1,FALSE,3,Left,1,5,young,2.9253634558871084
3,24,4,222,M,1,test,nov,1,0.9126387469124536,25.964,False,,23.568,1,FALSE,3,Left,1,6,young,3.1598898597202747
3,24,4,222,M,1,fam,fam,4,0.9059661298162552,19.999,False,,11.050999999999991,3,FALSE,4,Right,1,7,young,2.4025209216066443
3,24,4,222,M,1,test,fam,5,0.936369740080932,18.968,False,,3.7239999999999984,3,FALSE,4,Right,1,7,young,1.3147983594148203
3,24,8,222,M,1,fam,fam,2,0.7913208077922632,39.999,False,,20.083,2,FALSE,2,Right,2,4,young,2.9998736860545407
3,24,8,222,M,1,test,fam,3,0.8472573698031756,16.777,False,,3.769,2,FALSE,2,Right,2,4,young,1.3268097142849984
3,24,8,222,M,1,fam,nov,6,0.9529023937128016,39.999,False,,32.27,4,FALSE,6,Left,2,12,young,3.4741380060638707
3,24,8,222,M,1,test,nov,7,0.8493915803596049,24.16800000000001,False,,16.95099999999999,4,FALSE,6,Left,2,11,young,2.830326829136349
3,25,0,329,M,1,test,baseline,6,0.25668328269212337,50.567,False,,6.396000000000001,4,TRUE,1,Left,1,1,old,1.855672794971708
3,25,0,329,M,1,test,baseline,9,0.2347182499037849,17.275,False,,9.270999999999994,6,FALSE,4,Right,2,8,old,2.226891248624845
3,25,4,329,M,1,fam,nov,4,0.4605469334693182,19.999,False,,16.099999999999994,3,FALSE,3,Right,1,5,old,2.778819271990417
3,25,4,329,M,1,test,nov,5,0.7448878909505549,17.187,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.7249999999999979,3,TRUE,3,Right,1,6,old,-0.3215836241274652
3,25,4,329,M,1,fam,fam,7,0.4983864813333466,19.999,False,,15.159999999999972,5,FALSE,5,Right,1,9,old,2.7186603802142235
3,25,4,329,M,1,test,fam,8,0.4690971737202162,15.584,False,,4.319,5,FALSE,5,Right,1,9,old,1.463023893978564
3,25,8,329,M,1,fam,fam,0,0.4341306181402538,39.999,False,,36.110999999999976,1,FALSE,6,Left,2,12,old,3.586597528065707
3,25,8,329,M,1,test,fam,1,0.35692014873027794,12.225,False,,6.041,1,FALSE,6,Left,2,12,old,1.7985695611566042
3,25,8,329,M,1,fam,nov,2,0.4663210049271583,39.999,False,,27.324999999999967,2,FALSE,2,Left,2,4,old,3.307802034062601
3,25,8,329,M,1,test,nov,3,0.3938468562808142,31.129,False,,22.638999999999967,2,FALSE,2,Left,2,3,old,3.1196740827481673
3,26,0,336,M,1,test,baseline,0,0.7478823228315874,1.622,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.622,1,TRUE,4,Right,2,8,old,0.48365995569322123
3,26,0,336,M,1,test,baseline,3,0.7605129035741408,41.648,False,,15.511,3,FALSE,1,Left,1,1,old,2.741549449642614
3,26,4,336,M,1,fam,fam,1,0.6511437866271366,19.999,False,,15.096999999999992,2,FALSE,6,Right,2,12,old,2.7144960485855987
3,26,4,336,M,1,test,fam,2,0.6948574403423499,39.714,False,,30.546999999999965,2,FALSE,6,Right,2,12,old,3.419266481123032
3,26,4,336,M,1,fam,nov,4,0.6504687584257572,19.999,False,,8.946000000000002,4,FALSE,3,Right,1,5,old,2.1912065050106566
3,26,4,336,M,1,test,nov,5,0.6043999671978696,60,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.081000000000003,4,TRUE,3,Right,1,6,old,0.07788653865707407
3,26,8,336,M,1,fam,nov,6,0.9184863481991428,39.999,False,,36.81300000000001,5,FALSE,5,Left,2,10,old,3.6058510436625206
3,26,8,336,M,1,test,nov,7,0.7293807044610442,20.524,False,,12.617999999999988,5,FALSE,5,Left,2,9,old,2.535124365948617
3,26,8,336,M,1,fam,fam,8,0.5930119037864182,39.999,False,,25.330999999999968,6,FALSE,2,Left,1,3,old,3.232028942113112
3,26,8,336,M,1,test,fam,9,0.698454465303156,12.186,False,,4.876999999999999,6,FALSE,2,Left,1,3,old,1.5845302767279152
3,27,0,242,F,1,test,baseline,4,0.8293459904732415,30.478,False,,6.687000000000001,3,TRUE,1,Right,1,1,young,1.9001653430718417
3,27,0,242,F,1,test,baseline,7,0.8287784842808151,25.42,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.8030000000000008,5,TRUE,6,Right,2,12,young,0.5894519442211806
3,27,4,242,F,1,fam,fam,0,0.9662171452429474,19.999,False,,19.121,1,TRUE,5,Left,2,10,young,2.9507872075108224
3,27,4,242,F,1,test,fam,1,0.9327907645466228,22.632,False,,14.923999999999996,1,TRUE,5,Left,2,10,young,2.7029706553589112
3,27,4,242,F,1,fam,nov,2,0.7005215795330441,19.999,False,,17.810999999999993,2,TRUE,2,Left,1,3,young,2.8798162439566477
3,27,4,242,F,1,test,nov,3,0.8447067656150649,41.398,False,,8.749000000000002,2,TRUE,2,Left,1,4,young,2.1689394081241278
3,27,8,242,F,1,fam,fam,5,0.8973586732814456,39.999,False,,29.311,4,TRUE,3,Left,1,5,young,3.3779628721892414
3,27,8,242,F,1,test,fam,6,0.9079918922031296,21.486,False,,13.495999999999997,4,TRUE,3,Left,1,5,young,2.602393345243667
3,27,8,242,F,1,fam,nov,8,0.8465688300637649,39.999,False,,23.79799999999998,6,TRUE,4,Right,2,8,young,3.169601543532961
3,27,8,242,F,1,test,nov,9,0.9627856998151292,12.763,False,,9.321999999999996,6,TRUE,4,Right,2,7,young,2.232377197950549
3,28,0,295,F,1,test,baseline,2,0.7512085129107748,32.781,False,,12.746999999999996,2,FALSE,6,Left,2,12,old,2.545295949800784
3,28,0,295,F,1,test,baseline,5,0.7081158174083583,60,False,,11.189,4,FALSE,2,Left,2,4,old,2.414931152825584
3,28,4,295,F,1,fam,nov,6,0.5620626962965443,19.999,False,,19.999,5,FALSE,3,Right,2,6,old,2.995682272303949
3,28,4,295,F,1,test,nov,7,0.6277625746424159,34.422,False,,25.334,5,FALSE,3,Right,2,5,old,3.2321473670614407
3,28,4,295,F,1,fam,fam,8,NA,19.999,False,,19.999,6,FALSE,1,Left,1,1,old,2.995682272303949
3,28,4,295,F,1,test,fam,9,NA,19.785,False,,12.372000000000003,6,FALSE,1,Left,1,1,old,2.5154358548228233
3,28,8,295,F,1,fam,nov,0,0.6937422425449243,39.999,False,,39.999,1,FALSE,5,Right,1,9,old,3.688854453801431
3,28,8,295,F,1,test,nov,1,0.6607186958139556,60,False,,60,1,FALSE,5,Right,1,10,old,4.0943445622221
3,28,8,295,F,1,fam,fam,3,NA,39.999,False,,39.999,3,FALSE,4,Right,1,7,old,3.688854453801431
3,28,8,295,F,1,test,fam,4,0.35616084933280945,8.624,False,,2.798,3,FALSE,4,Right,1,7,old,1.0289048762432895
3,29,0,230,F,1,test,baseline,8,0.7756419961291912,48.44,False,,28.013,5,FALSE,6,Right,1,11,young,3.3326686881422267
3,29,0,230,F,1,test,baseline,9,0.7592254862679921,57.932,False,,5.773000000000002,6,FALSE,1,Right,1,1,young,1.753191876078797
3,29,4,230,F,1,fam,nov,0,0.8179943510096508,19.999,False,,18.002,1,FALSE,2,Left,2,4,young,2.8904828628348933
3,29,4,230,F,1,test,nov,1,0.6515885609799175,59.143,False,,3.2719999999999985,1,FALSE,2,Left,2,3,young,1.1854014187405002
3,29,4,230,F,1,fam,fam,4,0.7120917244171626,19.999,False,,2.5299999999999976,3,FALSE,3,Right,2,6,young,0.9282193027394279
3,29,4,230,F,1,test,fam,5,0.775656661941659,19.556,False,,9.261,3,FALSE,3,Right,2,6,young,2.225812034188132
3,29,8,230,F,1,fam,fam,2,0.7541086236722191,39.999,False,,36.367,2,FALSE,5,Left,1,9,young,3.5936617700317504
3,29,8,230,F,1,test,fam,3,0.828912083525913,21.137,False,,2.269000000000002,2,FALSE,5,Left,1,9,young,0.8193392057977055
3,29,8,230,F,1,fam,nov,6,0.7959928477170638,39.999,False,,2.081000000000003,4,FALSE,4,Left,2,8,young,0.7328485474114989
3,29,8,230,F,1,test,nov,7,0.7609124107267077,32.224000000000004,False,,27.449999999999985,4,FALSE,4,Left,2,7,young,3.312366167955539
3,30,0,329,M,1,test,baseline,0,0.7801153704961215,60,False,,48.657,1,FALSE,6,Left,2,12,old,3.884795683173662
3,30,0,329,M,1,test,baseline,3,0.6346650865656642,60,False,,48.37699999999999,3,FALSE,2,Right,1,3,old,3.8790244941645704
3,30,4,329,M,1,fam,fam,1,0.972411917636022,19.999,False,,19.92,2,FALSE,3,Right,2,6,old,2.991724252156452
3,30,4,329,M,1,test,fam,2,0.9002600467141793,60,False,,47.07799999999999,2,FALSE,3,Right,2,6,old,3.851805800606135
3,30,4,329,M,1,fam,nov,4,0.6774091687235876,19.999,False,,19.16,4,FALSE,5,Left,1,9,old,2.9528247725427144
3,30,4,329,M,1,test,nov,5,0.8105473337803235,60,False,,31.028,4,FALSE,5,Left,1,10,old,3.434890022628625
3,30,8,329,M,1,fam,nov,6,0.8187980884512048,39.999,False,,33.181999999999995,5,FALSE,4,Left,1,7,old,3.5020075602211636
3,30,8,329,M,1,test,nov,7,0.7766179081452586,60,False,,15.853000000000002,5,FALSE,4,Left,1,8,old,2.763358756861091
3,30,8,329,M,1,fam,fam,8,0.8092209493910038,39.999,False,,37.523,6,FALSE,1,Right,2,2,old,3.624954078297682
3,30,8,329,M,1,test,fam,9,0.7961873838789616,28.81900000000001,False,,9.97799999999999,6,FALSE,1,Right,2,2,old,2.3003826694388447
3,31,0,214,M,1,test,baseline,6,NA,59.408,True,trial contains an error in coded look-types,NA,4,TRUE,2,Left,1,3,young,NA
3,31,0,214,M,1,test,baseline,9,NA,23.681,True,trial contains an error in coded look-types,NA,6,TRUE,1,Left,1,1,young,NA
3,31,4,214,M,1,fam,nov,4,NA,19.999,True,trial contains an error in coded look-types,NA,3,TRUE,3,Left,2,6,young,NA
3,31,4,214,M,1,test,nov,5,NA,22.682,True,trial contains an error in coded look-types,NA,3,TRUE,3,Left,2,5,young,NA
3,31,4,214,M,1,fam,fam,7,NA,19.999,True,trial contains an error in coded look-types,NA,5,TRUE,5,Right,2,10,young,NA
3,31,4,214,M,1,test,fam,8,NA,6.205,True,trial contains an error in coded look-types,NA,5,TRUE,5,Right,2,10,young,NA
3,31,8,214,M,1,fam,fam,0,NA,39.999,True,trial contains an error in coded look-types,NA,1,TRUE,6,Right,1,11,young,NA
3,31,8,214,M,1,test,fam,1,NA,60,True,trial contains an error in coded look-types,NA,1,TRUE,6,Right,1,11,young,NA
3,31,8,214,M,1,fam,nov,2,NA,39.999,True,trial contains an error in coded look-types,NA,2,TRUE,4,Right,2,8,young,NA
3,31,8,214,M,1,test,nov,3,NA,60,True,trial contains an error in coded look-types,NA,2,TRUE,4,Right,2,7,young,NA
3,32,0,246,F,1,test,baseline,4,0.6905918290155685,36.459,False,NA,12.281000000000002,3,FALSE,6,Left,2,12,young,2.5080533526282474
3,32,0,246,F,1,test,baseline,7,0.5461078135451359,52.918,False,NA,9.870999999999988,5,FALSE,2,Left,1,3,young,2.2896011654357498
3,32,4,246,F,1,fam,fam,0,0.6826936657952337,19.999,False,NA,16.608999999999988,1,FALSE,4,Right,2,8,young,2.8099447171168612
3,32,4,246,F,1,test,fam,1,0.7444281508566484,33.134,False,NA,23.211999999999996,1,FALSE,4,Right,2,8,young,3.1446693863283617
3,32,4,246,F,1,fam,nov,2,0.7374036738685533,19.999,False,NA,17.631999999999987,2,FALSE,3,Left,1,5,young,2.8697154329705032
3,32,4,246,F,1,test,nov,3,0.6481337797655535,16.564,False,NA,13.093000000000002,2,FALSE,3,Left,1,6,young,2.572077736245616
3,32,8,246,F,1,fam,fam,5,0.8013412857981195,39.999,False,NA,25.96599999999999,4,FALSE,1,Right,2,2,young,3.2567879899380614
3,32,8,246,F,1,test,fam,6,0.8201407309734461,8.163,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.7010000000000003,4,TRUE,1,Right,2,2,young,0.5312163134137249
3,32,8,246,F,1,fam,nov,8,0.6355122510305855,39.999,False,NA,22.091999999999985,6,FALSE,5,Right,1,9,young,3.0952155520389404
3,32,8,246,F,1,test,nov,9,0.5050375703591983,14.37,False,NA,7.770000000000002,6,FALSE,5,Right,1,10,young,2.0502701643795564
4,1,1,264,F,1,fam,nov,0,0.98996381126184,4.999,False,,3.915000000000002,1,FALSE,3,Right,2,6,young,1.364815329442767
4,1,1,264,F,1,test,nov,1,0.7610487101279417,38.281,False,,27.767999999999983,1,FALSE,3,Right,2,5,young,3.3238842785594844
4,1,3,264,F,1,fam,fam,4,0.8394462280902133,14.999,False,,10.448000000000002,3,FALSE,5,Left,1,9,young,2.3464105725340754
4,1,3,264,F,1,test,fam,5,0.7724066224114142,18.422,False,,7.816999999999995,3,FALSE,5,Left,1,9,young,2.056300849238193
4,1,3,264,F,1,fam,nov,8,0.8609220766528872,13.845999999999998,False,,6.331000000000001,5,FALSE,6,Right,2,12,young,1.8454582015619896
4,1,3,264,F,1,test,nov,9,NA,0.05,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.0010000000000000009,5,TRUE,6,Right,2,11,young,-6.907755278982136
4,1,9,264,F,1,fam,nov,2,0.9102130944973068,44.999,False,,21.612,2,FALSE,4,Right,2,8,young,3.073248715981819
4,1,9,264,F,1,test,nov,3,0.8655222990295214,30.567,False,,24.065,2,FALSE,4,Right,2,7,young,3.1807585027550727
4,1,9,264,F,1,fam,fam,6,0.7622018613276351,44.999,False,,32.272999999999946,4,FALSE,2,Left,1,3,young,3.474230967345562
4,1,9,264,F,1,test,fam,7,0.7193717790224381,10.82,False,,4.7360000000000015,4,FALSE,2,Left,1,3,young,1.5551928975817049
4,2,1,330,F,1,fam,fam,2,-0.22242265939712524,4.999,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),4.431,2,TRUE,2,Left,1,3,old,1.4886252922173524
4,2,1,330,F,1,test,fam,3,0.2285810493598593,18.288,False,,13.222,2,FALSE,2,Left,1,3,old,2.5818821089113864
4,2,3,330,F,1,fam,fam,0,-0.1600711892048518,14.999,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),14.999,1,TRUE,5,Right,2,10,old,2.7079835322132224
4,2,3,330,F,1,test,fam,1,NA,8.277999999999999,False,,3.87,1,FALSE,5,Right,2,10,old,1.3532545070416904
4,2,3,330,F,1,fam,nov,4,-0.3640935564482653,14.999,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),13.781,3,TRUE,4,Left,1,7,old,2.6232908318930077
4,2,3,330,F,1,test,nov,5,0.005480312810749094,27.639,False,,3.600999999999998,3,FALSE,4,Left,1,8,old,1.2812115846667378
4,2,9,330,F,1,fam,nov,6,0.0910609700073933,44.999,False,,42.68700000000001,4,FALSE,3,Left,2,6,old,3.7538944242316643
4,2,9,330,F,1,test,nov,7,0.8164362081948624,15.269,False,,10.969,4,FALSE,3,Left,2,5,old,2.395073112429197
4,2,9,330,F,1,fam,fam,8,0.3682634217246886,44.999,False,,42.64500000000001,5,FALSE,6,Right,2,12,old,3.752910033771073
4,2,9,330,F,1,test,fam,9,-0.10701215820653096,7.726,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),7.367000000000001,5,TRUE,6,Right,2,12,old,1.9970105677006766
4,3,1,316,M,1,fam,fam,2,0.9773407766150768,4.999,False,,4.999,2,FALSE,3,Left,1,5,old,1.6092378924314332
4,3,1,316,M,1,test,fam,3,0.6981226296227901,60,False,,56.776,2,FALSE,3,Left,1,5,old,4.039113701222682
4,3,3,316,M,1,fam,fam,0,0.2373372384211583,14.999,False,,14.999,1,FALSE,4,Right,1,7,old,2.7079835322132224
4,3,3,316,M,1,test,fam,1,0.8280368686405839,60.032,False,,50.88800000000001,1,FALSE,4,Right,1,7,old,3.929627139376503
4,3,3,316,M,1,fam,nov,4,0.8160511999704311,14.999,False,,14.999,3,FALSE,2,Right,1,3,old,2.7079835322132224
4,3,3,316,M,1,test,nov,5,0.9307111061859724,52.929,False,,47.66,3,FALSE,2,Right,1,4,old,3.8640924716705958
4,3,9,316,M,1,fam,nov,6,0.7925777903888038,44.999,False,,36.86899999999999,4,FALSE,6,Left,2,12,old,3.6073710895565654
4,3,9,316,M,1,test,nov,7,0.758905672840774,14.816,False,,5.551,4,FALSE,6,Left,2,11,old,1.7139780917080243
4,3,9,316,M,1,fam,fam,8,0.699861011411567,44.999,False,,39.633,5,FALSE,5,Right,2,10,old,3.679662104564327
4,3,9,316,M,1,test,fam,9,0.7480963891673468,9.041,False,,4.203000000000001,5,FALSE,5,Right,2,10,old,1.43579855602298
4,4,1,333,F,1,fam,nov,2,NA,4.999,False,,4.999,2,FALSE,4,Left,1,7,old,1.6092378924314332
4,4,1,333,F,1,test,nov,3,0.7005471857133634,52.897,False,,36.62900000000001,2,FALSE,4,Left,1,8,old,3.600840276390771
4,4,1,333,F,1,fam,fam,6,0.9666794977690044,4.999,False,,4.999,4,FALSE,6,Right,1,11,old,1.6092378924314332
4,4,1,333,F,1,test,fam,7,0.7630479251383374,44.03100000000001,False,,25.222,4,FALSE,6,Right,1,11,old,3.227716629533683
4,4,3,333,F,1,fam,nov,0,0.4673443734645844,14.999,False,,14.452,1,FALSE,3,Right,2,6,old,2.6708328132853936
4,4,3,333,F,1,test,nov,1,0.6727443805028455,60,False,,49.22899999999999,1,FALSE,3,Right,2,5,old,3.8964828807464134
4,4,9,333,F,1,fam,fam,4,0.7436573581893804,44.999,False,,43.803,3,FALSE,5,Left,2,10,old,3.7797023081875367
4,4,9,333,F,1,test,fam,5,0.6969492464314824,32.361999999999995,False,,23.491999999999997,3,FALSE,5,Left,2,10,old,3.156659937660273
4,4,9,333,F,1,fam,nov,8,0.7845308639182115,44.999,False,,40.45099999999999,5,FALSE,2,Left,1,3,old,3.7000913650777827
4,4,9,333,F,1,test,nov,9,0.8290699186537713,17.949,False,,12.805000000000003,5,FALSE,2,Left,1,4,old,2.549835719651489
4,5,1,226,M,1,fam,nov,6,0.8413882553577423,4.999,False,,3.6350000000000007,4,FALSE,5,Left,1,9,young,1.290609110985483
4,5,1,226,M,1,test,nov,7,0.4834861159324646,9.655,False,,5.282,4,FALSE,5,Left,1,10,young,1.6643048138749406
4,5,1,226,M,1,fam,fam,8,0.7593067056602902,4.999,False,,3.6160000000000014,5,FALSE,1,Right,1,1,young,1.2853684425299305
4,5,1,226,M,1,test,fam,9,0.8227050205824264,22.109,False,,12.571,5,FALSE,1,Right,1,1,young,2.531392573932694
4,5,3,226,M,1,fam,fam,2,0.8659316689334944,14.999,False,,14.999,2,FALSE,2,Right,1,3,young,2.7079835322132224
4,5,3,226,M,1,test,fam,3,NA,7.626,False,,3.3270000000000013,2,FALSE,2,Right,1,3,young,1.2020709970363401
4,5,9,226,M,1,fam,fam,0,0.7944396183724005,44.999,False,,35.479,1,FALSE,3,Right,2,6,young,3.56894097215128
4,5,9,226,M,1,test,fam,1,0.4938851957670366,9.677,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.4699999999999989,1,TRUE,3,Right,2,6,young,0.38526240079064417
4,5,9,226,M,1,fam,nov,4,0.7155839921395208,44.999,False,,31.937000000000005,3,FALSE,4,Left,2,8,young,3.4637652122640743
4,5,9,226,M,1,test,nov,5,0.6677309274909988,16.445,False,,8.252999999999998,3,FALSE,4,Left,2,7,young,2.110576770610547
4,6,1,278,F,1,fam,fam,4,0.7976798093160327,4.999,False,,4.999,3,FALSE,5,Left,2,10,young,1.6092378924314332
4,6,1,278,F,1,test,fam,5,0.8338304468102529,39.84,False,,26.84399999999999,3,FALSE,5,Left,2,10,young,3.2900423322959926
4,6,1,278,F,1,fam,nov,8,0.9086512081119992,4.999,False,,4.999,5,FALSE,4,Right,1,7,young,1.6092378924314332
4,6,1,278,F,1,test,nov,9,0.767355448900425,37.079,False,,25.95199999999999,5,FALSE,4,Right,1,8,young,3.256248677933002
4,6,3,278,F,1,fam,nov,2,0.8371975222117732,14.999,False,,14.127999999999998,2,FALSE,3,Right,2,6,young,2.648158643861604
4,6,3,278,F,1,test,nov,3,0.7653240314977492,57.722,False,,42.58099999999999,2,FALSE,3,Right,2,5,young,3.7514081443938814
4,6,3,278,F,1,fam,fam,6,0.8556526306543558,14.999,False,,14.92,4,FALSE,2,Left,1,3,young,2.702702594775615
4,6,3,278,F,1,test,fam,7,0.7686199676319437,21.623,False,,6.930999999999994,4,FALSE,2,Left,1,3,young,1.9360041029358468
4,6,9,278,F,1,fam,nov,0,0.83646335945873,44.999,False,,41.787999999999975,1,FALSE,6,Left,2,12,young,3.732609216975261
4,6,9,278,F,1,test,nov,1,0.8162196309543533,60,False,,47.32499999999995,1,FALSE,6,Left,2,11,young,3.8570386970953856
4,7,1,292,F,1,fam,fam,2,0.9711639231182242,4.999,False,,4.1610000000000005,2,FALSE,5,Right,1,9,old,1.4257554300008044
4,7,1,292,F,1,test,fam,3,0.9442404041427284,23.866,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.9800000000000004,2,TRUE,5,Right,1,9,old,0.683096844706444
4,7,1,292,F,1,fam,nov,6,0.9920146057834732,4.999,False,,4.613,4,FALSE,2,Right,1,3,old,1.5288784045756836
4,7,1,292,F,1,test,nov,7,0.879550051364247,23.917,False,,8.317999999999996,4,FALSE,2,Right,1,4,old,2.1184218413207194
4,7,3,292,F,1,fam,nov,8,0.9965675557002472,14.999,False,,14.999,5,FALSE,4,Left,2,8,old,2.7079835322132224
4,7,3,292,F,1,test,nov,9,0.7996668224478602,53.69300000000001,False,,18.797999999999984,5,FALSE,4,Left,2,7,old,2.9337504811981088
4,7,3,292,F,1,fam,fam,10,0.8868517293288104,14.999,False,,13.246999999999998,6,FALSE,1,Left,1,1,old,2.5837711117021245
4,7,3,292,F,1,test,fam,11,0.9909285948867363,13.205,False,,8.783999999999999,6,FALSE,1,Left,1,1,old,2.172931884767175
4,7,9,292,F,1,fam,nov,0,0.8555162380096015,44.999,False,,10.073,1,FALSE,3,Left,2,6,old,2.309858576960544
4,7,9,292,F,1,test,nov,1,0.8800892138708379,23.414,False,,10.755999999999998,1,FALSE,3,Left,2,5,old,2.375463738406618
4,7,9,292,F,1,fam,fam,4,0.8020577264694664,44.999,False,,6.058,3,FALSE,6,Right,2,12,old,1.8013797126050455
4,7,9,292,F,1,test,fam,5,NA,3.78,False,,3.78,3,FALSE,6,Right,2,12,old,1.3297240096314962
4,8,1,240,F,1,fam,fam,0,0.949135031294812,4.999,False,,4.999,1,FALSE,5,Left,2,10,young,1.6092378924314332
4,8,1,240,F,1,test,fam,1,0.7710518464099483,22.982,False,,19.751,1,FALSE,5,Left,2,10,young,2.9832041229767206
4,8,1,240,F,1,fam,nov,2,-0.0253635671469244,4.999,True,average on-look confidence of iCatcher for trial is below minimum (min_icatcher_confidence),4.999,2,TRUE,2,Right,2,4,young,1.6092378924314332
4,8,1,240,F,1,test,nov,3,0.6191851427726762,34.579,False,,28.898000000000003,2,FALSE,2,Right,2,3,young,3.3637723885714195
4,8,3,240,F,1,fam,fam,6,0.7015085342601229,14.999,False,,14.921,4,FALSE,4,Right,2,8,young,2.7027696166582844
4,8,3,240,F,1,test,fam,7,0.8504581570424236,13.629,False,,7.432999999999998,4,FALSE,4,Right,2,8,young,2.005929545743156
4,8,3,240,F,1,fam,nov,10,0.7444064861015667,14.999,False,,2.894000000000002,6,FALSE,6,Right,1,11,young,1.0626396282092927
4,8,3,240,F,1,test,nov,11,0.5065184604790476,14.181,False,,5.2370000000000045,6,FALSE,6,Right,1,12,young,1.6557488152973514
4,8,9,240,F,1,fam,nov,4,0.5339118877484164,44.999,False,,20.225,3,FALSE,1,Left,1,1,young,3.0069194629445555
