"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":12468.069999998988}]","12468.834999999672","instructions","0","12470","0.0-0.0","SS1619205567965","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":36286.35000000213},{""page_index"":1,""viewing_time"":6120.0299999982235}]","42406.685000001744","instructions","1","56878","0.0-1.0","SS1619205567965","instructions","","","","","","","","","","","","","","","",""
"","5222.350000000006","sequential-stimulus-presentation-old","2","62604","0.0-2.0","SS1619205567965","","","40","500","5722.350000000006","null","null","self_paced","","","","","","","","",""
"","3146.2499999979627","sequential-stimulus-presentation-old","3","66251","0.0-3.0","SS1619205567965","","","40","500","3646.2499999979627","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":28646.570000000793}]","28646.874999998545","instructions","4","94899","0.0-4.0","SS1619205567965","instructions","","","","","","","","","","","","","","","",""
"","863.8600000012957","sequential-stimulus-presentation-old","5","105764","0.0-5.0","SS1619205567965","","","40","500","1363.8600000012957","null","null","forced_long","","","","","","","","",""
"","4386.350000000675","sequential-stimulus-presentation-old","6","110252","0.0-6.0","SS1619205567965","","","40","500","4886.350000000675","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3677.7750000001106}]","3678.059999998368","instructions","7","113931","0.0-7.0","SS1619205567965","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":135769.85499999864},{""page_index"":1,""viewing_time"":4923.975000001519},{""page_index"":2,""viewing_time"":4292.099999998754},{""page_index"":3,""viewing_time"":1260.085000001709},{""page_index"":4,""viewing_time"":1215.9999999966822}]","147462.3049999973","instructions","8","261395","0.0-8.0","SS1619205567965","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","262411","0.0-9.0-0.0","SS1619205567965","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8279.06499999878","sequential-stimulus-presentation-old","10","271192","0.0-9.0-1.0","SS1619205567965","trial","","40","500","8779.06499999878","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_02_A_a.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_a.gif","","","","",""
"","null","html-keyboard-response","11","272098","0.0-9.0-0.1","SS1619205567965","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
