"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":64481.8250000244}]","64482.64000000199","instructions","0","64483","0.0-0.0","SS1619204697535","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":22592.439999978524},{""page_index"":1,""viewing_time"":11036.224999988917}]","33628.85500001721","instructions","1","100114","0.0-1.0","SS1619204697535","instructions","","","","","","","","","","","","","","","",""
"","16627.554999955464","sequential-stimulus-presentation-old","2","117244","0.0-2.0","SS1619204697535","","","40","500","17127.554999955464","null","null","self_paced","","","","","","","","",""
"","11726.885000010952","sequential-stimulus-presentation-old","3","129473","0.0-3.0","SS1619204697535","","","40","500","12226.885000010952","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":17177.670000004582}]","17177.87000001408","instructions","4","146652","0.0-4.0","SS1619204697535","instructions","","","","","","","","","","","","","","","",""
"","780.0149999675341","sequential-stimulus-presentation-old","5","157434","0.0-5.0","SS1619204697535","","","40","500","1280.014999967534","null","null","forced_long","","","","","","","","",""
"","3940.0799999712035","sequential-stimulus-presentation-old","6","161478","0.0-6.0","SS1619204697535","","","40","500","4440.0799999712035","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6048.759999976028}]","6049.0049999789335","instructions","7","167528","0.0-7.0","SS1619204697535","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":12222.61499997694},{""page_index"":1,""viewing_time"":29529.59499997087},{""page_index"":2,""viewing_time"":8909.03000003891},{""page_index"":3,""viewing_time"":1550.9449999663047},{""page_index"":4,""viewing_time"":1752.9950000462122}]","53965.3699999908","instructions","8","221494","0.0-8.0","SS1619204697535","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","222654","0.0-9.0-0.0","SS1619204697535","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
