"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":10396.999999997206}]","10397.464999987278","instructions","0","10398","0.0-0.0","SS1619125619115","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":56433.26999997953},{""page_index"":1,""viewing_time"":7733.2900000037625}]","64166.70499998145","instructions","1","76566","0.0-1.0","SS1619125619115","instructions","","","","","","","","","","","","","","","",""
"","5302.474999974947","sequential-stimulus-presentation-old","2","82371","0.0-2.0","SS1619125619115","","","40","500","5802.474999974947","null","null","self_paced","","","","","","","","",""
"","5562.504999979865","sequential-stimulus-presentation-old","3","88435","0.0-3.0","SS1619125619115","","","40","500","6062.504999979865","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":20400.445000006584}]","20400.59000000474","instructions","4","108836","0.0-4.0","SS1619125619115","instructions","","","","","","","","","","","","","","","",""
"","421.65999999269843","sequential-stimulus-presentation-old","5","119260","0.0-5.0","SS1619125619115","","","40","500","921.6599999926984","null","null","forced_long","","","","","","","","",""
"","1963.545000005979","sequential-stimulus-presentation-old","6","121325","0.0-6.0","SS1619125619115","","","40","500","2463.545000005979","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2714.354999974603}]","2714.4899999839254","instructions","7","124040","0.0-7.0","SS1619125619115","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":11452.30000000447},{""page_index"":1,""viewing_time"":7532.9449999844655},{""page_index"":2,""viewing_time"":5731.2500000116415},{""page_index"":3,""viewing_time"":1771.8799999856856},{""page_index"":4,""viewing_time"":1554.9200000241399}]","28043.44000000856","instructions","8","152084","0.0-8.0","SS1619125619115","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","152929","0.0-9.0-0.0","SS1619125619115","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","145352.84999999567","sequential-stimulus-presentation-old","10","298785","0.0-9.0-1.0","SS1619125619115","trial","","40","500","145852.84999999567","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","null","html-keyboard-response","11","299830","0.0-9.0-0.1","SS1619125619115","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","17853.040000016335","sequential-stimulus-presentation-old","12","318185","0.0-9.0-1.1","SS1619125619115","trial","","40","500","18353.040000016335","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","null","html-keyboard-response","13","319264","0.0-9.0-0.2","SS1619125619115","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","14590.720000007423","sequential-stimulus-presentation-old","14","334356","0.0-9.0-1.2","SS1619125619115","trial","","40","500","15090.720000007423","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","null","html-keyboard-response","15","335343","0.0-9.0-0.3","SS1619125619115","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
