prolific_id,total_rt,block_type,background_stimulus,deviant_stimulus,background_type,deviant_type,violation_type,total_trial_number,trial_number,block_number,animacy,number,pose,trial_type,background_id,background_animacy,background_pose,background_number,deviant_id,deviant_animacy,deviant_pose,deviant_number,same_animacy,same_number,same_pose,same_id
5a7659fd8fe2dc00010573be,1555,background_block,media/padded_stims/inanimate_001_right.png,,inanimate_pair_right,,background,4,4,4,inanimate,pair,right,background,001,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
60fd290db87d1ce113c2fb2e,1216,background_block,media/padded_stims/inanimate_002_right.png,,inanimate_pair_right,,background,6,2,2,inanimate,pair,right,background,002,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
5f5a1dbec9012406a20ea2d7,3866,background_block,media/padded_stims/inanimate_011_left.png,,inanimate_pair_left,,background,6,6,2,inanimate,pair,left,background,011,inanimate,left,pair,NA,animate,right,single,FALSE,FALSE,FALSE,NA
5e860198a846e30497df5189,2468,background_block,media/padded_stims/inanimate_003_right.png,,inanimate_pair_right,,background,2,1,4,inanimate,pair,right,background,003,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
616b567b3e605b7245a9aead,2073,background_block,media/padded_stims/animate_007_right.png,,animate_single_right,,background,4,1,2,animate,single,right,background,007,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
60fd290db87d1ce113c2fb2e,1468,background_block,media/padded_stims/inanimate_002_right.png,,inanimate_pair_right,,background,6,3,2,inanimate,pair,right,background,002,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
5ec6f596d4642d12c2d64ff9,1014,background_block,media/padded_stims/animate_012_left.png,,animate_single_left,,background,6,1,9,animate,single,left,background,012,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5e860198a846e30497df5189,1807,background_block,media/padded_stims/inanimate_003_right.png,,inanimate_pair_right,,background,2,2,4,inanimate,pair,right,background,003,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
5ec6f596d4642d12c2d64ff9,897,background_block,media/padded_stims/animate_012_left.png,,animate_single_left,,background,6,2,9,animate,single,left,background,012,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
60fd290db87d1ce113c2fb2e,1337,background_block,media/padded_stims/inanimate_002_right.png,,inanimate_pair_right,,background,6,4,2,inanimate,pair,right,background,002,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
616b567b3e605b7245a9aead,2863,background_block,media/padded_stims/animate_007_right.png,,animate_single_right,,background,4,2,2,animate,single,right,background,007,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5ec6f596d4642d12c2d64ff9,775,background_block,media/padded_stims/animate_012_left.png,,animate_single_left,,background,6,3,9,animate,single,left,background,012,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
60fd290db87d1ce113c2fb2e,1568,background_block,media/padded_stims/inanimate_002_right.png,,inanimate_pair_right,,background,6,5,2,inanimate,pair,right,background,002,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
5ec6f596d4642d12c2d64ff9,667,background_block,media/padded_stims/animate_012_left.png,,animate_single_left,,background,6,4,9,animate,single,left,background,012,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5a7659fd8fe2dc00010573be,3162,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/animate_005_left.png,animate_pair_left,animate_single_left,number,4,1,5,animate,pair,left,background,005,animate,left,pair,005,animate,left,single,TRUE,FALSE,TRUE,TRUE
5f9b15774711462e44350360,2773,background_block,media/padded_stims/animate_006_left.png,,animate_pair_left,,background,6,1,3,animate,pair,left,background,006,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5ec6f596d4642d12c2d64ff9,725,background_block,media/padded_stims/animate_012_left.png,,animate_single_left,,background,6,5,9,animate,single,left,background,012,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
60fd290db87d1ce113c2fb2e,1285,background_block,media/padded_stims/inanimate_002_right.png,,inanimate_pair_right,,background,6,6,2,inanimate,pair,right,background,002,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
616b567b3e605b7245a9aead,2751,background_block,media/padded_stims/animate_007_right.png,,animate_single_right,,background,4,3,2,animate,single,right,background,007,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5a7659fd8fe2dc00010573be,1634,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/animate_005_left.png,animate_pair_left,animate_single_left,number,4,2,5,animate,pair,left,background,005,animate,left,pair,005,animate,left,single,TRUE,FALSE,TRUE,TRUE
5f9b15774711462e44350360,938,background_block,media/padded_stims/animate_006_left.png,,animate_pair_left,,background,6,2,3,animate,pair,left,background,006,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5ec6f596d4642d12c2d64ff9,783,background_block,media/padded_stims/animate_012_left.png,,animate_single_left,,background,6,6,9,animate,single,left,background,012,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5f9b15774711462e44350360,726,background_block,media/padded_stims/animate_006_left.png,,animate_pair_left,,background,6,3,3,animate,pair,left,background,006,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5e860198a846e30497df5189,1536,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_single_right,identity,6,1,5,inanimate,single,right,background,010,inanimate,right,single,006,inanimate,right,single,TRUE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,1763,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/animate_005_left.png,animate_pair_left,animate_single_left,number,4,3,5,animate,pair,left,background,005,animate,left,pair,005,animate,left,single,TRUE,FALSE,TRUE,TRUE
5f9b15774711462e44350360,620,background_block,media/padded_stims/animate_006_left.png,,animate_pair_left,,background,6,4,3,animate,pair,left,background,006,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5f5a1dbec9012406a20ea2d7,2989,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6,1,3,animate,pair,left,background,007,animate,left,pair,004,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
616b567b3e605b7245a9aead,3035,background_block,media/padded_stims/animate_007_right.png,,animate_single_right,,background,4,4,2,animate,single,right,background,007,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5f9b15774711462e44350360,922,background_block,media/padded_stims/animate_006_left.png,,animate_pair_left,,background,6,5,3,animate,pair,left,background,006,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5f5a1dbec9012406a20ea2d7,1693,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6,2,3,animate,pair,left,background,007,animate,left,pair,004,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
6063f65c58167d6efa46e430,2887,background_block,media/padded_stims/animate_010_left.png,,animate_pair_left,,background,6,1,2,animate,pair,left,background,010,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5a7659fd8fe2dc00010573be,2256,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/animate_005_left.png,animate_pair_left,animate_single_left,number,4,4,5,animate,pair,left,deviant,005,animate,left,pair,005,animate,left,single,TRUE,FALSE,TRUE,TRUE
5e860198a846e30497df5189,2392,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_single_right,identity,6,2,5,inanimate,single,right,background,010,inanimate,right,single,006,inanimate,right,single,TRUE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,885,background_block,media/padded_stims/animate_006_left.png,,animate_pair_left,,background,6,6,3,animate,pair,left,background,006,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5ec6f596d4642d12c2d64ff9,2562,background_block,media/padded_stims/animate_003_left.png,,animate_pair_left,,background,6,1,10,animate,pair,left,background,003,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5ec6f596d4642d12c2d64ff9,846,background_block,media/padded_stims/animate_003_left.png,,animate_pair_left,,background,6,2,10,animate,pair,left,background,003,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5f5a1dbec9012406a20ea2d7,1909,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6,3,3,animate,pair,left,background,007,animate,left,pair,004,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,2752,background_block,media/padded_stims/inanimate_007_right.png,,inanimate_single_right,,animacy,6,1,3,inanimate,single,right,background,007,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5e860198a846e30497df5189,2200,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_single_right,identity,6,3,5,inanimate,single,right,background,010,inanimate,right,single,006,inanimate,right,single,TRUE,TRUE,TRUE,FALSE
5ec6f596d4642d12c2d64ff9,870,background_block,media/padded_stims/animate_003_left.png,,animate_pair_left,,background,6,3,10,animate,pair,left,background,003,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
6063f65c58167d6efa46e430,3254,background_block,media/padded_stims/animate_010_left.png,,animate_pair_left,,background,6,2,2,animate,pair,left,background,010,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5ec6f596d4642d12c2d64ff9,785,background_block,media/padded_stims/animate_003_left.png,,animate_pair_left,,background,6,4,10,animate,pair,left,background,003,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
60fd290db87d1ce113c2fb2e,1984,background_block,media/padded_stims/inanimate_007_right.png,,inanimate_single_right,,animacy,6,2,3,inanimate,single,right,background,007,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5f5a1dbec9012406a20ea2d7,2219,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6,4,3,animate,pair,left,background,007,animate,left,pair,004,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
5e860198a846e30497df5189,2073,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_single_right,identity,6,4,5,inanimate,single,right,background,010,inanimate,right,single,006,inanimate,right,single,TRUE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,1801,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_012_left.png,inanimate_pair_right,inanimate_pair_left,pose,2,1,6,inanimate,pair,right,background,012,inanimate,right,pair,012,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
5ec6f596d4642d12c2d64ff9,774,background_block,media/padded_stims/animate_003_left.png,,animate_pair_left,,background,6,5,10,animate,pair,left,background,003,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5e860198a846e30497df5189,520,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_single_right,identity,6,5,5,inanimate,single,right,background,010,inanimate,right,single,006,inanimate,right,single,TRUE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,1644,background_block,media/padded_stims/inanimate_007_right.png,,inanimate_single_right,,animacy,6,3,3,inanimate,single,right,background,007,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5ec6f596d4642d12c2d64ff9,797,background_block,media/padded_stims/animate_003_left.png,,animate_pair_left,,background,6,6,10,animate,pair,left,background,003,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
6063f65c58167d6efa46e430,3187,background_block,media/padded_stims/animate_010_left.png,,animate_pair_left,,background,6,3,2,animate,pair,left,background,010,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
616b567b3e605b7245a9aead,2826,background_block,media/padded_stims/inanimate_006_right.png,,inanimate_single_right,,animacy,4,1,3,inanimate,single,right,background,006,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5a7659fd8fe2dc00010573be,1598,deviant_block,media/padded_stims/inanimate_012_right.png,media/padded_stims/inanimate_012_left.png,inanimate_pair_right,inanimate_pair_left,pose,2,2,6,inanimate,pair,right,deviant,012,inanimate,right,pair,012,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
60fd290db87d1ce113c2fb2e,1305,background_block,media/padded_stims/inanimate_007_right.png,,inanimate_single_right,,animacy,6,4,3,inanimate,single,right,background,007,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5f5a1dbec9012406a20ea2d7,3524,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6,5,3,animate,pair,left,background,007,animate,left,pair,004,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
5e860198a846e30497df5189,2304,deviant_block,media/padded_stims/inanimate_010_right.png,media/padded_stims/inanimate_006_right.png,inanimate_single_right,inanimate_single_right,identity,6,6,5,inanimate,single,right,deviant,010,inanimate,right,single,006,inanimate,right,single,TRUE,TRUE,TRUE,FALSE
5ec6f596d4642d12c2d64ff9,1045,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_003_left.png,inanimate_pair_right,inanimate_pair_left,pose,4,1,11,inanimate,pair,right,background,003,inanimate,right,pair,003,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
616b567b3e605b7245a9aead,2698,background_block,media/padded_stims/inanimate_006_right.png,,inanimate_single_right,,animacy,4,2,3,inanimate,single,right,background,006,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
6063f65c58167d6efa46e430,2931,background_block,media/padded_stims/animate_010_left.png,,animate_pair_left,,background,6,4,2,animate,pair,left,background,010,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
60fd290db87d1ce113c2fb2e,1655,background_block,media/padded_stims/inanimate_007_right.png,,inanimate_single_right,,animacy,6,5,3,inanimate,single,right,background,007,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5ec6f596d4642d12c2d64ff9,718,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_003_left.png,inanimate_pair_right,inanimate_pair_left,pose,4,2,11,inanimate,pair,right,background,003,inanimate,right,pair,003,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
5f5a1dbec9012406a20ea2d7,2303,deviant_block,media/padded_stims/animate_007_left.png,media/padded_stims/inanimate_004_left.png,animate_pair_left,inanimate_pair_left,animacy,6,6,3,animate,pair,left,deviant,007,animate,left,pair,004,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
5ec6f596d4642d12c2d64ff9,726,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_003_left.png,inanimate_pair_right,inanimate_pair_left,pose,4,3,11,inanimate,pair,right,background,003,inanimate,right,pair,003,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
60fd290db87d1ce113c2fb2e,1643,background_block,media/padded_stims/inanimate_007_right.png,,inanimate_single_right,,animacy,6,6,3,inanimate,single,right,background,007,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
598c777552127f0001319646,13482,background_block,media/padded_stims/inanimate_009_right.png,,inanimate_pair_right,,background,4,1,2,inanimate,pair,right,background,009,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
5a7659fd8fe2dc00010573be,2256,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_pair_right,number,6,1,7,inanimate,single,right,background,005,inanimate,right,single,005,inanimate,right,pair,TRUE,FALSE,TRUE,TRUE
616b567b3e605b7245a9aead,2539,background_block,media/padded_stims/inanimate_006_right.png,,inanimate_single_right,,animacy,4,3,3,inanimate,single,right,background,006,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5ec6f596d4642d12c2d64ff9,783,deviant_block,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_003_left.png,inanimate_pair_right,inanimate_pair_left,pose,4,4,11,inanimate,pair,right,deviant,003,inanimate,right,pair,003,inanimate,left,pair,TRUE,TRUE,FALSE,TRUE
5a7659fd8fe2dc00010573be,1032,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_pair_right,number,6,2,7,inanimate,single,right,background,005,inanimate,right,single,005,inanimate,right,pair,TRUE,FALSE,TRUE,TRUE
6063f65c58167d6efa46e430,3973,background_block,media/padded_stims/animate_010_left.png,,animate_pair_left,,background,6,5,2,animate,pair,left,background,010,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5f7f6ea18b9c4a117d887a3f,6690,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_pair_left,identity,4,1,2,animate,pair,left,background,001,animate,left,pair,011,animate,left,pair,TRUE,TRUE,TRUE,FALSE
616b567b3e605b7245a9aead,2350,background_block,media/padded_stims/inanimate_006_right.png,,inanimate_single_right,,animacy,4,4,3,inanimate,single,right,background,006,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5e860198a846e30497df5189,2174,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,4,1,6,animate,single,left,background,001,animate,left,single,004,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,1383,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_pair_right,number,6,3,7,inanimate,single,right,background,005,inanimate,right,single,005,inanimate,right,pair,TRUE,FALSE,TRUE,TRUE
598c777552127f0001319646,3486,background_block,media/padded_stims/inanimate_009_right.png,,inanimate_pair_right,,background,4,2,2,inanimate,pair,right,background,009,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
5a7659fd8fe2dc00010573be,1210,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_pair_right,number,6,4,7,inanimate,single,right,background,005,inanimate,right,single,005,inanimate,right,pair,TRUE,FALSE,TRUE,TRUE
61520b079436973e05f72d33,3513,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_010_left.png,inanimate_single_left,inanimate_pair_left,number,4,1,2,inanimate,single,left,background,010,inanimate,left,single,010,inanimate,left,pair,TRUE,FALSE,TRUE,TRUE
5ec6f596d4642d12c2d64ff9,1074,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_007_left.png,animate_pair_left,inanimate_pair_left,animacy,4,1,12,animate,pair,left,background,005,animate,left,pair,007,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
5e860198a846e30497df5189,1806,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,4,2,6,animate,single,left,background,001,animate,left,single,004,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,2687,background_block,media/padded_stims/animate_006_left.png,,animate_single_left,,background,6,1,4,animate,single,left,background,006,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
6063f65c58167d6efa46e430,4187,background_block,media/padded_stims/animate_010_left.png,,animate_pair_left,,background,6,6,2,animate,pair,left,background,010,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5f7f6ea18b9c4a117d887a3f,3805,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_pair_left,identity,4,2,2,animate,pair,left,background,001,animate,left,pair,011,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5ec6f596d4642d12c2d64ff9,905,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_007_left.png,animate_pair_left,inanimate_pair_left,animacy,4,2,12,animate,pair,left,background,005,animate,left,pair,007,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
5a7659fd8fe2dc00010573be,1408,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_pair_right,number,6,5,7,inanimate,single,right,background,005,inanimate,right,single,005,inanimate,right,pair,TRUE,FALSE,TRUE,TRUE
5e860198a846e30497df5189,1339,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,4,3,6,animate,single,left,background,001,animate,left,single,004,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
598c777552127f0001319646,3497,background_block,media/padded_stims/inanimate_009_right.png,,inanimate_pair_right,,background,4,3,2,inanimate,pair,right,background,009,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
60fd290db87d1ce113c2fb2e,1776,background_block,media/padded_stims/animate_006_left.png,,animate_single_left,,background,6,2,4,animate,single,left,background,006,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5ec6f596d4642d12c2d64ff9,891,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_007_left.png,animate_pair_left,inanimate_pair_left,animacy,4,3,12,animate,pair,left,background,005,animate,left,pair,007,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
61520b079436973e05f72d33,3115,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_010_left.png,inanimate_single_left,inanimate_pair_left,number,4,2,2,inanimate,single,left,background,010,inanimate,left,single,010,inanimate,left,pair,TRUE,FALSE,TRUE,TRUE
5f5a1dbec9012406a20ea2d7,1942,background_block,media/padded_stims/animate_002_left.png,,animate_pair_left,,background,6,1,4,animate,pair,left,background,002,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
616b567b3e605b7245a9aead,2443,background_block,media/padded_stims/inanimate_011_right.png,,inanimate_pair_right,,background,2,1,4,inanimate,pair,right,background,011,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
5a7659fd8fe2dc00010573be,1918,deviant_block,media/padded_stims/inanimate_005_right.png,media/padded_stims/inanimate_005_right.png,inanimate_single_right,inanimate_pair_right,number,6,6,7,inanimate,single,right,deviant,005,inanimate,right,single,005,inanimate,right,pair,TRUE,FALSE,TRUE,TRUE
5ec6f596d4642d12c2d64ff9,871,deviant_block,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_007_left.png,animate_pair_left,inanimate_pair_left,animacy,4,4,12,animate,pair,left,deviant,005,animate,left,pair,007,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
5e860198a846e30497df5189,1944,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/inanimate_004_left.png,animate_single_left,inanimate_single_left,animacy,4,4,6,animate,single,left,deviant,001,animate,left,single,004,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,1717,background_block,media/padded_stims/animate_006_left.png,,animate_single_left,,background,6,3,4,animate,single,left,background,006,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5f7f6ea18b9c4a117d887a3f,3776,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_pair_left,identity,4,3,2,animate,pair,left,background,001,animate,left,pair,011,animate,left,pair,TRUE,TRUE,TRUE,FALSE
5f5a1dbec9012406a20ea2d7,2224,background_block,media/padded_stims/animate_002_left.png,,animate_pair_left,,background,6,2,4,animate,pair,left,background,002,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
616b567b3e605b7245a9aead,2421,background_block,media/padded_stims/inanimate_011_right.png,,inanimate_pair_right,,background,2,2,4,inanimate,pair,right,background,011,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
61520b079436973e05f72d33,3038,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_010_left.png,inanimate_single_left,inanimate_pair_left,number,4,3,2,inanimate,single,left,background,010,inanimate,left,single,010,inanimate,left,pair,TRUE,FALSE,TRUE,TRUE
598c777552127f0001319646,4249,background_block,media/padded_stims/inanimate_009_right.png,,inanimate_pair_right,,background,4,4,2,inanimate,pair,right,background,009,inanimate,right,pair,NA,animate,right,single,FALSE,FALSE,TRUE,NA
60fd290db87d1ce113c2fb2e,2097,background_block,media/padded_stims/animate_006_left.png,,animate_single_left,,background,6,4,4,animate,single,left,background,006,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5f9b15774711462e44350360,23757,background_block,media/padded_stims/inanimate_011_right.png,,inanimate_single_right,,animacy,4,1,4,inanimate,single,right,background,011,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
6063f65c58167d6efa46e430,3216,deviant_block,media/padded_stims/animate_006_left.png,media/padded_stims/inanimate_012_left.png,animate_single_left,inanimate_single_left,animacy,6,1,3,animate,single,left,background,006,animate,left,single,012,inanimate,left,single,FALSE,TRUE,TRUE,FALSE
5f9b15774711462e44350360,578,background_block,media/padded_stims/inanimate_011_right.png,,inanimate_single_right,,animacy,4,2,4,inanimate,single,right,background,011,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5ec6f596d4642d12c2d64ff9,1354,background_block,media/padded_stims/animate_001_right.png,,animate_pair_right,,background,2,1,13,animate,pair,right,background,001,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA
5a7659fd8fe2dc00010573be,2674,background_block,media/padded_stims/animate_009_right.png,,animate_single_right,,background,6,1,8,animate,single,right,background,009,animate,right,single,NA,animate,right,single,TRUE,TRUE,TRUE,NA
5f5a1dbec9012406a20ea2d7,2450,background_block,media/padded_stims/animate_002_left.png,,animate_pair_left,,background,6,3,4,animate,pair,left,background,002,animate,left,pair,NA,animate,right,single,TRUE,FALSE,FALSE,NA
5f7f6ea18b9c4a117d887a3f,4024,deviant_block,media/padded_stims/animate_001_left.png,media/padded_stims/animate_011_left.png,animate_pair_left,animate_pair_left,identity,4,4,2,animate,pair,left,deviant,001,animate,left,pair,011,animate,left,pair,TRUE,TRUE,TRUE,FALSE
60fd290db87d1ce113c2fb2e,2336,background_block,media/padded_stims/animate_006_left.png,,animate_single_left,,background,6,5,4,animate,single,left,background,006,animate,left,single,NA,animate,right,single,TRUE,TRUE,FALSE,NA
5f9b15774711462e44350360,1140,background_block,media/padded_stims/inanimate_011_right.png,,inanimate_single_right,,animacy,4,3,4,inanimate,single,right,background,011,inanimate,right,single,NA,animate,right,single,FALSE,TRUE,TRUE,NA
5ec6f596d4642d12c2d64ff9,863,background_block,media/padded_stims/animate_001_right.png,,animate_pair_right,,background,2,2,13,animate,pair,right,background,001,animate,right,pair,NA,animate,right,single,TRUE,FALSE,TRUE,NA
5e860198a846e30497df5189,1491,deviant_block,media/padded_stims/animate_004_left.png,media/padded_stims/inanimate_005_left.png,animate_pair_left,inanimate_pair_left,animacy,6,1,7,animate,pair,left,background,004,animate,left,pair,005,inanimate,left,pair,FALSE,TRUE,TRUE,FALSE
61520b079436973e05f72d33,3334,deviant_block,media/padded_stims/inanimate_010_left.png,media/padded_stims/inanimate_010_left.png,inanimate_single_left,inanimate_pair_left,number,4,4,2,inanimate,single,left,deviant,010,inanimate,left,single,010,inanimate,left,pair,TRUE,FALSE,TRUE,TRUE
