SubjectInfo.subjID,SubjectInfo.testAge,SubjectInfo.gender,SubjectInfo.sessionNumber,Trials.trialType,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,Looks.duration_onLooks
PKBB_07,272.0,F,1,stimuli/images/unity_stims/animate_01_right_pair_new.mp4,0,0.8743206131227229,60.0,False,,58.521
PKBB_07,272.0,F,1,stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4,1,0.431109934335171,56.144,False,,50.19
PKBB_07,272.0,F,1,stimuli/images/unity_stims/animate_04_right_single_new.mp4,2,0.5736523016885436,29.999,False,,26.75
PKBB_07,272.0,F,1,stimuli/images/unity_stims/animate_02_left_single_new.mp4,3,0.6174260234390659,35.44,False,,32.738
PKBB_07,272.0,F,1,stimuli/images/unity_stims/animate_03_left_pair_new.mp4,4,0.664616769703925,45.524,False,,38.341
PKBB_07,272.0,F,1,stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4,5,0.5970677217211339,20.352,False,,8.715
PKBB_11,309.0,F,1,stimuli/images/unity_stims/animate_01_left_pair_new.mp4,0,0.4086721293938278,37.214,False,,29.834
PKBB_11,309.0,F,1,stimuli/images/unity_stims/animate_04_right_single_new.mp4,1,0.5625873801335965,35.984,False,,29.94100000000001
PKBB_11,309.0,F,1,stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4,2,0.8335018908675531,20.396,False,,15.681
PKBB_11,309.0,F,1,stimuli/images/unity_stims/animate_05_right_pair_new.mp4,3,0.891880493539013,18.205,False,,15.145999999999995
PKBB_11,309.0,F,1,stimuli/images/unity_stims/animate_03_left_single_new.mp4,4,0.6998448994399521,28.523000000000003,False,,13.956
PKBB_11,309.0,F,1,stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4,5,0.8123745113588947,31.87,False,,14.933000000000005
PKBB_19,306.0,F,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,0,0.8038162175303059,40.467,False,,33.473
PKBB_19,306.0,F,1,stimuli/images/unity_stims/animate_02_left_single_new.mp4,1,0.6718611858110657,60.0,False,,31.98200000000001
PKBB_19,306.0,F,1,stimuli/images/unity_stims/animate_06_right_pair_new.mp4,2,0.7260961460539491,46.235,False,,38.19300000000001
PKBB_19,306.0,F,1,stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4,3,0.7054343455732996,21.091,False,,14.598999999999998
PKBB_19,306.0,F,1,stimuli/images/unity_stims/animate_04_right_single_new.mp4,4,0.7189683278477115,60.0,False,,55.535
PKBB_19,306.0,F,1,stimuli/images/unity_stims/animate_05_left_pair_new.mp4,5,0.7518430558754046,60.0,False,,10.922000000000004
PKBB_20,227.0,F,1,stimuli/images/unity_stims/animate_01_left_pair_new.mp4,0,0.13350211761537048,60.0,False,,59.201
PKBB_20,227.0,F,1,stimuli/images/unity_stims/animate_06_right_single_new.mp4,1,0.4855165481567383,60.0,False,,58.32100000000001
PKBB_20,227.0,F,1,stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4,2,0.15537510315577188,27.712,False,,22.586
PKBB_20,227.0,F,1,stimuli/images/unity_stims/animate_05_right_pair_new.mp4,3,0.6447271936469607,30.928,False,,20.222
PKBB_20,227.0,F,1,stimuli/images/unity_stims/animate_03_left_single_new.mp4,4,,48.603,False,,30.566
PKBB_20,227.0,F,1,stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4,5,,38.692,False,,22.489000000000004
PKBB_01,289.0,F,1,stimuli/images/unity_stims/animate_01_left_single_new.mp4,0,0.7787971333035588,57.418,False,,19.913
PKBB_01,289.0,F,1,stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4,1,0.6906949303102031,29.29,False,,15.402999999999995
PKBB_01,289.0,F,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,2,0.7818254416745011,36.969,False,,29.141
PKBB_01,289.0,F,1,stimuli/images/unity_stims/animate_04_left_pair_new.mp4,3,0.7915798721927282,25.126,False,,23.728
PKBB_01,289.0,F,1,stimuli/images/unity_stims/animate_05_right_pair_new.mp4,4,,18.083,False,,18.083
PKBB_01,289.0,F,1,stimuli/images/unity_stims/animate_06_right_single_new.mp4,5,0.1804824024438858,37.719,False,,4.390999999999998
PKBB_02,279.0,F,1,stimuli/images/unity_stims/animate_01_left_single_new.mp4,0,0.8398677289796173,38.992,False,,32.194
PKBB_02,279.0,F,1,stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4,1,0.9420100474782936,46.071999999999996,False,,11.585000000000008
PKBB_02,279.0,F,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,2,0.8855904044151904,27.408,False,,11.009000000000002
PKBB_02,279.0,F,1,stimuli/images/unity_stims/animate_04_left_pair_new.mp4,3,0.8710244572562114,31.072,False,,16.088
PKBB_02,279.0,F,1,stimuli/images/unity_stims/animate_05_right_pair_new.mp4,4,0.8733111071474957,45.486000000000004,False,,10.811
PKBB_02,279.0,F,1,stimuli/images/unity_stims/animate_06_right_single_new.mp4,5,0.7628775266856173,26.76,False,,17.03
PKBB_03,323.0,M,1,stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4,0,0.7437377834716341,52.364,False,,44.19600000000001
PKBB_03,323.0,M,1,stimuli/images/unity_stims/animate_02_left_pair_new.mp4,1,0.8910424575828658,28.625,False,,25.152
PKBB_03,323.0,M,1,stimuli/images/unity_stims/animate_03_left_single_new.mp4,2,0.6427625698347094,60.0,False,,18.093999999999994
PKBB_03,323.0,M,1,stimuli/images/unity_stims/animate_04_right_single_new.mp4,3,0.6031160082868774,25.956,False,,11.118
PKBB_03,323.0,M,1,stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4,4,0.9273168659889968,20.586,False,,7.900999999999998
PKBB_03,323.0,M,1,stimuli/images/unity_stims/animate_06_right_pair_new.mp4,5,0.6070522152046746,28.531,False,,6.448999999999997
PKBB_04,315.0,M,1,stimuli/images/unity_stims/animate_01_left_pair_new.mp4,0,0.6433220539795864,60.0,False,,56.04600000000001
PKBB_04,315.0,M,1,stimuli/images/unity_stims/animate_05_right_single_new.mp4,1,0.2532592936124169,58.778,False,,20.097
PKBB_04,315.0,M,1,stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4,2,0.4899088424062986,60.0,False,,56.724
PKBB_04,315.0,M,1,stimuli/images/unity_stims/animate_02_right_pair_new.mp4,3,0.7259306483253769,53.865,False,,46.739
PKBB_04,315.0,M,1,stimuli/images/unity_stims/animate_06_left_single_new.mp4,4,0.4996852576732636,60.0,False,,40.067
PKBB_04,315.0,M,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,5,0.3750419883165153,33.133,False,,22.415
PKBB_05,242.0,F,1,stimuli/images/unity_stims/animate_06_right_single_new.mp4,0,0.7493583152468555,60.0,False,,58.883
PKBB_05,242.0,F,1,stimuli/images/unity_stims/animate_03_right_pair_new.mp4,1,0.9081883085071248,60.0,False,,44.18400000000001
PKBB_05,242.0,F,1,stimuli/images/unity_stims/animate_02_left_pair_new.mp4,2,0.8318531973587795,60.0,False,,55.859
PKBB_05,242.0,F,1,stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4,3,0.8521220678143904,58.2,False,,29.347000000000005
PKBB_05,242.0,F,1,stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4,4,0.8750268195845881,50.809,False,,40.299
PKBB_05,242.0,F,1,stimuli/images/unity_stims/animate_04_left_single_new.mp4,5,0.7257347233679704,47.409,False,,38.241
PKBB_06,100.0,F,1,stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4,0,0.6477528964737209,25.104,False,,17.756999999999994
PKBB_06,100.0,F,1,stimuli/images/unity_stims/animate_05_left_pair_new.mp4,1,0.7664334636784735,12.965,False,,3.7070000000000007
PKBB_06,100.0,F,1,stimuli/images/unity_stims/animate_02_left_single_new.mp4,2,0.9050673667122336,10.142000000000001,False,,5.563999999999999
PKBB_06,100.0,F,1,stimuli/images/unity_stims/animate_03_right_single_new.mp4,3,,9.13,False,,9.13
PKBB_06,100.0,F,1,stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4,4,0.6372621323954618,35.09,False,,16.829
PKBB_06,100.0,F,1,stimuli/images/unity_stims/animate_04_right_pair_new.mp4,5,0.7829728095182181,26.031,False,,5.881999999999998
PKBB_08,255.0,M,1,stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4,0,0.77634875823553,53.879,False,,16.79
PKBB_08,255.0,M,1,stimuli/images/unity_stims/animate_05_left_single_new.mp4,1,0.5442183575932943,44.15600000000001,False,,39.874
PKBB_08,255.0,M,1,stimuli/images/unity_stims/animate_02_right_pair_new.mp4,2,0.6324618616274424,25.01,False,,22.016
PKBB_08,255.0,M,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,3,0.7136901625228165,45.262,False,,19.622
PKBB_08,255.0,M,1,stimuli/images/unity_stims/animate_04_right_single_new.mp4,4,0.8282417006435848,30.932,False,,25.511999999999997
PKBB_08,255.0,M,1,stimuli/images/unity_stims/animate_01_left_pair_new.mp4,5,0.6898971167439767,58.493,False,,16.226
PKBB_10,274.0,F,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,0,0.771293336349162,39.957,False,,27.032
PKBB_10,274.0,F,1,stimuli/images/unity_stims/animate_02_left_pair_new.mp4,1,0.94640744254122,27.709,False,,16.788000000000004
PKBB_10,274.0,F,1,stimuli/images/unity_stims/animate_04_left_single_new.mp4,2,0.7878444842903833,18.953,False,,16.987000000000002
PKBB_10,274.0,F,1,stimuli/images/unity_stims/animate_05_right_single_new.mp4,3,0.7262136189535735,34.592,False,,20.155
PKBB_10,274.0,F,1,stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4,4,0.6927787468869854,19.657,False,,12.44
PKBB_10,274.0,F,1,stimuli/images/unity_stims/animate_01_right_pair_new.mp4,5,0.9330489947898056,25.311,False,,17.608999999999995
PKBB_12,217.0,F,1,stimuli/images/unity_stims/animate_01_left_single_new.mp4,0,,29.404,False,,29.404
PKBB_12,217.0,F,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,1,,27.614,False,,27.614
PKBB_12,217.0,F,1,stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4,2,,30.072,False,,30.072
PKBB_12,217.0,F,1,stimuli/images/unity_stims/animate_06_left_pair_new.mp4,3,,21.555,False,,21.555
PKBB_12,217.0,F,1,stimuli/images/unity_stims/animate_02_right_pair_new.mp4,4,,20.853,False,,20.853
PKBB_12,217.0,F,1,stimuli/images/unity_stims/animate_05_right_single_new.mp4,5,,15.175999999999998,False,,15.175999999999998
PKBB_13,260.0,M,1,stimuli/images/unity_stims/animate_06_right_single_new.mp4,0,0.9557709410947336,20.929000000000002,False,,15.351
PKBB_13,260.0,M,1,stimuli/images/unity_stims/animate_02_right_pair_new.mp4,1,0.9801346235636552,18.382,False,,3.1270000000000007
PKBB_13,260.0,M,1,stimuli/images/unity_stims/animate_04_left_pair_new.mp4,2,0.9563636092271104,13.565999999999999,False,,3.344000000000001
PKBB_13,260.0,M,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,3,0.8242543673264715,36.51300000000001,False,,11.971999999999998
PKBB_13,260.0,M,1,stimuli/images/unity_stims/veggie_01_nopose_single_new.mp4,4,0.9471828643634536,25.208000000000002,False,,15.977999999999994
PKBB_13,260.0,M,1,stimuli/images/unity_stims/animate_05_left_single_new.mp4,5,0.6763240844108329,19.958,False,,14.393999999999998
PKBB_14,322.0,F,1,stimuli/images/unity_stims/animate_03_right_pair_new.mp4,0,0.8214693108767366,30.025,False,,13.91
PKBB_14,322.0,F,1,stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4,1,0.7569117324176866,34.8,False,,16.144000000000002
PKBB_14,322.0,F,1,stimuli/images/unity_stims/animate_04_right_single_new.mp4,2,0.2854318877887177,27.408,False,,15.747000000000002
PKBB_14,322.0,F,1,stimuli/images/unity_stims/animate_01_left_single_new.mp4,3,0.28371789286689697,39.008,False,,11.873000000000005
PKBB_14,322.0,F,1,stimuli/images/unity_stims/animate_06_left_pair_new.mp4,4,,57.267,False,,57.267
PKBB_14,322.0,F,1,stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4,5,,47.127,False,,47.127
PKBB_15,260.0,M,1,stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4,0,,26.616,False,,26.616
PKBB_15,260.0,M,1,stimuli/images/unity_stims/animate_02_left_single_new.mp4,1,,21.252,False,,21.252
PKBB_15,260.0,M,1,stimuli/images/unity_stims/animate_05_right_pair_new.mp4,2,,24.206,False,,24.206
PKBB_15,260.0,M,1,stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4,3,,40.695,False,,40.695
PKBB_15,260.0,M,1,stimuli/images/unity_stims/animate_01_right_single_new.mp4,4,,21.521,False,,21.521
PKBB_15,260.0,M,1,stimuli/images/unity_stims/animate_03_left_pair_new.mp4,5,,26.958000000000002,False,,26.958000000000002
PKBB_16,298.0,F,1,stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4,0,0.6758048432642242,28.932,False,,22.674
PKBB_16,298.0,F,1,stimuli/images/unity_stims/animate_04_left_pair_new.mp4,1,0.8007727048805475,42.584,False,,12.732
PKBB_16,298.0,F,1,stimuli/images/unity_stims/animate_02_left_single_new.mp4,2,0.6207215670748503,53.355,False,,28.204000000000004
PKBB_16,298.0,F,1,stimuli/images/unity_stims/animate_03_right_single_new.mp4,3,0.789131985458225,33.633,False,,24.454
PKBB_16,298.0,F,1,stimuli/images/unity_stims/veggie_06_nopose_single_new.mp4,4,0.8964103784731263,30.99,False,,13.664999999999996
PKBB_16,298.0,F,1,stimuli/images/unity_stims/animate_01_right_pair_new.mp4,5,0.8081549987898383,30.179,False,,7.367999999999998
PKBB_17,280.0,M,1,stimuli/images/unity_stims/animate_06_left_single_new.mp4,0,0.95454811124341,21.043000000000006,False,,16.151
PKBB_17,280.0,M,1,stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4,1,0.9660954547703932,20.311,False,,14.678
PKBB_17,280.0,M,1,stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4,2,0.9727432071619078,24.45,False,,8.648
PKBB_17,280.0,M,1,stimuli/images/unity_stims/animate_02_left_pair_new.mp4,3,0.8310589464324659,22.660999999999998,False,,14.274
PKBB_17,280.0,M,1,stimuli/images/unity_stims/animate_01_right_pair_new.mp4,4,0.9645891657477458,21.579,False,,12.687
PKBB_17,280.0,M,1,stimuli/images/unity_stims/animate_03_right_single_new.mp4,5,0.9594990760706434,19.598,False,,13.352
PKBB_18,278.0,M,1,stimuli/images/unity_stims/animate_06_right_single_new.mp4,0,0.6382027629661909,48.872,False,,40.354
PKBB_18,278.0,M,1,stimuli/images/unity_stims/animate_05_right_pair_new.mp4,1,0.5685337173835497,33.15,False,,26.596
PKBB_18,278.0,M,1,stimuli/images/unity_stims/animate_01_left_pair_new.mp4,2,0.7439785514357958,40.813,False,,36.02
PKBB_18,278.0,M,1,stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4,3,0.5433913380941194,33.556,False,,28.669
PKBB_18,278.0,M,1,stimuli/images/unity_stims/veggie_04_nopose_single_new.mp4,4,0.7475065785485869,31.47,False,,26.522
PKBB_18,278.0,M,1,stimuli/images/unity_stims/animate_03_left_single_new.mp4,5,0.7480463791268145,21.8,False,,17.805999999999994
PKBB_36,325.0,F,1,stimuli/images/unity_stims/animate_06_right_pair_new.mp4,0,0.7976218050107321,60.0,False,,60.0
PKBB_36,325.0,F,1,stimuli/images/unity_stims/veggie_03_nopose_single_new.mp4,1,0.5133725861557379,60.0,False,,58.242
PKBB_36,325.0,F,1,stimuli/images/unity_stims/animate_02_right_single_new.mp4,2,,60.0,False,,60.0
PKBB_36,325.0,F,1,stimuli/images/unity_stims/animate_01_left_single_new.mp4,3,,36.115,False,,36.115
PKBB_36,325.0,F,1,stimuli/images/unity_stims/animate_04_left_pair_new.mp4,4,,53.37600000000001,False,,53.37600000000001
PKBB_36,325.0,F,1,stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4,5,,60.0,False,,60.0
PKBB_21,246.0,M,1,stimuli/images/unity_stims/animate_01_right_single_new.mp4,0,0.7180160581601865,42.646,False,,37.31100000000001
PKBB_21,246.0,M,1,stimuli/images/unity_stims/animate_04_right_pair_new.mp4,1,0.8627062070566829,60.0,False,,58.722
PKBB_21,246.0,M,1,stimuli/images/unity_stims/animate_03_left_pair_new.mp4,2,0.8634303021933021,49.721,False,,42.606
PKBB_21,246.0,M,1,stimuli/images/unity_stims/veggie_05_nopose_single_new.mp4,3,,42.092,False,,42.092
PKBB_21,246.0,M,1,stimuli/images/unity_stims/veggie_02_nopose_single_new.mp4,4,,55.929,False,,55.929
