SubjectInfo.subjID,SubjectInfo.testAge,SubjectInfo.gender,SubjectInfo.sessionNumber,Trials.trialType,Trials.ordinal,Looks.confidence,Trials.duration,Trials.excludeTrial,Trials.excludeReason,Looks.duration_onLooks
PKBB_12,316.0,F,1,fam-9-identity-2,0,0.8787288784145324,44.998999999999995,False,,44.998999999999995
PKBB_12,316.0,F,1,test-9-identity-2,1,0.7268737154757867,60.0,False,,3.75
PKBB_12,316.0,F,1,fam-9-pose-5,2,0.5549566652828092,44.998999999999995,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.8410000000000009
PKBB_12,316.0,F,1,test-9-pose-5,3,0.7264530943259351,47.855,False,,10.603999999999992
PKBB_12,316.0,F,1,fam-8-background-3,4,0.7461208588754137,39.999,False,,4.280999999999999
PKBB_12,316.0,F,1,test-8-background-3,5,0.6623137299066935,16.707,False,,15.255999999999998
PKBB_12,316.0,F,1,fam-8-number-1,6,0.6880600595760632,39.999,False,,7.608000000000002
PKBB_12,316.0,F,1,test-8-number-1,7,0.4940061857046358,38.772,False,,7.0479999999999965
PKBB_13,225.0,F,1,fam-9-background-1,0,0.7530880243756388,44.999,False,,12.999
PKBB_13,225.0,F,1,test-9-background-1,1,0.8223543721465991,18.189,False,,2.712000000000001
PKBB_13,225.0,F,1,fam-8-animacy-6,2,0.5330169299530494,39.999,False,,13.766000000000007
PKBB_13,225.0,F,1,test-8-animacy-6,3,0.6250647210885608,34.88,False,,11.081000000000005
PKBB_13,225.0,F,1,fam-9-number-3,4,0.5810553327015552,44.999,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),0.6019999999999968
PKBB_13,225.0,F,1,test-9-number-3,5,0.6487756879843751,29.516,True,total on-look time in trial is less than the minimum cumulative duration (min_durationOn),1.2409999999999997
PKBB_13,225.0,F,1,fam-8-identity-4,6,0.6623817952559855,39.999,False,,3.7070000000000007
PKBB_13,225.0,F,1,test-8-identity-4,7,0.5438504665866164,33.224000000000004,False,,10.545999999999996
PKBB_14,260.0,F,1,fam-8-background-2,0,0.7542531280823693,39.999,False,,28.07200000000001
PKBB_14,260.0,F,1,test-8-background-2,1,0.8436963240067933,11.605,False,,6.649
PKBB_14,260.0,F,1,fam-9-animacy-4,2,0.7116027421433035,44.998999999999995,False,,4.068000000000005
