"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","subject_num","condition_num","block_number","block_type","fam_duration","stimulus_displayed","response","question_order"
"true","fullscreen","0","4132","0.0-0.0","SS1669217680463","","","","","","","","","","","","","",""
"","survey-text","1","7666","0.0-1.0","SS1669217680463","3532.4000000059605","{""Age"":""278"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","8001","0.0-2.0","SS1669217680463","333.59999999403954","","stimuli/audio/music_intro.wav","13","","","","","","","","","",""
"","html-keyboard-response","3","9422","0.0-3.0","SS1669217680463","1421","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","4","73361","0.0-4.0","SS1669217680463","63939.90000000596","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","5","90745","0.0-5.0","SS1669217680463","17384.59999999404","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","6","101275","0.0-6.0","SS1669217680463","10529.59999999404","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","7","114308","0.0-7.0","SS1669217680463","13033.199999988079","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","8","115534","0.0-8.0","SS1669217680463","1224.7000000178814","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","html-keyboard-response","9","210719","0.0-9.0","SS1669217680463","95186.40000000596","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","",""
"","instructions","10","242300","0.0-10.0","SS1669217680463","31581.29999998212","","","","[{""page_index"":0,""viewing_time"":31581}]","","","","","","","","",""
"","video-keyboard-response","11","260506","0.0-11.0","SS1669217680463","null","","[""stimuli/images/calibration.mp4""]","null","","calibration","","","","","","","",""
"","video-keyboard-response","12","265173","0.0-12.0","SS1669217680463","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","13","370328","0.0-13.0","SS1669217680463","null","","[""stimuli/images/unity_stims/unitystims_006_Left_9fam_deviant_2_new.mp4""]","null","","trial","6","5","1","deviant","9","stimuli/images/unity_stims/unitystims_006_Left_9fam_deviant_2_new.mp4","",""
"","html-keyboard-response","14","372641","0.0-14.0","SS1669217680463","2312.2000000178814","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","15","377270","0.0-15.0","SS1669217680463","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","16","449994","0.0-16.0","SS1669217680463","72722.80000001192","","[""stimuli/images/unity_stims/unitystims_003_Right_3fam_deviant_2_new.mp4""]","40","","trial","6","5","2","deviant","3","stimuli/images/unity_stims/unitystims_003_Right_3fam_deviant_2_new.mp4","",""
"","html-keyboard-response","17","450564","0.0-17.0","SS1669217680463","570.1000000238419","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","18","451416","0.0-18.0","SS1669217680463","850.7999999821186","","[""stimuli/images/attngetter_quiet.mp4""]","93","","attention_getter","","","","","","","",""
"","video-keyboard-response","19","496257","0.0-19.0","SS1669217680463","44840.5","","[""stimuli/images/unity_stims/unitystims_005_Left_1fam_background_2_new.mp4""]","93","","trial","6","5","3","background","1","stimuli/images/unity_stims/unitystims_005_Left_1fam_background_2_new.mp4","",""
"","html-keyboard-response","20","496380","0.0-20.0","SS1669217680463","122.89999997615814","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","187","","between_block","","","","","","","",""
"","video-keyboard-response","21","501001","0.0-21.0","SS1669217680463","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","22","537626","0.0-22.0","SS1669217680463","36623","","[""stimuli/images/unity_stims/unitystims_002_Left_3fam_background_1_new.mp4""]","40","","trial","6","5","4","background","3","stimuli/images/unity_stims/unitystims_002_Left_3fam_background_1_new.mp4","",""
"","html-keyboard-response","23","538987","0.0-23.0","SS1669217680463","1360.6000000238419","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","24","543601","0.0-24.0","SS1669217680463","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","video-keyboard-response","25","585686","0.0-25.0","SS1669217680463","42079.70000001788","","[""stimuli/images/unity_stims/unitystims_004_Right_1fam_deviant_1_new.mp4""]","38","","trial","6","5","5","deviant","1","stimuli/images/unity_stims/unitystims_004_Right_1fam_deviant_1_new.mp4","",""
"","video-keyboard-response","26","585873","0.0-26.0","SS1669217680463","185.7999999821186","","[""stimuli/images/calibration_end.mp4""]","40","","calibration_end","","","","","","","",""
"","html-keyboard-response","27","596278","0.0-27.0","SS1669217680463","10404.300000011921","","<p><span style=""font-family: arial, helvetica, sans-serif; font-size: 48px; color: #993300;""> That's it! Thank you so much for your participation! </span></p>","40","","","","","","","","","",""
"","survey-multi-choice","28","632811","0.0-28.0","SS1669217680463","36532.69999998808","","","","","","","","","","","","{""Consent"":""<b>Option 2 (Scientific and Educational)</b>: You would like to share child’s data with other researchers or students for scientific or educational purposes. </h1>""}","0"
