"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"","3078","sequential-stimulus-presentation","28","172166","0.0-10.0-1.4","SS1617819278525","trial","","40","1000","4078","images/stimuli/spore_stims/simple_11_A_b.gif","images/stimuli/spore_stims/simple_09_A_a.gif","","1","simple_dissimilar","images/stimuli/spore_stims/simple_11_A_b.gif","","","","",""
"","2727","survey-multi-choice","29","174895","0.0-11.0","SS1617819278525","math_question","","","","","","","","","","","{""Q0"":""16""}","[0]","16","",""
"","null","html-keyboard-response","30","175905","0.0-12.0-0.0","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","9460","sequential-stimulus-presentation","31","186368","0.0-12.0-1.0","SS1617819278525","trial","","40","1000","10460","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","2","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","null","html-keyboard-response","32","187599","0.0-12.0-0.1","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8459","sequential-stimulus-presentation","33","197062","0.0-12.0-1.1","SS1617819278525","trial","","40","1000","9459","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","2","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","null","html-keyboard-response","34","198349","0.0-12.0-0.2","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2337","sequential-stimulus-presentation","35","201690","0.0-12.0-1.2","SS1617819278525","trial","","40","1000","3337","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","2","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","null","html-keyboard-response","36","202831","0.0-12.0-0.3","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2575","sequential-stimulus-presentation","37","206410","0.0-12.0-1.3","SS1617819278525","trial","","40","1000","3575","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","2","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","2317","survey-multi-choice","38","208728","0.0-13.0","SS1617819278525","math_question","","","","","","","","","","","{""Q0"":""12""}","[0]","12","",""
"","null","html-keyboard-response","39","209823","0.0-14.0-0.0","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5941","sequential-stimulus-presentation","40","216768","0.0-14.0-1.0","SS1617819278525","trial","","40","1000","6941","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","41","217902","0.0-14.0-0.1","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4458","sequential-stimulus-presentation","42","223367","0.0-14.0-1.1","SS1617819278525","trial","","40","1000","5458","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","43","224430","0.0-14.0-0.2","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2887.999999999971","sequential-stimulus-presentation","44","228322","0.0-14.0-1.2","SS1617819278525","trial","","40","1000","3887.999999999971","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","45","229569","0.0-14.0-0.3","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","859","sequential-stimulus-presentation","46","231432","0.0-14.0-1.3","SS1617819278525","trial","","40","1000","1859","images/stimuli/spore_stims/simple_17_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","2387","survey-multi-choice","47","233820","0.0-15.0","SS1617819278525","math_question","","","","","","","","","","","{""Q0"":""16""}","[0]","16","",""
"","null","html-keyboard-response","48","234631","0.0-16.0-0.0","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4056","sequential-stimulus-presentation","49","239692","0.0-16.0-1.0","SS1617819278525","trial","","40","1000","5056","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","50","240576","0.0-16.0-0.1","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5218","sequential-stimulus-presentation","51","246799","0.0-16.0-1.1","SS1617819278525","trial","","40","1000","6218","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_11_A_a.gif","","","","",""
"","null","html-keyboard-response","52","247725","0.0-16.0-0.2","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6147","sequential-stimulus-presentation","53","254875","0.0-16.0-1.2","SS1617819278525","trial","","40","1000","7147","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","54","256073","0.0-16.0-0.3","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5199","sequential-stimulus-presentation","55","262275","0.0-16.0-1.3","SS1617819278525","trial","","40","1000","6199","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","56","263262","0.0-16.0-0.4","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","380","sequential-stimulus-presentation","57","264646","0.0-16.0-1.4","SS1617819278525","trial","","40","1000","1380","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_11_A_a.gif","","","","",""
"","2758","survey-multi-choice","58","267407","0.0-17.0","SS1617819278525","math_question","","","","","","","","","","","{""Q0"":""9""}","[0]","9","",""
"","null","html-keyboard-response","59","268433","0.0-18.0-0.0","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","11060.999999999942","sequential-stimulus-presentation","60","280498","0.0-18.0-1.0","SS1617819278525","trial","","40","1000","12060.999999999942","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","61","281794","0.0-18.0-0.1","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8840","sequential-stimulus-presentation","62","291638","0.0-18.0-1.1","SS1617819278525","trial","","40","1000","9840","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","63","292546","0.0-18.0-0.2","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3304.999999999942","sequential-stimulus-presentation","64","296855","0.0-18.0-1.2","SS1617819278525","trial","","40","1000","4304.999999999942","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","65","297704","0.0-18.0-0.3","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","13881","sequential-stimulus-presentation","66","312589","0.0-18.0-1.3","SS1617819278525","trial","","40","1000","14881","images/stimuli/spore_stims/complex_05_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_a.gif","","","","",""
"","8418.999999999942","survey-multi-choice","67","321010","0.0-19.0","SS1617819278525","math_question","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","68","321931","0.0-20.0-0.0","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8324","sequential-stimulus-presentation","69","331259","0.0-20.0-1.0","SS1617819278525","trial","","40","1000","9324","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_05_A_b.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_b.gif","","","","",""
"","null","html-keyboard-response","70","332207","0.0-20.0-0.1","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","9167.000000000058","sequential-stimulus-presentation","71","342377","0.0-20.0-1.1","SS1617819278525","trial","","40","1000","10167.000000000058","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_05_A_b.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","","","",""
"","null","html-keyboard-response","72","343281","0.0-20.0-0.2","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2446","sequential-stimulus-presentation","73","346733","0.0-20.0-1.2","SS1617819278525","trial","","40","1000","3446","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_05_A_b.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_b.gif","","","","",""
"","null","html-keyboard-response","74","347843","0.0-20.0-0.3","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4950.999999999942","sequential-stimulus-presentation","75","353799","0.0-20.0-1.3","SS1617819278525","trial","","40","1000","5950.999999999942","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_05_A_b.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","","","",""
"","null","html-keyboard-response","76","354640","0.0-20.0-0.4","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3976","sequential-stimulus-presentation","77","359621","0.0-20.0-1.4","SS1617819278525","trial","","40","1000","4976","images/stimuli/spore_stims/complex_19_A_a.gif","images/stimuli/spore_stims/complex_05_A_b.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_b.gif","","","","",""
"","3517","survey-multi-choice","78","363140","0.0-21.0","SS1617819278525","math_question","","","","","","","","","","","{""Q0"":""2""}","[0]","2","",""
"","null","html-keyboard-response","79","364440","0.0-22.0-0.0","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","9048","sequential-stimulus-presentation","80","374492","0.0-22.0-1.0","SS1617819278525","trial","","40","1000","10048","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","81","375627","0.0-22.0-0.1","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5697","sequential-stimulus-presentation","82","382328","0.0-22.0-1.1","SS1617819278525","trial","","40","1000","6697","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","null","html-keyboard-response","83","383296","0.0-22.0-0.2","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6789","sequential-stimulus-presentation","84","391091","0.0-22.0-1.2","SS1617819278525","trial","","40","1000","7789","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","","","",""
"","null","html-keyboard-response","85","392099","0.0-22.0-0.3","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2613","sequential-stimulus-presentation","86","395717","0.0-22.0-1.3","SS1617819278525","trial","","40","1000","3613","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_12_A_a.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_a.gif","","","","",""
"","3382","survey-multi-choice","87","399102","0.0-23.0","SS1617819278525","math_question","","","","","","","","","","","{""Q0"":""7""}","[0]","7","",""
"","null","html-keyboard-response","88","400086","0.0-24.0-0.0","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","11835.000000000058","sequential-stimulus-presentation","89","412925","0.0-24.0-1.0","SS1617819278525","trial","","40","1000","12835.000000000058","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","90","413806","0.0-24.0-0.1","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4148","sequential-stimulus-presentation","91","418960","0.0-24.0-1.1","SS1617819278525","trial","","40","1000","5148","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","92","420109","0.0-24.0-0.2","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1335.0000000000582","sequential-stimulus-presentation","93","422449","0.0-24.0-1.2","SS1617819278525","trial","","40","1000","2335.000000000058","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","94","423734","0.0-24.0-0.3","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6761","sequential-stimulus-presentation","95","431498","0.0-24.0-1.3","SS1617819278525","trial","","40","1000","7761","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","96","432625","0.0-24.0-0.4","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","9858","sequential-stimulus-presentation","97","443488","0.0-24.0-1.4","SS1617819278525","trial","","40","1000","10858","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","4770.000000000058","survey-multi-choice","98","448264","0.0-25.0","SS1617819278525","math_question","","","","","","","","","","","{""Q0"":""10""}","[0]","10","",""
"","null","html-keyboard-response","99","449255","0.0-26.0-0.0","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","9753.999999999942","sequential-stimulus-presentation","100","460013","0.0-26.0-1.0","SS1617819278525","trial","","40","1000","10753.999999999942","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_08_A_a.gif","","9","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_a.gif","","","","",""
"","null","html-keyboard-response","101","461072","0.0-26.0-0.1","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","947","sequential-stimulus-presentation","102","463023","0.0-26.0-1.1","SS1617819278525","trial","","40","1000","1947","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_08_A_a.gif","","9","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_a.gif","","","","",""
"","null","html-keyboard-response","103","464320","0.0-26.0-0.2","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","587","sequential-stimulus-presentation","104","465912","0.0-26.0-1.2","SS1617819278525","trial","","40","1000","1587","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_08_A_a.gif","","9","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_a.gif","","","","",""
"","null","html-keyboard-response","105","466767","0.0-26.0-0.3","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4815","sequential-stimulus-presentation","106","472588","0.0-26.0-1.3","SS1617819278525","trial","","40","1000","5815","images/stimuli/spore_stims/complex_16_A_b.gif","images/stimuli/spore_stims/complex_08_A_a.gif","","9","complex_dissimilar","images/stimuli/spore_stims/complex_08_A_a.gif","","","","",""
"","null","html-keyboard-response","107","473749","0.0-26.0-0.4","SS1617819278525","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
