"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"","5036.174999986542","sequential-stimulus-presentation","11","119238","0.0-8.0-1.1","SS1617819495716","trial","","40","1000","6036.174999986542","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","","0","simple_dissimilar","images/stimuli/spore_stims/simple_13_A_a.gif","","","","",""
"","null","html-keyboard-response","12","120340","0.0-8.0-0.2","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1311.9249999872409","sequential-stimulus-presentation","13","122657","0.0-8.0-1.2","SS1617819495716","trial","","40","1000","2311.924999987241","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","","","",""
"","null","html-keyboard-response","14","123866","0.0-8.0-0.3","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1436.8449999892619","sequential-stimulus-presentation","15","126311","0.0-8.0-1.3","SS1617819495716","trial","","40","1000","2436.844999989262","images/stimuli/spore_stims/simple_13_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","","0","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","","","",""
"","5695.284999994328","survey-multi-choice","16","132011","0.0-9.0","SS1617819495716","math_question","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","17","133203","0.0-10.0-0.0","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1808.7899999809451","sequential-stimulus-presentation","18","136020","0.0-10.0-1.0","SS1617819495716","trial","","40","1000","2808.789999980945","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","1","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","19","136904","0.0-10.0-0.1","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3259.89000001573","sequential-stimulus-presentation","20","141171","0.0-10.0-1.1","SS1617819495716","trial","","40","1000","4259.89000001573","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","1","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","","","",""
"","null","html-keyboard-response","21","142114","0.0-10.0-0.2","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2169.8400000168476","sequential-stimulus-presentation","22","145291","0.0-10.0-1.2","SS1617819495716","trial","","40","1000","3169.8400000168476","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","1","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","23","146565","0.0-10.0-0.3","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4912.864999991143","sequential-stimulus-presentation","24","152487","0.0-10.0-1.3","SS1617819495716","trial","","40","1000","5912.864999991143","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","1","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","null","html-keyboard-response","25","153727","0.0-10.0-0.4","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1592.6500000059605","sequential-stimulus-presentation","26","156325","0.0-10.0-1.4","SS1617819495716","trial","","40","1000","2592.6500000059605","images/stimuli/spore_stims/complex_09_A_a.gif","images/stimuli/spore_stims/complex_03_A_b.gif","","1","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_b.gif","","","","",""
"","3027.7700000151526","survey-multi-choice","27","159355","0.0-11.0","SS1617819495716","math_question","","","","","","","","","","","{""Q0"":""11""}","[0]","11","",""
"","null","html-keyboard-response","28","160246","0.0-12.0-0.0","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6817.219999997178","sequential-stimulus-presentation","29","168069","0.0-12.0-1.0","SS1617819495716","trial","","40","1000","7817.219999997178","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","30","169093","0.0-12.0-0.1","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4046.5100000146776","sequential-stimulus-presentation","31","174147","0.0-12.0-1.1","SS1617819495716","trial","","40","1000","5046.510000014678","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","32","175338","0.0-12.0-0.2","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2617.5100000109524","sequential-stimulus-presentation","33","178965","0.0-12.0-1.2","SS1617819495716","trial","","40","1000","3617.5100000109524","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","34","179911","0.0-12.0-0.3","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2553.1649999902584","sequential-stimulus-presentation","35","183472","0.0-12.0-1.3","SS1617819495716","trial","","40","1000","3553.1649999902584","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","36","184545","0.0-12.0-0.4","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2925.7499999948777","sequential-stimulus-presentation","37","188476","0.0-12.0-1.4","SS1617819495716","trial","","40","1000","3925.7499999948777","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","null","html-keyboard-response","38","189638","0.0-12.0-0.5","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2346.799999999348","sequential-stimulus-presentation","39","192990","0.0-12.0-1.5","SS1617819495716","trial","","40","1000","3346.799999999348","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_05_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_05_A_b.gif","","","","",""
"","2782.9450000135694","survey-multi-choice","40","195776","0.0-13.0","SS1617819495716","math_question","","","","","","","","","","","{""Q0"":""14""}","[0]","14","",""
"","null","html-keyboard-response","41","196794","0.0-14.0-0.0","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4060.9950000070967","sequential-stimulus-presentation","42","201862","0.0-14.0-1.0","SS1617819495716","trial","","40","1000","5060.995000007097","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","null","html-keyboard-response","43","202743","0.0-14.0-0.1","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3080.164999992121","sequential-stimulus-presentation","44","206829","0.0-14.0-1.1","SS1617819495716","trial","","40","1000","4080.164999992121","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","null","html-keyboard-response","45","207637","0.0-14.0-0.2","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3393.36999997613","sequential-stimulus-presentation","46","212036","0.0-14.0-1.2","SS1617819495716","trial","","40","1000","4393.36999997613","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","null","html-keyboard-response","47","213165","0.0-14.0-0.3","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4081.304999999702","sequential-stimulus-presentation","48","218254","0.0-14.0-1.3","SS1617819495716","trial","","40","1000","5081.304999999702","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_a.gif","","","","",""
"","null","html-keyboard-response","49","219189","0.0-14.0-0.4","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2360.4749999940395","sequential-stimulus-presentation","50","222556","0.0-14.0-1.4","SS1617819495716","trial","","40","1000","3360.4749999940395","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_19_A_b.gif","","3","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_b.gif","","","","",""
"","2578.994999988936","survey-multi-choice","51","225138","0.0-15.0","SS1617819495716","math_question","","","","","","","","","","","{""Q0"":""14""}","[0]","14","",""
"","null","html-keyboard-response","52","226063","0.0-16.0-0.0","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2628.4299999824725","sequential-stimulus-presentation","53","229702","0.0-16.0-1.0","SS1617819495716","trial","","40","1000","3628.4299999824725","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","","4","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","null","html-keyboard-response","54","230933","0.0-16.0-0.1","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3347.249999991618","sequential-stimulus-presentation","55","235290","0.0-16.0-1.1","SS1617819495716","trial","","40","1000","4347.249999991618","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","","4","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","null","html-keyboard-response","56","236148","0.0-16.0-0.2","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4036.840000015218","sequential-stimulus-presentation","57","241193","0.0-16.0-1.2","SS1617819495716","trial","","40","1000","5036.840000015218","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","","4","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","58","242399","0.0-16.0-0.3","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3823.7349999835715","sequential-stimulus-presentation","59","247231","0.0-16.0-1.3","SS1617819495716","trial","","40","1000","4823.7349999835715","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","","4","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","60","248233","0.0-16.0-0.4","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1178.490000020247","sequential-stimulus-presentation","61","250418","0.0-16.0-1.4","SS1617819495716","trial","","40","1000","2178.490000020247","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","","4","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","","","",""
"","3387.699999992037","survey-multi-choice","62","253809","0.0-17.0","SS1617819495716","math_question","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","63","254928","0.0-18.0-0.0","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1006.920000014361","sequential-stimulus-presentation","64","256941","0.0-18.0-1.0","SS1617819495716","trial","","40","1000","2006.920000014361","images/stimuli/spore_stims/simple_10_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","5","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","65","257770","0.0-18.0-0.1","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3785.3849999955855","sequential-stimulus-presentation","66","262567","0.0-18.0-1.1","SS1617819495716","trial","","40","1000","4785.3849999955855","images/stimuli/spore_stims/simple_10_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","5","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","67","263558","0.0-18.0-0.2","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1976.139999984298","sequential-stimulus-presentation","68","266540","0.0-18.0-1.2","SS1617819495716","trial","","40","1000","2976.139999984298","images/stimuli/spore_stims/simple_10_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","5","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","69","267535","0.0-18.0-0.3","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2394.2950000055134","sequential-stimulus-presentation","70","270940","0.0-18.0-1.3","SS1617819495716","trial","","40","1000","3394.2950000055134","images/stimuli/spore_stims/simple_10_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","5","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","","","",""
"","null","html-keyboard-response","71","272209","0.0-18.0-0.4","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","704.4149999856018","sequential-stimulus-presentation","72","273920","0.0-18.0-1.4","SS1617819495716","trial","","40","1000","1704.4149999856018","images/stimuli/spore_stims/simple_10_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","","5","simple_dissimilar","images/stimuli/spore_stims/simple_10_A_b.gif","","","","",""
"","3113.03500001668","survey-multi-choice","73","277036","0.0-19.0","SS1617819495716","math_question","","","","","","","","","","","{""Q0"":""17""}","[0]","17","",""
"","null","html-keyboard-response","74","278301","0.0-20.0-0.0","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2073.9600000088103","sequential-stimulus-presentation","75","281384","0.0-20.0-1.0","SS1617819495716","trial","","40","1000","3073.9600000088103","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","76","282271","0.0-20.0-0.1","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1407.7399999951012","sequential-stimulus-presentation","77","284688","0.0-20.0-1.1","SS1617819495716","trial","","40","1000","2407.7399999951012","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","78","285733","0.0-20.0-0.2","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2261.050000000978","sequential-stimulus-presentation","79","289001","0.0-20.0-1.2","SS1617819495716","trial","","40","1000","3261.050000000978","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","80","290170","0.0-20.0-0.3","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2730.749999987893","sequential-stimulus-presentation","81","293908","0.0-20.0-1.3","SS1617819495716","trial","","40","1000","3730.749999987893","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","null","html-keyboard-response","82","294913","0.0-20.0-0.4","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2074.209999991581","sequential-stimulus-presentation","83","297996","0.0-20.0-1.4","SS1617819495716","trial","","40","1000","3074.209999991581","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","84","299187","0.0-20.0-0.5","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2392.7200000034645","sequential-stimulus-presentation","85","302585","0.0-20.0-1.5","SS1617819495716","trial","","40","1000","3392.7200000034645","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","2466.424999991432","survey-multi-choice","86","305055","0.0-21.0","SS1617819495716","math_question","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","87","306158","0.0-22.0-0.0","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1774.0599999960978","sequential-stimulus-presentation","88","308940","0.0-22.0-1.0","SS1617819495716","trial","","40","1000","2774.0599999960978","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_11_A_b.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_b.gif","","","","",""
"","null","html-keyboard-response","89","310091","0.0-22.0-0.1","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3148.574999999255","sequential-stimulus-presentation","90","314248","0.0-22.0-1.1","SS1617819495716","trial","","40","1000","4148.574999999255","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_11_A_b.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","91","315341","0.0-22.0-0.2","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2422.6849999977276","sequential-stimulus-presentation","92","318769","0.0-22.0-1.2","SS1617819495716","trial","","40","1000","3422.6849999977276","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_11_A_b.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_b.gif","","","","",""
"","null","html-keyboard-response","93","319891","0.0-22.0-0.3","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","466.61000000312924","sequential-stimulus-presentation","94","321368","0.0-22.0-1.3","SS1617819495716","trial","","40","1000","1466.6100000031292","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_11_A_b.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_b.gif","","","","",""
"","null","html-keyboard-response","95","322662","0.0-22.0-0.4","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","755.2799999830313","sequential-stimulus-presentation","96","324426","0.0-22.0-1.4","SS1617819495716","trial","","40","1000","1755.2799999830313","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_11_A_b.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","97","325442","0.0-22.0-0.5","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1308.2500000018626","sequential-stimulus-presentation","98","327758","0.0-22.0-1.5","SS1617819495716","trial","","40","1000","2308.2500000018626","images/stimuli/spore_stims/complex_04_A_a.gif","images/stimuli/spore_stims/complex_11_A_b.gif","","7","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_b.gif","","","","",""
"","2383.299999986775","survey-multi-choice","99","330145","0.0-23.0","SS1617819495716","math_question","","","","","","","","","","","{""Q0"":""5""}","[0]","5","",""
"","null","html-keyboard-response","100","330968","0.0-24.0-0.0","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2870.7500000018626","sequential-stimulus-presentation","101","334852","0.0-24.0-1.0","SS1617819495716","trial","","40","1000","3870.7500000018626","images/stimuli/spore_stims/simple_09_A_a.gif","images/stimuli/spore_stims/simple_07_A_b.gif","","8","simple_dissimilar","images/stimuli/spore_stims/simple_07_A_b.gif","","","","",""
"","null","html-keyboard-response","102","335697","0.0-24.0-0.1","SS1617819495716","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
