"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"","null","html-keyboard-response","25","194687","0.0-10.0-0.3","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","957.5550000004296","sequential-stimulus-presentation","26","196669","0.0-10.0-1.3","SS1617819327581","trial","","40","1000","1957.5550000004296","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_20_A_b.gif","","1","simple_dissimilar","images/stimuli/spore_stims/simple_20_A_b.gif","","","","",""
"","null","html-keyboard-response","27","197908","0.0-10.0-0.4","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1913.2100000001665","sequential-stimulus-presentation","28","200885","0.0-10.0-1.4","SS1617819327581","trial","","40","1000","2913.2100000001665","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_20_A_b.gif","","1","simple_dissimilar","images/stimuli/spore_stims/simple_11_A_a.gif","","","","",""
"","3597.735000000277","survey-multi-choice","29","204494","0.0-11.0","SS1617819327581","math_question","","","","","","","","","","","{""Q0"":""18""}","[0]","18","",""
"","null","html-keyboard-response","30","205356","0.0-12.0-0.0","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1544.9100000000617","sequential-stimulus-presentation","31","207941","0.0-12.0-1.0","SS1617819327581","trial","","40","1000","2544.9100000000617","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_17_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","","","","",""
"","null","html-keyboard-response","32","209222","0.0-12.0-0.1","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5628.254999999626","sequential-stimulus-presentation","33","215891","0.0-12.0-1.1","SS1617819327581","trial","","40","1000","6628.254999999626","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_17_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_a.gif","","","","",""
"","null","html-keyboard-response","34","216907","0.0-12.0-0.2","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2254.364999999787","sequential-stimulus-presentation","35","220199","0.0-12.0-1.2","SS1617819327581","trial","","40","1000","3254.364999999787","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_17_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_a.gif","","","","",""
"","null","html-keyboard-response","36","221211","0.0-12.0-0.3","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3202.225000000006","sequential-stimulus-presentation","37","225465","0.0-12.0-1.3","SS1617819327581","trial","","40","1000","4202.225000000006","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_17_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","","","","",""
"","null","html-keyboard-response","38","226600","0.0-12.0-0.4","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1054.765000000334","sequential-stimulus-presentation","39","228703","0.0-12.0-1.4","SS1617819327581","trial","","40","1000","2054.765000000334","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_17_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","","","","",""
"","null","html-keyboard-response","40","229622","0.0-12.0-0.5","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1225.040000000241","sequential-stimulus-presentation","41","231887","0.0-12.0-1.5","SS1617819327581","trial","","40","1000","2225.040000000241","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_17_A_b.gif","","2","simple_dissimilar","images/stimuli/spore_stims/simple_17_A_b.gif","","","","",""
"","3785.6550000001444","survey-multi-choice","42","235694","0.0-13.0","SS1617819327581","math_question","","","","","","","","","","","{""Q0"":""9""}","[0]","9","",""
"","null","html-keyboard-response","43","236569","0.0-14.0-0.0","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4168.685000000114","sequential-stimulus-presentation","44","241756","0.0-14.0-1.0","SS1617819327581","trial","","40","1000","5168.685000000114","images/stimuli/spore_stims/complex_11_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","3","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","45","242867","0.0-14.0-0.1","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1943.2250000000058","sequential-stimulus-presentation","46","245846","0.0-14.0-1.1","SS1617819327581","trial","","40","1000","2943.225000000006","images/stimuli/spore_stims/complex_11_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","3","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","47","246974","0.0-14.0-0.2","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3269.8649999997288","sequential-stimulus-presentation","48","251298","0.0-14.0-1.2","SS1617819327581","trial","","40","1000","4269.864999999729","images/stimuli/spore_stims/complex_11_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","3","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_b.gif","","","","",""
"","null","html-keyboard-response","49","252268","0.0-14.0-0.3","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","599.2700000001932","sequential-stimulus-presentation","50","253913","0.0-14.0-1.3","SS1617819327581","trial","","40","1000","1599.2700000001932","images/stimuli/spore_stims/complex_11_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","3","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_b.gif","","","","",""
"","null","html-keyboard-response","51","254777","0.0-14.0-0.4","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1732.2449999997043","sequential-stimulus-presentation","52","257557","0.0-14.0-1.4","SS1617819327581","trial","","40","1000","2732.2449999997043","images/stimuli/spore_stims/complex_11_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","","3","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","4950.139999999956","survey-multi-choice","53","262531","0.0-15.0","SS1617819327581","math_question","","","","","","","","","","","{""Q0"":""5""}","[0]","5","",""
"","null","html-keyboard-response","54","263607","0.0-16.0-0.0","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2233.879999999772","sequential-stimulus-presentation","55","266895","0.0-16.0-1.0","SS1617819327581","trial","","40","1000","3233.879999999772","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","56","267883","0.0-16.0-0.1","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1427.975000000035","sequential-stimulus-presentation","57","270374","0.0-16.0-1.1","SS1617819327581","trial","","40","1000","2427.975000000035","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","58","271257","0.0-16.0-0.2","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1616.8700000002864","sequential-stimulus-presentation","59","273916","0.0-16.0-1.2","SS1617819327581","trial","","40","1000","2616.8700000002864","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","60","275060","0.0-16.0-0.3","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1432.5149999999558","sequential-stimulus-presentation","61","277557","0.0-16.0-1.3","SS1617819327581","trial","","40","1000","2432.5149999999558","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","62","278847","0.0-16.0-0.4","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2314.7149999999674","sequential-stimulus-presentation","63","282220","0.0-16.0-1.4","SS1617819327581","trial","","40","1000","3314.7149999999674","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_18_A_a.gif","","4","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","7512.2849999998","survey-multi-choice","64","289749","0.0-17.0","SS1617819327581","math_question","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","65","290643","0.0-18.0-0.0","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3238.4799999999814","sequential-stimulus-presentation","66","294927","0.0-18.0-1.0","SS1617819327581","trial","","40","1000","4238.479999999981","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_17_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_17_A_b.gif","","","","",""
"","null","html-keyboard-response","67","295935","0.0-18.0-0.1","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2223.620000000228","sequential-stimulus-presentation","68","299206","0.0-18.0-1.1","SS1617819327581","trial","","40","1000","3223.620000000228","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_17_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_17_A_b.gif","","","","",""
"","null","html-keyboard-response","69","300176","0.0-18.0-0.2","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2131.4750000001513","sequential-stimulus-presentation","70","303354","0.0-18.0-1.2","SS1617819327581","trial","","40","1000","3131.4750000001513","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_17_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_17_A_b.gif","","","","",""
"","null","html-keyboard-response","71","304200","0.0-18.0-0.3","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4239.099999999744","sequential-stimulus-presentation","72","309472","0.0-18.0-1.3","SS1617819327581","trial","","40","1000","5239.099999999744","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_17_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_a.gif","","","","",""
"","null","html-keyboard-response","73","310379","0.0-18.0-0.4","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2834.9399999997113","sequential-stimulus-presentation","74","314262","0.0-18.0-1.4","SS1617819327581","trial","","40","1000","3834.9399999997113","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_17_A_b.gif","","5","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_a.gif","","","","",""
"","8200.884999999718","survey-multi-choice","75","322489","0.0-19.0","SS1617819327581","math_question","","","","","","","","","","","{""Q0"":""16""}","[0]","16","",""
"","null","html-keyboard-response","76","323808","0.0-20.0-0.0","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1773.9999999998836","sequential-stimulus-presentation","77","326639","0.0-20.0-1.0","SS1617819327581","trial","","40","1000","2773.9999999998836","images/stimuli/spore_stims/complex_06_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","78","327919","0.0-20.0-0.1","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1420.0550000000512","sequential-stimulus-presentation","79","330393","0.0-20.0-1.1","SS1617819327581","trial","","40","1000","2420.055000000051","images/stimuli/spore_stims/complex_06_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","80","331241","0.0-20.0-0.2","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1518.4549999998999","sequential-stimulus-presentation","81","333813","0.0-20.0-1.2","SS1617819327581","trial","","40","1000","2518.4549999999","images/stimuli/spore_stims/complex_06_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","82","334814","0.0-20.0-0.3","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1166.894999999844","sequential-stimulus-presentation","83","337017","0.0-20.0-1.3","SS1617819327581","trial","","40","1000","2166.894999999844","images/stimuli/spore_stims/complex_06_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_a.gif","","","","",""
"","null","html-keyboard-response","84","338297","0.0-20.0-0.4","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1439.4300000003423","sequential-stimulus-presentation","85","340788","0.0-20.0-1.4","SS1617819327581","trial","","40","1000","2439.4300000003423","images/stimuli/spore_stims/complex_06_A_b.gif","images/stimuli/spore_stims/complex_02_A_a.gif","","6","complex_dissimilar","images/stimuli/spore_stims/complex_06_A_b.gif","","","","",""
"","2951.1400000001304","survey-multi-choice","86","343778","0.0-21.0","SS1617819327581","math_question","","","","","","","","","","","{""Q0"":""2""}","[0]","2","",""
"","null","html-keyboard-response","87","345084","0.0-22.0-0.0","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2803.550000000105","sequential-stimulus-presentation","88","348937","0.0-22.0-1.0","SS1617819327581","trial","","40","1000","3803.550000000105","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","7","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","89","350109","0.0-22.0-0.1","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2992.8800000002375","sequential-stimulus-presentation","90","354149","0.0-22.0-1.1","SS1617819327581","trial","","40","1000","3992.8800000002375","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","7","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","91","355258","0.0-22.0-0.2","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1921.5499999999884","sequential-stimulus-presentation","92","358216","0.0-22.0-1.2","SS1617819327581","trial","","40","1000","2921.5499999999884","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","7","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","93","359231","0.0-22.0-0.3","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1322.7200000000885","sequential-stimulus-presentation","94","361608","0.0-22.0-1.3","SS1617819327581","trial","","40","1000","2322.7200000000885","images/stimuli/spore_stims/simple_06_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","","7","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","2504.920000000333","survey-multi-choice","95","364146","0.0-23.0","SS1617819327581","math_question","","","","","","","","","","","{""Q0"":""16""}","[0]","16","",""
"","null","html-keyboard-response","96","365434","0.0-24.0-0.0","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3325.2300000003306","sequential-stimulus-presentation","97","369822","0.0-24.0-1.0","SS1617819327581","trial","","40","1000","4325.230000000331","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","98","370674","0.0-24.0-0.1","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1147.904999999795","sequential-stimulus-presentation","99","372875","0.0-24.0-1.1","SS1617819327581","trial","","40","1000","2147.904999999795","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","100","373924","0.0-24.0-0.2","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","845.9699999998556","sequential-stimulus-presentation","101","375796","0.0-24.0-1.2","SS1617819327581","trial","","40","1000","1845.9699999998556","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","","8","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","102","376669","0.0-24.0-0.3","SS1617819327581","","","null","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
