"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","689177","0.0-0.0","SS1632515085489","","","","","","","","","","","","","","","",""
"","survey-text","1","705787","0.0-1.0","SS1632515085489","16604.5","{""Age"":""324"",""Gender"":""F"",""Session"":""1""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","716521","0.0-2.0","SS1632515085489","10730.799999952316","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","720313","0.0-3.0","SS1632515085489","3790","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","752096","0.0-4.0","SS1632515085489","31783.100000023842","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","5","770141","0.0-5.0","SS1632515085489","18043.299999952316","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","777921","0.0-6.0","SS1632515085489","7779.900000035763","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","793309","0.0-7.0","SS1632515085489","15386.800000011921","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","794123","0.0-8.0","SS1632515085489","814.0999999642372","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","794855","0.0-9.0","SS1632515085489","731.1000000238419","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","805902","0.0-10.0","SS1632515085489","11046.199999988079","","","","[{""page_index"":0,""viewing_time"":11045.699999988079}]","","","","","","","","","","",""
"","video-keyboard-response","11","810603","0.0-11.0","SS1632515085489","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","812437","0.0-12.0-0.0","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","818447","0.0-12.0-1.0","SS1632515085489","null","","","null","","trial","","1000","1000","1","0","Dev","stimuli/images/spore_stims/simple_11_A.gif","3","",""
"","html-keyboard-response","14","820209","0.0-12.0-0.1","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","826213","0.0-12.0-1.1","SS1632515085489","null","","","null","","trial","","1000","1000","1","0","Dev","stimuli/images/spore_stims/simple_11_A.gif","3","",""
"","html-keyboard-response","16","827469","0.0-12.0-0.2","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","833480","0.0-12.0-1.2","SS1632515085489","null","","","null","","trial","","1000","1000","1","0","Dev","stimuli/images/spore_stims/simple_11_A.gif","3","",""
"","html-keyboard-response","18","834336","0.0-12.0-0.3","SS1632515085489","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","869207","0.0-12.0-1.3","SS1632515085489","55761.30000001192","","","40","","trial","","1000","56761.30000001192","1","0","Dev","stimuli/images/spore_stims/simple_12_A.gif","3","",""
"","html-keyboard-response","20","869750","0.0-13.0","SS1632515085489","541.5999999642372","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","21","874427","0.0-14.0","SS1632515085489","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","22","875220","0.0-15.0-0.0","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","23","881229","0.0-15.0-1.0","SS1632515085489","null","","","null","","trial","","1000","1000","1","1","Std","stimuli/images/spore_stims/simple_02_A.gif","5","",""
"","html-keyboard-response","24","882013","0.0-15.0-0.1","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","25","888024","0.0-15.0-1.1","SS1632515085489","null","","","null","","trial","","1000","1000","1","1","Std","stimuli/images/spore_stims/simple_02_A.gif","5","",""
"","html-keyboard-response","26","888541","0.0-15.0-0.2","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","27","894552","0.0-15.0-1.2","SS1632515085489","null","","","null","","trial","","1000","1000","1","1","Std","stimuli/images/spore_stims/simple_02_A.gif","5","",""
"","html-keyboard-response","28","896068","0.0-15.0-0.3","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","29","902076","0.0-15.0-1.3","SS1632515085489","null","","","null","","trial","","1000","1000","1","1","Std","stimuli/images/spore_stims/simple_02_A.gif","5","",""
"","html-keyboard-response","30","904276","0.0-15.0-0.4","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","31","910287","0.0-15.0-1.4","SS1632515085489","null","","","null","","trial","","1000","1000","1","1","Std","stimuli/images/spore_stims/simple_02_A.gif","5","",""
"","html-keyboard-response","32","911309","0.0-15.0-0.5","SS1632515085489","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","33","923206","0.0-15.0-1.5","SS1632515085489","46980","","","40","","trial","","1000","47980","1","1","Std","stimuli/images/spore_stims/simple_02_A.gif","5","",""
"","html-keyboard-response","34","923884","0.0-16.0","SS1632515085489","677.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","35","928550","0.0-17.0","SS1632515085489","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","36","929927","0.0-18.0-0.0","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","37","935937","0.0-18.0-1.0","SS1632515085489","null","","","null","","trial","","1000","1000","1","2","Std","stimuli/images/spore_stims/simple_06_A.gif","3","",""
"","html-keyboard-response","38","937963","0.0-18.0-0.1","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","39","943970","0.0-18.0-1.1","SS1632515085489","null","","","null","","trial","","1000","1000","1","2","Std","stimuli/images/spore_stims/simple_06_A.gif","3","",""
"","html-keyboard-response","40","946336","0.0-18.0-0.2","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","41","952341","0.0-18.0-1.2","SS1632515085489","null","","","null","","trial","","1000","1000","1","2","Std","stimuli/images/spore_stims/simple_06_A.gif","3","",""
"","html-keyboard-response","42","953983","0.0-18.0-0.3","SS1632515085489","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","43","983632","0.0-18.0-1.3","SS1632515085489","52696.80000001192","","","40","","trial","","1000","53696.80000001192","1","2","Std","stimuli/images/spore_stims/simple_06_A.gif","3","",""
"","html-keyboard-response","44","984101","0.0-19.0","SS1632515085489","468.30000001192093","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","45","988787","0.0-20.0","SS1632515085489","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","46","990408","0.0-21.0-0.0","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","47","996417","0.0-21.0-1.0","SS1632515085489","null","","","null","","trial","","1000","1000","1","3","Dev","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","48","998646","0.0-21.0-0.1","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","49","1004654","0.0-21.0-1.1","SS1632515085489","null","","","null","","trial","","1000","1000","1","3","Dev","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","50","1006143","0.0-21.0-0.2","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","51","1012153","0.0-21.0-1.2","SS1632515085489","null","","","null","","trial","","1000","1000","1","3","Dev","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","52","1013154","0.0-21.0-0.3","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","53","1019163","0.0-21.0-1.3","SS1632515085489","null","","","null","","trial","","1000","1000","1","3","Dev","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","54","1020156","0.0-21.0-0.4","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","55","1026163","0.0-21.0-1.4","SS1632515085489","null","","","null","","trial","","1000","1000","1","3","Dev","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","56","1027940","0.0-21.0-0.5","SS1632515085489","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","57","1051338","0.0-21.0-1.5","SS1632515085489","59923.90000003576","","","40","","trial","","1000","60923.90000003576","1","3","Dev","stimuli/images/spore_stims/simple_09_A.gif","5","",""
"","html-keyboard-response","58","1051789","0.0-22.0","SS1632515085489","450.0999999642372","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","59","1056467","0.0-23.0","SS1632515085489","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","60","1058016","0.0-24.0-0.0","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","61","1064023","0.0-24.0-1.0","SS1632515085489","null","","","null","","trial","","1000","1000","1","4","Dev","stimuli/images/spore_stims/simple_03_A.gif","7","",""
"","html-keyboard-response","62","1065580","0.0-24.0-0.1","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","63","1071593","0.0-24.0-1.1","SS1632515085489","null","","","null","","trial","","1000","1000","1","4","Dev","stimuli/images/spore_stims/simple_03_A.gif","7","",""
"","html-keyboard-response","64","1072927","0.0-24.0-0.2","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","65","1078936","0.0-24.0-1.2","SS1632515085489","null","","","null","","trial","","1000","1000","1","4","Dev","stimuli/images/spore_stims/simple_03_A.gif","7","",""
"","html-keyboard-response","66","1081281","0.0-24.0-0.3","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","67","1087288","0.0-24.0-1.3","SS1632515085489","null","","","null","","trial","","1000","1000","1","4","Dev","stimuli/images/spore_stims/simple_03_A.gif","7","",""
"","html-keyboard-response","68","1087876","0.0-24.0-0.4","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","69","1093882","0.0-24.0-1.4","SS1632515085489","null","","","null","","trial","","1000","1000","1","4","Dev","stimuli/images/spore_stims/simple_03_A.gif","7","",""
"","html-keyboard-response","70","1096336","0.0-24.0-0.5","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","71","1102345","0.0-24.0-1.5","SS1632515085489","null","","","null","","trial","","1000","1000","1","4","Dev","stimuli/images/spore_stims/simple_03_A.gif","7","",""
"","html-keyboard-response","72","1103698","0.0-24.0-0.6","SS1632515085489","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","73","1109704","0.0-24.0-1.6","SS1632515085489","null","","","null","","trial","","1000","1000","1","4","Dev","stimuli/images/spore_stims/simple_03_A.gif","7","",""
"","html-keyboard-response","74","1112137","0.0-24.0-0.7","SS1632515085489","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","75","1120013","0.0-24.0-1.7","SS1632515085489","60991","","","40","","trial","","1000","61991","1","4","Dev","stimuli/images/spore_stims/simple_04_A.gif","7","",""
"","html-keyboard-response","76","1120462","0.0-25.0","SS1632515085489","448.30000001192093","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","77","1125148","0.0-26.0","SS1632515085489","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
