"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","1627","0.0-0.0","SS1632177059445","","","","","","","","","","","","","","","",""
"","survey-text","1","6339","0.0-1.0","SS1632177059445","4707.299999952316","{""Age"":""238"",""Gender"":""F"",""Session"":""1""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","39027","0.0-2.0","SS1632177059445","32687","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","42128","0.0-3.0","SS1632177059445","3100.5","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","107442","0.0-4.0","SS1632177059445","65314.10000002384","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","5","161216","0.0-5.0","SS1632177059445","53774.5","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","169541","0.0-6.0","SS1632177059445","8323.700000047684","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","180049","0.0-7.0","SS1632177059445","10508.200000047684","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","180229","0.0-8.0","SS1632177059445","178.80000007152557","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","201107","0.0-9.0","SS1632177059445","20877.800000071526","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","instructions","10","275976","0.0-10.0","SS1632177059445","74869.30000007153","","","","[{""page_index"":0,""viewing_time"":74869}]","","","","","","","","","","",""
"","video-keyboard-response","11","280660","0.0-11.0","SS1632177059445","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","282960","0.0-12.0-0.0","SS1632177059445","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
