"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","296381","0.0-0.0","SS1632319204891","","","","","","","","","","","","","","","",""
"","survey-text","1","303073","0.0-1.0","SS1632319204891","6685.600000023842","{""Age"":""325"",""Gender"":""M"",""Session"":""1""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","316673","0.0-2.0","SS1632319204891","13599.100000023842","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","319237","0.0-3.0","SS1632319204891","2562.0999999046326","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","378408","0.0-4.0","SS1632319204891","59170.799999952316","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","5","474660","0.0-5.0","SS1632319204891","96253.10000002384","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","483727","0.0-6.0","SS1632319204891","9065.599999904633","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","508026","0.0-7.0","SS1632319204891","24298.700000047684","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","508498","0.0-8.0","SS1632319204891","470.89999997615814","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","524474","0.0-9.0","SS1632319204891","15974.300000071526","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","597521","0.0-10.0","SS1632319204891","73047.79999995232","","","","[{""page_index"":0,""viewing_time"":73047.29999995232}]","","","","","","","","","","",""
"","video-keyboard-response","11","602225","0.0-11.0","SS1632319204891","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","604475","0.0-12.0-0.0","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","610487","0.0-12.0-1.0","SS1632319204891","null","","","null","","trial","","1000","1000","26","0","Std","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","14","611190","0.0-12.0-0.1","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","617199","0.0-12.0-1.1","SS1632319204891","null","","","null","","trial","","1000","1000","26","0","Std","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","16","618549","0.0-12.0-0.2","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","624555","0.0-12.0-1.2","SS1632319204891","null","","","null","","trial","","1000","1000","26","0","Std","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","18","626880","0.0-12.0-0.3","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","632887","0.0-12.0-1.3","SS1632319204891","null","","","null","","trial","","1000","1000","26","0","Std","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","20","634770","0.0-12.0-0.4","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","21","640777","0.0-12.0-1.4","SS1632319204891","null","","","null","","trial","","1000","1000","26","0","Std","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","22","641915","0.0-12.0-0.5","SS1632319204891","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","23","663136","0.0-12.0-1.5","SS1632319204891","57653.10000002384","","","40","","trial","","1000","58653.10000002384","26","0","Std","stimuli/images/spore_stims/simple_10_A.gif","5","",""
"","html-keyboard-response","24","664059","0.0-13.0","SS1632319204891","922.5","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""1200"" height = ""918"" ></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","25","668737","0.0-14.0","SS1632319204891","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","26","669758","0.0-15.0-0.0","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","27","675768","0.0-15.0-1.0","SS1632319204891","null","","","null","","trial","","1000","1000","26","1","Dev","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","28","678228","0.0-15.0-0.1","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","29","684238","0.0-15.0-1.1","SS1632319204891","null","","","null","","trial","","1000","1000","26","1","Dev","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","30","684824","0.0-15.0-0.2","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","31","690834","0.0-15.0-1.2","SS1632319204891","null","","","null","","trial","","1000","1000","26","1","Dev","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","32","692991","0.0-15.0-0.3","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","33","698998","0.0-15.0-1.3","SS1632319204891","null","","","null","","trial","","1000","1000","26","1","Dev","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","34","699943","0.0-15.0-0.4","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","35","705953","0.0-15.0-1.4","SS1632319204891","null","","","null","","trial","","1000","1000","26","1","Dev","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","36","706867","0.0-15.0-0.5","SS1632319204891","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","37","728971","0.0-15.0-1.5","SS1632319204891","58206.90000009537","","","40","","trial","","1000","59206.90000009537","26","1","Dev","stimuli/images/spore_stims/simple_02_A.gif","5","",""
"","html-keyboard-response","38","730859","0.0-16.0","SS1632319204891","1887.3999999761581","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""1200"" height = ""918"" ></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","39","735533","0.0-17.0","SS1632319204891","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","40","736861","0.0-18.0-0.0","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","41","742872","0.0-18.0-1.0","SS1632319204891","null","","","null","","trial","","1000","1000","26","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","3","",""
"","html-keyboard-response","42","744353","0.0-18.0-0.1","SS1632319204891","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","43","750365","0.0-18.0-1.1","SS1632319204891","null","","","null","","trial","","1000","1000","26","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","3","",""
