"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","33180","0.0-0.0","SS1630780341787","","","","","","","","","","","","","","","",""
"","survey-text","1","41067","0.0-1.0","SS1630780341787","7882.800000011921","{""Age"":""235"",""Gender"":""M"",""Session"":""1""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","54048","0.0-2.0","SS1630780341787","12979.199999988079","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","76815","0.0-3.0","SS1630780341787","22766.30000001192","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","168118","0.0-4.0","SS1630780341787","91303.5","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","5","183012","0.0-5.0","SS1630780341787","14893.699999988079","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","192819","0.0-6.0","SS1630780341787","9807.399999976158","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","209315","0.0-7.0","SS1630780341787","16495.30000001192","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","234623","0.0-8.0","SS1630780341787","25307.100000023842","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","269814","0.0-9.0","SS1630780341787","35190.5","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","307682","0.0-10.0","SS1630780341787","37868.5","","","","[{""page_index"":0,""viewing_time"":37868.10000002384}]","","","","","","","","","","",""
"","video-keyboard-response","11","312350","0.0-11.0","SS1630780341787","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","314687","0.0-12.0-0.0","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","320698","0.0-12.0-1.0","SS1630780341787","null","","","null","","trial","","1000","1000","11","0","Dev","stimuli/images/spore_stims/complex_07_A.gif","7","",""
"","html-keyboard-response","14","323021","0.0-12.0-0.1","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","329029","0.0-12.0-1.1","SS1630780341787","null","","","null","","trial","","1000","1000","11","0","Dev","stimuli/images/spore_stims/complex_07_A.gif","7","",""
"","html-keyboard-response","16","330429","0.0-12.0-0.2","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","336437","0.0-12.0-1.2","SS1630780341787","null","","","null","","trial","","1000","1000","11","0","Dev","stimuli/images/spore_stims/complex_07_A.gif","7","",""
"","html-keyboard-response","18","338642","0.0-12.0-0.3","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","344654","0.0-12.0-1.3","SS1630780341787","null","","","null","","trial","","1000","1000","11","0","Dev","stimuli/images/spore_stims/complex_07_A.gif","7","",""
"","html-keyboard-response","20","347121","0.0-12.0-0.4","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","21","353128","0.0-12.0-1.4","SS1630780341787","null","","","null","","trial","","1000","1000","11","0","Dev","stimuli/images/spore_stims/complex_07_A.gif","7","",""
"","html-keyboard-response","22","354867","0.0-12.0-0.5","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","23","360873","0.0-12.0-1.5","SS1630780341787","null","","","null","","trial","","1000","1000","11","0","Dev","stimuli/images/spore_stims/complex_07_A.gif","7","",""
"","html-keyboard-response","24","362935","0.0-12.0-0.6","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","25","368947","0.0-12.0-1.6","SS1630780341787","null","","","null","","trial","","1000","1000","11","0","Dev","stimuli/images/spore_stims/complex_07_A.gif","7","",""
"","html-keyboard-response","26","371073","0.0-12.0-0.7","SS1630780341787","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","27","381499","0.0-12.0-1.7","SS1630780341787","65806.29999995232","","","40","","trial","","1000","66806.29999995232","11","0","Dev","stimuli/images/spore_stims/complex_08_A.gif","7","",""
"","html-keyboard-response","28","383120","0.0-13.0","SS1630780341787","1620.5","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""1200"" height = ""918"" ></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","29","387751","0.0-14.0","SS1630780341787","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","30","388417","0.0-15.0-0.0","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","31","394426","0.0-15.0-1.0","SS1630780341787","null","","","null","","trial","","1000","1000","11","1","Std","stimuli/images/spore_stims/complex_12_A.gif","3","",""
"","html-keyboard-response","32","395906","0.0-15.0-0.1","SS1630780341787","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","33","401912","0.0-15.0-1.1","SS1630780341787","null","","","null","","trial","","1000","1000","11","1","Std","stimuli/images/spore_stims/complex_12_A.gif","3","",""
