"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","71773","0.0-0.0","SS1632340604362","","","","","","","","","","","","","","","",""
"","survey-text","1","82909","0.0-1.0","SS1632340604362","11132.200000047684","{""Age"":""295"",""Gender"":""F"",""Session"":""2""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","94967","0.0-2.0","SS1632340604362","12055.700000047684","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","99401","0.0-3.0","SS1632340604362","4432.800000071526","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","128626","0.0-4.0","SS1632340604362","29225","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","5","173335","0.0-5.0","SS1632340604362","44708.699999928474","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","178574","0.0-6.0","SS1632340604362","5238.5","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","185729","0.0-7.0","SS1632340604362","7154.5","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","185975","0.0-8.0","SS1632340604362","245","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","207419","0.0-9.0","SS1632340604362","21443.899999976158","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","243732","0.0-10.0","SS1632340604362","36312.60000002384","","","","[{""page_index"":0,""viewing_time"":36312.299999952316}]","","","","","","","","","","",""
"","video-keyboard-response","11","248384","0.0-11.0","SS1632340604362","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","250356","0.0-12.0-0.0","SS1632340604362","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","256364","0.0-12.0-1.0","SS1632340604362","null","","","null","","trial","","1000","1000","9","0","Dev","stimuli/images/spore_stims/simple_09_A.gif","5","",""
"","html-keyboard-response","14","258158","0.0-12.0-0.1","SS1632340604362","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
