"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","432002","0.0-0.0","SS1632577907682","","","","","","","","","","","","","","","",""
"","survey-text","1","448770","0.0-1.0","SS1632577907682","16764.100000023842","{""Age"":""258"",""Gender"":""M"",""Session"":""1""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","455246","0.0-2.0","SS1632577907682","6471.899999976158","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","456956","0.0-3.0","SS1632577907682","1708.6000000238419","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","507886","0.0-4.0","SS1632577907682","50931.700000047684","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","5","559986","0.0-5.0","SS1632577907682","52101.300000071526","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","565355","0.0-6.0","SS1632577907682","5368.199999928474","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","592472","0.0-7.0","SS1632577907682","27117","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","593381","0.0-8.0","SS1632577907682","908.1000000238419","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","594763","0.0-9.0","SS1632577907682","1381.7999999523163","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","609890","0.0-10.0","SS1632577907682","15126.400000095367","","","","[{""page_index"":0,""viewing_time"":15125.600000023842}]","","","","","","","","","","",""
"","video-keyboard-response","11","614568","0.0-11.0","SS1632577907682","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","615512","0.0-12.0-0.0","SS1632577907682","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","621522","0.0-12.0-1.0","SS1632577907682","null","","","null","","trial","","1000","1000","3","0","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","14","623074","0.0-12.0-0.1","SS1632577907682","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","629085","0.0-12.0-1.1","SS1632577907682","null","","","null","","trial","","1000","1000","3","0","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","16","631504","0.0-12.0-0.2","SS1632577907682","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","637510","0.0-12.0-1.2","SS1632577907682","null","","","null","","trial","","1000","1000","3","0","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","18","639461","0.0-12.0-0.3","SS1632577907682","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","645467","0.0-12.0-1.3","SS1632577907682","null","","","null","","trial","","1000","1000","3","0","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","20","646387","0.0-12.0-0.4","SS1632577907682","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","21","652395","0.0-12.0-1.4","SS1632577907682","null","","","null","","trial","","1000","1000","3","0","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","22","653562","0.0-12.0-0.5","SS1632577907682","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","23","692440","0.0-12.0-1.5","SS1632577907682","75924.09999990463","","","40","","trial","","1000","76924.09999990463","3","0","Dev","stimuli/images/spore_stims/complex_05_A.gif","5","",""
"","html-keyboard-response","24","692837","0.0-13.0","SS1632577907682","396.5","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","25","697527","0.0-14.0","SS1632577907682","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","26","699169","0.0-15.0-0.0","SS1632577907682","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","27","705177","0.0-15.0-1.0","SS1632577907682","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/complex_02_A.gif","7","",""
"","html-keyboard-response","28","705874","0.0-15.0-0.1","SS1632577907682","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","29","711880","0.0-15.0-1.1","SS1632577907682","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/complex_02_A.gif","7","",""
"","html-keyboard-response","30","712580","0.0-15.0-0.2","SS1632577907682","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","31","718587","0.0-15.0-1.2","SS1632577907682","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/complex_02_A.gif","7","",""
