"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","1664","0.0-0.0","SS1630688435112","","","","","","","","","","","","","","","",""
"","survey-text","1","4067","0.0-1.0","SS1630688435112","2400.699999988079","{""Age"":""276"",""Gender"":""F"",""Session"":""1""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","8443","0.0-2.0","SS1630688435112","4375.5","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","12292","0.0-3.0","SS1630688435112","3848.300000011921","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","144888","0.0-4.0","SS1630688435112","132595.90000003576","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","5","167789","0.0-5.0","SS1630688435112","22900.099999964237","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","182314","0.0-6.0","SS1630688435112","14524.199999988079","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","191516","0.0-7.0","SS1630688435112","9202.199999988079","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","8","221837","0.0-8.0","SS1630688435112","30319.69999998808","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","9","252162","0.0-9.0","SS1630688435112","30324","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","instructions","10","318619","0.0-10.0","SS1630688435112","66456.5","","","","[{""page_index"":0,""viewing_time"":66455.90000003576}]","","","","","","","","","","",""
"","video-keyboard-response","11","323272","0.0-11.0","SS1630688435112","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","324622","0.0-12.0-0.0","SS1630688435112","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
