"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","subject","success","view_history","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","stimulus","block_number","block_type","stimulus_displayed","question_order","math_correct_answer","stimulus_left","stimulus_right"
"null","","html-keyboard-response","107","168505","0.0-22.0-0.4","SS1630643244267","","","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","",""
"199.10000002384186","","stimuli-presentation","108","169212","0.0-22.0-1.4","SS1630643244267","","","trial","","40","500","699.1000000238419","images/stimuli/complex_08_A_a.gif","images/stimuli/complex_18_A_a.gif","self_paced","500","","7","complex_dissimilar","images/stimuli/complex_18_A_a.gif","","","",""
"null","","html-keyboard-response","109","170490","0.0-22.0-0.5","SS1630643244267","","","","","null","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","",""
"356.7000000476837","","stimuli-presentation","110","171353","0.0-22.0-1.5","SS1630643244267","","","trial","","40","500","856.7000000476837","images/stimuli/complex_08_A_a.gif","images/stimuli/complex_18_A_a.gif","self_paced","500","","7","complex_dissimilar","images/stimuli/complex_18_A_a.gif","","","",""
"5519.899999976158","{""Q0"":""8""}","survey-multi-choice","111","176876","0.0-23.0","SS1630643244267","","","math_question","","","","","","","","","","","","","[0]","13","",""
"72348.09999990463","","instructions","112","249229","0.0-24.0","SS1630643244267","","[{""page_index"":0,""viewing_time"":72347.39999997616}]","instructions","","","","","","","","","","","","","","","",""
"2753.5","{""Q0"":4}","survey-likert","113","251991","0.0-25.0","SS1630643244267","","","similarity_question","","","","","","","","","","","","","[0]","","images/stimuli/complex_18_A_a.gif","images/stimuli/complex_08_A_a.gif"
"1158.5","{""Q0"":2}","survey-likert","114","253156","0.0-26.0","SS1630643244267","","","similarity_question","","","","","","","","","","","","","[0]","","images/stimuli/simple_14_A_a.gif","images/stimuli/simple_04_A_a.gif"
"1025.6000000238419","{""Q0"":3}","survey-likert","115","254189","0.0-27.0","SS1630643244267","","","similarity_question","","","","","","","","","","","","","[0]","","images/stimuli/simple_06_A_a.gif","images/stimuli/simple_09_A_a.gif"
"1193.2000000476837","{""Q0"":1}","survey-likert","116","255388","0.0-28.0","SS1630643244267","","","similarity_question","","","","","","","","","","","","","[0]","","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_06_A_a.gif"
"1098.2999999523163","{""Q0"":4}","survey-likert","117","256494","0.0-29.0","SS1630643244267","","","similarity_question","","","","","","","","","","","","","[0]","","images/stimuli/complex_19_A_a.gif","images/stimuli/complex_02_A_a.gif"
"1496.6000000238419","{""Q0"":5}","survey-likert","118","257997","0.0-30.0","SS1630643244267","","","similarity_question","","","","","","","","","","","","","[0]","","images/stimuli/simple_03_A_a.gif","images/stimuli/simple_10_A_a.gif"
"1358.8999999761581","{""Q0"":2}","survey-likert","119","259362","0.0-31.0","SS1630643244267","","","similarity_question","","","","","","","","","","","","","[0]","","images/stimuli/simple_08_A_a.gif","images/stimuli/simple_01_A_a.gif"
"928","{""Q0"":3}","survey-likert","120","260295","0.0-32.0","SS1630643244267","","","similarity_question","","","","","","","","","","","","","[0]","","images/stimuli/complex_09_A_a.gif","images/stimuli/complex_04_A_a.gif"
"809.5","","instructions","121","261109","0.0-33.0","SS1630643244267","","[{""page_index"":0,""viewing_time"":808.6000000238419}]","instructions","","","","","","","","","","","","","","","",""
"1739.1000000238419","{""Q0"":3}","survey-likert","122","262854","0.0-34.0","SS1630643244267","","","","","","","","","","","","images/stimuli/simple_10_A_a.gif","","","","[0]","","",""
"1312","{""Q0"":5}","survey-likert","123","264174","0.0-35.0","SS1630643244267","","","","","","","","","","","","images/stimuli/simple_09_A_a.gif","","","","[0]","","",""
"1265.3000000715256","{""Q0"":2}","survey-likert","124","265444","0.0-36.0","SS1630643244267","","","","","","","","","","","","images/stimuli/simple_08_A_a.gif","","","","[0]","","",""
"1164.1000000238419","{""Q0"":1}","survey-likert","125","266614","0.0-37.0","SS1630643244267","","","","","","","","","","","","images/stimuli/simple_04_A_a.gif","","","","[0]","","",""
"1326.8000000715256","{""Q0"":2}","survey-likert","126","267948","0.0-38.0","SS1630643244267","","","","","","","","","","","","images/stimuli/complex_09_A_a.gif","","","","[0]","","",""
"2131.100000023842","{""Q0"":4}","survey-likert","127","270085","0.0-39.0","SS1630643244267","","","","","","","","","","","","images/stimuli/complex_06_A_a.gif","","","","[0]","","",""
"2640.3000000715256","{""Q0"":5}","survey-likert","128","272731","0.0-40.0","SS1630643244267","","","","","","","","","","","","images/stimuli/complex_02_A_a.gif","","","","[0]","","",""
"1861.7000000476837","{""Q0"":4}","survey-likert","129","274597","0.0-41.0","SS1630643244267","","","","","","","","","","","","images/stimuli/complex_08_A_a.gif","","","","[0]","","",""
"","","fullscreen","130","275606","0.0-42.0","SS1630643244267","true","","","","","","","","","","","","","","","","","",""
"1258.1999999284744","","instructions","131","276868","0.0-43.0","SS1630643244267","","[{""page_index"":0,""viewing_time"":1257.6999999284744}]","instructions","","","","","","","","","","","","","","","",""
"1849.8999999761581","{""age"":""4""}","demog-age","132","278727","0.0-44.0","SS1630643244267","","","","","","","","","","","","","","","","","","",""
"1260.5","{""ethnicity"":[""Hispanic or Latino""]}","demog-ethnic-US","133","279998","0.0-45.0","SS1630643244267","","","","","","","","","","","","","","","","[0]","","",""
"3312.5","{""gender"":""Non-binary"",""education"":""High school diploma""}","demog-gender-and-education","134","283317","0.0-46.0","SS1630643244267","","","","","","","","","","","","","","","","[0,1]","","",""
"2112.2000000476837","{""Q0"":"" ""}","survey-text","135","285436","0.0-47.0","SS1630643244267","","","feedback","","","","","","","","","","","","","","","",""
"900.7000000476837","","instructions","136","286341","0.0-48.0","SS1630643244267","","[{""page_index"":0,""viewing_time"":900}]","instructions","","","","","","","","","","","","","","","",""
