"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","15045","0.0-0.0","SS1626818146984","","","","","","","","","","","","","",""
"","survey-text","1","17118","0.0-1.0","SS1626818146984","2070.2999999523163","{""Age"":""259"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","33725","0.0-2.0","SS1626818146984","16605.5","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","62182","0.0-3.0","SS1626818146984","28457.200000047684","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","132403","0.0-4.0","SS1626818146984","70220.79999995232","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","37","","","","","","","","","",""
"","html-keyboard-response","5","151213","0.0-5.0","SS1626818146984","18808.700000047684","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","161114","0.0-6.0","SS1626818146984","9900","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","189891","0.0-7.0","SS1626818146984","28777.299999952316","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","255272","0.0-8.0","SS1626818146984","65380.200000047684","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","270481","0.0-9.0","SS1626818146984","15208.299999952316","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","271989","0.0-10.0","SS1626818146984","1506.7999999523163","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","306018","0.0-11.0","SS1626818146984","34028.40000009537","","","","[{""page_index"":0,""viewing_time"":34028}]","","","","","","","","",""
"","video-keyboard-response","12","310703","0.0-12.0","SS1626818146984","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","313086","0.0-13.0-0.0","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","319092","0.0-13.0-1.0","SS1626818146984","null","","","null","","trial","","1000","1000","6","0","Std","stimuli/images/spore_stims/simple_03_A.gif","left"
"","html-keyboard-response","15","319973","0.0-13.0-0.1","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","325979","0.0-13.0-1.1","SS1626818146984","null","","","null","","trial","","1000","1000","6","0","Std","stimuli/images/spore_stims/simple_03_A.gif","left"
"","html-keyboard-response","17","326875","0.0-13.0-0.2","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","332879","0.0-13.0-1.2","SS1626818146984","null","","","null","","trial","","1000","1000","6","0","Std","stimuli/images/spore_stims/simple_03_A.gif","left"
"","html-keyboard-response","19","333641","0.0-13.0-0.3","SS1626818146984","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","366108","0.0-13.0-1.3","SS1626818146984","52016.700000047684","","","40","","trial","","1000","53016.700000047684","6","0","Std","stimuli/images/spore_stims/simple_03_A.gif","left"
"","html-keyboard-response","21","368557","0.0-14.0","SS1626818146984","2446.899999856949","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","22","373232","0.0-15.0","SS1626818146984","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","23","374463","0.0-16.0-0.0","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","380470","0.0-16.0-1.0","SS1626818146984","null","","","null","","trial","","1000","1000","6","1","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","25","382877","0.0-16.0-0.1","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","26","388882","0.0-16.0-1.1","SS1626818146984","null","","","null","","trial","","1000","1000","6","1","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","27","389805","0.0-16.0-0.2","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","28","395813","0.0-16.0-1.2","SS1626818146984","null","","","null","","trial","","1000","1000","6","1","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","29","398284","0.0-16.0-0.3","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","30","404288","0.0-16.0-1.3","SS1626818146984","null","","","null","","trial","","1000","1000","6","1","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","31","405823","0.0-16.0-0.4","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","32","411832","0.0-16.0-1.4","SS1626818146984","null","","","null","","trial","","1000","1000","6","1","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","33","412794","0.0-16.0-0.5","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","34","418797","0.0-16.0-1.5","SS1626818146984","null","","","null","","trial","","1000","1000","6","1","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","35","420706","0.0-16.0-0.6","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","36","426711","0.0-16.0-1.6","SS1626818146984","null","","","null","","trial","","1000","1000","6","1","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","37","428620","0.0-16.0-0.7","SS1626818146984","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","38","451648","0.0-16.0-1.7","SS1626818146984","76180.5","","","40","","trial","","1000","77180.5","6","1","Dev","stimuli/images/spore_stims/simple_10_A.gif","right"
"","html-keyboard-response","39","452889","0.0-17.0","SS1626818146984","1239.7999999523163","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","40","457541","0.0-18.0","SS1626818146984","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","41","459332","0.0-19.0-0.0","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","42","465339","0.0-19.0-1.0","SS1626818146984","null","","","null","","trial","","1000","1000","6","2","Dev","stimuli/images/spore_stims/simple_01_A.gif","right"
"","html-keyboard-response","43","467296","0.0-19.0-0.1","SS1626818146984","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","44","473301","0.0-19.0-1.1","SS1626818146984","null","","","null","","trial","","1000","1000","6","2","Dev","stimuli/images/spore_stims/simple_01_A.gif","right"
