"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","1770","0.0-0.0","SS1620580127743","","","","","","","","","","","","","",""
"","survey-text","1","5596","0.0-1.0","SS1620580127743","3824.1699999780394","{""Age"":""323"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","31435","0.0-2.0","SS1620580127743","25837.01000001747","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","46037","0.0-3.0","SS1620580127743","14600.709999969695","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","182699","0.0-4.0","SS1620580127743","136661.32999997353","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","217954","0.0-5.0","SS1620580127743","35254.45500004571","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","237979","0.0-6.0","SS1620580127743","20024.33999994537","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","255350","0.0-7.0","SS1620580127743","17370.295000029728","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","272247","0.0-8.0","SS1620580127743","16895.58000001125","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","285722","0.0-9.0","SS1620580127743","13474.930000025779","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","286285","0.0-10.0","SS1620580127743","560.9150000382215","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","401317","0.0-11.0","SS1620580127743","115031.61999996519","","","","[{""page_index"":0,""viewing_time"":115031.38499998022}]","","","","","","","","",""
"","video-keyboard-response","12","406002","0.0-12.0","SS1620580127743","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","406759","0.0-13.0-0.0","SS1620580127743","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","412765","0.0-13.0-1.0","SS1620580127743","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_05_A.gif","left"
"","html-keyboard-response","15","414165","0.0-13.0-0.1","SS1620580127743","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","420168","0.0-13.0-1.1","SS1620580127743","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_05_A.gif","left"
"","html-keyboard-response","17","421746","0.0-13.0-0.2","SS1620580127743","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","427753","0.0-13.0-1.2","SS1620580127743","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_05_A.gif","left"
"","html-keyboard-response","19","429682","0.0-13.0-0.3","SS1620580127743","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","435685","0.0-13.0-1.3","SS1620580127743","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_05_A.gif","left"
"","html-keyboard-response","21","437724","0.0-13.0-0.4","SS1620580127743","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","22","443729","0.0-13.0-1.4","SS1620580127743","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_05_A.gif","left"
"","html-keyboard-response","23","445374","0.0-13.0-0.5","SS1620580127743","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","456902","0.0-13.0-1.5","SS1620580127743","49137.55499996478","","","40","","trial","","1000","50137.55499996478","3","0","Std","stimuli/images/spore_stims/simple_05_A.gif","left"
"","html-keyboard-response","25","457644","0.0-14.0","SS1620580127743","739.9350000196137","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","26","462281","0.0-15.0","SS1620580127743","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","27","462830","0.0-16.0-0.0","SS1620580127743","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
