"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","6371","0.0-0.0","SS1620748912732","","","","","","","","","","","","","",""
"","survey-text","1","10297","0.0-1.0","SS1620748912732","3923.739999998361","{""Age"":""325"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","23091","0.0-2.0","SS1620748912732","12792.840000009164","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","26398","0.0-3.0","SS1620748912732","3305.495000036899","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","101501","0.0-4.0","SS1620748912732","75103.38499996578","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","125171","0.0-5.0","SS1620748912732","23669.424999970943","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","133678","0.0-6.0","SS1620748912732","8505.814999982249","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","37","","","","","","","","","",""
"","html-keyboard-response","7","155816","0.0-7.0","SS1620748912732","22137.124999950174","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","156491","0.0-8.0","SS1620748912732","674.3399999686517","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","156829","0.0-9.0","SS1620748912732","336.61499997833744","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","157234","0.0-10.0","SS1620748912732","404.94000003673136","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","202355","0.0-11.0","SS1620748912732","45120.50499999896","","","","[{""page_index"":0,""viewing_time"":45120.215000002645}]","","","","","","","","",""
"","video-keyboard-response","12","207013","0.0-12.0","SS1620748912732","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","209215","0.0-13.0-0.0","SS1620748912732","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","215224","0.0-13.0-1.0","SS1620748912732","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","15","217554","0.0-13.0-0.1","SS1620748912732","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","223561","0.0-13.0-1.1","SS1620748912732","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","17","224400","0.0-13.0-0.2","SS1620748912732","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","230408","0.0-13.0-1.2","SS1620748912732","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","19","232193","0.0-13.0-0.3","SS1620748912732","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","255873","0.0-13.0-1.3","SS1620748912732","45652.40000002086","","","40","","trial","","1000","46652.40000002086","5","0","Dev","stimuli/images/spore_stims/simple_09_A.gif","right"
"","html-keyboard-response","21","257764","0.0-14.0","SS1620748912732","1889.9250000249594","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","22","262410","0.0-15.0","SS1620748912732","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","23","263689","0.0-16.0-0.0","SS1620748912732","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","269697","0.0-16.0-1.0","SS1620748912732","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/simple_04_A.gif","right"
