"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","1965","0.0-0.0","SS1619879490136","","","","","","","","","","","","","",""
"","survey-text","1","7374","0.0-1.0","SS1619879490136","5404.524999998102","{""Age"":""249"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","21524","0.0-2.0","SS1619879490136","14148.430000001099","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","29105","0.0-3.0","SS1619879490136","7580.004999996163","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","159356","0.0-4.0","SS1619879490136","130249.79999999778","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","48","","","","","","","","","",""
"","html-keyboard-response","5","195132","0.0-5.0","SS1619879490136","35774.75000000413","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","202962","0.0-6.0","SS1619879490136","7829.25499999692","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","213424","0.0-7.0","SS1619879490136","10460.959999996703","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","358291","0.0-8.0","SS1619879490136","144807.9099999959","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","359957","0.0-9.0","SS1619879490136","1664.9949999991804","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","362207","0.0-10.0","SS1619879490136","2249.550000000454","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","410475","0.0-11.0","SS1619879490136","48266.40000000043","","","","[{""page_index"":0,""viewing_time"":48266.17999999871}]","","","","","","","","",""
"","video-keyboard-response","12","415126","0.0-12.0","SS1619879490136","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","417286","0.0-13.0-0.0","SS1619879490136","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","423293","0.0-13.0-1.0","SS1619879490136","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_03_A.gif","left"
"","html-keyboard-response","15","424945","0.0-13.0-0.1","SS1619879490136","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","430949","0.0-13.0-1.1","SS1619879490136","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/simple_03_A.gif","left"
"","html-keyboard-response","17","431873","0.0-13.0-0.2","SS1619879490136","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
