"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","4910","0.0-0.0","SS1627326935617","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","17148","0.0-1.0","SS1627326935617","[{""page_index"":0,""viewing_time"":12232.79999999702}]","12234.40000000596","","","","","","","","","","","","","","","","","","",""
"","instructions","2","54675","0.0-2.0","SS1627326935617","[{""page_index"":0,""viewing_time"":30881.79999999702},{""page_index"":1,""viewing_time"":4637.9000000059605}]","35520.10000000894","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","67088","0.0-3.0","SS1627326935617","","11903.70000000298","","","40","500","12403.70000000298","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","80947","0.0-4.0","SS1627326935617","[{""page_index"":0,""viewing_time"":13857.60000000894}]","13858","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","85074","0.0-5.0","SS1627326935617","","3620","","","40","500","4120","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","88530","0.0-6.0","SS1627326935617","","2952.699999988079","","","40","500","3452.699999988079","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","101665","0.0-7.0","SS1627326935617","[{""page_index"":0,""viewing_time"":13132.5}]","13132.79999999702","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","106611","0.0-8.0","SS1627326935617","","4939.29999999702","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","110353","0.0-9.0","SS1627326935617","","3736.9000000059605","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","122928","0.0-10.0","SS1627326935617","[{""page_index"":0,""viewing_time"":11064.40000000596},{""page_index"":1,""viewing_time"":1507.5}]","12572.29999999702","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","124096","0.0-11.0-0.0","SS1627326935617","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","126153","0.0-11.0-1.0","SS1627326935617","","1681","trial","","40","500","2181","images/stimuli/complex_23_A_b.gif","images/stimuli/complex_12_A_b.gif","forced_short","370","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_b.gif","",""
"","html-keyboard-response","13","127198","0.0-11.0-0.1","SS1627326935617","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","137876","0.0-11.0-1.1","SS1627326935617","","10173.199999988079","trial","","40","500","10673.199999988079","images/stimuli/complex_23_A_b.gif","images/stimuli/complex_12_A_b.gif","forced_short","370","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_b.gif","",""
"","html-keyboard-response","15","139104","0.0-11.0-0.2","SS1627326935617","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","141005","0.0-11.0-1.2","SS1627326935617","","1394.2999999970198","trial","","40","500","1894.2999999970198","images/stimuli/complex_23_A_b.gif","images/stimuli/complex_12_A_b.gif","forced_short","370","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_b.gif","",""
"","html-keyboard-response","17","141931","0.0-11.0-0.3","SS1627326935617","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","18","145857","0.0-11.0-1.3","SS1627326935617","","3417.4000000059605","trial","","40","500","3917.4000000059605","images/stimuli/complex_23_A_b.gif","images/stimuli/complex_12_A_b.gif","forced_short","370","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_b.gif","",""
"","html-keyboard-response","19","147051","0.0-11.0-0.4","SS1627326935617","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","20","151627","0.0-11.0-1.4","SS1627326935617","","4068.5","trial","","40","500","4568.5","images/stimuli/complex_23_A_b.gif","images/stimuli/complex_12_A_b.gif","forced_short","370","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_b.gif","",""
"","html-keyboard-response","21","152448","0.0-11.0-0.5","SS1627326935617","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","22","157490","0.0-11.0-1.5","SS1627326935617","","4535.29999999702","trial","","40","500","5035.29999999702","images/stimuli/complex_23_A_b.gif","images/stimuli/complex_12_A_b.gif","forced_short","370","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_b.gif","",""
"","html-keyboard-response","23","158481","0.0-11.0-0.6","SS1627326935617","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","24","167409","0.0-11.0-1.6","SS1627326935617","","8423.29999999702","trial","","40","500","8923.29999999702","images/stimuli/complex_23_A_b.gif","images/stimuli/complex_12_A_b.gif","forced_short","370","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_b.gif","",""
"","html-keyboard-response","25","168376","0.0-11.0-0.7","SS1627326935617","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","26","177656","0.0-11.0-1.7","SS1627326935617","","8771.29999999702","trial","","40","500","9271.29999999702","images/stimuli/complex_23_A_b.gif","images/stimuli/complex_12_A_b.gif","forced_short","370","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_b.gif","",""
