"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","4047","0.0-0.0","SS1627326847885","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","20509","0.0-1.0","SS1627326847885","[{""page_index"":0,""viewing_time"":16457.40000000596}]","16459.09999999404","","","","","","","","","","","","","","","","","","",""
"","instructions","2","33675","0.0-2.0","SS1627326847885","[{""page_index"":0,""viewing_time"":7931.800000011921},{""page_index"":1,""viewing_time"":3231.699999988079}]","11163.90000000596","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","40756","0.0-3.0","SS1627326847885","","6577.600000023842","","","40","500","7077.600000023842","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","51189","0.0-4.0","SS1627326847885","[{""page_index"":0,""viewing_time"":10430.200000017881}]","10430.59999999404","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","54350","0.0-5.0","SS1627326847885","","2656.2999999821186","","","40","500","3156.2999999821186","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","56269","0.0-6.0","SS1627326847885","","1414.7000000178814","","","40","500","1914.7000000178814","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","62062","0.0-7.0","SS1627326847885","[{""page_index"":0,""viewing_time"":5791.800000011921}]","5792.100000023842","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","66510","0.0-8.0","SS1627326847885","","4442.5","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","69328","0.0-9.0","SS1627326847885","","2814.800000011921","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","77037","0.0-10.0","SS1627326847885","[{""page_index"":0,""viewing_time"":6339},{""page_index"":1,""viewing_time"":1366.5}]","7705.9000000059605","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","78046","0.0-11.0-0.0","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","81388","0.0-11.0-1.0","SS1627326847885","","3085.7999999821186","trial","","40","500","3585.7999999821186","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","250","","","","","","0","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","13","82494","0.0-11.0-0.1","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","89622","0.0-11.0-1.1","SS1627326847885","","6623.199999988079","trial","","40","500","7123.199999988079","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","250","","","","","","0","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","15","90734","0.0-11.0-0.2","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","96472","0.0-11.0-1.2","SS1627326847885","","5230.5999999940395","trial","","40","500","5730.5999999940395","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","250","","","","","","0","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","17","97524","0.0-11.0-0.3","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","18","102263","0.0-11.0-1.3","SS1627326847885","","4232.5","trial","","40","500","4732.5","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","250","","","","","","0","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","19","103097","0.0-11.0-0.4","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","20","107568","0.0-11.0-1.4","SS1627326847885","","3958.800000011921","trial","","40","500","4458.800000011921","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","250","","","","","","0","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","21","108830","0.0-11.0-0.5","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","22","112739","0.0-11.0-1.5","SS1627326847885","","3401.899999976158","trial","","40","500","3901.899999976158","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","250","","","","","","0","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","23","113838","0.0-11.0-0.6","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","24","116514","0.0-11.0-1.6","SS1627326847885","","2168.4000000059605","trial","","40","500","2668.4000000059605","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","250","","","","","","0","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","25","117406","0.0-11.0-0.7","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","26","120581","0.0-11.0-1.7","SS1627326847885","","2668.800000011921","trial","","40","500","3168.800000011921","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","250","","","","","","0","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","survey-multi-choice","27","123667","0.0-12.0","SS1627326847885","","3083.699999988079","memory_test","","","","","","","","","{""Q0"":""No""}","[0]","images/stimuli/complex_14_A_a.gif","0","","","","","",""
"","survey-multi-choice","28","126599","0.0-13.0","SS1627326847885","","2928.2999999821186","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_17_A_b.gif","0","","","","","",""
"","html-keyboard-response","29","127502","0.0-14.0-0.0","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","30","129990","0.0-14.0-1.0","SS1627326847885","","2263","trial","","40","500","2763","images/stimuli/complex_15_A_b.gif","images/stimuli/complex_13_A_b.gif","forced_short","220","","","","","","1","complex_dissimilar","images/stimuli/complex_13_A_b.gif","",""
"","html-keyboard-response","31","131123","0.0-14.0-0.1","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","32","137614","0.0-14.0-1.1","SS1627326847885","","5984.800000011921","trial","","40","500","6484.800000011921","images/stimuli/complex_15_A_b.gif","images/stimuli/complex_13_A_b.gif","forced_short","220","","","","","","1","complex_dissimilar","images/stimuli/complex_13_A_b.gif","",""
"","html-keyboard-response","33","138537","0.0-14.0-0.2","SS1627326847885","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
