"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","7212","0.0-0.0","SS1627326834124","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","10621","0.0-1.0","SS1627326834124","[{""page_index"":0,""viewing_time"":3400}]","3400","","","","","","","","","","","","","","","","","","",""
"","instructions","2","28013","0.0-2.0","SS1627326834124","[{""page_index"":0,""viewing_time"":12899},{""page_index"":1,""viewing_time"":2476}]","15376","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","41448","0.0-3.0","SS1627326834124","","12925","","","40","500","13425","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","55735","0.0-4.0","SS1627326834124","[{""page_index"":0,""viewing_time"":14283}]","14283","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","63203","0.0-5.0","SS1627326834124","","6960","","","40","500","7460","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","64766","0.0-6.0","SS1627326834124","","1053","","","40","500","1553","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","78147","0.0-7.0","SS1627326834124","[{""page_index"":0,""viewing_time"":13378}]","13378","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","84676","0.0-8.0","SS1627326834124","","6521","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","89210","0.0-9.0","SS1627326834124","","4525.000000000015","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","108161","0.0-10.0","SS1627326834124","[{""page_index"":0,""viewing_time"":17408},{""page_index"":1,""viewing_time"":1536}]","18944","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","109073","0.0-11.0-0.0","SS1627326834124","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","113872","0.0-11.0-1.0","SS1627326834124","","4497.999999999985","trial","","40","500","4997.999999999985","images/stimuli/complex_17_A_a.gif","images/stimuli/complex_03_A_b.gif","forced_short","290","","","","","","0","complex_dissimilar","images/stimuli/complex_03_A_b.gif","",""
"","html-keyboard-response","13","115151","0.0-11.0-0.1","SS1627326834124","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
