"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","3498","0.0-0.0","SS1627327252429","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","15916","0.0-1.0","SS1627327252429","[{""page_index"":0,""viewing_time"":12412.5}]","12413.5","","","","","","","","","","","","","","","","","","",""
"","instructions","2","32485","0.0-2.0","SS1627327252429","[{""page_index"":0,""viewing_time"":11606.599999999977},{""page_index"":1,""viewing_time"":2951}]","14558.199999999953","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","43431","0.0-3.0","SS1627327252429","","10438.5","","","40","500","10938.5","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","57392","0.0-4.0","SS1627327252429","[{""page_index"":0,""viewing_time"":13957.299999999988}]","13957.900000000023","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","62868","0.0-5.0","SS1627327252429","","4968.400000000023","","","40","500","5468.400000000023","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","65933","0.0-6.0","SS1627327252429","","2559.1999999999534","","","40","500","3059.1999999999534","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","72688","0.0-7.0","SS1627327252429","[{""page_index"":0,""viewing_time"":6752.299999999988}]","6752.799999999988","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","76718","0.0-8.0","SS1627327252429","","4022.9000000000233","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","79978","0.0-9.0","SS1627327252429","","3246","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","94418","0.0-10.0","SS1627327252429","[{""page_index"":0,""viewing_time"":12976.399999999965},{""page_index"":1,""viewing_time"":1447.600000000035}]","14424.399999999965","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","95377","0.0-11.0-0.0","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","98336","0.0-11.0-1.0","SS1627327252429","","2193.5999999999767","trial","","40","500","2693.5999999999767","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_15_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_15_A_b.gif","",""
"","html-keyboard-response","13","99364","0.0-11.0-0.1","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","108386","0.0-11.0-1.1","SS1627327252429","","8514.100000000035","trial","","40","500","9014.100000000035","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_15_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_15_A_b.gif","",""
"","html-keyboard-response","15","109388","0.0-11.0-0.2","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","115767","0.0-11.0-1.2","SS1627327252429","","5872.5","trial","","40","500","6372.5","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_15_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_15_A_b.gif","",""
"","html-keyboard-response","17","116724","0.0-11.0-0.3","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","18","122680","0.0-11.0-1.3","SS1627327252429","","5441.099999999977","trial","","40","500","5941.099999999977","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_15_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_15_A_b.gif","",""
"","html-keyboard-response","19","123942","0.0-11.0-0.4","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","20","130367","0.0-11.0-1.4","SS1627327252429","","5920.299999999988","trial","","40","500","6420.299999999988","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_15_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_15_A_b.gif","",""
"","html-keyboard-response","21","131240","0.0-11.0-0.5","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","22","138655","0.0-11.0-1.5","SS1627327252429","","6908.299999999988","trial","","40","500","7408.299999999988","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_15_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","html-keyboard-response","23","139753","0.0-11.0-0.6","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","24","143035","0.0-11.0-1.6","SS1627327252429","","2772.0999999999767","trial","","40","500","3272.0999999999767","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_15_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_15_A_b.gif","",""
"","html-keyboard-response","25","144331","0.0-11.0-0.7","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","26","147930","0.0-11.0-1.7","SS1627327252429","","3094.5","trial","","40","500","3594.5","images/stimuli/complex_12_A_a.gif","images/stimuli/complex_15_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_15_A_b.gif","",""
"","survey-multi-choice","27","151193","0.0-12.0","SS1627327252429","","3260.2999999999884","memory_test","","","","","","","","","{""Q0"":""No""}","[0]","images/stimuli/complex_19_A_b.gif","0","","","","","",""
"","survey-multi-choice","28","153602","0.0-13.0","SS1627327252429","","2394.7000000000116","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_12_A_a.gif","0","","","","","",""
"","html-keyboard-response","29","154660","0.0-14.0-0.0","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","30","158178","0.0-14.0-1.0","SS1627327252429","","3374.600000000035","trial","","40","500","3874.600000000035","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_20_A_a.gif","forced_short","130","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","31","159132","0.0-14.0-0.1","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","32","166613","0.0-14.0-1.1","SS1627327252429","","6965.400000000023","trial","","40","500","7465.400000000023","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_20_A_a.gif","forced_short","130","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","33","167742","0.0-14.0-0.2","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","34","170841","0.0-14.0-1.2","SS1627327252429","","2589.7000000000116","trial","","40","500","3089.7000000000116","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_20_A_a.gif","forced_short","130","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","35","171706","0.0-14.0-0.3","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","36","176557","0.0-14.0-1.3","SS1627327252429","","4347.200000000012","trial","","40","500","4847.200000000012","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_20_A_a.gif","forced_short","130","","","","","","1","complex_dissimilar","images/stimuli/complex_10_A_b.gif","",""
"","html-keyboard-response","37","177581","0.0-14.0-0.4","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","38","180110","0.0-14.0-1.4","SS1627327252429","","2007.7000000000116","trial","","40","500","2507.7000000000116","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_20_A_a.gif","forced_short","130","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","39","181199","0.0-14.0-0.5","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","40","183378","0.0-14.0-1.5","SS1627327252429","","1668.2999999999884","trial","","40","500","2168.2999999999884","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_20_A_a.gif","forced_short","130","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","41","184662","0.0-14.0-0.6","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","42","188066","0.0-14.0-1.6","SS1627327252429","","2900.5999999999767","trial","","40","500","3400.5999999999767","images/stimuli/complex_10_A_b.gif","images/stimuli/complex_20_A_a.gif","forced_short","130","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","survey-multi-choice","43","202484","0.0-15.0","SS1627327252429","","14415.20000000007","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_18_A_a.gif","1","","","","","",""
"","survey-multi-choice","44","205006","0.0-16.0","SS1627327252429","","2505.1999999999534","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_20_A_a.gif","1","","","","","",""
"","html-keyboard-response","45","206305","0.0-17.0-0.0","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","46","211215","0.0-17.0-1.0","SS1627327252429","","4452.599999999977","trial","","40","500","4952.599999999977","images/stimuli/complex_22_A_b.gif","images/stimuli/complex_05_A_a.gif","forced_short","450","","","","","","2","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
"","html-keyboard-response","47","212220","0.0-17.0-0.1","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","48","216989","0.0-17.0-1.1","SS1627327252429","","4243.5","trial","","40","500","4743.5","images/stimuli/complex_22_A_b.gif","images/stimuli/complex_05_A_a.gif","forced_short","450","","","","","","2","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
"","html-keyboard-response","49","218140","0.0-17.0-0.2","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","50","221137","0.0-17.0-1.2","SS1627327252429","","2487.5999999999767","trial","","40","500","2987.5999999999767","images/stimuli/complex_22_A_b.gif","images/stimuli/complex_05_A_a.gif","forced_short","450","","","","","","2","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
"","html-keyboard-response","51","222406","0.0-17.0-0.3","SS1627327252429","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","52","224775","0.0-17.0-1.3","SS1627327252429","","1863.2000000000698","trial","","40","500","2363.20000000007","images/stimuli/complex_22_A_b.gif","images/stimuli/complex_05_A_a.gif","forced_short","450","","","","","","2","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
