"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","4916","0.0-0.0","SS1627326984856","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","37601","0.0-1.0","SS1627326984856","[{""page_index"":0,""viewing_time"":32682.5}]","32683.299999952316","","","","","","","","","","","","","","","","","","",""
"","instructions","2","61201","0.0-2.0","SS1627326984856","[{""page_index"":0,""viewing_time"":17518.899999976158},{""page_index"":1,""viewing_time"":4065.7000000476837}]","21584.899999976158","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","81316","0.0-3.0","SS1627326984856","","19599.800000071526","","","40","500","20099.800000071526","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","98826","0.0-4.0","SS1627326984856","[{""page_index"":0,""viewing_time"":17509.5}]","17509.5","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","109593","0.0-5.0","SS1627326984856","","10250.600000023842","","","40","500","10750.600000023842","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","115640","0.0-6.0","SS1627326984856","","5540.699999928474","","","40","500","6040.699999928474","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","126323","0.0-7.0","SS1627326984856","[{""page_index"":0,""viewing_time"":10681.699999928474}]","10681.799999952316","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","133543","0.0-8.0","SS1627326984856","","7217.100000023842","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","137573","0.0-9.0","SS1627326984856","","4023.899999976158","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","151514","0.0-10.0","SS1627326984856","[{""page_index"":0,""viewing_time"":12842.799999952316},{""page_index"":1,""viewing_time"":1090.7000000476837}]","13933.599999904633","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","152451","0.0-11.0-0.0","SS1627326984856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","156492","0.0-11.0-1.0","SS1627326984856","","3627.399999976158","trial","","40","500","4127.399999976158","images/stimuli/complex_19_A_a.gif","images/stimuli/complex_01_A_b.gif","forced_short","410","","","","","","0","complex_dissimilar","images/stimuli/complex_01_A_b.gif","",""
"","html-keyboard-response","13","157352","0.0-11.0-0.1","SS1627326984856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","164866","0.0-11.0-1.1","SS1627326984856","","7010.5","trial","","40","500","7510.5","images/stimuli/complex_19_A_a.gif","images/stimuli/complex_01_A_b.gif","forced_short","410","","","","","","0","complex_dissimilar","images/stimuli/complex_01_A_b.gif","",""
"","html-keyboard-response","15","165873","0.0-11.0-0.2","SS1627326984856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","171504","0.0-11.0-1.2","SS1627326984856","","5123.5","trial","","40","500","5623.5","images/stimuli/complex_19_A_a.gif","images/stimuli/complex_01_A_b.gif","forced_short","410","","","","","","0","complex_dissimilar","images/stimuli/complex_01_A_b.gif","",""
