"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","3958","0.0-0.0","SS1627327379098","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","12173","0.0-1.0","SS1627327379098","[{""page_index"":0,""viewing_time"":8211.399999999994}]","8212.199999999997","","","","","","","","","","","","","","","","","","",""
"","instructions","2","25695","0.0-2.0","SS1627327379098","[{""page_index"":0,""viewing_time"":8502.699999999997},{""page_index"":1,""viewing_time"":2999.399999999994}]","11502.300000000003","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","33748","0.0-3.0","SS1627327379098","","7548.700000000012","","","40","500","8048.700000000012","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","41603","0.0-4.0","SS1627327379098","[{""page_index"":0,""viewing_time"":7854.099999999991}]","7854.199999999997","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","45701","0.0-5.0","SS1627327379098","","3584.899999999994","","","40","500","4084.899999999994","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","48497","0.0-6.0","SS1627327379098","","2292","","","40","500","2792","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","55090","0.0-7.0","SS1627327379098","[{""page_index"":0,""viewing_time"":6591.799999999988}]","6592","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","58748","0.0-8.0","SS1627327379098","","3655.2999999999884","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","62395","0.0-9.0","SS1627327379098","","3640.399999999994","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
