"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","9102","0.0-0.0","SS1627326811148","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","23628","0.0-1.0","SS1627326811148","[{""page_index"":0,""viewing_time"":14512.599999904633}]","14514.599999904633","","","","","","","","","","","","","","","","","","",""
"","instructions","2","41710","0.0-2.0","SS1627326811148","[{""page_index"":0,""viewing_time"":11528.200000286102},{""page_index"":1,""viewing_time"":4535.799999713898}]","16064.700000286102","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","53336","0.0-3.0","SS1627326811148","","11113.099999904633","","","40","500","11613.099999904633","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","110366","0.0-4.0","SS1627326811148","[{""page_index"":0,""viewing_time"":57026.199999809265}]","57026.699999809265","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","114896","0.0-5.0","SS1627326811148","","4017.0999999046326","","","40","500","4517.099999904633","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","117470","0.0-6.0","SS1627326811148","","2061.5999999046326","","","40","500","2561.5999999046326","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","124562","0.0-7.0","SS1627326811148","[{""page_index"":0,""viewing_time"":7088.400000095367}]","7089","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","128400","0.0-8.0","SS1627326811148","","3826.3999996185303","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","131079","0.0-9.0","SS1627326811148","","2670.7000002861023","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","145259","0.0-10.0","SS1627326811148","[{""page_index"":0,""viewing_time"":12625.89999961853},{""page_index"":1,""viewing_time"":1548}]","14174.599999904633","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","146464","0.0-11.0-0.0","SS1627326811148","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","149670","0.0-11.0-1.0","SS1627326811148","","2461.800000190735","trial","","40","500","2961.800000190735","images/stimuli/complex_11_A_a.gif","images/stimuli/complex_06_A_b.gif","forced_short","720","","","","","","0","complex_dissimilar","images/stimuli/complex_06_A_b.gif","",""
"","html-keyboard-response","13","150695","0.0-11.0-0.1","SS1627326811148","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","165071","0.0-11.0-1.1","SS1627326811148","","13863","trial","","40","500","14363","images/stimuli/complex_11_A_a.gif","images/stimuli/complex_06_A_b.gif","forced_short","720","","","","","","0","complex_dissimilar","images/stimuli/complex_06_A_b.gif","",""
"","html-keyboard-response","15","166066","0.0-11.0-0.2","SS1627326811148","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","169223","0.0-11.0-1.2","SS1627326811148","","2653.5","trial","","40","500","3153.5","images/stimuli/complex_11_A_a.gif","images/stimuli/complex_06_A_b.gif","forced_short","720","","","","","","0","complex_dissimilar","images/stimuli/complex_06_A_b.gif","",""
"","html-keyboard-response","17","170284","0.0-11.0-0.3","SS1627326811148","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","18","181574","0.0-11.0-1.3","SS1627326811148","","10782.5","trial","","40","500","11282.5","images/stimuli/complex_11_A_a.gif","images/stimuli/complex_06_A_b.gif","forced_short","720","","","","","","0","complex_dissimilar","images/stimuli/complex_06_A_b.gif","",""
"","html-keyboard-response","19","182696","0.0-11.0-0.4","SS1627326811148","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
