"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","9136","0.0-0.0","SS1627326904856","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","39643","0.0-1.0","SS1627326904856","[{""page_index"":0,""viewing_time"":30500.300000071526}]","30502.300000071526","","","","","","","","","","","","","","","","","","",""
"","instructions","2","65306","0.0-2.0","SS1627326904856","[{""page_index"":0,""viewing_time"":19513.899999976158},{""page_index"":1,""viewing_time"":4141.799999952316}]","23656.299999952316","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","90691","0.0-3.0","SS1627326904856","","24868.5","","","40","500","25368.5","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","109417","0.0-4.0","SS1627326904856","[{""page_index"":0,""viewing_time"":18722.899999976158}]","18723.5","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","130387","0.0-5.0","SS1627326904856","","20464.700000047684","","","40","500","20964.700000047684","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","134755","0.0-6.0","SS1627326904856","","3857.5","","","40","500","4357.5","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","144338","0.0-7.0","SS1627326904856","[{""page_index"":0,""viewing_time"":9579.699999928474}]","9580.600000023842","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","149862","0.0-8.0","SS1627326904856","","5516.899999976158","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","154921","0.0-9.0","SS1627326904856","","5056.400000095367","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","174098","0.0-10.0","SS1627326904856","[{""page_index"":0,""viewing_time"":17222.899999976158},{""page_index"":1,""viewing_time"":1950.5}]","19174.100000023842","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","175122","0.0-11.0-0.0","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","179459","0.0-11.0-1.0","SS1627326904856","","3579.3000000715256","trial","","40","500","4079.3000000715256","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_19_A_b.gif","",""
"","html-keyboard-response","13","180293","0.0-11.0-0.1","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","187884","0.0-11.0-1.1","SS1627326904856","","7074.899999976158","trial","","40","500","7574.899999976158","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_16_A_a.gif","",""
"","html-keyboard-response","15","189188","0.0-11.0-0.2","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","197809","0.0-11.0-1.2","SS1627326904856","","8116.100000023842","trial","","40","500","8616.100000023842","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_19_A_b.gif","",""
"","html-keyboard-response","17","198693","0.0-11.0-0.3","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","18","207560","0.0-11.0-1.3","SS1627326904856","","8349.600000023842","trial","","40","500","8849.600000023842","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_19_A_b.gif","",""
"","html-keyboard-response","19","208464","0.0-11.0-0.4","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","20","217555","0.0-11.0-1.4","SS1627326904856","","8569.899999976158","trial","","40","500","9069.899999976158","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_19_A_b.gif","",""
"","html-keyboard-response","21","218507","0.0-11.0-0.5","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","22","228187","0.0-11.0-1.5","SS1627326904856","","9173.600000023842","trial","","40","500","9673.600000023842","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_19_A_b.gif","",""
"","html-keyboard-response","23","229039","0.0-11.0-0.6","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","24","235685","0.0-11.0-1.6","SS1627326904856","","6140.900000095367","trial","","40","500","6640.900000095367","images/stimuli/complex_16_A_a.gif","images/stimuli/complex_19_A_b.gif","forced_short","750","","","","","","0","complex_dissimilar","images/stimuli/complex_16_A_a.gif","",""
"","survey-multi-choice","25","239919","0.0-12.0","SS1627326904856","","4230.600000023842","memory_test","","","","","","","","","{""Q0"":""No""}","[0]","images/stimuli/complex_18_A_b.gif","0","","","","","",""
"","survey-multi-choice","26","243904","0.0-13.0","SS1627326904856","","3978.899999976158","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_19_A_b.gif","0","","","","","",""
"","html-keyboard-response","27","244859","0.0-14.0-0.0","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","28","248384","0.0-14.0-1.0","SS1627326904856","","3278","trial","","40","500","3778","images/stimuli/complex_13_A_b.gif","images/stimuli/complex_10_A_b.gif","forced_short","240","","","","","","1","complex_dissimilar","images/stimuli/complex_10_A_b.gif","",""
"","html-keyboard-response","29","249698","0.0-14.0-0.1","SS1627326904856","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
