"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","7042","0.0-0.0","SS1627326850564","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","52865","0.0-1.0","SS1627326850564","[{""page_index"":0,""viewing_time"":45818.40000009537}]","45819.5","","","","","","","","","","","","","","","","","","",""
"","instructions","2","77631","0.0-2.0","SS1627326850564","[{""page_index"":0,""viewing_time"":16180.899999976158},{""page_index"":1,""viewing_time"":6567.700000047684}]","22748.899999976158","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","101820","0.0-3.0","SS1627326850564","","23683.199999928474","","","40","500","24183.199999928474","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","115585","0.0-4.0","SS1627326850564","[{""page_index"":0,""viewing_time"":13764.100000023842}]","13764.200000047684","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","130645","0.0-5.0","SS1627326850564","","14547.299999952316","","","40","500","15047.299999952316","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","134502","0.0-6.0","SS1627326850564","","3352.3000000715256","","","40","500","3852.3000000715256","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","151211","0.0-7.0","SS1627326850564","[{""page_index"":0,""viewing_time"":16707.699999928474}]","16707.899999976158","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","158235","0.0-8.0","SS1627326850564","","7018.200000047684","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","164766","0.0-9.0","SS1627326850564","","6527","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","191466","0.0-10.0","SS1627326850564","[{""page_index"":0,""viewing_time"":17751.399999976158},{""page_index"":1,""viewing_time"":8944.5}]","26696.200000047684","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","192353","0.0-11.0-0.0","SS1627326850564","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","195962","0.0-11.0-1.0","SS1627326850564","","3375","trial","","40","500","3875","images/stimuli/complex_18_A_b.gif","images/stimuli/complex_14_A_a.gif","forced_short","230","","","","","","0","complex_dissimilar","images/stimuli/complex_14_A_a.gif","",""
"","html-keyboard-response","13","196885","0.0-11.0-0.1","SS1627326850564","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","222454","0.0-11.0-1.1","SS1627326850564","","25066.199999928474","trial","","40","500","25566.199999928474","images/stimuli/complex_18_A_b.gif","images/stimuli/complex_14_A_a.gif","forced_short","230","","","","","","0","complex_dissimilar","images/stimuli/complex_14_A_a.gif","",""
