"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","6801","0.0-0.0","SS1627326792573","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","16353","0.0-1.0","SS1627326792573","[{""page_index"":0,""viewing_time"":9544.5}]","9546.300000190735","","","","","","","","","","","","","","","","","","",""
"","instructions","2","33112","0.0-2.0","SS1627326792573","[{""page_index"":0,""viewing_time"":8941.199999809265},{""page_index"":1,""viewing_time"":5804}]","14745.699999809265","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","43214","0.0-3.0","SS1627326792573","","9592.599999904633","","","40","500","10092.599999904633","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","52675","0.0-4.0","SS1627326792573","[{""page_index"":0,""viewing_time"":9457.599999904633}]","9458.099999904633","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","55264","0.0-5.0","SS1627326792573","","2083.8999996185303","","","40","500","2583.8999996185303","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","58498","0.0-6.0","SS1627326792573","","2712.5","","","40","500","3212.5","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","63256","0.0-7.0","SS1627326792573","[{""page_index"":0,""viewing_time"":4755.599999904633}]","4756.199999809265","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","67041","0.0-8.0","SS1627326792573","","3772.5","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","70648","0.0-9.0","SS1627326792573","","3600.800000190735","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","80396","0.0-10.0","SS1627326792573","[{""page_index"":0,""viewing_time"":8331.599999904633},{""page_index"":1,""viewing_time"":1411.1000003814697}]","9743.200000286102","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","81212","0.0-11.0-0.0","SS1627326792573","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","84985","0.0-11.0-1.0","SS1627326792573","","2872.5","trial","","40","500","3372.5","images/stimuli/complex_19_A_a.gif","images/stimuli/complex_11_A_a.gif","forced_short","890","","","","","","0","complex_dissimilar","images/stimuli/complex_11_A_a.gif","",""
"","html-keyboard-response","13","86183","0.0-11.0-0.1","SS1627326792573","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","102246","0.0-11.0-1.1","SS1627326792573","","15551.200000286102","trial","","40","500","16051.200000286102","images/stimuli/complex_19_A_a.gif","images/stimuli/complex_11_A_a.gif","forced_short","890","","","","","","0","complex_dissimilar","images/stimuli/complex_11_A_a.gif","",""
"","html-keyboard-response","15","103421","0.0-11.0-0.2","SS1627326792573","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","116308","0.0-11.0-1.2","SS1627326792573","","12376.199999809265","trial","","40","500","12876.199999809265","images/stimuli/complex_19_A_a.gif","images/stimuli/complex_11_A_a.gif","forced_short","890","","","","","","0","complex_dissimilar","images/stimuli/complex_11_A_a.gif","",""
