"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","3458","0.0-0.0","SS1627326604408","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","8710","0.0-1.0","SS1627326604408","[{""page_index"":0,""viewing_time"":5251}]","5251","","","","","","","","","","","","","","","","","","",""
"","instructions","2","20925","0.0-2.0","SS1627326604408","[{""page_index"":0,""viewing_time"":7530},{""page_index"":1,""viewing_time"":2671}]","10201","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","29792","0.0-3.0","SS1627326604408","","8356","","","40","500","8856","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","36222","0.0-4.0","SS1627326604408","[{""page_index"":0,""viewing_time"":6429}]","6429","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","46040","0.0-5.0","SS1627326604408","","9310","","","40","500","9810","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","48567","0.0-6.0","SS1627326604408","","2014","","","40","500","2514","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","54656","0.0-7.0","SS1627326604408","[{""page_index"":0,""viewing_time"":6089}]","6089","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","58791","0.0-8.0","SS1627326604408","","4133","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","62472","0.0-9.0","SS1627326604408","","3681","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","71004","0.0-10.0","SS1627326604408","[{""page_index"":0,""viewing_time"":7320},{""page_index"":1,""viewing_time"":1211}]","8531","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","72293","0.0-11.0-0.0","SS1627326604408","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
