"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","6436","0.0-0.0","SS1627326563764","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","38955","0.0-1.0","SS1627326563764","[{""page_index"":0,""viewing_time"":32512.60000000149}]","32513.300000000745","","","","","","","","","","","","","","","","","","",""
"","instructions","2","60067","0.0-2.0","SS1627326563764","[{""page_index"":0,""viewing_time"":14930.599999997765},{""page_index"":1,""viewing_time"":4176}]","19106.89999999851","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","74915","0.0-3.0","SS1627326563764","","14345.39999999851","","","40","500","14845.39999999851","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","90339","0.0-4.0","SS1627326563764","[{""page_index"":0,""viewing_time"":15420.300000000745}]","15420.5","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","101954","0.0-5.0","SS1627326563764","","11112.29999999702","","","40","500","11612.29999999702","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","104522","0.0-6.0","SS1627326563764","","2061.099999997765","","","40","500","2561.099999997765","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","117443","0.0-7.0","SS1627326563764","[{""page_index"":0,""viewing_time"":12917.89999999851}]","12918.199999999255","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","121419","0.0-8.0","SS1627326563764","","3973.5","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","127179","0.0-9.0","SS1627326563764","","5755","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","147555","0.0-10.0","SS1627326563764","[{""page_index"":0,""viewing_time"":18051.300000000745},{""page_index"":1,""viewing_time"":2319.89999999851}]","20371.5","instructions","","","","","","","","","","","","","","","","","",""
