"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","5449","0.0-0.0","SS1627326995707","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","8074","0.0-1.0","SS1627326995707","[{""page_index"":0,""viewing_time"":2621.60000000149}]","2621.800000000745","","","","","","","","","","","","","","","","","","",""
"","instructions","2","28934","0.0-2.0","SS1627326995707","[{""page_index"":0,""viewing_time"":15779.199999999255},{""page_index"":1,""viewing_time"":3070.60000000149}]","18850","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","39402","0.0-3.0","SS1627326995707","","9965.800000000745","","","40","500","10465.800000000745","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","48896","0.0-4.0","SS1627326995707","[{""page_index"":0,""viewing_time"":9492.199999999255}]","9492.29999999702","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","59671","0.0-5.0","SS1627326995707","","10272.5","","","40","500","10772.5","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","62653","0.0-6.0","SS1627326995707","","2479.39999999851","","","40","500","2979.39999999851","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","69021","0.0-7.0","SS1627326995707","[{""page_index"":0,""viewing_time"":6367.699999999255}]","6367.79999999702","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","71716","0.0-8.0","SS1627326995707","","2691.900000002235","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","75524","0.0-9.0","SS1627326995707","","3806.599999997765","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","84617","0.0-10.0","SS1627326995707","[{""page_index"":0,""viewing_time"":7908.599999997765},{""page_index"":1,""viewing_time"":1184.1000000014901}]","9093","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","85504","0.0-11.0-0.0","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","88838","0.0-11.0-1.0","SS1627326995707","","3071.5","trial","","40","500","3571.5","images/stimuli/complex_23_A_a.gif","images/stimuli/complex_05_A_a.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
"","html-keyboard-response","13","89762","0.0-11.0-0.1","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","94471","0.0-11.0-1.1","SS1627326995707","","4205","trial","","40","500","4705","images/stimuli/complex_23_A_a.gif","images/stimuli/complex_05_A_a.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
"","html-keyboard-response","15","95628","0.0-11.0-0.2","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","98573","0.0-11.0-1.2","SS1627326995707","","2441.300000000745","trial","","40","500","2941.300000000745","images/stimuli/complex_23_A_a.gif","images/stimuli/complex_05_A_a.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
"","html-keyboard-response","17","99452","0.0-11.0-0.3","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","18","101720","0.0-11.0-1.3","SS1627326995707","","1762.9000000022352","trial","","40","500","2262.900000002235","images/stimuli/complex_23_A_a.gif","images/stimuli/complex_05_A_a.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
"","html-keyboard-response","19","102565","0.0-11.0-0.4","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","20","105565","0.0-11.0-1.4","SS1627326995707","","2485.699999999255","trial","","40","500","2985.699999999255","images/stimuli/complex_23_A_a.gif","images/stimuli/complex_05_A_a.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_23_A_a.gif","",""
"","html-keyboard-response","21","106479","0.0-11.0-0.5","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","22","107353","0.0-11.0-1.5","SS1627326995707","","371.5","trial","","40","500","871.5","images/stimuli/complex_23_A_a.gif","images/stimuli/complex_05_A_a.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_05_A_a.gif","",""
"","html-keyboard-response","23","108386","0.0-11.0-0.6","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","24","111087","0.0-11.0-1.6","SS1627326995707","","2198.199999999255","trial","","40","500","2698.199999999255","images/stimuli/complex_23_A_a.gif","images/stimuli/complex_05_A_a.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_23_A_a.gif","",""
"","survey-multi-choice","25","113118","0.0-12.0","SS1627326995707","","2027.8999999985099","memory_test","","","","","","","","","{""Q0"":""No""}","[0]","images/stimuli/complex_14_A_a.gif","0","","","","","",""
"","survey-multi-choice","26","114591","0.0-13.0","SS1627326995707","","1472.1000000014901","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_05_A_a.gif","0","","","","","",""
"","html-keyboard-response","27","115824","0.0-14.0-0.0","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","28","117959","0.0-14.0-1.0","SS1627326995707","","2021.199999999255","trial","","40","500","2521.199999999255","images/stimuli/complex_08_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","110","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","29","119160","0.0-14.0-0.1","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","30","121462","0.0-14.0-1.1","SS1627326995707","","1797","trial","","40","500","2297","images/stimuli/complex_08_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","110","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","31","122488","0.0-14.0-0.2","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","32","123358","0.0-14.0-1.2","SS1627326995707","","365.9000000022352","trial","","40","500","865.9000000022352","images/stimuli/complex_08_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","110","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","33","124587","0.0-14.0-0.3","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","34","127173","0.0-14.0-1.3","SS1627326995707","","2082.10000000149","trial","","40","500","2582.10000000149","images/stimuli/complex_08_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","110","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","35","128255","0.0-14.0-0.4","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","36","129518","0.0-14.0-1.4","SS1627326995707","","757.3999999985099","trial","","40","500","1257.3999999985099","images/stimuli/complex_08_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","110","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","37","130654","0.0-14.0-0.5","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","38","132036","0.0-14.0-1.5","SS1627326995707","","880.3000000007451","trial","","40","500","1380.300000000745","images/stimuli/complex_08_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","110","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","39","132912","0.0-14.0-0.6","SS1627326995707","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","40","135125","0.0-14.0-1.6","SS1627326995707","","1711.199999999255","trial","","40","500","2211.199999999255","images/stimuli/complex_08_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","110","","","","","","1","complex_dissimilar","images/stimuli/complex_08_A_b.gif","",""
"","survey-multi-choice","41","136840","0.0-15.0","SS1627326995707","","1711.3999999985099","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_08_A_b.gif","1","","","","","",""
"","survey-multi-choice","42","138844","0.0-16.0","SS1627326995707","","2002.800000000745","memory_test","","","","","","","","","{""Q0"":""No""}","[0]","images/stimuli/complex_19_A_b.gif","1","","","","","",""
