"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","2753","0.0-0.0","SS1627331426389","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","27033","0.0-1.0","SS1627331426389","[{""page_index"":0,""viewing_time"":24278.299999952316}]","24278.699999928474","","","","","","","","","","","","","","","","","","",""
"","instructions","2","44162","0.0-2.0","SS1627331426389","[{""page_index"":0,""viewing_time"":10864.899999976158},{""page_index"":1,""viewing_time"":4261.900000095367}]","15127","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","51761","0.0-3.0","SS1627331426389","","7097.200000047684","","","40","500","7597.200000047684","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","63437","0.0-4.0","SS1627331426389","[{""page_index"":0,""viewing_time"":11675.5}]","11675.5","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","65699","0.0-5.0","SS1627331426389","","1759.8999999761581","","","40","500","2259.899999976158","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","68756","0.0-6.0","SS1627331426389","","2554.899999976158","","","40","500","3054.899999976158","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","76879","0.0-7.0","SS1627331426389","[{""page_index"":0,""viewing_time"":8121.200000047684}]","8121.399999976158","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","79560","0.0-8.0","SS1627331426389","","2679.5","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","81883","0.0-9.0","SS1627331426389","","2321","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","95957","0.0-10.0","SS1627331426389","[{""page_index"":0,""viewing_time"":12987.099999904633},{""page_index"":1,""viewing_time"":1086.1000000238419}]","14073.399999976158","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","96893","0.0-11.0-0.0","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","99729","0.0-11.0-1.0","SS1627331426389","","2572.5999999046326","trial","","40","500","3072.5999999046326","images/stimuli/complex_01_A_a.gif","images/stimuli/complex_10_A_b.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_10_A_b.gif","",""
"","html-keyboard-response","13","100705","0.0-11.0-0.1","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","105148","0.0-11.0-1.1","SS1627331426389","","3939.2999999523163","trial","","40","500","4439.299999952316","images/stimuli/complex_01_A_a.gif","images/stimuli/complex_10_A_b.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_10_A_b.gif","",""
"","html-keyboard-response","15","106107","0.0-11.0-0.2","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","110463","0.0-11.0-1.2","SS1627331426389","","3852.8000000715256","trial","","40","500","4352.800000071526","images/stimuli/complex_01_A_a.gif","images/stimuli/complex_10_A_b.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_10_A_b.gif","",""
"","html-keyboard-response","17","111604","0.0-11.0-0.3","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","18","116634","0.0-11.0-1.3","SS1627331426389","","4526.600000023842","trial","","40","500","5026.600000023842","images/stimuli/complex_01_A_a.gif","images/stimuli/complex_10_A_b.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_10_A_b.gif","",""
"","html-keyboard-response","19","117815","0.0-11.0-0.4","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","20","124597","0.0-11.0-1.4","SS1627331426389","","6278.799999952316","trial","","40","500","6778.799999952316","images/stimuli/complex_01_A_a.gif","images/stimuli/complex_10_A_b.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_01_A_a.gif","",""
"","html-keyboard-response","21","125829","0.0-11.0-0.5","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","22","129999","0.0-11.0-1.5","SS1627331426389","","3666.600000023842","trial","","40","500","4166.600000023842","images/stimuli/complex_01_A_a.gif","images/stimuli/complex_10_A_b.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_10_A_b.gif","",""
"","html-keyboard-response","23","131079","0.0-11.0-0.6","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","24","133466","0.0-11.0-1.6","SS1627331426389","","1884.1000000238419","trial","","40","500","2384.100000023842","images/stimuli/complex_01_A_a.gif","images/stimuli/complex_10_A_b.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_10_A_b.gif","",""
"","html-keyboard-response","25","134283","0.0-11.0-0.7","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","26","138616","0.0-11.0-1.7","SS1627331426389","","3830.100000023842","trial","","40","500","4330.100000023842","images/stimuli/complex_01_A_a.gif","images/stimuli/complex_10_A_b.gif","forced_short","260","","","","","","0","complex_dissimilar","images/stimuli/complex_01_A_a.gif","",""
"","survey-multi-choice","27","142221","0.0-12.0","SS1627331426389","","3603.2000000476837","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_01_A_a.gif","0","","","","","",""
"","survey-multi-choice","28","144771","0.0-13.0","SS1627331426389","","2548.399999976158","memory_test","","","","","","","","","{""Q0"":""No""}","[0]","images/stimuli/complex_17_A_a.gif","0","","","","","",""
"","html-keyboard-response","29","145883","0.0-14.0-0.0","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","30","149092","0.0-14.0-1.0","SS1627331426389","","3136.100000023842","trial","","40","500","3636.100000023842","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_20_A_a.gif","forced_short","70","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","31","150342","0.0-14.0-0.1","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","32","154077","0.0-14.0-1.1","SS1627331426389","","3232.600000023842","trial","","40","500","3732.600000023842","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_20_A_a.gif","forced_short","70","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","33","155321","0.0-14.0-0.2","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","34","158066","0.0-14.0-1.2","SS1627331426389","","2242","trial","","40","500","2742","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_20_A_a.gif","forced_short","70","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","35","159261","0.0-14.0-0.3","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","36","160453","0.0-14.0-1.3","SS1627331426389","","689.7000000476837","trial","","40","500","1189.7000000476837","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_20_A_a.gif","forced_short","70","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
"","html-keyboard-response","37","161353","0.0-14.0-0.4","SS1627331426389","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","38","162787","0.0-14.0-1.4","SS1627331426389","","930.3000000715256","trial","","40","500","1430.3000000715256","images/stimuli/complex_04_A_a.gif","images/stimuli/complex_20_A_a.gif","forced_short","70","","","","","","1","complex_dissimilar","images/stimuli/complex_20_A_a.gif","",""
