"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","4568","0.0-0.0","SS1627326507755","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","33013","0.0-1.0","SS1627326507755","[{""page_index"":0,""viewing_time"":28443.300000190735}]","28444.099999904633","","","","","","","","","","","","","","","","","","",""
"","instructions","2","65855","0.0-2.0","SS1627326507755","[{""page_index"":0,""viewing_time"":21688.900000095367},{""page_index"":1,""viewing_time"":9149.800000190735}]","30838.900000095367","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","94737","0.0-3.0","SS1627326507755","","28369.400000095367","","","40","500","28869.400000095367","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","107634","0.0-4.0","SS1627326507755","[{""page_index"":0,""viewing_time"":12896.5}]","12896.700000286102","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","122517","0.0-5.0","SS1627326507755","","14377.199999809265","","","40","500","14877.199999809265","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","127747","0.0-6.0","SS1627326507755","","4726.800000190735","","","40","500","5226.800000190735","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","147778","0.0-7.0","SS1627326507755","[{""page_index"":0,""viewing_time"":20030.5}]","20030.699999809265","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","152577","0.0-8.0","SS1627326507755","","4795.89999961853","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","162423","0.0-9.0","SS1627326507755","","9841.89999961853","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","186462","0.0-10.0","SS1627326507755","[{""page_index"":0,""viewing_time"":21676.400000095367},{""page_index"":1,""viewing_time"":2357.9000000953674}]","24034.5","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","187644","0.0-11.0-0.0","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","197556","0.0-11.0-1.0","SS1627326507755","","9325.10000038147","trial","","40","500","9825.10000038147","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_12_A_a.gif","forced_short","570","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","html-keyboard-response","13","198520","0.0-11.0-0.1","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","14","210307","0.0-11.0-1.1","SS1627326507755","","11283","trial","","40","500","11783","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_12_A_a.gif","forced_short","570","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","html-keyboard-response","15","211554","0.0-11.0-0.2","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","16","222027","0.0-11.0-1.2","SS1627326507755","","9969.700000286102","trial","","40","500","10469.700000286102","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_12_A_a.gif","forced_short","570","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","html-keyboard-response","17","223315","0.0-11.0-0.3","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","18","233136","0.0-11.0-1.3","SS1627326507755","","9318.599999904633","trial","","40","500","9818.599999904633","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_12_A_a.gif","forced_short","570","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","html-keyboard-response","19","233989","0.0-11.0-0.4","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","20","238847","0.0-11.0-1.4","SS1627326507755","","4338.200000286102","trial","","40","500","4838.200000286102","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_12_A_a.gif","forced_short","570","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","html-keyboard-response","21","239925","0.0-11.0-0.5","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","22","246041","0.0-11.0-1.5","SS1627326507755","","5613.200000286102","trial","","40","500","6113.200000286102","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_12_A_a.gif","forced_short","570","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","html-keyboard-response","23","247241","0.0-11.0-0.6","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","24","260277","0.0-11.0-1.6","SS1627326507755","","12534.700000286102","trial","","40","500","13034.700000286102","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_12_A_a.gif","forced_short","570","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","html-keyboard-response","25","261486","0.0-11.0-0.7","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","26","267002","0.0-11.0-1.7","SS1627326507755","","5013","trial","","40","500","5513","images/stimuli/complex_14_A_a.gif","images/stimuli/complex_12_A_a.gif","forced_short","570","","","","","","0","complex_dissimilar","images/stimuli/complex_12_A_a.gif","",""
"","survey-multi-choice","27","272365","0.0-12.0","SS1627326507755","","5361.099999904633","memory_test","","","","","","","","","{""Q0"":""No""}","[0]","images/stimuli/complex_21_A_b.gif","0","","","","","",""
"","survey-multi-choice","28","275656","0.0-13.0","SS1627326507755","","3287","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_12_A_a.gif","0","","","","","",""
"","html-keyboard-response","29","276527","0.0-14.0-0.0","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","30","283054","0.0-14.0-1.0","SS1627326507755","","5774.199999809265","trial","","40","500","6274.199999809265","images/stimuli/complex_03_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","750","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","31","284343","0.0-14.0-0.1","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","32","297534","0.0-14.0-1.1","SS1627326507755","","12687.700000286102","trial","","40","500","13187.700000286102","images/stimuli/complex_03_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","750","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","33","298592","0.0-14.0-0.2","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","34","306167","0.0-14.0-1.2","SS1627326507755","","7066.800000190735","trial","","40","500","7566.800000190735","images/stimuli/complex_03_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","750","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","35","307461","0.0-14.0-0.3","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","36","310737","0.0-14.0-1.3","SS1627326507755","","2773.4000000953674","trial","","40","500","3273.4000000953674","images/stimuli/complex_03_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","750","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","37","311828","0.0-14.0-0.4","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","38","318772","0.0-14.0-1.4","SS1627326507755","","6441.700000286102","trial","","40","500","6941.700000286102","images/stimuli/complex_03_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","750","","","","","","1","complex_dissimilar","images/stimuli/complex_03_A_b.gif","",""
"","html-keyboard-response","39","319798","0.0-14.0-0.5","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","40","323421","0.0-14.0-1.5","SS1627326507755","","3120.4000000953674","trial","","40","500","3620.4000000953674","images/stimuli/complex_03_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","750","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","41","324666","0.0-14.0-0.6","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","42","327830","0.0-14.0-1.6","SS1627326507755","","2662","trial","","40","500","3162","images/stimuli/complex_03_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","750","","","","","","1","complex_dissimilar","images/stimuli/complex_17_A_b.gif","",""
"","html-keyboard-response","43","328974","0.0-14.0-0.7","SS1627326507755","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","44","335713","0.0-14.0-1.7","SS1627326507755","","6235","trial","","40","500","6735","images/stimuli/complex_03_A_b.gif","images/stimuli/complex_17_A_b.gif","forced_short","750","","","","","","1","complex_dissimilar","images/stimuli/complex_03_A_b.gif","",""
"","survey-multi-choice","45","339169","0.0-15.0","SS1627326507755","","3454.7000002861023","memory_test","","","","","","","","","{""Q0"":""Yes""}","[0]","images/stimuli/complex_17_A_b.gif","1","","","","","",""
"","survey-multi-choice","46","343496","0.0-16.0","SS1627326507755","","4323.10000038147","memory_test","","","","","","","","","{""Q0"":""No""}","[0]","images/stimuli/complex_08_A_b.gif","1","","","","","",""
