"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","view_history","rt","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","forced_exposure_time","responses","question_order","memory_question_stimuli","memory_block_index","stimulus","block_number","block_type","stimulus_displayed","stimulus_left","stimulus_right"
"true","fullscreen","0","3495","0.0-0.0","SS1627326781685","","","","","","","","","","","","","","","","","","","","",""
"","instructions","1","11911","0.0-1.0","SS1627326781685","[{""page_index"":0,""viewing_time"":8412.200000047684}]","8413.200000047684","","","","","","","","","","","","","","","","","","",""
"","instructions","2","24269","0.0-2.0","SS1627326781685","[{""page_index"":0,""viewing_time"":7359.199999928474},{""page_index"":1,""viewing_time"":2987.100000023842}]","10346.600000023842","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","3","31744","0.0-3.0","SS1627326781685","","6968.899999976158","","","40","500","7468.899999976158","null","null","self_paced","0","","","","","","","","","",""
"","instructions","4","39987","0.0-4.0","SS1627326781685","[{""page_index"":0,""viewing_time"":8241.200000047684}]","8241.399999976158","instructions","","","","","","","","","","","","","","","","","",""
"","stimuli-presentation","5","42320","0.0-5.0","SS1627326781685","","1811.7000000476837","","","40","500","2311.7000000476837","null","null","forced_short","500","","","","","","","","","",""
"","stimuli-presentation","6","45087","0.0-6.0","SS1627326781685","","2261.899999976158","","","40","500","2761.899999976158","null","null","forced_short","500","","","","","","","","","",""
"","instructions","7","49933","0.0-7.0","SS1627326781685","[{""page_index"":0,""viewing_time"":4843.600000023842}]","4843.899999976158","instructions","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","8","53191","0.0-8.0","SS1627326781685","","3251.2999999523163","memory_test_practice","","","","","","","","","{""Q0"":""Yes""}","[0]","images/practice/instructions_example_spore2.gif","0","","","","","",""
"","survey-multi-choice","9","55693","0.0-9.0","SS1627326781685","","2495.8000000715256","memory_test_practice","","","","","","","","","{""Q0"":""No""}","[0]","images/practice/instructions_example_spore0.gif","0","","","","","",""
"","instructions","10","61913","0.0-10.0","SS1627326781685","[{""page_index"":0,""viewing_time"":5407.600000023842},{""page_index"":1,""viewing_time"":809.7000000476837}]","6217.5","instructions","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","62883","0.0-11.0-0.0","SS1627326781685","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
"","stimuli-presentation","12","68925","0.0-11.0-1.0","SS1627326781685","","5673.5","trial","","40","500","6173.5","images/stimuli/complex_10_A_a.gif","images/stimuli/complex_14_A_a.gif","forced_short","350","","","","","","0","complex_dissimilar","images/stimuli/complex_14_A_a.gif","",""
"","html-keyboard-response","13","69934","0.0-11.0-0.1","SS1627326781685","","null","","","null","","","","","","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","",""
