"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"","null","html-keyboard-response","32","212519","0.0-11.0-0.3","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","21.999999997206032","sequential-stimulus-presentation","33","213452","0.0-11.0-1.3","SS1613080065292","trial","","40","800","821.999999997206","images/stimuli/spore_stims/simple_19_B_d.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left",""
"","null","html-keyboard-response","34","214395","0.0-11.0-0.4","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","115.9999999217689","sequential-stimulus-presentation","35","215416","0.0-11.0-1.4","SS1613080065292","trial","","40","800","915.9999999217689","images/stimuli/spore_stims/simple_19_B_d.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left",""
"","null","html-keyboard-response","36","216286","0.0-11.0-0.5","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1597.0000000670552","sequential-stimulus-presentation","37","218706","0.0-11.0-1.5","SS1613080065292","trial","","40","800","2397.000000067055","images/stimuli/spore_stims/simple_19_B_d.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left",""
"","null","html-keyboard-response","38","219942","0.0-11.0-0.6","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","108.99999993853271","sequential-stimulus-presentation","39","220880","0.0-11.0-1.6","SS1613080065292","trial","","40","800","908.9999999385327","images/stimuli/spore_stims/simple_19_B_d.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left",""
"","null","html-keyboard-response","40","221817","0.0-11.0-0.7","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","2574.0000000223517","sequential-stimulus-presentation","41","225250","0.0-11.0-1.7","SS1613080065292","trial","","40","800","3374.0000000223517","images/stimuli/spore_stims/simple_19_B_d.gif","images/stimuli/spore_stims/simple_14_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_c.gif","left",""
"","2120.9999999264255","html-keyboard-response","42","227382","0.0-12.0","SS1613080065292","pref_question","","97","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","1","","","",""
"","619.9999999953434","sequential-stimulus-presentation","43","228822","0.0-13.0","SS1613080065292","pref_reveal","","40","800","1419.9999999953434","null","null","","","","","1","","","","background"
"","null","html-keyboard-response","44","229739","0.0-14.0-0.0","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","107.00000007636845","sequential-stimulus-presentation","45","230685","0.0-14.0-1.0","SS1613080065292","trial","","40","800","907.0000000763685","images/stimuli/spore_stims/simple_03_B_a.gif","images/stimuli/spore_stims/simple_01_A_a.gif","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","middle",""
"","null","html-keyboard-response","46","231801","0.0-14.0-0.1","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","13792.999999946915","sequential-stimulus-presentation","47","246439","0.0-14.0-1.1","SS1613080065292","trial","","40","800","14592.999999946915","images/stimuli/spore_stims/simple_03_B_a.gif","images/stimuli/spore_stims/simple_01_A_a.gif","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","middle",""
"","null","html-keyboard-response","48","247262","0.0-14.0-0.2","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","16562.99999996554","sequential-stimulus-presentation","49","264680","0.0-14.0-1.2","SS1613080065292","trial","","40","800","17362.99999996554","images/stimuli/spore_stims/simple_03_B_a.gif","images/stimuli/spore_stims/simple_01_A_a.gif","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","middle",""
"","null","html-keyboard-response","50","265662","0.0-14.0-0.3","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","9693.99999990128","sequential-stimulus-presentation","51","276186","0.0-14.0-1.3","SS1613080065292","trial","","40","800","10493.99999990128","images/stimuli/spore_stims/simple_03_B_a.gif","images/stimuli/spore_stims/simple_01_A_a.gif","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","middle",""
"","null","html-keyboard-response","52","277050","0.0-14.0-0.4","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","167.9999999469146","sequential-stimulus-presentation","53","278062","0.0-14.0-1.4","SS1613080065292","trial","","40","800","967.9999999469146","images/stimuli/spore_stims/simple_03_B_a.gif","images/stimuli/spore_stims/simple_01_A_a.gif","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","middle",""
"","null","html-keyboard-response","54","279180","0.0-14.0-0.5","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","4126.99999997858","sequential-stimulus-presentation","55","284151","0.0-14.0-1.5","SS1613080065292","trial","","40","800","4926.99999997858","images/stimuli/spore_stims/simple_03_B_a.gif","images/stimuli/spore_stims/simple_01_A_a.gif","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","middle",""
"","null","html-keyboard-response","56","285276","0.0-14.0-0.6","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1410.0000000325963","sequential-stimulus-presentation","57","287617","0.0-14.0-1.6","SS1613080065292","trial","","40","800","2210.0000000325963","images/stimuli/spore_stims/simple_03_B_a.gif","images/stimuli/spore_stims/simple_01_A_a.gif","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_a.gif","middle",""
"","null","html-keyboard-response","58","288921","0.0-14.0-0.7","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","131.9999999832362","sequential-stimulus-presentation","59","289893","0.0-14.0-1.7","SS1613080065292","trial","","40","800","931.9999999832362","images/stimuli/spore_stims/simple_03_B_a.gif","images/stimuli/spore_stims/simple_01_A_a.gif","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_03_B_a.gif","left",""
"","1591.0000000149012","html-keyboard-response","60","292233","0.0-15.0","SS1613080065292","pref_question","","97","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","2","","","",""
"","1146.999999997206","sequential-stimulus-presentation","61","294287","0.0-16.0","SS1613080065292","pref_reveal","","40","800","1946.999999997206","null","null","","","","","2","","","","deviant"
"","null","html-keyboard-response","62","295528","0.0-17.0-0.0","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","376.9999999785796","sequential-stimulus-presentation","63","296750","0.0-17.0-1.0","SS1613080065292","trial","","40","800","1176.9999999785796","images/stimuli/spore_stims/complex_16_B_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","3","complex_similar","images/stimuli/spore_stims/complex_16_A_a.gif","right",""
"","null","html-keyboard-response","64","297919","0.0-17.0-0.1","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","755.0000000046566","sequential-stimulus-presentation","65","299535","0.0-17.0-1.1","SS1613080065292","trial","","40","800","1555.0000000046566","images/stimuli/spore_stims/complex_16_B_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","3","complex_similar","images/stimuli/spore_stims/complex_16_A_a.gif","right",""
"","null","html-keyboard-response","66","300701","0.0-17.0-0.2","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","455.0000000745058","sequential-stimulus-presentation","67","301983","0.0-17.0-1.2","SS1613080065292","trial","","40","800","1255.0000000745058","images/stimuli/spore_stims/complex_16_B_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","3","complex_similar","images/stimuli/spore_stims/complex_16_A_a.gif","right",""
"","null","html-keyboard-response","68","303279","0.0-17.0-0.3","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","33892.99999992363","sequential-stimulus-presentation","69","338017","0.0-17.0-1.3","SS1613080065292","trial","","40","800","34692.99999992363","images/stimuli/spore_stims/complex_16_B_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","3","complex_similar","images/stimuli/spore_stims/complex_16_A_a.gif","right",""
"","null","html-keyboard-response","70","338969","0.0-17.0-0.4","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","52.99999995622784","sequential-stimulus-presentation","71","339832","0.0-17.0-1.4","SS1613080065292","trial","","40","800","852.9999999562278","images/stimuli/spore_stims/complex_16_B_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","3","complex_similar","images/stimuli/spore_stims/complex_16_A_a.gif","right",""
"","null","html-keyboard-response","72","341091","0.0-17.0-0.5","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","140.99999994505197","sequential-stimulus-presentation","73","342113","0.0-17.0-1.5","SS1613080065292","trial","","40","800","940.999999945052","images/stimuli/spore_stims/complex_16_B_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","3","complex_similar","images/stimuli/spore_stims/complex_16_B_a.gif","left",""
"","null","html-keyboard-response","74","343028","0.0-17.0-0.6","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","347.99999999813735","sequential-stimulus-presentation","75","344210","0.0-17.0-1.6","SS1613080065292","trial","","40","800","1147.9999999981374","images/stimuli/spore_stims/complex_16_B_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","3","complex_similar","images/stimuli/spore_stims/complex_16_A_a.gif","right",""
"","null","html-keyboard-response","76","345311","0.0-17.0-0.7","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","741.0000000381842","sequential-stimulus-presentation","77","346895","0.0-17.0-1.7","SS1613080065292","trial","","40","800","1541.0000000381842","images/stimuli/spore_stims/complex_16_B_a.gif","images/stimuli/spore_stims/complex_16_A_a.gif","","","","","3","complex_similar","images/stimuli/spore_stims/complex_16_A_a.gif","right",""
"","2969.000000040978","html-keyboard-response","78","349878","0.0-18.0","SS1613080065292","pref_question","","99","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","3","","","",""
"","4177.000000025146","sequential-stimulus-presentation","79","354883","0.0-19.0","SS1613080065292","pref_reveal","","40","800","4977.000000025146","null","null","","","","","3","","","","background"
"","null","html-keyboard-response","80","355868","0.0-20.0-0.0","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","122.00000009033829","sequential-stimulus-presentation","81","356860","0.0-20.0-1.0","SS1613080065292","trial","","40","800","922.0000000903383","images/stimuli/spore_stims/complex_19_A_d.gif","images/stimuli/spore_stims/complex_18_B_b.gif","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_b.gif","left",""
"","null","html-keyboard-response","82","357736","0.0-20.0-0.1","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","47.0000000204891","sequential-stimulus-presentation","83","358610","0.0-20.0-1.1","SS1613080065292","trial","","40","800","847.0000000204891","images/stimuli/spore_stims/complex_19_A_d.gif","images/stimuli/spore_stims/complex_18_B_b.gif","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_b.gif","left",""
"","null","html-keyboard-response","84","359627","0.0-20.0-0.2","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","2196.999999927357","sequential-stimulus-presentation","85","362688","0.0-20.0-1.2","SS1613080065292","trial","","40","800","2996.999999927357","images/stimuli/spore_stims/complex_19_A_d.gif","images/stimuli/spore_stims/complex_18_B_b.gif","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_b.gif","left",""
"","null","html-keyboard-response","86","363811","0.0-20.0-0.3","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","119.00000006426126","sequential-stimulus-presentation","87","364773","0.0-20.0-1.3","SS1613080065292","trial","","40","800","919.0000000642613","images/stimuli/spore_stims/complex_19_A_d.gif","images/stimuli/spore_stims/complex_18_B_b.gif","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_b.gif","left",""
"","null","html-keyboard-response","88","365783","0.0-20.0-0.4","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","736.9999999646097","sequential-stimulus-presentation","89","367348","0.0-20.0-1.4","SS1613080065292","trial","","40","800","1536.9999999646097","images/stimuli/spore_stims/complex_19_A_d.gif","images/stimuli/spore_stims/complex_18_B_b.gif","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_b.gif","left",""
"","null","html-keyboard-response","90","368564","0.0-20.0-0.5","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","103.00000000279397","sequential-stimulus-presentation","91","369533","0.0-20.0-1.5","SS1613080065292","trial","","40","800","903.000000002794","images/stimuli/spore_stims/complex_19_A_d.gif","images/stimuli/spore_stims/complex_18_B_b.gif","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_d.gif","right",""
"","null","html-keyboard-response","92","370439","0.0-20.0-0.6","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","0","sequential-stimulus-presentation","93","371313","0.0-20.0-1.6","SS1613080065292","trial","","40","800","800","images/stimuli/spore_stims/complex_19_A_d.gif","images/stimuli/spore_stims/complex_18_B_b.gif","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_b.gif","left",""
"","null","html-keyboard-response","94","372221","0.0-20.0-0.7","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","160.0000000325963","sequential-stimulus-presentation","95","373220","0.0-20.0-1.7","SS1613080065292","trial","","40","800","960.0000000325963","images/stimuli/spore_stims/complex_19_A_d.gif","images/stimuli/spore_stims/complex_18_B_b.gif","","","","","4","complex_dissimilar","images/stimuli/spore_stims/complex_18_B_b.gif","left",""
"","3571.999999927357","html-keyboard-response","96","376804","0.0-21.0","SS1613080065292","pref_question","","97","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","4","","","",""
"","307.99999996088445","sequential-stimulus-presentation","97","377927","0.0-22.0","SS1613080065292","pref_reveal","","40","800","1107.9999999608845","null","null","","","","","4","","","","background"
"","null","html-keyboard-response","98","378861","0.0-23.0-0.0","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","185.99999998696148","sequential-stimulus-presentation","99","379898","0.0-23.0-1.0","SS1613080065292","trial","","40","800","985.9999999869615","images/stimuli/spore_stims/complex_15_A_c.gif","images/stimuli/spore_stims/complex_15_B_c.gif","","","","","5","complex_similar","images/stimuli/spore_stims/complex_15_B_c.gif","left",""
"","null","html-keyboard-response","100","380986","0.0-23.0-0.1","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1993.0000000167638","sequential-stimulus-presentation","101","383812","0.0-23.0-1.1","SS1613080065292","trial","","40","800","2793.000000016764","images/stimuli/spore_stims/complex_15_A_c.gif","images/stimuli/spore_stims/complex_15_B_c.gif","","","","","5","complex_similar","images/stimuli/spore_stims/complex_15_B_c.gif","left",""
"","null","html-keyboard-response","102","384876","0.0-23.0-0.2","SS1613080065292","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","73089.00000003632","sequential-stimulus-presentation","103","458808","0.0-23.0-1.2","SS1613080065292","trial","","40","800","73889.00000003632","images/stimuli/spore_stims/complex_15_A_c.gif","images/stimuli/spore_stims/complex_15_B_c.gif","","","","","5","complex_similar","images/stimuli/spore_stims/complex_15_B_c.gif","left",""
