"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":42358.86000003666}]","42359.58500020206","instructions","0","42366","0.0-0.0","SS1613080424634","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":20413.31999981776},{""page_index"":1,""viewing_time"":12125.615000259131}]","32539.390000049025","instructions","1","76909","0.0-1.0","SS1613080424634","instructions","","","","","","","","","","","","","","","","","","",""
"","14952.470000367612","sequential-stimulus-presentation","2","92678","0.0-2.0","SS1613080424634","","","40","800","15752.470000367612","null","null","","","","","","","","","","","","",""
"","7044.525000266731","sequential-stimulus-presentation","3","100532","0.0-3.0","SS1613080424634","","","40","800","7844.525000266731","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8774.849999696016}]","8775.304999668151","instructions","4","109311","0.0-4.0","SS1613080424634","instructions","","","","","","","","","","","","","","","","","","",""
"","4127.2399998269975","html-keyboard-response","5","113446","0.0-5.0","SS1613080424634","instructions","","50","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","3984.90499984473","sequential-stimulus-presentation","6","118240","0.0-6.0","SS1613080424634","pref_reveal","","40","800","4784.90499984473","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15195.540000218898},{""page_index"":1,""viewing_time"":7848.009999841452},{""page_index"":2,""viewing_time"":2024.0000002086163},{""page_index"":3,""viewing_time"":2984.4149998389184}]","28052.500000223517","instructions","7","146296","0.0-7.0","SS1613080424634","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","147117","0.0-8.0-0.0","SS1613080424634","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","6299.654999747872","sequential-stimulus-presentation","9","154232","0.0-8.0-1.0","SS1613080424634","trial","","40","800","7099.654999747872","images/stimuli/spore_stims/complex_12_B_d.gif","images/stimuli/spore_stims/complex_11_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","10","155141","0.0-8.0-0.1","SS1613080424634","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","8847.735000308603","sequential-stimulus-presentation","11","164794","0.0-8.0-1.1","SS1613080424634","trial","","40","800","9647.735000308603","images/stimuli/spore_stims/complex_12_B_d.gif","images/stimuli/spore_stims/complex_11_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","12","166058","0.0-8.0-0.2","SS1613080424634","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","12291.819999925792","sequential-stimulus-presentation","13","179161","0.0-8.0-1.2","SS1613080424634","trial","","40","800","13091.819999925792","images/stimuli/spore_stims/complex_12_B_d.gif","images/stimuli/spore_stims/complex_11_A_d.gif","","","","","0","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","14","180349","0.0-8.0-0.3","SS1613080424634","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
