"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":12455.970000009984}]","12457.249999977648","instructions","0","12461","0.0-0.0","SS1613082123346","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":10667.055000085384},{""page_index"":1,""viewing_time"":20733.259999891743}]","31400.804999982938","instructions","1","45867","0.0-1.0","SS1613082123346","instructions","","","","","","","","","","","","","","","","","","",""
"","12510.709999827668","sequential-stimulus-presentation","2","59246","0.0-2.0","SS1613082123346","","","40","800","13310.709999827668","null","null","","","","","","","","","","","","",""
"","19511.62500004284","sequential-stimulus-presentation","3","79566","0.0-3.0","SS1613082123346","","","40","800","20311.62500004284","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4392.334999982268}]","4392.920000012964","instructions","4","83961","0.0-4.0","SS1613082123346","instructions","","","","","","","","","","","","","","","","","","",""
"","14131.550000049174","html-keyboard-response","5","98101","0.0-5.0","SS1613082123346","instructions","","98","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","2301.3949999585748","sequential-stimulus-presentation","6","101219","0.0-6.0","SS1613082123346","pref_reveal","","40","800","3101.3949999585748","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":49674.88500010222},{""page_index"":1,""viewing_time"":6697.464999975637},{""page_index"":2,""viewing_time"":4451.815000036731},{""page_index"":3,""viewing_time"":1517.9699999280274}]","62342.76999998838","instructions","7","163565","0.0-7.0","SS1613082123346","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","164497","0.0-8.0-0.0","SS1613082123346","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1930.2449999377131","sequential-stimulus-presentation","9","167243","0.0-8.0-1.0","SS1613082123346","trial","","40","800","2730.244999937713","images/stimuli/spore_stims/simple_13_B_d.gif","images/stimuli/spore_stims/simple_13_A_d.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","10","168415","0.0-8.0-0.1","SS1613082123346","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2554.7899999655783","sequential-stimulus-presentation","11","171779","0.0-8.0-1.1","SS1613082123346","trial","","40","800","3354.7899999655783","images/stimuli/spore_stims/simple_13_B_d.gif","images/stimuli/spore_stims/simple_13_A_d.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","12","173090","0.0-8.0-0.2","SS1613082123346","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","5639.399999985471","sequential-stimulus-presentation","13","179540","0.0-8.0-1.2","SS1613082123346","trial","","40","800","6439.399999985471","images/stimuli/spore_stims/simple_13_B_d.gif","images/stimuli/spore_stims/simple_13_A_d.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_B_d.gif","left","","","","",""
"","null","html-keyboard-response","14","180801","0.0-8.0-0.3","SS1613082123346","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","5559.6300000324845","sequential-stimulus-presentation","15","187173","0.0-8.0-1.3","SS1613082123346","trial","","40","800","6359.6300000324845","images/stimuli/spore_stims/simple_13_B_d.gif","images/stimuli/spore_stims/simple_13_A_d.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","16","187988","0.0-8.0-0.4","SS1613082123346","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3316.2249999586493","sequential-stimulus-presentation","17","192114","0.0-8.0-1.4","SS1613082123346","trial","","40","800","4116.224999958649","images/stimuli/spore_stims/simple_13_B_d.gif","images/stimuli/spore_stims/simple_13_A_d.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","18","193043","0.0-8.0-0.5","SS1613082123346","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1842.1849999576807","sequential-stimulus-presentation","19","195692","0.0-8.0-1.5","SS1613082123346","trial","","40","800","2642.1849999576807","images/stimuli/spore_stims/simple_13_B_d.gif","images/stimuli/spore_stims/simple_13_A_d.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_13_A_d.gif","middle","","","","",""
