"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":5445.785000003525}]","5446.31500000105","instructions","0","5448","0.0-0.0","SS1613079878933","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6703.22500000475},{""page_index"":1,""viewing_time"":5728.214999995544}]","12431.694999999308","instructions","1","19881","0.0-1.0","SS1613079878933","instructions","","","","","","","","","","","","","","","","","","",""
"","3594.2400000058115","sequential-stimulus-presentation","2","24279","0.0-2.0","SS1613079878933","","","40","800","4394.240000005811","null","null","","","","","","","","","","","","",""
"","2428.489999998419","sequential-stimulus-presentation","3","27509","0.0-3.0","SS1613079878933","","","40","800","3228.489999998419","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2806.834999995772}]","2807.1249999993597","instructions","4","30317","0.0-4.0","SS1613079878933","instructions","","","","","","","","","","","","","","","","","","",""
"","5751.410000004398","html-keyboard-response","5","36070","0.0-5.0","SS1613079878933","instructions","","98","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","","","","","",""
"","1036.2699999968754","sequential-stimulus-presentation","6","37909","0.0-6.0","SS1613079878933","pref_reveal","","40","800","1836.2699999968754","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4832.849999998871},{""page_index"":1,""viewing_time"":3524.4300000049407},{""page_index"":2,""viewing_time"":1189.8049999945215},{""page_index"":3,""viewing_time"":819.8800000027404}]","10367.220000000088","instructions","7","48277","0.0-7.0","SS1613079878933","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","49249","0.0-8.0-0.0","SS1613079878933","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3088.565000005474","sequential-stimulus-presentation","9","53157","0.0-8.0-1.0","SS1613079878933","trial","","40","800","3888.565000005474","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_08_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_08_B_b.gif","middle","","","","",""
"","null","html-keyboard-response","10","54271","0.0-8.0-0.1","SS1613079878933","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3235.740000003716","sequential-stimulus-presentation","11","58310","0.0-8.0-1.1","SS1613079878933","trial","","40","800","4035.740000003716","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_08_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_08_B_b.gif","middle","","","","",""
"","null","html-keyboard-response","12","59188","0.0-8.0-0.2","SS1613079878933","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1212.4049999983981","sequential-stimulus-presentation","13","61205","0.0-8.0-1.2","SS1613079878933","trial","","40","800","2012.4049999983981","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_08_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_08_B_b.gif","middle","","","","",""
"","null","html-keyboard-response","14","62237","0.0-8.0-0.3","SS1613079878933","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","917.2749999997905","sequential-stimulus-presentation","15","63957","0.0-8.0-1.3","SS1613079878933","trial","","40","800","1717.2749999997905","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_08_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_08_B_b.gif","middle","","","","",""
"","null","html-keyboard-response","16","64943","0.0-8.0-0.4","SS1613079878933","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","771.8700000041281","sequential-stimulus-presentation","17","66517","0.0-8.0-1.4","SS1613079878933","trial","","40","800","1571.870000004128","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_08_B_b.gif","","","","","0","simple_similar","images/stimuli/spore_stims/simple_08_B_b.gif","middle","","","","",""
