"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"[{""page_index"":0,""viewing_time"":5135.48500003526}]","5137.894999992568","instructions","0","5142","0.0-0.0","SS1613168816990","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5618.14500001492},{""page_index"":1,""viewing_time"":9081.524999986868}]","14701.224999967963","instructions","1","21865","0.0-1.0","SS1613168816990","instructions","","","","","","","","","","","","","","",""
"","2302.4150000419468","sequential-stimulus-presentation","2","24994","0.0-2.0","SS1613168816990","","","40","800","3102.4150000419468","null","null","","","","","","","","",""
"","487.9100000252947","sequential-stimulus-presentation","3","26321","0.0-3.0","SS1613168816990","","","40","800","1287.9100000252947","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3309.1850000200793}]","3310.745000024326","instructions","4","29642","0.0-4.0","SS1613168816990","instructions","","","","","","","","","","","","","","",""
"","19380.7149999775","html-keyboard-response","5","49040","0.0-5.0","SS1613168816990","instructions","","50","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","","","","",""
"","728.4149999613874","sequential-stimulus-presentation","6","50612","0.0-6.0","SS1613168816990","pref_reveal","","40","800","1528.4149999613874","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7012.794999987818},{""page_index"":1,""viewing_time"":799.1150000016205},{""page_index"":2,""viewing_time"":1780.5200000293553},{""page_index"":3,""viewing_time"":1533.1749999895692}]","11126.489999995101","instructions","7","61743","0.0-7.0","SS1613168816990","instructions","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","62627","0.0-8.0-0.0","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","1814.3000000272878","sequential-stimulus-presentation","9","65281","0.0-8.0-1.0","SS1613168816990","trial","","40","800","2614.3000000272878","images/stimuli/spore_stims/simple_02_A_c.gif","images/stimuli/spore_stims/simple_01_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_B_b.gif","middle",""
"","null","html-keyboard-response","10","66322","0.0-8.0-0.1","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","504.97499998891726","sequential-stimulus-presentation","11","67691","0.0-8.0-1.1","SS1613168816990","trial","","40","800","1304.9749999889173","images/stimuli/spore_stims/simple_02_A_c.gif","images/stimuli/spore_stims/simple_01_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_B_b.gif","middle",""
"","null","html-keyboard-response","12","68883","0.0-8.0-0.2","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","166.63500003051013","sequential-stimulus-presentation","13","69898","0.0-8.0-1.2","SS1613168816990","trial","","40","800","966.6350000305101","images/stimuli/spore_stims/simple_02_A_c.gif","images/stimuli/spore_stims/simple_01_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_c.gif","left",""
"","null","html-keyboard-response","14","70885","0.0-8.0-0.3","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","230.8150000171736","sequential-stimulus-presentation","15","71975","0.0-8.0-1.3","SS1613168816990","trial","","40","800","1030.8150000171736","images/stimuli/spore_stims/simple_02_A_c.gif","images/stimuli/spore_stims/simple_01_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_B_b.gif","middle",""
"","null","html-keyboard-response","16","73036","0.0-8.0-0.4","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","3572.379999968689","sequential-stimulus-presentation","17","77478","0.0-8.0-1.4","SS1613168816990","trial","","40","800","4372.379999968689","images/stimuli/spore_stims/simple_02_A_c.gif","images/stimuli/spore_stims/simple_01_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_B_b.gif","middle",""
"","null","html-keyboard-response","18","78803","0.0-8.0-0.5","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","61934.28499996662","sequential-stimulus-presentation","19","141658","0.0-8.0-1.5","SS1613168816990","trial","","40","800","62734.28499996662","images/stimuli/spore_stims/simple_02_A_c.gif","images/stimuli/spore_stims/simple_01_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_B_b.gif","middle",""
"","null","html-keyboard-response","20","142994","0.0-8.0-0.6","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","177.12499998742715","sequential-stimulus-presentation","21","144034","0.0-8.0-1.6","SS1613168816990","trial","","40","800","977.1249999874271","images/stimuli/spore_stims/simple_02_A_c.gif","images/stimuli/spore_stims/simple_01_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_B_b.gif","middle",""
"","null","html-keyboard-response","22","145317","0.0-8.0-0.7","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","11961.450000002515","sequential-stimulus-presentation","23","158114","0.0-8.0-1.7","SS1613168816990","trial","","40","800","12761.450000002515","images/stimuli/spore_stims/simple_02_A_c.gif","images/stimuli/spore_stims/simple_01_B_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_B_b.gif","middle",""
"","4161.13000002224","html-keyboard-response","24","162295","0.0-9.0","SS1613168816990","pref_question","","51","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","0","","","",""
"","47504.99000004493","sequential-stimulus-presentation","25","210658","0.0-10.0","SS1613168816990","pref_reveal","","40","800","48304.99000004493","null","null","","","","","0","","","","novel"
"","null","html-keyboard-response","26","211787","0.0-11.0-0.0","SS1613168816990","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","2309.274999948684","sequential-stimulus-presentation","27","214943","0.0-11.0-1.0","SS1613168816990","trial","","40","800","3109.274999948684","images/stimuli/spore_stims/simple_10_B_c.gif","images/stimuli/spore_stims/simple_16_A_c.gif","","","","","1","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_c.gif","middle",""
