"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":16669.804999997723}]","16670.035000002827","instructions","0","16671","0.0-0.0","SS1612933089163","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":19708.245000001625},{""page_index"":1,""viewing_time"":10828.39999999851}]","30536.790000005567","instructions","1","49220","0.0-1.0","SS1612933089163","instructions","","","","","","","","","","","","","","","","",""
"","10190.184999999474","sequential-stimulus-presentation","2","60214","0.0-2.0","SS1612933089163","","","40","800","10990.184999999474","","","","","","","","","","","","",""
"","3804.7399999995832","sequential-stimulus-presentation","3","64822","0.0-3.0","SS1612933089163","","","40","800","4604.739999999583","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7961.765000000014}]","7961.870000006456","instructions","4","72784","0.0-4.0","SS1612933089163","instructions","","","","","","","","","","","","","","","","",""
"","22194.439999999304","html-keyboard-response","5","94981","0.0-5.0","SS1612933089163","instructions","","97","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","","","","","","","","",""
"","2869.185000003199","sequential-stimulus-presentation","6","98657","0.0-6.0","SS1612933089163","pref_reveal","","40","800","3669.185000003199","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15072.080000005371},{""page_index"":1,""viewing_time"":12512.165000000095},{""page_index"":2,""viewing_time"":2371.9049999999697},{""page_index"":3,""viewing_time"":1900.019999993674}]","31856.299999999464","instructions","7","130516","0.0-7.0","SS1612933089163","instructions","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","131368","0.0-8.0-0.0","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","23.040000000037253","sequential-stimulus-presentation","9","132205","0.0-8.0-1.0","SS1612933089163","trial","","40","800","823.0400000000373","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_B_d.gif","right","","","","",""
"","null","html-keyboard-response","10","133436","0.0-8.0-0.1","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3217.725000002247","sequential-stimulus-presentation","11","137462","0.0-8.0-1.1","SS1612933089163","trial","","40","800","4017.725000002247","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_B_d.gif","right","","","","",""
"","null","html-keyboard-response","12","138449","0.0-8.0-0.2","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1935.3449999980512","sequential-stimulus-presentation","13","141201","0.0-8.0-1.2","SS1612933089163","trial","","40","800","2735.344999998051","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_B_d.gif","right","","","","",""
"","null","html-keyboard-response","14","142449","0.0-8.0-0.3","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3304.344999996829","sequential-stimulus-presentation","15","146564","0.0-8.0-1.3","SS1612933089163","trial","","40","800","4104.344999996829","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","16","147702","0.0-8.0-0.4","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3935.714999999618","sequential-stimulus-presentation","17","152448","0.0-8.0-1.4","SS1612933089163","trial","","40","800","4735.714999999618","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_B_d.gif","right","","","","",""
"","null","html-keyboard-response","18","153663","0.0-8.0-0.5","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1175.8449999979348","sequential-stimulus-presentation","19","155651","0.0-8.0-1.5","SS1612933089163","trial","","40","800","1975.8449999979348","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_B_d.gif","right","","","","",""
"","null","html-keyboard-response","20","156474","0.0-8.0-0.6","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1169.1849999988335","sequential-stimulus-presentation","21","158458","0.0-8.0-1.6","SS1612933089163","trial","","40","800","1969.1849999988335","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_B_d.gif","right","","","","",""
"","null","html-keyboard-response","22","159494","0.0-8.0-0.7","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1632.7049999963492","sequential-stimulus-presentation","23","161936","0.0-8.0-1.7","SS1612933089163","trial","","40","800","2432.704999996349","","","","","0","simple_similar","images/stimuli/spore_stims/simple_12_B_d.gif","right","","","","",""
"","1541.6750000003958","html-keyboard-response","24","163479","0.0-9.0","SS1612933089163","pref_question","","97","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","0","","","","","","","",""
"","3637.3900000035064","sequential-stimulus-presentation","25","167922","0.0-10.0","SS1612933089163","pref_reveal","","40","800","4437.390000003506","","","","","0","","","","novel","","","",""
"","null","html-keyboard-response","26","169044","0.0-11.0-0.0","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2970.0099999972736","sequential-stimulus-presentation","27","172828","0.0-11.0-1.0","SS1612933089163","trial","","40","800","3770.0099999972736","","","","","1","complex_similar","images/stimuli/spore_stims/complex_12_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","28","174107","0.0-11.0-0.1","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2019.5450000028359","sequential-stimulus-presentation","29","176937","0.0-11.0-1.1","SS1612933089163","trial","","40","800","2819.545000002836","","","","","1","complex_similar","images/stimuli/spore_stims/complex_12_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","30","178097","0.0-11.0-0.2","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2205.2550000007614","sequential-stimulus-presentation","31","181111","0.0-11.0-1.2","SS1612933089163","trial","","40","800","3005.2550000007614","","","","","1","complex_similar","images/stimuli/spore_stims/complex_12_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","32","182270","0.0-11.0-0.3","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1955.7500000009895","sequential-stimulus-presentation","33","185035","0.0-11.0-1.3","SS1612933089163","trial","","40","800","2755.7500000009895","","","","","1","complex_similar","images/stimuli/spore_stims/complex_12_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","34","186055","0.0-11.0-0.4","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2200.4149999993388","sequential-stimulus-presentation","35","189069","0.0-11.0-1.4","SS1612933089163","trial","","40","800","3000.4149999993388","","","","","1","complex_similar","images/stimuli/spore_stims/complex_12_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","36","189927","0.0-11.0-0.5","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1921.5649999969173","sequential-stimulus-presentation","37","192657","0.0-11.0-1.5","SS1612933089163","trial","","40","800","2721.5649999969173","","","","","1","complex_similar","images/stimuli/spore_stims/complex_12_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","38","193557","0.0-11.0-0.6","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1983.860000000277","sequential-stimulus-presentation","39","196357","0.0-11.0-1.6","SS1612933089163","trial","","40","800","2783.860000000277","","","","","1","complex_similar","images/stimuli/spore_stims/complex_12_B_c.gif","middle","","","","",""
"","null","html-keyboard-response","40","197227","0.0-11.0-0.7","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2112.8399999943213","sequential-stimulus-presentation","41","200149","0.0-11.0-1.7","SS1612933089163","trial","","40","800","2912.8399999943213","","","","","1","complex_similar","images/stimuli/spore_stims/complex_12_A_c.gif","left","","","","",""
"","1262.4700000014855","html-keyboard-response","42","201417","0.0-12.0","SS1612933089163","pref_question","","99","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","1","","","","","","","",""
"","2597.7400000047055","sequential-stimulus-presentation","43","204828","0.0-13.0","SS1612933089163","pref_reveal","","40","800","3397.7400000047055","","","","","1","","","","novel","","","",""
"","null","html-keyboard-response","44","206039","0.0-14.0-0.0","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2636.815000005299","sequential-stimulus-presentation","45","209492","0.0-14.0-1.0","SS1612933089163","trial","","40","800","3436.815000005299","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_19_B_d.gif","left","","","","",""
"","null","html-keyboard-response","46","210718","0.0-14.0-0.1","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2591.1100000012084","sequential-stimulus-presentation","47","214120","0.0-14.0-1.1","SS1612933089163","trial","","40","800","3391.1100000012084","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_19_B_d.gif","left","","","","",""
"","null","html-keyboard-response","48","214988","0.0-14.0-0.2","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2237.0200000004843","sequential-stimulus-presentation","49","218031","0.0-14.0-1.2","SS1612933089163","trial","","40","800","3037.0200000004843","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_b.gif","middle","","","","",""
"","null","html-keyboard-response","50","218995","0.0-14.0-0.3","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2083.324999999604","sequential-stimulus-presentation","51","221885","0.0-14.0-1.3","SS1612933089163","trial","","40","800","2883.324999999604","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_19_B_d.gif","left","","","","",""
"","null","html-keyboard-response","52","223108","0.0-14.0-0.4","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2721.799999999348","sequential-stimulus-presentation","53","226641","0.0-14.0-1.4","SS1612933089163","trial","","40","800","3521.799999999348","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_19_B_d.gif","left","","","","",""
"","null","html-keyboard-response","54","227773","0.0-14.0-0.5","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2905.749999998079","sequential-stimulus-presentation","55","231489","0.0-14.0-1.5","SS1612933089163","trial","","40","800","3705.749999998079","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_19_B_d.gif","left","","","","",""
"","null","html-keyboard-response","56","232778","0.0-14.0-0.6","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2976.584999996703","sequential-stimulus-presentation","57","236562","0.0-14.0-1.6","SS1612933089163","trial","","40","800","3776.584999996703","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_19_B_d.gif","left","","","","",""
"","null","html-keyboard-response","58","237702","0.0-14.0-0.7","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","3049.364999998943","sequential-stimulus-presentation","59","241562","0.0-14.0-1.7","SS1612933089163","trial","","40","800","3849.364999998943","","","","","2","simple_dissimilar","images/stimuli/spore_stims/simple_19_B_d.gif","left","","","","",""
"","924.1350000011153","html-keyboard-response","60","242492","0.0-15.0","SS1612933089163","pref_question","","99","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","2","","","","","","","",""
"","2184.0099999972153","sequential-stimulus-presentation","61","245484","0.0-16.0","SS1612933089163","pref_reveal","","40","800","2984.0099999972153","","","","","2","","","","novel","","","",""
"","null","html-keyboard-response","62","246478","0.0-17.0-0.0","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2159.1300000000047","sequential-stimulus-presentation","63","249452","0.0-17.0-1.0","SS1612933089163","trial","","40","800","2959.1300000000047","","","","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","left","","","","",""
"","null","html-keyboard-response","64","250586","0.0-17.0-0.1","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2154.965000001539","sequential-stimulus-presentation","65","253549","0.0-17.0-1.1","SS1612933089163","trial","","40","800","2954.965000001539","","","","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","left","","","","",""
"","null","html-keyboard-response","66","254358","0.0-17.0-0.2","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1961.3250000038533","sequential-stimulus-presentation","67","257133","0.0-17.0-1.2","SS1612933089163","trial","","40","800","2761.3250000038533","","","","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","left","","","","",""
"","null","html-keyboard-response","68","258334","0.0-17.0-0.3","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1805.769999999029","sequential-stimulus-presentation","69","260954","0.0-17.0-1.3","SS1612933089163","trial","","40","800","2605.769999999029","","","","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","left","","","","",""
"","null","html-keyboard-response","70","262168","0.0-17.0-0.4","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1971.3799999954063","sequential-stimulus-presentation","71","264951","0.0-17.0-1.4","SS1612933089163","trial","","40","800","2771.3799999954063","","","","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","left","","","","",""
"","null","html-keyboard-response","72","266053","0.0-17.0-0.5","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1960.7800000012503","sequential-stimulus-presentation","73","268827","0.0-17.0-1.5","SS1612933089163","trial","","40","800","2760.7800000012503","","","","","3","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","right","","","","",""
"","null","html-keyboard-response","74","269730","0.0-17.0-0.6","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1792.9949999961536","sequential-stimulus-presentation","75","272335","0.0-17.0-1.6","SS1612933089163","trial","","40","800","2592.9949999961536","","","","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","left","","","","",""
"","null","html-keyboard-response","76","273511","0.0-17.0-0.7","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1906.1750000037136","sequential-stimulus-presentation","77","276227","0.0-17.0-1.7","SS1612933089163","trial","","40","800","2706.1750000037136","","","","","3","complex_dissimilar","images/stimuli/spore_stims/complex_20_A_a.gif","left","","","","",""
"","599.065000002156","html-keyboard-response","78","276828","0.0-18.0","SS1612933089163","pref_question","","98","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","2","middle","45%","3","","","","","","","",""
"","2207.6449999949546","sequential-stimulus-presentation","79","279841","0.0-19.0","SS1612933089163","pref_reveal","","40","800","3007.6449999949546","","","","","3","","","","novel","","","",""
"","null","html-keyboard-response","80","280987","0.0-20.0-0.0","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1990.60499999905","sequential-stimulus-presentation","81","283789","0.0-20.0-1.0","SS1612933089163","trial","","40","800","2790.60499999905","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_B_d.gif","right","","","","",""
"","null","html-keyboard-response","82","284654","0.0-20.0-0.1","SS1612933089163","","","null","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2469.010000000708","sequential-stimulus-presentation","83","287932","0.0-20.0-1.1","SS1612933089163","trial","","40","800","3269.010000000708","","","","","4","simple_similar","images/stimuli/spore_stims/simple_20_B_d.gif","right","","","","",""
