"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected"
"[{""page_index"":0,""viewing_time"":99719.21000000293}]","99719.94000000268","instructions","0","99723","0.0-0.0","SS1613085421547","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2415.695000003325},{""page_index"":1,""viewing_time"":3886.964999997872}]","6303.110000000743","instructions","1","108033","0.0-1.0","SS1613085421547","instructions","","","","","","","","","","","","","","",""
"","33270.55500000279","sequential-stimulus-presentation","2","142118","0.0-2.0","SS1613085421547","","","40","800","34070.55500000279","null","null","","","","","","","","",""
"","24176.234999998996","sequential-stimulus-presentation","3","167105","0.0-3.0","SS1613085421547","","","40","800","24976.234999998996","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1115.5699999944773}]","1116.1399999982677","instructions","4","168225","0.0-4.0","SS1613085421547","instructions","","","","","","","","","","","","","","",""
"","4975.164999996196","html-keyboard-response","5","173210","0.0-5.0","SS1613085421547","instructions","","99","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","","","","",""
"","218.03499999805354","sequential-stimulus-presentation","6","174240","0.0-6.0","SS1613085421547","pref_reveal","","40","800","1018.0349999980535","null","null","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1842.8750000020955},{""page_index"":1,""viewing_time"":1071.830000000773},{""page_index"":2,""viewing_time"":528.0500000008033},{""page_index"":3,""viewing_time"":208.0050000004121}]","3651.190000004135","instructions","7","177895","0.0-7.0","SS1613085421547","instructions","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","178726","0.0-8.0-0.0","SS1613085421547","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","",""
"","411.2249999961932","sequential-stimulus-presentation","9","179977","0.0-8.0-1.0","SS1613085421547","trial","","40","800","1211.2249999961932","images/stimuli/spore_stims/simple_14_B_d.gif","images/stimuli/spore_stims/simple_03_A_b.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_03_A_b.gif","right",""
