"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","stimulus","wall_pref","location","location_percent","block_number","block_type","stimulus_displayed","position_displayed","stim_type_selected","responses","question_order","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":1711.4500000607222}]","1711.8049999698997","instructions","0","1715","0.0-0.0","SS1613082078376","","","","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8119.454999919981},{""page_index"":1,""viewing_time"":3003.114999970421}]","11122.804999817163","instructions","1","14841","0.0-1.0","SS1613082078376","instructions","","","","","","","","","","","","","","","","","","",""
"","5929.615000030026","sequential-stimulus-presentation","2","21577","0.0-2.0","SS1613082078376","","","40","800","6729.615000030026","null","null","","","","","","","","","","","","",""
"","1284.6800000406802","sequential-stimulus-presentation","3","23671","0.0-3.0","SS1613082078376","","","40","800","2084.68000004068","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3070.6450000870973}]","3070.8149999845773","instructions","4","26743","0.0-4.0","SS1613082078376","instructions","","","","","","","","","","","","","","","","","","",""
"","6986.99999996461","html-keyboard-response","5","33733","0.0-5.0","SS1613082078376","instructions","","51","","","","","<video width ='960' height = '540' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","3","right","66%","","","","","","","","",""
"","1314.4600000232458","sequential-stimulus-presentation","6","35852","0.0-6.0","SS1613082078376","pref_reveal","","40","800","2114.460000023246","null","null","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13740.125000011176},{""page_index"":1,""viewing_time"":5344.72499997355},{""page_index"":2,""viewing_time"":1440.3499998152256},{""page_index"":3,""viewing_time"":742.0900000724941}]","21267.56999990903","instructions","7","57121","0.0-7.0","SS1613082078376","instructions","","","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","8","58231","0.0-8.0-0.0","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1857.0049998816103","sequential-stimulus-presentation","9","60894","0.0-8.0-1.0","SS1613082078376","trial","","40","800","2657.0049998816103","images/stimuli/spore_stims/simple_13_A_d.gif","images/stimuli/spore_stims/simple_09_B_a.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_09_B_a.gif","right","","","","",""
"","null","html-keyboard-response","10","62164","0.0-8.0-0.1","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2095.9850000217557","sequential-stimulus-presentation","11","65063","0.0-8.0-1.1","SS1613082078376","trial","","40","800","2895.9850000217557","images/stimuli/spore_stims/simple_13_A_d.gif","images/stimuli/spore_stims/simple_09_B_a.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_09_B_a.gif","right","","","","",""
"","null","html-keyboard-response","12","66658","0.0-8.0-0.2","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","624.0799999795854","sequential-stimulus-presentation","13","68237","0.0-8.0-1.2","SS1613082078376","trial","","40","800","1424.0799999795854","images/stimuli/spore_stims/simple_13_A_d.gif","images/stimuli/spore_stims/simple_09_B_a.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_09_B_a.gif","right","","","","",""
"","null","html-keyboard-response","14","69073","0.0-8.0-0.3","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1975.8099999744445","sequential-stimulus-presentation","15","71855","0.0-8.0-1.3","SS1613082078376","trial","","40","800","2775.8099999744445","images/stimuli/spore_stims/simple_13_A_d.gif","images/stimuli/spore_stims/simple_09_B_a.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_09_B_a.gif","right","","","","",""
"","null","html-keyboard-response","16","72896","0.0-8.0-0.4","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","848.6699999775738","sequential-stimulus-presentation","17","74551","0.0-8.0-1.4","SS1613082078376","trial","","40","800","1648.6699999775738","images/stimuli/spore_stims/simple_13_A_d.gif","images/stimuli/spore_stims/simple_09_B_a.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_09_B_a.gif","right","","","","",""
"","null","html-keyboard-response","18","75622","0.0-8.0-0.5","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1236.7450001183897","sequential-stimulus-presentation","19","77667","0.0-8.0-1.5","SS1613082078376","trial","","40","800","2036.7450001183897","images/stimuli/spore_stims/simple_13_A_d.gif","images/stimuli/spore_stims/simple_09_B_a.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_09_B_a.gif","right","","","","",""
"","null","html-keyboard-response","20","78942","0.0-8.0-0.6","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","2444.8049999773502","sequential-stimulus-presentation","21","82194","0.0-8.0-1.6","SS1613082078376","trial","","40","800","3244.8049999773502","images/stimuli/spore_stims/simple_13_A_d.gif","images/stimuli/spore_stims/simple_09_B_a.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_13_A_d.gif","middle","","","","",""
"","null","html-keyboard-response","22","83299","0.0-8.0-0.7","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","1665.0249999947846","sequential-stimulus-presentation","23","85773","0.0-8.0-1.7","SS1613082078376","trial","","40","800","2465.0249999947846","images/stimuli/spore_stims/simple_13_A_d.gif","images/stimuli/spore_stims/simple_09_B_a.gif","","","","","0","simple_dissimilar","images/stimuli/spore_stims/simple_09_B_a.gif","right","","","","",""
"","1709.6599999349564","html-keyboard-response","24","87486","0.0-9.0","SS1613082078376","pref_question","","49","","","","","<video width ='960' height = '540' style='padding-top:8%' autoplay muted><source src='images/stimuli/wall_pref.mp4' type='video/mp4'></video>","1","left","25%","0","","","","","","","",""
"","3481.089999899268","sequential-stimulus-presentation","25","91771","0.0-10.0","SS1613082078376","pref_reveal","","40","800","4281.089999899268","null","null","","","","","0","","","","novel","","","",""
"","null","html-keyboard-response","26","92576","0.0-11.0-0.0","SS1613082078376","","","null","","","","","<p><img src= images/blank.png width =""200"" height = ""200"" style = ""float:right""></p><p><img src=images/blank.png width =""800"" height = ""200""></p>","","","","","","","","","","","",""
"","61.465000035241246","sequential-stimulus-presentation","27","93447","0.0-11.0-1.0","SS1613082078376","trial","","40","800","861.4650000352412","images/stimuli/spore_stims/complex_18_B_c.gif","images/stimuli/spore_stims/complex_18_A_c.gif","","","","","1","complex_similar","images/stimuli/spore_stims/complex_18_A_c.gif","right","","","","",""
